         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
16.01.2024 00:00:00;    1.14;   0.828;  -0.001;   4.485;       0;     0.0;    -0.2
16.01.2024 00:01:00;    1.14;   0.827;  -0.001;   4.366;       0;     0.0;    -0.2
16.01.2024 00:02:00;    1.12;   0.826;  -0.002;   5.159;       0;     0.0;    -0.3
16.01.2024 00:03:00;    1.12;   0.826;  -0.002;   5.297;       0;     0.0;    -0.4
16.01.2024 00:04:00;    1.12;   0.826;  -0.002;   4.420;       0;     0.0;    -0.4
16.01.2024 00:05:00;    1.12;   0.825;  -0.002;   5.203;       0;     0.0;    -0.5
16.01.2024 00:06:00;    1.11;   0.825;  -0.003;   4.189;       0;     0.0;    -0.5
16.01.2024 00:07:00;    1.10;   0.825;  -0.003;   2.592;       0;     0.0;    -0.6
16.01.2024 00:08:00;    1.09;   0.824;  -0.003;   4.121;       0;     0.0;    -0.6
16.01.2024 00:09:00;    1.08;   0.824;  -0.003;   2.805;       0;     0.0;    -0.6
16.01.2024 00:10:00;    1.08;   0.825;  -0.002;   2.847;       0;     0.0;    -0.5
16.01.2024 00:11:00;    1.10;   0.826;  -0.002;   2.075;       0;     0.0;    -0.4
16.01.2024 00:12:00;    1.11;   0.826;  -0.002;   3.281;       0;     0.0;    -0.3
16.01.2024 00:13:00;    1.11;   0.824;  -0.002;   3.514;       0;     0.0;    -0.3
16.01.2024 00:14:00;    1.11;   0.824;  -0.002;   3.727;       0;     0.0;    -0.4
16.01.2024 00:15:00;    1.11;   0.823;  -0.002;   3.057;       0;     0.0;    -0.5
16.01.2024 00:16:00;    1.10;   0.823;  -0.003;   1.464;       0;     0.0;    -0.6
16.01.2024 00:17:00;    1.10;   0.823;  -0.003;   1.676;       0;     0.0;    -0.6
16.01.2024 00:18:00;    1.10;   0.823;  -0.003;   1.255;       0;     0.0;    -0.5
16.01.2024 00:19:00;    1.10;   0.822;  -0.002;   1.932;       0;     0.0;    -0.5
16.01.2024 00:20:00;    1.12;   0.823;  -0.002;   2.890;       0;     0.0;    -0.4
16.01.2024 00:21:00;    1.13;   0.823;  -0.002;   3.776;       0;     0.0;    -0.3
16.01.2024 00:22:00;    1.13;   0.821;  -0.002;   4.260;       0;     0.0;    -0.3
16.01.2024 00:23:00;    1.11;   0.820;  -0.002;   4.641;       0;     0.0;    -0.3
16.01.2024 00:24:00;    1.09;   0.819;  -0.002;   4.658;       0;     0.0;    -0.3
