         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
21.01.2024 00:00:00;   -0.81;   0.628;  -0.008;  -0.647;       0;     0.0;    -1.5
21.01.2024 00:01:00;   -0.84;   0.630;  -0.008;  -0.380;       0;     0.0;    -1.6
21.01.2024 00:02:00;   -0.88;   0.632;  -0.008;  -0.126;       0;     0.0;    -1.6
21.01.2024 00:03:00;   -0.90;   0.635;  -0.008;   0.021;       0;     0.0;    -1.6
21.01.2024 00:04:00;   -0.93;   0.637;  -0.008;   0.171;       0;     0.0;    -1.5
21.01.2024 00:05:00;   -0.95;   0.638;  -0.008;  -0.538;       0;     0.0;    -1.5
21.01.2024 00:06:00;   -0.95;   0.641;  -0.007;  -1.724;       0;     0.0;    -1.5
21.01.2024 00:07:00;   -0.94;   0.642;  -0.007;  -2.190;       0;     0.0;    -1.4
21.01.2024 00:08:00;   -0.93;   0.643;  -0.007;  -0.362;       0;     0.0;    -1.3
21.01.2024 00:09:00;   -0.93;   0.642;  -0.006;  -0.593;       0;     0.0;    -1.2
21.01.2024 00:10:00;   -0.95;   0.641;  -0.006;  -1.161;       0;     0.0;    -1.3
21.01.2024 00:11:00;   -0.93;   0.643;  -0.006;  -1.228;       0;     0.0;    -1.2
21.01.2024 00:12:00;   -0.90;   0.644;  -0.006;  -0.562;       0;     0.0;    -1.2
21.01.2024 00:13:00;   -0.89;   0.642;  -0.006;  -0.166;       0;     0.0;    -1.2
21.01.2024 00:14:00;   -0.88;   0.642;  -0.006;  -1.869;       0;     0.0;    -1.1
21.01.2024 00:15:00;   -0.84;   0.643;  -0.005;  -1.202;       0;     0.0;    -1.0
21.01.2024 00:16:00;   -0.82;   0.640;  -0.005;  -2.191;       0;     0.0;    -1.0
21.01.2024 00:17:00;   -0.82;   0.639;  -0.005;  -1.914;       0;     0.0;    -1.0
21.01.2024 00:18:00;   -0.80;   0.639;  -0.005;  -0.960;       0;     0.0;    -1.0
21.01.2024 00:19:00;   -0.80;   0.637;  -0.005;  -1.411;       0;     0.0;    -1.0
