         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
26.01.2024 00:00:00;    6.13;   0.792;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:01:00;    6.12;   0.792;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:02:00;    6.12;   0.793;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:03:00;    6.11;   0.794;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:04:00;    6.11;   0.794;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:05:00;    6.11;   0.795;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:06:00;    6.11;   0.796;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:07:00;    6.10;   0.796;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:08:00;    6.10;   0.797;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:09:00;    6.10;   0.798;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:10:00;    6.10;   0.798;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:11:00;    6.10;   0.799;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:12:00;    6.10;   0.799;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:13:00;    6.09;   0.799;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:14:00;    6.09;   0.800;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:15:00;    6.10;   0.801;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:16:00;    6.10;   0.801;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:17:00;    6.08;   0.800;   0.001;  20.000;       0;     0.0;     0.1
26.01.2024 00:18:00;    6.06;   0.800;   0.001;  20.000;       0;     0.0;     0.1
26.01.2024 00:19:00;    6.04;   0.801;   0.000;  20.000;       0;     0.0;     0.1
26.01.2024 00:20:00;    6.04;   0.803;   0.001;  20.000;       0;     0.0;     0.1
26.01.2024 00:21:00;    6.03;   0.804;   0.000;  20.000;       0;     0.0;     0.1
26.01.2024 00:22:00;    6.02;   0.804;   0.000;  20.000;       0;     0.0;     0.1
26.01.2024 00:23:00;    6.02;   0.805;   0.001;  20.000;       0;     0.0;     0.1
26.01.2024 00:24:00;    6.01;   0.807;   0.001;  20.000;       0;     0.0;     0.1
26.01.2024 00:25:00;    6.01;   0.808;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:26:00;    5.99;   0.808;   0.001;  20.000;       0;     0.0;     0.1
26.01.2024 00:27:00;    5.98;   0.810;   0.001;  20.000;       0;     0.0;     0.1
26.01.2024 00:28:00;    6.01;   0.813;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:29:00;    6.02;   0.813;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 00:30:00;    6.02;   0.814;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 00:31:00;    6.02;   0.815;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 00:32:00;    6.02;   0.815;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 00:33:00;    6.03;   0.817;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 00:34:00;    6.05;   0.819;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 00:35:00;    6.06;   0.820;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 00:36:00;    6.07;   0.821;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 00:37:00;    6.08;   0.822;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 00:38:00;    6.10;   0.824;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 00:39:00;    6.12;   0.825;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 00:40:00;    6.15;   0.826;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 00:41:00;    6.18;   0.828;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 00:42:00;    6.23;   0.830;   0.003;  20.000;       0;     0.0;     0.5
26.01.2024 00:43:00;    6.28;   0.830;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:44:00;    6.30;   0.829;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:45:00;    6.32;   0.829;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:46:00;    6.34;   0.828;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:47:00;    6.35;   0.828;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:48:00;    6.37;   0.828;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:49:00;    6.40;   0.828;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:50:00;    6.41;   0.827;   0.003;  20.000;       0;     0.0;     0.6
26.01.2024 00:51:00;    6.41;   0.825;   0.002;  20.000;       0;     0.0;     0.5
26.01.2024 00:52:00;    6.40;   0.823;   0.002;  20.000;       0;     0.0;     0.5
26.01.2024 00:53:00;    6.37;   0.822;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 00:54:00;    6.34;   0.821;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 00:55:00;    6.32;   0.821;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 00:56:00;    6.29;   0.822;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:57:00;    6.28;   0.823;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:58:00;    6.28;   0.825;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 00:59:00;    6.29;   0.825;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:00:00;    6.28;   0.826;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:01:00;    6.28;   0.827;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:02:00;    6.29;   0.828;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:03:00;    6.30;   0.829;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:04:00;    6.33;   0.830;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:05:00;    6.34;   0.829;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:06:00;    6.34;   0.829;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:07:00;    6.36;   0.830;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:08:00;    6.39;   0.832;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:09:00;    6.41;   0.831;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:10:00;    6.42;   0.831;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:11:00;    6.43;   0.830;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:12:00;    6.44;   0.830;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:13:00;    6.45;   0.830;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:14:00;    6.44;   0.830;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:15:00;    6.44;   0.829;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:16:00;    6.43;   0.829;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:17:00;    6.44;   0.830;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:18:00;    6.44;   0.831;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:19:00;    6.45;   0.831;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:20:00;    6.45;   0.831;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:21:00;    6.45;   0.831;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:22:00;    6.44;   0.831;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:23:00;    6.44;   0.832;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:24:00;    6.44;   0.832;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:25:00;    6.44;   0.833;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:26:00;    6.44;   0.833;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:27:00;    6.44;   0.834;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:28:00;    6.46;   0.835;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:29:00;    6.46;   0.834;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:30:00;    6.46;   0.834;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:31:00;    6.44;   0.834;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 01:32:00;    6.44;   0.835;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 01:33:00;    6.43;   0.835;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 01:34:00;    6.43;   0.836;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 01:35:00;    6.42;   0.836;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 01:36:00;    6.42;   0.837;   0.001;  20.000;       0;     0.0;     0.2
26.01.2024 01:37:00;    6.43;   0.838;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:38:00;    6.44;   0.840;   0.001;  20.000;       0;     0.0;     0.3
26.01.2024 01:39:00;    6.44;   0.840;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:40:00;    6.45;   0.841;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:41:00;    6.45;   0.842;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:42:00;    6.45;   0.842;   0.002;  20.000;       0;     0.0;     0.3
26.01.2024 01:43:00;    6.46;   0.843;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:44:00;    6.46;   0.843;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:45:00;    6.46;   0.844;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:46:00;    6.47;   0.845;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:47:00;    6.49;   0.846;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:48:00;    6.50;   0.846;   0.002;  20.000;       0;     0.0;     0.5
26.01.2024 01:49:00;    6.50;   0.846;   0.002;  20.000;       0;     0.0;     0.5
26.01.2024 01:50:00;    6.50;   0.846;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:51:00;    6.50;   0.847;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:52:00;    6.51;   0.847;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:53:00;    6.52;   0.848;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:54:00;    6.53;   0.848;   0.002;  20.000;       0;     0.0;     0.4
26.01.2024 01:55:00;    6.53;   0.849;   0.002;  20.000;       0;     0.0;     0.4
