         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
13.02.2024 00:00:00;    4.25;   0.907;  -0.003;  16.879;       0;     0.0;    -0.7
13.02.2024 00:01:00;    4.34;   0.909;  -0.002;  17.399;       0;     0.0;    -0.4
13.02.2024 00:02:00;    4.44;   0.910;   0.000;  17.879;       0;     0.0;    -0.1
13.02.2024 00:03:00;    4.51;   0.910;   0.001;  17.743;       0;     0.0;     0.1
13.02.2024 00:04:00;    4.61;   0.911;   0.001;  18.842;       0;     0.0;     0.3
13.02.2024 00:05:00;    4.70;   0.911;   0.002;  18.779;       0;     0.0;     0.4
13.02.2024 00:06:00;    4.75;   0.909;   0.002;  19.345;       0;     0.0;     0.3
13.02.2024 00:07:00;    4.78;   0.906;   0.001;  19.578;       0;     0.0;     0.3
13.02.2024 00:08:00;    4.80;   0.905;   0.001;  19.736;       0;     0.0;     0.3
13.02.2024 00:09:00;    4.84;   0.906;   0.001;  19.981;       0;     0.0;     0.3
13.02.2024 00:10:00;    4.88;   0.907;   0.002;  20.000;       0;     0.0;     0.3
13.02.2024 00:11:00;    4.91;   0.906;   0.002;  20.000;       0;     0.0;     0.3
13.02.2024 00:12:00;    4.94;   0.906;   0.002;  19.885;       0;     0.0;     0.3
13.02.2024 00:13:00;    4.97;   0.906;   0.001;  19.965;       0;     0.0;     0.3
13.02.2024 00:14:00;    4.99;   0.906;   0.001;  19.991;       0;     0.0;     0.2
13.02.2024 00:15:00;    5.02;   0.906;   0.001;  19.995;       0;     0.0;     0.3
13.02.2024 00:16:00;    5.03;   0.906;   0.001;  20.000;       0;     0.0;     0.2
13.02.2024 00:17:00;    5.06;   0.906;   0.001;  20.000;       0;     0.0;     0.2
13.02.2024 00:18:00;    5.09;   0.907;   0.001;  20.000;       0;     0.0;     0.2
13.02.2024 00:19:00;    5.10;   0.906;   0.001;  20.000;       0;     0.0;     0.2
13.02.2024 00:20:00;    5.11;   0.905;   0.001;  20.000;       0;     0.0;     0.1
13.02.2024 00:21:00;    5.12;   0.905;   0.000;  20.000;       0;     0.0;     0.0
13.02.2024 00:22:00;    5.12;   0.904;  -0.001;  20.000;       0;     0.0;    -0.1
13.02.2024 00:23:00;    5.12;   0.904;  -0.001;  20.000;       0;     0.0;    -0.3
13.02.2024 00:24:00;    5.12;   0.903;  -0.002;  20.000;       0;     0.0;    -0.5
13.02.2024 00:25:00;    5.11;   0.903;  -0.003;  19.995;       0;     0.0;    -0.5
13.02.2024 00:26:00;    5.09;   0.903;  -0.003;  20.000;       0;     0.0;    -0.6
13.02.2024 00:27:00;    5.11;   0.904;  -0.003;  20.000;       0;     0.0;    -0.6
13.02.2024 00:28:00;    5.12;   0.905;  -0.003;  20.000;       0;     0.0;    -0.5
13.02.2024 00:29:00;    5.12;   0.904;  -0.003;  20.000;       0;     0.0;    -0.6
