         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
27.01.2024 00:00:00;    5.07;   0.771;  -0.006;  12.539;       0;     0.0;    -1.2
27.01.2024 00:01:00;    5.07;   0.771;  -0.006;  11.893;       0;     0.0;    -1.2
27.01.2024 00:02:00;    5.05;   0.771;  -0.006;  10.662;       0;     0.0;    -1.2
27.01.2024 00:03:00;    5.04;   0.771;  -0.006;  10.171;       0;     0.0;    -1.2
27.01.2024 00:04:00;    5.02;   0.772;  -0.006;   9.568;       0;     0.0;    -1.2
27.01.2024 00:05:00;    5.00;   0.773;  -0.006;   9.126;       0;     0.0;    -1.1
27.01.2024 00:06:00;    4.97;   0.773;  -0.006;   7.923;       0;     0.0;    -1.2
27.01.2024 00:07:00;    4.94;   0.775;  -0.007;   8.506;       0;     0.0;    -1.3
27.01.2024 00:08:00;    4.92;   0.777;  -0.007;   8.022;       0;     0.0;    -1.4
27.01.2024 00:09:00;    4.93;   0.780;  -0.006;  11.017;       0;     0.0;    -1.2
27.01.2024 00:10:00;    4.95;   0.783;  -0.005;  12.538;       0;     0.0;    -0.9
27.01.2024 00:11:00;    4.97;   0.784;  -0.004;  11.509;       0;     0.0;    -0.8
27.01.2024 00:12:00;    4.99;   0.784;  -0.003;  11.948;       0;     0.0;    -0.6
27.01.2024 00:13:00;    5.01;   0.785;  -0.002;  11.835;       0;     0.0;    -0.4
27.01.2024 00:14:00;    5.03;   0.786;  -0.002;  10.579;       0;     0.0;    -0.3
27.01.2024 00:15:00;    5.03;   0.785;  -0.002;  10.260;       0;     0.0;    -0.3
27.01.2024 00:16:00;    5.05;   0.786;  -0.002;   9.151;       0;     0.0;    -0.3
27.01.2024 00:17:00;    5.05;   0.785;  -0.002;   9.864;       0;     0.0;    -0.3
27.01.2024 00:18:00;    5.04;   0.784;  -0.002;  10.594;       0;     0.0;    -0.5
27.01.2024 00:19:00;    5.04;   0.785;  -0.002;  11.402;       0;     0.0;    -0.5
27.01.2024 00:20:00;    5.04;   0.786;  -0.002;  11.371;       0;     0.0;    -0.4
27.01.2024 00:21:00;    5.04;   0.786;  -0.002;   8.496;       0;     0.0;    -0.4
27.01.2024 00:22:00;    5.04;   0.785;  -0.002;   8.276;       0;     0.0;    -0.5
27.01.2024 00:23:00;    5.04;   0.785;  -0.002;   9.187;       0;     0.0;    -0.5
27.01.2024 00:24:00;    5.03;   0.785;  -0.002;  10.705;       0;     0.0;    -0.5
27.01.2024 00:25:00;    5.02;   0.785;  -0.003;   9.161;       0;     0.0;    -0.5
27.01.2024 00:26:00;    5.01;   0.785;  -0.003;   9.571;       0;     0.0;    -0.6
27.01.2024 00:27:00;    4.99;   0.785;  -0.003;   9.232;       0;     0.0;    -0.7
27.01.2024 00:28:00;    4.97;   0.786;  -0.004;   8.882;       0;     0.0;    -0.7
27.01.2024 00:29:00;    4.96;   0.787;  -0.004;   9.509;       0;     0.0;    -0.7
27.01.2024 00:30:00;    4.95;   0.788;  -0.004;   9.171;       0;     0.0;    -0.7
27.01.2024 00:31:00;    4.95;   0.789;  -0.004;   8.230;       0;     0.0;    -0.8
27.01.2024 00:32:00;    4.94;   0.789;  -0.004;   7.946;       0;     0.0;    -0.9
27.01.2024 00:33:00;    4.93;   0.790;  -0.004;   8.392;       0;     0.0;    -0.9
27.01.2024 00:34:00;    4.92;   0.790;  -0.004;   6.951;       0;     0.0;    -0.9
27.01.2024 00:35:00;    4.91;   0.791;  -0.005;   7.749;       0;     0.0;    -0.9
27.01.2024 00:36:00;    4.90;   0.792;  -0.004;   7.937;       0;     0.0;    -0.9
27.01.2024 00:37:00;    4.91;   0.793;  -0.004;   8.080;       0;     0.0;    -0.8
27.01.2024 00:38:00;    4.92;   0.794;  -0.003;   7.096;       0;     0.0;    -0.6
27.01.2024 00:39:00;    4.92;   0.794;  -0.003;   7.690;       0;     0.0;    -0.5
27.01.2024 00:40:00;    4.92;   0.795;  -0.002;   8.463;       0;     0.0;    -0.5
27.01.2024 00:41:00;    4.92;   0.795;  -0.002;   9.460;       0;     0.0;    -0.4
27.01.2024 00:42:00;    4.92;   0.797;  -0.002;  11.149;       0;     0.0;    -0.4
27.01.2024 00:43:00;    4.93;   0.797;  -0.002;  13.319;       0;     0.0;    -0.4
27.01.2024 00:44:00;    4.93;   0.797;  -0.002;  13.674;       0;     0.0;    -0.5
27.01.2024 00:45:00;    4.92;   0.797;  -0.002;  12.909;       0;     0.0;    -0.5
27.01.2024 00:46:00;    4.91;   0.798;  -0.002;  12.214;       0;     0.0;    -0.5
27.01.2024 00:47:00;    4.90;   0.799;  -0.002;  11.737;       0;     0.0;    -0.5
27.01.2024 00:48:00;    4.90;   0.799;  -0.002;  12.230;       0;     0.0;    -0.4
27.01.2024 00:49:00;    4.90;   0.800;  -0.002;  10.721;       0;     0.0;    -0.4
27.01.2024 00:50:00;    4.89;   0.801;  -0.002;  10.871;       0;     0.0;    -0.4
27.01.2024 00:51:00;    4.89;   0.802;  -0.002;  10.462;       0;     0.0;    -0.4
27.01.2024 00:52:00;    4.90;   0.804;  -0.002;   9.505;       0;     0.0;    -0.3
27.01.2024 00:53:00;    4.92;   0.805;  -0.001;   9.991;       0;     0.0;    -0.3
27.01.2024 00:54:00;    4.95;   0.807;  -0.001;  12.853;       0;     0.0;    -0.2
27.01.2024 00:55:00;    4.99;   0.810;   0.000;  13.171;       0;     0.0;    -0.1
27.01.2024 00:56:00;    5.03;   0.809;   0.000;  11.044;       0;     0.0;     0.0
27.01.2024 00:57:00;    5.05;   0.809;   0.000;  11.048;       0;     0.0;     0.0
27.01.2024 00:58:00;    5.06;   0.808;   0.000;  12.669;       0;     0.0;     0.0
27.01.2024 00:59:00;    5.06;   0.807;  -0.001;  13.387;       0;     0.0;    -0.1
27.01.2024 01:00:00;    5.06;   0.807;  -0.001;  12.969;       0;     0.0;    -0.1
27.01.2024 01:01:00;    5.06;   0.807;  -0.001;  11.507;       0;     0.0;    -0.2
27.01.2024 01:02:00;    5.06;   0.807;  -0.001;  11.748;       0;     0.0;    -0.1
27.01.2024 01:03:00;    5.07;   0.808;   0.000;  12.103;       0;     0.0;     0.0
27.01.2024 01:04:00;    5.08;   0.808;   0.000;  11.813;       0;     0.0;     0.0
27.01.2024 01:05:00;    5.09;   0.809;   0.000;  11.437;       0;     0.0;     0.0
27.01.2024 01:06:00;    5.11;   0.810;   0.000;  12.008;       0;     0.0;     0.0
