         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
22.01.2024 00:00:00;    5.32;   0.794;   0.000;   5.694;       0;     0.0;     0.0
22.01.2024 00:01:00;    5.32;   0.791;  -0.001;   5.558;       0;     0.0;    -0.1
22.01.2024 00:02:00;    5.28;   0.789;  -0.001;   6.796;       0;     0.0;    -0.2
22.01.2024 00:03:00;    5.27;   0.790;  -0.001;   6.674;       0;     0.0;    -0.2
22.01.2024 00:04:00;    5.30;   0.793;  -0.001;   6.100;       0;     0.0;    -0.2
22.01.2024 00:05:00;    5.35;   0.795;   0.000;   5.922;       0;     0.0;     0.0
22.01.2024 00:06:00;    5.37;   0.795;   0.000;   4.564;       0;     0.0;    -0.1
22.01.2024 00:07:00;    5.43;   0.796;   0.000;   6.090;       0;     0.0;     0.0
22.01.2024 00:08:00;    5.46;   0.796;   0.000;   6.156;       0;     0.0;     0.0
22.01.2024 00:09:00;    5.49;   0.794;   0.000;   5.696;       0;     0.0;     0.0
22.01.2024 00:10:00;    5.49;   0.793;   0.000;   7.160;       0;     0.0;    -0.1
22.01.2024 00:11:00;    5.53;   0.794;   0.000;   6.682;       0;     0.0;     0.0
22.01.2024 00:12:00;    5.52;   0.790;  -0.001;   6.521;       0;     0.0;    -0.1
22.01.2024 00:13:00;    5.49;   0.789;  -0.001;   7.093;       0;     0.0;    -0.2
22.01.2024 00:14:00;    5.50;   0.791;  -0.001;   6.467;       0;     0.0;    -0.2
22.01.2024 00:15:00;    5.54;   0.792;  -0.001;   6.480;       0;     0.0;    -0.1
22.01.2024 00:16:00;    5.50;   0.788;  -0.001;   7.612;       4;     0.0;    -0.2
22.01.2024 00:17:00;    5.50;   0.791;  -0.001;   7.348;       0;     0.0;    -0.2
22.01.2024 00:18:00;    5.55;   0.793;   0.000;   7.262;       0;     0.0;    -0.1
22.01.2024 00:19:00;    5.57;   0.792;   0.000;   7.233;       0;     0.0;     0.0
22.01.2024 00:20:00;    5.59;   0.792;   0.000;   9.095;       3;     0.0;     0.0
22.01.2024 00:21:00;    5.58;   0.789;   0.000;   9.908;       0;     0.0;     0.0
22.01.2024 00:22:00;    5.55;   0.787;  -0.001;   8.517;       0;     0.0;    -0.1
22.01.2024 00:23:00;    5.56;   0.789;  -0.001;   8.036;       0;     0.0;    -0.1
22.01.2024 00:24:00;    5.57;   0.789;   0.000;   7.916;       0;     0.0;    -0.1
22.01.2024 00:25:00;    5.58;   0.790;   0.000;   8.673;       0;     0.0;     0.0
22.01.2024 00:26:00;    5.66;   0.795;   0.000;   8.670;       0;     0.0;     0.1
22.01.2024 00:27:00;    5.72;   0.792;   0.001;   7.992;       0;     0.0;     0.1
22.01.2024 00:28:00;    5.68;   0.786;   0.000;   7.161;       0;     0.0;     0.1
22.01.2024 00:29:00;    5.70;   0.787;   0.000;   7.351;       0;     0.0;     0.0
22.01.2024 00:30:00;    5.74;   0.788;   0.000;   9.630;       3;     0.0;     0.0
22.01.2024 00:31:00;    5.76;   0.787;   0.000;   8.378;       0;     0.0;     0.0
22.01.2024 00:32:00;    5.77;   0.785;   0.000;   8.835;       0;     0.0;     0.0
22.01.2024 00:33:00;    5.78;   0.784;   0.000;   8.064;       0;     0.0;     0.0
22.01.2024 00:34:00;    5.78;   0.782;   0.000;   9.026;       0;     0.0;     0.0
22.01.2024 00:35:00;    5.82;   0.784;   0.000;   9.215;       0;     0.0;     0.0
22.01.2024 00:36:00;    5.85;   0.783;   0.000;  10.734;       0;     0.0;     0.0
22.01.2024 00:37:00;    5.83;   0.780;   0.000;   9.968;       0;     0.0;     0.0
22.01.2024 00:38:00;    5.84;   0.780;   0.000;   9.791;       0;     0.0;     0.0
22.01.2024 00:39:00;    5.85;   0.779;   0.000;  10.737;       0;     0.0;     0.0
22.01.2024 00:40:00;    5.81;   0.776;  -0.001;   9.953;       0;     0.0;    -0.1
22.01.2024 00:41:00;    5.84;   0.779;   0.000;   9.671;       0;     0.0;    -0.1
22.01.2024 00:42:00;    5.92;   0.783;   0.000;   8.189;       0;     0.0;     0.1
22.01.2024 00:43:00;    6.00;   0.783;   0.001;   9.130;       3;     0.0;     0.2
22.01.2024 00:44:00;    6.00;   0.777;   0.001;   9.523;       0;     0.0;     0.1
22.01.2024 00:45:00;    6.00;   0.775;   0.000;   9.349;       0;     0.0;     0.0
22.01.2024 00:46:00;    5.97;   0.771;   0.000;  10.362;       0;     0.0;     0.0
22.01.2024 00:47:00;    5.92;   0.769;  -0.001;   8.988;       0;     0.0;    -0.1
22.01.2024 00:48:00;    5.93;   0.771;  -0.001;   9.211;       0;     0.0;    -0.2
22.01.2024 00:49:00;    5.89;   0.768;  -0.001;  10.228;       0;     0.0;    -0.3
22.01.2024 00:50:00;    5.88;   0.771;  -0.002;   8.866;       0;     0.0;    -0.3
22.01.2024 00:51:00;    5.98;   0.779;  -0.001;   9.967;       0;     0.0;    -0.1
22.01.2024 00:52:00;    5.97;   0.773;  -0.001;   9.601;       0;     0.0;    -0.2
22.01.2024 00:53:00;    5.94;   0.770;  -0.002;   9.854;       0;     0.0;    -0.3
22.01.2024 00:54:00;    5.96;   0.772;  -0.001;  10.433;       0;     0.0;    -0.3
22.01.2024 00:55:00;    5.94;   0.770;  -0.001;  10.264;       0;     0.0;    -0.3
22.01.2024 00:56:00;    5.95;   0.771;  -0.001;   8.881;       0;     0.0;    -0.3
22.01.2024 00:57:00;    5.87;   0.766;  -0.002;  10.218;       0;     0.0;    -0.3
22.01.2024 00:58:00;    5.79;   0.764;  -0.002;  10.191;       0;     0.0;    -0.4
22.01.2024 00:59:00;    5.79;   0.770;  -0.002;   9.722;       0;     0.0;    -0.4
22.01.2024 01:00:00;    5.83;   0.774;  -0.001;  10.093;       0;     0.0;    -0.3
22.01.2024 01:01:00;    5.85;   0.774;  -0.002;  10.314;       3;     0.0;    -0.3
22.01.2024 01:02:00;    5.86;   0.775;  -0.003;   8.978;       0;     0.0;    -0.6
22.01.2024 01:03:00;    5.87;   0.774;  -0.006;  12.048;       0;     0.0;    -1.1
22.01.2024 01:04:00;    5.87;   0.775;  -0.008;  11.607;       0;     0.0;    -1.5
22.01.2024 01:05:00;    5.85;   0.774;  -0.009;  10.575;       0;     0.0;    -1.7
22.01.2024 01:06:00;    5.78;   0.772;  -0.010;  10.803;       0;     0.0;    -1.9
22.01.2024 01:07:00;    5.71;   0.772;  -0.010;  10.154;       0;     0.0;    -2.0
22.01.2024 01:08:00;    5.65;   0.774;  -0.010;   9.677;       3;     0.0;    -1.9
22.01.2024 01:09:00;    5.58;   0.776;  -0.009;  10.972;       0;     0.0;    -1.8
22.01.2024 01:10:00;    5.50;   0.777;  -0.009;  10.518;       0;     0.0;    -1.7
22.01.2024 01:11:00;    5.52;   0.786;  -0.008;   9.297;       0;     0.0;    -1.6
22.01.2024 01:12:00;    5.59;   0.793;  -0.007;   9.613;       0;     0.0;    -1.4
22.01.2024 01:13:00;    5.65;   0.795;  -0.007;  10.727;       0;     0.0;    -1.5
22.01.2024 01:14:00;    5.69;   0.795;  -0.008;  13.061;       0;     0.0;    -1.6
22.01.2024 01:15:00;    5.71;   0.795;  -0.008;  13.350;       0;     0.0;    -1.7
22.01.2024 01:16:00;    5.77;   0.796;  -0.008;  12.175;       0;     0.0;    -1.7
22.01.2024 01:17:00;    5.81;   0.797;  -0.005;  10.585;       3;     0.0;    -1.0
22.01.2024 01:18:00;    5.86;   0.797;  -0.002;  10.818;       0;     0.0;    -0.3
22.01.2024 01:19:00;    5.88;   0.796;  -0.001;  10.454;       0;     0.0;    -0.1
22.01.2024 01:20:00;    5.90;   0.795;   0.000;  11.024;       0;     0.0;     0.0
22.01.2024 01:21:00;    5.92;   0.795;   0.000;   9.344;       3;     0.0;     0.1
22.01.2024 01:22:00;    5.91;   0.793;   0.002;  14.785;       0;     0.0;     0.4
22.01.2024 01:23:00;    5.90;   0.792;   0.003;  14.025;       0;     0.0;     0.5
22.01.2024 01:24:00;    5.84;   0.788;   0.004;  16.247;       3;     0.0;     0.7
22.01.2024 01:25:00;    5.75;   0.785;   0.004;  18.047;       0;     0.0;     0.8
22.01.2024 01:26:00;    5.73;   0.791;   0.005;  16.087;       0;     0.0;     1.0
22.01.2024 01:27:00;    5.76;   0.796;   0.006;  15.098;       0;     0.0;     1.2
22.01.2024 01:28:00;    5.77;   0.796;   0.007;  16.101;       3;     0.0;     1.4
22.01.2024 01:29:00;    5.74;   0.794;   0.007;  16.686;       0;     0.0;     1.4
22.01.2024 01:30:00;    5.79;   0.799;   0.008;  16.629;       0;     0.0;     1.5
22.01.2024 01:31:00;    5.81;   0.798;   0.008;  17.451;       0;     0.0;     1.6
22.01.2024 01:32:00;    5.83;   0.797;   0.008;  17.439;       0;     0.0;     1.7
22.01.2024 01:33:00;    5.79;   0.794;   0.008;  17.973;       0;     0.0;     1.7
22.01.2024 01:34:00;    5.78;   0.795;   0.008;  17.480;       0;     0.0;     1.6
22.01.2024 01:35:00;    5.79;   0.795;   0.009;  16.771;       0;     0.0;     1.7
22.01.2024 01:36:00;    5.79;   0.796;   0.009;  16.702;       0;     0.0;     1.8
22.01.2024 01:37:00;    5.84;   0.800;   0.010;  13.002;       0;     0.0;     1.9
22.01.2024 01:38:00;    5.92;   0.802;   0.011;  15.869;       0;     0.0;     2.1
22.01.2024 01:39:00;    5.91;   0.796;   0.010;  15.993;       0;     0.0;     2.0
22.01.2024 01:40:00;    5.91;   0.795;   0.010;  16.930;       3;     0.0;     2.0
22.01.2024 01:41:00;    5.88;   0.792;   0.010;  16.127;       0;     0.0;     2.0
22.01.2024 01:42:00;    5.89;   0.794;   0.008;  13.614;       0;     0.0;     1.6
22.01.2024 01:43:00;    5.97;   0.799;   0.010;  10.186;       0;     0.0;     2.0
22.01.2024 01:44:00;    5.98;   0.795;   0.010;   9.867;       0;     0.0;     2.0
22.01.2024 01:45:00;    6.00;   0.794;   0.010;  10.773;       0;     0.0;     2.0
22.01.2024 01:46:00;    5.98;   0.791;   0.010;  10.585;       0;     0.0;     1.9
22.01.2024 01:47:00;    5.96;   0.791;   0.009;  12.216;       0;     0.0;     1.8
22.01.2024 01:48:00;    5.99;   0.793;   0.009;  10.604;       0;     0.0;     1.8
22.01.2024 01:49:00;    5.99;   0.791;   0.009;  11.486;       0;     0.0;     1.8
22.01.2024 01:50:00;    5.95;   0.789;   0.008;  12.682;       0;     0.0;     1.7
22.01.2024 01:51:00;    5.96;   0.791;   0.008;  11.799;       0;     0.0;     1.7
22.01.2024 01:52:00;    5.92;   0.789;   0.007;  10.217;       0;     0.0;     1.4
22.01.2024 01:53:00;    5.92;   0.791;   0.007;  12.308;       0;     0.0;     1.4
22.01.2024 01:54:00;    5.93;   0.793;   0.006;  10.545;       0;     0.0;     1.2
22.01.2024 01:55:00;    5.95;   0.794;   0.006;  10.469;       0;     0.0;     1.1
22.01.2024 01:56:00;    5.99;   0.796;   0.005;  11.035;       0;     0.0;     1.0
22.01.2024 01:57:00;    6.00;   0.795;   0.003;   9.667;       0;     0.0;     0.5
22.01.2024 01:58:00;    6.02;   0.794;   0.001;   9.573;       0;     0.0;     0.2
22.01.2024 01:59:00;    6.05;   0.796;   0.001;   9.975;       0;     0.0;     0.2
22.01.2024 02:00:00;    6.12;   0.798;   0.002;  12.283;       3;     0.0;     0.3
22.01.2024 02:01:00;    6.15;   0.797;   0.001;  10.359;       0;     0.0;     0.3
22.01.2024 02:02:00;    6.20;   0.797;   0.002;   9.607;       0;     0.0;     0.3
22.01.2024 02:03:00;    6.25;   0.796;   0.002;   9.198;       0;     0.0;     0.3
22.01.2024 02:04:00;    6.29;   0.794;   0.002;  10.821;       0;     0.0;     0.3
22.01.2024 02:05:00;    6.29;   0.791;   0.001;  10.499;       0;     0.0;     0.3
22.01.2024 02:06:00;    6.28;   0.790;   0.001;  10.451;       0;     0.0;     0.2
22.01.2024 02:07:00;    6.31;   0.790;   0.001;  10.169;       0;     0.0;     0.2
22.01.2024 02:08:00;    6.36;   0.792;   0.001;   8.717;       0;     0.0;     0.2
22.01.2024 02:09:00;    6.40;   0.791;   0.001;   8.872;       0;     0.0;     0.2
22.01.2024 02:10:00;    6.41;   0.787;   0.001;   8.528;       0;     0.0;     0.1
22.01.2024 02:11:00;    6.38;   0.784;  -0.001;   9.226;       0;     0.0;    -0.2
22.01.2024 02:12:00;    6.39;   0.785;  -0.002;   8.722;       0;     0.0;    -0.4
22.01.2024 02:13:00;    6.37;   0.782;  -0.003;  10.570;       0;     0.0;    -0.6
22.01.2024 02:14:00;    6.30;   0.779;  -0.004;  10.986;       0;     0.0;    -0.8
22.01.2024 02:15:00;    6.25;   0.780;  -0.005;   9.928;       0;     0.0;    -0.9
22.01.2024 02:16:00;    6.20;   0.781;  -0.005;   9.569;       0;     0.0;    -0.9
22.01.2024 02:17:00;    6.20;   0.785;  -0.004;   9.467;       0;     0.0;    -0.9
22.01.2024 02:18:00;    6.27;   0.792;  -0.004;   7.710;       0;     0.0;    -0.7
22.01.2024 02:19:00;    6.40;   0.798;  -0.002;   6.962;       0;     0.0;    -0.4
22.01.2024 02:20:00;    6.41;   0.792;  -0.002;   7.341;       0;     0.0;    -0.4
22.01.2024 02:21:00;    6.40;   0.789;  -0.002;   7.024;       0;     0.0;    -0.5
22.01.2024 02:22:00;    6.39;   0.787;  -0.003;   4.733;       3;     0.0;    -0.6
22.01.2024 02:23:00;    6.36;   0.786;  -0.005;   4.894;       0;     0.0;    -0.9
22.01.2024 02:24:00;    6.37;   0.789;  -0.005;   8.119;       0;     0.0;    -1.1
22.01.2024 02:25:00;    6.34;   0.787;  -0.006;   9.446;       0;     0.0;    -1.2
22.01.2024 02:26:00;    6.30;   0.787;  -0.007;  10.825;       0;     0.0;    -1.3
22.01.2024 02:27:00;    6.31;   0.792;  -0.007;  11.216;       0;     0.0;    -1.3
22.01.2024 02:28:00;    6.34;   0.794;  -0.007;  13.288;       3;     0.0;    -1.3
22.01.2024 02:29:00;    6.28;   0.789;  -0.007;  10.778;       0;     0.0;    -1.4
22.01.2024 02:30:00;    6.24;   0.791;  -0.007;  11.072;       0;     0.0;    -1.5
22.01.2024 02:31:00;    6.21;   0.792;  -0.007;  13.072;       0;     0.0;    -1.5
22.01.2024 02:32:00;    6.23;   0.796;  -0.007;  11.276;       0;     0.0;    -1.3
22.01.2024 02:33:00;    6.24;   0.797;  -0.006;  12.228;       3;     0.0;    -1.2
22.01.2024 02:34:00;    6.28;   0.801;  -0.006;  11.434;       0;     0.0;    -1.1
22.01.2024 02:35:00;    6.34;   0.803;  -0.005;  11.370;       0;     0.0;    -1.0
22.01.2024 02:36:00;    6.34;   0.800;  -0.005;  12.706;       0;     0.0;    -0.9
22.01.2024 02:37:00;    6.39;   0.802;  -0.005;  10.935;       0;     0.0;    -0.9
22.01.2024 02:38:00;    6.46;   0.804;  -0.004;  10.422;       0;     0.0;    -0.7
