         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
05.02.2024 00:00:00;   10.84;   0.886;   0.024;  20.000;       0;     0.0;     4.7
05.02.2024 00:01:00;   10.85;   0.886;   0.024;  20.000;       0;     0.0;     4.8
05.02.2024 00:02:00;   10.85;   0.886;   0.024;  20.000;       0;     0.0;     4.8
05.02.2024 00:03:00;   10.86;   0.887;   0.025;  20.000;       0;     0.0;     4.9
05.02.2024 00:04:00;   10.86;   0.887;   0.024;  20.000;       0;     0.0;     4.7
05.02.2024 00:05:00;   10.85;   0.887;   0.023;  20.000;       0;     0.0;     4.6
05.02.2024 00:06:00;   10.86;   0.888;   0.025;  20.000;       0;     0.0;     4.9
05.02.2024 00:07:00;   10.88;   0.889;   0.026;  20.000;       0;     0.0;     5.2
05.02.2024 00:08:00;   10.89;   0.888;   0.024;  20.000;       0;     0.0;     4.8
05.02.2024 00:09:00;   10.89;   0.888;   0.024;  20.000;       0;     0.0;     4.8
05.02.2024 00:10:00;   10.88;   0.887;   0.024;  20.000;       0;     0.0;     4.7
05.02.2024 00:11:00;   10.87;   0.887;   0.024;  20.000;       0;     0.0;     4.8
05.02.2024 00:12:00;   10.86;   0.887;   0.025;  20.000;       0;     0.0;     5.0
05.02.2024 00:13:00;   10.86;   0.888;   0.023;  20.000;       0;     0.0;     4.6
05.02.2024 00:14:00;   10.85;   0.888;   0.022;  20.000;       0;     0.0;     4.3
05.02.2024 00:15:00;   10.85;   0.888;   0.021;  20.000;       0;     0.0;     4.3
05.02.2024 00:16:00;   10.84;   0.888;   0.021;  20.000;       0;     0.0;     4.1
05.02.2024 00:17:00;   10.84;   0.888;   0.021;  20.000;       0;     0.0;     4.2
05.02.2024 00:18:00;   10.86;   0.889;   0.022;  20.000;       0;     0.0;     4.4
05.02.2024 00:19:00;   10.88;   0.890;   0.022;  20.000;       0;     0.0;     4.3
