         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
23.01.2024 00:00:00;    6.02;   0.840;   0.010;  19.980;       0;     0.0;     2.0
23.01.2024 00:01:00;    6.03;   0.842;   0.011;  19.605;       0;     0.0;     2.2
23.01.2024 00:02:00;    6.04;   0.843;   0.012;  19.868;       0;     0.0;     2.3
23.01.2024 00:03:00;    6.06;   0.843;   0.013;  20.000;       0;     0.0;     2.5
23.01.2024 00:04:00;    6.05;   0.841;   0.013;  19.582;       0;     0.0;     2.6
23.01.2024 00:05:00;    6.05;   0.842;   0.013;  19.854;       0;     0.0;     2.6
23.01.2024 00:06:00;    6.11;   0.846;   0.014;  19.881;       0;     0.0;     2.8
23.01.2024 00:07:00;    6.13;   0.845;   0.015;  20.000;       0;     0.0;     2.9
23.01.2024 00:08:00;    6.14;   0.843;   0.015;  20.000;       0;     0.0;     2.9
23.01.2024 00:09:00;    6.14;   0.843;   0.015;  20.000;       0;     0.0;     2.9
23.01.2024 00:10:00;    6.15;   0.844;   0.015;  20.000;       0;     0.0;     2.9
23.01.2024 00:11:00;    6.19;   0.845;   0.015;  20.000;       0;     0.0;     3.0
23.01.2024 00:12:00;    6.21;   0.844;   0.015;  20.000;       0;     0.0;     3.0
23.01.2024 00:13:00;    6.21;   0.842;   0.014;  20.000;       0;     0.0;     2.8
23.01.2024 00:14:00;    6.22;   0.843;   0.013;  20.000;       0;     0.0;     2.6
23.01.2024 00:15:00;    6.26;   0.844;   0.013;  20.000;       0;     0.0;     2.7
23.01.2024 00:16:00;    6.27;   0.842;   0.013;  20.000;       0;     0.0;     2.6
23.01.2024 00:17:00;    6.29;   0.843;   0.013;  20.000;       0;     0.0;     2.6
23.01.2024 00:18:00;    6.33;   0.843;   0.013;  19.826;       0;     0.0;     2.6
23.01.2024 00:19:00;    6.34;   0.841;   0.013;  19.650;       0;     0.0;     2.5
23.01.2024 00:20:00;    6.30;   0.836;   0.011;  19.844;       0;     0.0;     2.2
23.01.2024 00:21:00;    6.24;   0.833;   0.010;  19.985;       0;     0.0;     2.1
23.01.2024 00:22:00;    6.23;   0.836;   0.010;  20.000;       0;     0.0;     1.9
23.01.2024 00:23:00;    6.24;   0.839;   0.010;  20.000;       0;     0.0;     1.9
23.01.2024 00:24:00;    6.24;   0.838;   0.010;  20.000;       0;     0.0;     1.9
23.01.2024 00:25:00;    6.29;   0.842;   0.010;  20.000;       0;     0.0;     2.0
23.01.2024 00:26:00;    6.29;   0.839;   0.010;  20.000;       0;     0.0;     1.9
23.01.2024 00:27:00;    6.24;   0.835;   0.009;  20.000;       0;     0.0;     1.7
23.01.2024 00:28:00;    6.24;   0.838;   0.009;  20.000;       0;     0.0;     1.7
23.01.2024 00:29:00;    6.23;   0.837;   0.009;  20.000;       0;     0.0;     1.7
23.01.2024 00:30:00;    6.20;   0.836;   0.008;  19.978;       0;     0.0;     1.6
23.01.2024 00:31:00;    6.21;   0.838;   0.008;  20.000;       0;     0.0;     1.6
23.01.2024 00:32:00;    6.23;   0.840;   0.009;  20.000;       0;     0.0;     1.8
23.01.2024 00:33:00;    6.28;   0.842;   0.009;  20.000;       0;     0.0;     1.9
23.01.2024 00:34:00;    6.28;   0.839;   0.009;  20.000;       0;     0.0;     1.9
23.01.2024 00:35:00;    6.28;   0.839;   0.009;  19.867;       0;     0.0;     1.8
23.01.2024 00:36:00;    6.28;   0.838;   0.009;  19.990;       0;     0.0;     1.8
