         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
17.01.2024 00:00:00;   -1.49;   0.761;  -0.012;  -0.259;       0;     0.0;    -2.4
17.01.2024 00:01:00;   -1.50;   0.760;  -0.012;  -1.108;       0;     0.0;    -2.4
17.01.2024 00:02:00;   -1.51;   0.760;  -0.012;  -1.999;       0;     0.0;    -2.4
17.01.2024 00:03:00;   -1.51;   0.760;  -0.012;  -1.420;       0;     0.0;    -2.4
17.01.2024 00:04:00;   -1.52;   0.759;  -0.012;  -0.605;       0;     0.0;    -2.4
17.01.2024 00:05:00;   -1.53;   0.759;  -0.012;  -0.041;       0;     0.0;    -2.4
17.01.2024 00:06:00;   -1.53;   0.760;  -0.012;  -1.681;       0;     0.0;    -2.4
17.01.2024 00:07:00;   -1.51;   0.760;  -0.012;  -1.136;       0;     0.0;    -2.3
17.01.2024 00:08:00;   -1.51;   0.760;  -0.012;  -0.902;       0;     0.0;    -2.3
17.01.2024 00:09:00;   -1.50;   0.760;  -0.011;  -1.864;       0;     0.0;    -2.2
17.01.2024 00:10:00;   -1.48;   0.759;  -0.011;  -2.276;       0;     0.0;    -2.2
17.01.2024 00:11:00;   -1.48;   0.758;  -0.011;  -1.576;       0;     0.0;    -2.3
17.01.2024 00:12:00;   -1.47;   0.758;  -0.011;  -2.037;       0;     0.0;    -2.2
17.01.2024 00:13:00;   -1.46;   0.757;  -0.011;  -1.114;       0;     0.0;    -2.2
17.01.2024 00:14:00;   -1.46;   0.756;  -0.011;  -1.655;       0;     0.0;    -2.1
17.01.2024 00:15:00;   -1.46;   0.755;  -0.011;  -0.688;       0;     0.0;    -2.1
17.01.2024 00:16:00;   -1.44;   0.755;  -0.011;  -2.829;       0;     0.0;    -2.1
17.01.2024 00:17:00;   -1.42;   0.755;  -0.010;  -1.464;       0;     0.0;    -2.1
17.01.2024 00:18:00;   -1.41;   0.754;  -0.010;  -0.704;       0;     0.0;    -2.1
17.01.2024 00:19:00;   -1.40;   0.752;  -0.011;  -1.108;       0;     0.0;    -2.1
17.01.2024 00:20:00;   -1.42;   0.750;  -0.011;  -0.581;       0;     0.0;    -2.2
17.01.2024 00:21:00;   -1.44;   0.749;  -0.011;  -1.012;       0;     0.0;    -2.2
17.01.2024 00:22:00;   -1.45;   0.749;  -0.011;  -2.404;       0;     0.0;    -2.3
17.01.2024 00:23:00;   -1.45;   0.750;  -0.011;  -1.722;       0;     0.0;    -2.3
17.01.2024 00:24:00;   -1.45;   0.750;  -0.011;  -2.474;       0;     0.0;    -2.3
17.01.2024 00:25:00;   -1.46;   0.749;  -0.011;  -1.912;       0;     0.0;    -2.3
17.01.2024 00:26:00;   -1.47;   0.749;  -0.011;  -2.234;       0;     0.0;    -2.3
17.01.2024 00:27:00;   -1.48;   0.748;  -0.011;  -1.663;       0;     0.0;    -2.3
17.01.2024 00:28:00;   -1.50;   0.748;  -0.012;  -1.395;       0;     0.0;    -2.3
17.01.2024 00:29:00;   -1.50;   0.749;  -0.012;  -1.123;       0;     0.0;    -2.3
17.01.2024 00:30:00;   -1.50;   0.749;  -0.011;  -2.891;       0;     0.0;    -2.3
17.01.2024 00:31:00;   -1.51;   0.749;  -0.011;  -2.613;       0;     0.0;    -2.3
17.01.2024 00:32:00;   -1.51;   0.749;  -0.011;  -1.424;       0;     0.0;    -2.2
17.01.2024 00:33:00;   -1.51;   0.749;  -0.011;  -1.463;       0;     0.0;    -2.1
17.01.2024 00:34:00;   -1.52;   0.749;  -0.011;  -1.755;       0;     0.0;    -2.1
17.01.2024 00:35:00;   -1.51;   0.750;  -0.011;  -1.882;       0;     0.0;    -2.1
17.01.2024 00:36:00;   -1.49;   0.750;  -0.010;  -0.679;       0;     0.0;    -2.0
17.01.2024 00:37:00;   -1.49;   0.749;  -0.010;  -1.192;       0;     0.0;    -2.0
17.01.2024 00:38:00;   -1.48;   0.749;  -0.010;  -0.549;       0;     0.0;    -2.0
17.01.2024 00:39:00;   -1.48;   0.749;  -0.010;   0.201;       0;     0.0;    -2.0
17.01.2024 00:40:00;   -1.47;   0.749;  -0.010;  -1.454;       0;     0.0;    -2.0
17.01.2024 00:41:00;   -1.46;   0.749;  -0.010;  -1.277;       0;     0.0;    -1.9
17.01.2024 00:42:00;   -1.46;   0.748;  -0.010;  -1.331;       0;     0.0;    -1.9
17.01.2024 00:43:00;   -1.47;   0.747;  -0.010;  -0.493;       0;     0.0;    -2.0
17.01.2024 00:44:00;   -1.47;   0.747;  -0.010;  -0.623;       0;     0.0;    -2.0
17.01.2024 00:45:00;   -1.49;   0.748;  -0.010;  -1.462;       0;     0.0;    -1.9
17.01.2024 00:46:00;   -1.48;   0.749;  -0.009;  -1.541;       0;     0.0;    -1.8
17.01.2024 00:47:00;   -1.48;   0.749;  -0.009;  -1.431;       0;     0.0;    -1.9
17.01.2024 00:48:00;   -1.49;   0.749;  -0.010;  -0.854;       0;     0.0;    -1.9
17.01.2024 00:49:00;   -1.49;   0.750;  -0.009;  -1.194;       0;     0.0;    -1.9
17.01.2024 00:50:00;   -1.48;   0.751;  -0.009;  -1.360;       0;     0.0;    -1.8
17.01.2024 00:51:00;   -1.46;   0.751;  -0.009;  -0.654;       0;     0.0;    -1.8
17.01.2024 00:52:00;   -1.46;   0.751;  -0.009;  -1.466;       0;     0.0;    -1.9
17.01.2024 00:53:00;   -1.48;   0.749;  -0.010;  -2.466;       0;     0.0;    -2.0
17.01.2024 00:54:00;   -1.49;   0.750;  -0.010;  -1.185;       0;     0.0;    -1.9
17.01.2024 00:55:00;   -1.49;   0.750;  -0.009;   0.253;       0;     0.0;    -1.9
17.01.2024 00:56:00;   -1.49;   0.751;  -0.009;  -0.821;       0;     0.0;    -1.8
17.01.2024 00:57:00;   -1.48;   0.752;  -0.009;  -1.082;       0;     0.0;    -1.8
17.01.2024 00:58:00;   -1.48;   0.753;  -0.008;  -1.025;       0;     0.0;    -1.7
17.01.2024 00:59:00;   -1.46;   0.754;  -0.008;   0.418;       0;     0.0;    -1.7
17.01.2024 01:00:00;   -1.45;   0.753;  -0.008;   0.248;       0;     0.0;    -1.7
17.01.2024 01:01:00;   -1.45;   0.753;  -0.009;  -0.529;       0;     0.0;    -1.7
17.01.2024 01:02:00;   -1.47;   0.752;  -0.009;   0.046;       0;     0.0;    -1.7
17.01.2024 01:03:00;   -1.47;   0.753;  -0.009;  -0.177;       0;     0.0;    -1.7
17.01.2024 01:04:00;   -1.48;   0.753;  -0.009;  -0.705;       0;     0.0;    -1.8
17.01.2024 01:05:00;   -1.50;   0.753;  -0.009;  -2.367;       0;     0.0;    -1.8
17.01.2024 01:06:00;   -1.51;   0.754;  -0.009;  -1.045;       0;     0.0;    -1.8
17.01.2024 01:07:00;   -1.51;   0.756;  -0.009;  -0.779;       0;     0.0;    -1.8
17.01.2024 01:08:00;   -1.51;   0.758;  -0.009;  -0.816;       0;     0.0;    -1.7
17.01.2024 01:09:00;   -1.49;   0.760;  -0.008;  -0.675;       0;     0.0;    -1.6
17.01.2024 01:10:00;   -1.46;   0.761;  -0.007;  -2.376;       0;     0.0;    -1.5
17.01.2024 01:11:00;   -1.43;   0.761;  -0.007;  -2.032;       0;     0.0;    -1.4
17.01.2024 01:12:00;   -1.41;   0.760;  -0.007;  -0.999;       0;     0.0;    -1.4
17.01.2024 01:13:00;   -1.40;   0.758;  -0.007;  -1.127;       0;     0.0;    -1.4
17.01.2024 01:14:00;   -1.40;   0.757;  -0.007;  -1.191;       0;     0.0;    -1.4
17.01.2024 01:15:00;   -1.39;   0.756;  -0.007;  -1.068;       0;     0.0;    -1.4
17.01.2024 01:16:00;   -1.38;   0.755;  -0.007;  -2.764;       0;     0.0;    -1.4
17.01.2024 01:17:00;   -1.38;   0.754;  -0.007;  -2.090;       0;     0.0;    -1.4
17.01.2024 01:18:00;   -1.38;   0.752;  -0.007;  -1.734;       0;     0.0;    -1.5
17.01.2024 01:19:00;   -1.40;   0.750;  -0.008;  -1.147;       0;     0.0;    -1.5
17.01.2024 01:20:00;   -1.41;   0.750;  -0.008;  -1.653;       0;     0.0;    -1.5
17.01.2024 01:21:00;   -1.42;   0.750;  -0.008;  -2.008;       0;     0.0;    -1.5
17.01.2024 01:22:00;   -1.44;   0.749;  -0.008;  -0.616;       0;     0.0;    -1.5
17.01.2024 01:23:00;   -1.43;   0.750;  -0.008;   0.817;       0;     0.0;    -1.5
17.01.2024 01:24:00;   -1.43;   0.750;  -0.008;  -0.136;       0;     0.0;    -1.5
17.01.2024 01:25:00;   -1.43;   0.750;  -0.008;  -0.079;       0;     0.0;    -1.5
17.01.2024 01:26:00;   -1.43;   0.749;  -0.008;  -1.120;       0;     0.0;    -1.5
17.01.2024 01:27:00;   -1.44;   0.749;  -0.008;  -1.932;       0;     0.0;    -1.5
17.01.2024 01:28:00;   -1.45;   0.748;  -0.008;  -0.205;       0;     0.0;    -1.7
17.01.2024 01:29:00;   -1.46;   0.748;  -0.009;  -0.170;       0;     0.0;    -1.7
17.01.2024 01:30:00;   -1.48;   0.749;  -0.009;  -2.184;       0;     0.0;    -1.8
17.01.2024 01:31:00;   -1.49;   0.749;  -0.009;  -2.116;       0;     0.0;    -1.8
17.01.2024 01:32:00;   -1.50;   0.750;  -0.010;  -1.366;       0;     0.0;    -1.9
17.01.2024 01:33:00;   -1.51;   0.751;  -0.010;  -1.835;       0;     0.0;    -2.0
17.01.2024 01:34:00;   -1.52;   0.751;  -0.010;  -2.435;       0;     0.0;    -2.0
17.01.2024 01:35:00;   -1.53;   0.752;  -0.011;  -0.813;       0;     0.0;    -2.1
17.01.2024 01:36:00;   -1.54;   0.753;  -0.011;  -0.370;       0;     0.0;    -2.1
17.01.2024 01:37:00;   -1.54;   0.754;  -0.010;  -1.791;       0;     0.0;    -2.1
17.01.2024 01:38:00;   -1.53;   0.755;  -0.011;  -2.047;       0;     0.0;    -2.1
17.01.2024 01:39:00;   -1.53;   0.754;  -0.011;  -1.686;       0;     0.0;    -2.1
17.01.2024 01:40:00;   -1.54;   0.753;  -0.010;  -1.670;       0;     0.0;    -2.1
17.01.2024 01:41:00;   -1.53;   0.753;  -0.010;  -1.854;       0;     0.0;    -2.0
17.01.2024 01:42:00;   -1.54;   0.752;  -0.010;  -1.501;       0;     0.0;    -2.0
17.01.2024 01:43:00;   -1.57;   0.751;  -0.011;  -2.643;       0;     0.0;    -2.2
17.01.2024 01:44:00;   -1.59;   0.750;  -0.011;  -2.323;       0;     0.0;    -2.3
17.01.2024 01:45:00;   -1.62;   0.751;  -0.011;  -0.565;       0;     0.0;    -2.3
17.01.2024 01:46:00;   -1.65;   0.751;  -0.012;  -1.429;       0;     0.0;    -2.3
17.01.2024 01:47:00;   -1.67;   0.752;  -0.011;  -1.341;       0;     0.0;    -2.3
17.01.2024 01:48:00;   -1.67;   0.754;  -0.011;  -1.915;       0;     0.0;    -2.2
17.01.2024 01:49:00;   -1.67;   0.755;  -0.011;  -2.485;       0;     0.0;    -2.1
17.01.2024 01:50:00;   -1.67;   0.755;  -0.011;  -3.295;       0;     0.0;    -2.1
