         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
02.02.2024 00:00:00;    4.35;   0.878;  -0.002;   8.554;       0;     0.0;    -0.5
02.02.2024 00:01:00;    4.39;   0.878;  -0.002;   9.401;       0;     0.0;    -0.3
02.02.2024 00:02:00;    4.41;   0.876;  -0.002;   8.576;       0;     0.0;    -0.3
02.02.2024 00:03:00;    4.41;   0.875;  -0.002;   7.618;       0;     0.0;    -0.3
02.02.2024 00:04:00;    4.42;   0.874;  -0.002;   8.610;       0;     0.0;    -0.3
02.02.2024 00:05:00;    4.41;   0.873;  -0.002;   8.699;       0;     0.0;    -0.4
02.02.2024 00:06:00;    4.39;   0.872;  -0.002;   9.071;       0;     0.0;    -0.4
02.02.2024 00:07:00;    4.41;   0.873;  -0.002;  10.058;       0;     0.0;    -0.3
02.02.2024 00:08:00;    4.44;   0.875;  -0.001;   9.437;       0;     0.0;    -0.3
02.02.2024 00:09:00;    4.47;   0.875;  -0.001;   8.568;       0;     0.0;    -0.2
02.02.2024 00:10:00;    4.49;   0.874;  -0.001;   8.713;       0;     0.0;    -0.2
02.02.2024 00:11:00;    4.51;   0.874;  -0.001;   9.718;       0;     0.0;    -0.1
02.02.2024 00:12:00;    4.52;   0.873;  -0.001;   9.026;       0;     0.0;    -0.2
02.02.2024 00:13:00;    4.52;   0.872;  -0.001;   8.676;       0;     0.0;    -0.2
02.02.2024 00:14:00;    4.52;   0.871;  -0.001;   9.372;       0;     0.0;    -0.2
02.02.2024 00:15:00;    4.51;   0.870;  -0.002;   9.556;       0;     0.0;    -0.3
02.02.2024 00:16:00;    4.50;   0.869;  -0.002;   8.138;       0;     0.0;    -0.3
02.02.2024 00:17:00;    4.48;   0.868;  -0.001;   7.683;       0;     0.0;    -0.3
02.02.2024 00:18:00;    4.46;   0.868;  -0.002;   8.055;       0;     0.0;    -0.3
02.02.2024 00:19:00;    4.45;   0.868;  -0.002;   7.629;       0;     0.0;    -0.3
02.02.2024 00:20:00;    4.44;   0.868;  -0.002;   9.135;       0;     0.0;    -0.3
02.02.2024 00:21:00;    4.43;   0.868;  -0.002;   9.837;       0;     0.0;    -0.3
02.02.2024 00:22:00;    4.41;   0.867;  -0.002;   9.343;       0;     0.0;    -0.4
02.02.2024 00:23:00;    4.41;   0.868;  -0.002;   9.571;       0;     0.0;    -0.4
02.02.2024 00:24:00;    4.40;   0.867;  -0.002;   7.946;       0;     0.0;    -0.4
02.02.2024 00:25:00;    4.39;   0.867;  -0.002;   8.358;       0;     0.0;    -0.4
02.02.2024 00:26:00;    4.39;   0.867;  -0.002;   8.866;       0;     0.0;    -0.4
02.02.2024 00:27:00;    4.37;   0.866;  -0.002;   8.890;       0;     0.0;    -0.5
02.02.2024 00:28:00;    4.35;   0.866;  -0.003;   8.526;       0;     0.0;    -0.6
02.02.2024 00:29:00;    4.34;   0.866;  -0.003;   8.093;       0;     0.0;    -0.6
02.02.2024 00:30:00;    4.32;   0.866;  -0.003;   7.737;       0;     0.0;    -0.6
02.02.2024 00:31:00;    4.31;   0.866;  -0.003;   7.147;       0;     0.0;    -0.6
02.02.2024 00:32:00;    4.29;   0.866;  -0.003;   8.309;       0;     0.0;    -0.6
02.02.2024 00:33:00;    4.29;   0.866;  -0.003;   7.850;       0;     0.0;    -0.6
