         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
09.02.2024 00:00:00;    1.18;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:01:00;    1.18;   0.956;   0.009;  20.000;       0;     0.0;     1.8
09.02.2024 00:02:00;    1.18;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:03:00;    1.18;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:04:00;    1.19;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:05:00;    1.19;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:06:00;    1.19;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:07:00;    1.20;   0.956;   0.009;  20.000;       3;     0.0;     1.7
09.02.2024 00:08:00;    1.19;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:09:00;    1.20;   0.956;   0.009;  20.000;       4;     0.0;     1.7
09.02.2024 00:10:00;    1.20;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:11:00;    1.21;   0.956;   0.009;  20.000;       5;     0.0;     1.7
09.02.2024 00:12:00;    1.21;   0.957;   0.009;  20.000;       4;     0.0;     1.8
09.02.2024 00:13:00;    1.21;   0.956;   0.009;  20.000;       3;     0.0;     1.7
09.02.2024 00:14:00;    1.22;   0.957;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:15:00;    1.22;   0.957;   0.009;  20.000;       4;     0.0;     1.8
09.02.2024 00:16:00;    1.22;   0.957;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:17:00;    1.22;   0.956;   0.009;  20.000;       3;     0.0;     1.7
09.02.2024 00:18:00;    1.22;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:19:00;    1.23;   0.956;   0.009;  20.000;       6;     0.0;     1.7
09.02.2024 00:20:00;    1.23;   0.956;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:21:00;    1.23;   0.956;   0.009;  20.000;       5;     0.0;     1.7
09.02.2024 00:22:00;    1.24;   0.957;   0.009;  20.000;       0;     0.0;     1.7
09.02.2024 00:23:00;    1.24;   0.956;   0.009;  20.000;       5;     0.0;     1.7
09.02.2024 00:24:00;    1.24;   0.956;   0.009;  20.000;       3;     0.0;     1.7
09.02.2024 00:25:00;    1.24;   0.956;   0.009;  20.000;       0;     0.0;     1.7
