         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
18.02.2024 00:00:00;    5.87;   0.933;   0.004;  20.000;       0;     0.0;     0.8
18.02.2024 00:01:00;    5.88;   0.934;   0.004;  20.000;       0;     0.0;     0.8
18.02.2024 00:02:00;    5.89;   0.934;   0.004;  20.000;       0;     0.0;     0.8
18.02.2024 00:03:00;    5.89;   0.934;   0.004;  20.000;       0;     0.0;     0.8
18.02.2024 00:04:00;    5.90;   0.934;   0.004;  20.000;       0;     0.0;     0.8
18.02.2024 00:05:00;    5.90;   0.934;   0.004;  20.000;       0;     0.0;     0.8
18.02.2024 00:06:00;    5.92;   0.935;   0.004;  20.000;       0;     0.0;     0.8
18.02.2024 00:07:00;    5.92;   0.935;   0.004;  20.000;       0;     0.0;     0.7
18.02.2024 00:08:00;    5.93;   0.935;   0.003;  20.000;       0;     0.0;     0.6
18.02.2024 00:09:00;    5.93;   0.934;   0.003;  20.000;       0;     0.0;     0.6
18.02.2024 00:10:00;    5.94;   0.934;   0.002;  20.000;       0;     0.0;     0.5
18.02.2024 00:11:00;    5.94;   0.934;   0.002;  20.000;       0;     0.0;     0.4
18.02.2024 00:12:00;    5.94;   0.934;   0.001;  20.000;       0;     0.0;     0.2
18.02.2024 00:13:00;    5.94;   0.934;   0.001;  20.000;       0;     0.0;     0.1
18.02.2024 00:14:00;    5.94;   0.934;   0.000;  20.000;       0;     0.0;    -0.1
18.02.2024 00:15:00;    5.95;   0.934;  -0.001;  20.000;       0;     0.0;    -0.2
18.02.2024 00:16:00;    5.95;   0.934;  -0.002;  20.000;       0;     0.0;    -0.3
18.02.2024 00:17:00;    5.95;   0.934;  -0.002;  20.000;       0;     0.0;    -0.4
18.02.2024 00:18:00;    5.95;   0.934;  -0.003;  20.000;       0;     0.0;    -0.6
18.02.2024 00:19:00;    5.96;   0.935;  -0.003;  20.000;       0;     0.0;    -0.6
18.02.2024 00:20:00;    5.96;   0.934;  -0.004;  20.000;       0;     0.0;    -0.7
18.02.2024 00:21:00;    5.95;   0.934;  -0.004;  20.000;       0;     0.0;    -0.8
18.02.2024 00:22:00;    5.94;   0.933;  -0.004;  20.000;       0;     0.0;    -0.9
18.02.2024 00:23:00;    5.91;   0.932;  -0.005;  20.000;       0;     0.0;    -0.9
18.02.2024 00:24:00;    5.89;   0.931;  -0.005;  20.000;       0;     0.0;    -0.9
18.02.2024 00:25:00;    5.86;   0.931;  -0.005;  20.000;       0;     0.0;    -0.9
18.02.2024 00:26:00;    5.85;   0.932;  -0.005;  20.000;       0;     0.0;    -0.9
18.02.2024 00:27:00;    5.83;   0.932;  -0.005;  20.000;       0;     0.0;    -0.9
18.02.2024 00:28:00;    5.82;   0.933;  -0.004;  20.000;       0;     0.0;    -0.9
18.02.2024 00:29:00;    5.81;   0.933;  -0.004;  20.000;       0;     0.0;    -0.8
18.02.2024 00:30:00;    5.81;   0.934;  -0.004;  20.000;       0;     0.0;    -0.8
18.02.2024 00:31:00;    5.80;   0.933;  -0.004;  20.000;       0;     0.0;    -0.8
18.02.2024 00:32:00;    5.79;   0.933;  -0.004;  20.000;       0;     0.0;    -0.8
18.02.2024 00:33:00;    5.79;   0.934;  -0.004;  20.000;       0;     0.0;    -0.7
18.02.2024 00:34:00;    5.79;   0.934;  -0.003;  20.000;       0;     0.0;    -0.6
18.02.2024 00:35:00;    5.77;   0.934;  -0.003;  20.000;       0;     0.0;    -0.6
18.02.2024 00:36:00;    5.78;   0.935;  -0.003;  20.000;       0;     0.0;    -0.6
18.02.2024 00:37:00;    5.79;   0.935;  -0.003;  20.000;       0;     0.0;    -0.6
18.02.2024 00:38:00;    5.79;   0.935;  -0.003;  20.000;       0;     0.0;    -0.5
18.02.2024 00:39:00;    5.78;   0.935;  -0.003;  20.000;       0;     0.0;    -0.5
18.02.2024 00:40:00;    5.77;   0.934;  -0.003;  20.000;       0;     0.0;    -0.6
18.02.2024 00:41:00;    5.75;   0.933;  -0.003;  20.000;       0;     0.0;    -0.7
18.02.2024 00:42:00;    5.73;   0.933;  -0.004;  20.000;       0;     0.0;    -0.7
18.02.2024 00:43:00;    5.72;   0.934;  -0.004;  20.000;       0;     0.0;    -0.7
18.02.2024 00:44:00;    5.72;   0.934;  -0.004;  20.000;       0;     0.0;    -0.7
18.02.2024 00:45:00;    5.70;   0.933;  -0.004;  20.000;       0;     0.0;    -0.7
18.02.2024 00:46:00;    5.67;   0.932;  -0.004;  20.000;       0;     0.0;    -0.7
18.02.2024 00:47:00;    5.64;   0.932;  -0.004;  20.000;       0;     0.0;    -0.8
18.02.2024 00:48:00;    5.62;   0.933;  -0.004;  20.000;       0;     0.0;    -0.9
18.02.2024 00:49:00;    5.61;   0.933;  -0.004;  20.000;       0;     0.0;    -0.9
18.02.2024 00:50:00;    5.60;   0.934;  -0.005;  20.000;       0;     0.0;    -0.9
18.02.2024 00:51:00;    5.59;   0.934;  -0.005;  20.000;       0;     0.0;    -1.0
18.02.2024 00:52:00;    5.57;   0.934;  -0.006;  20.000;       0;     0.0;    -1.1
18.02.2024 00:53:00;    5.55;   0.933;  -0.007;  20.000;       0;     0.0;    -1.3
18.02.2024 00:54:00;    5.51;   0.933;  -0.008;  20.000;       0;     0.0;    -1.6
18.02.2024 00:55:00;    5.48;   0.933;  -0.008;  20.000;       0;     0.0;    -1.6
18.02.2024 00:56:00;    5.45;   0.933;  -0.007;  20.000;       0;     0.0;    -1.3
18.02.2024 00:57:00;    5.40;   0.931;  -0.006;  20.000;       0;     0.0;    -1.2
18.02.2024 00:58:00;    5.35;   0.931;  -0.006;  20.000;       0;     0.0;    -1.1
18.02.2024 00:59:00;    5.31;   0.931;  -0.005;  20.000;       0;     0.0;    -1.1
18.02.2024 01:00:00;    5.27;   0.932;  -0.005;  20.000;       0;     0.0;    -1.1
18.02.2024 01:01:00;    5.23;   0.932;  -0.006;  19.998;       0;     0.0;    -1.1
18.02.2024 01:02:00;    5.21;   0.933;  -0.005;  19.664;       0;     0.0;    -1.0
18.02.2024 01:03:00;    5.23;   0.936;  -0.004;  19.852;       0;     0.0;    -0.9
18.02.2024 01:04:00;    5.25;   0.938;  -0.004;  19.935;       0;     0.0;    -0.7
18.02.2024 01:05:00;    5.27;   0.939;  -0.003;  19.993;       0;     0.0;    -0.6
18.02.2024 01:06:00;    5.28;   0.939;  -0.003;  19.974;       0;     0.0;    -0.6
18.02.2024 01:07:00;    5.26;   0.937;  -0.003;  19.750;       0;     0.0;    -0.6
18.02.2024 01:08:00;    5.20;   0.934;  -0.003;  19.838;       0;     0.0;    -0.6
18.02.2024 01:09:00;    5.17;   0.935;  -0.003;  19.997;       0;     0.0;    -0.6
18.02.2024 01:10:00;    5.17;   0.937;  -0.003;  19.789;       0;     0.0;    -0.6
18.02.2024 01:11:00;    5.17;   0.938;  -0.003;  19.862;       0;     0.0;    -0.5
18.02.2024 01:12:00;    5.19;   0.939;  -0.002;  19.811;       0;     0.0;    -0.5
18.02.2024 01:13:00;    5.20;   0.939;  -0.002;  19.837;       0;     0.0;    -0.3
18.02.2024 01:14:00;    5.15;   0.935;  -0.001;  19.920;       0;     0.0;    -0.2
18.02.2024 01:15:00;    5.07;   0.933;  -0.001;  19.953;       0;     0.0;    -0.2
18.02.2024 01:16:00;    5.03;   0.933;   0.000;  19.969;       0;     0.0;     0.0
18.02.2024 01:17:00;    4.98;   0.933;   0.001;  19.889;       0;     0.0;     0.1
18.02.2024 01:18:00;    4.91;   0.931;   0.001;  19.845;       0;     0.0;     0.2
18.02.2024 01:19:00;    4.91;   0.936;   0.001;  19.739;       0;     0.0;     0.3
18.02.2024 01:20:00;    4.97;   0.941;   0.002;  19.468;       0;     0.0;     0.5
18.02.2024 01:21:00;    5.04;   0.944;   0.003;  19.604;       0;     0.0;     0.6
18.02.2024 01:22:00;    5.10;   0.946;   0.004;  19.091;       0;     0.0;     0.7
18.02.2024 01:23:00;    5.14;   0.945;   0.004;  18.443;       0;     0.0;     0.8
18.02.2024 01:24:00;    5.18;   0.945;   0.004;  18.495;       0;     0.0;     0.9
18.02.2024 01:25:00;    5.21;   0.944;   0.005;  18.821;       0;     0.0;     0.9
