         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
07.01.2024 00:00:00;   -0.67;   0.944;   0.003;   6.616;       0;     0.0;     0.7
07.01.2024 00:01:00;   -0.67;   0.945;   0.003;   5.534;       0;     0.0;     0.6
07.01.2024 00:02:00;   -0.65;   0.946;   0.003;   5.154;       0;     0.0;     0.7
07.01.2024 00:03:00;   -0.63;   0.947;   0.003;   6.817;       0;     0.0;     0.7
07.01.2024 00:04:00;   -0.62;   0.946;   0.003;   6.721;       0;     0.0;     0.7
07.01.2024 00:05:00;   -0.62;   0.945;   0.003;   7.254;       0;     0.0;     0.6
07.01.2024 00:06:00;   -0.64;   0.944;   0.003;   7.124;       0;     0.0;     0.6
07.01.2024 00:07:00;   -0.65;   0.944;   0.003;   7.212;       0;     0.0;     0.6
07.01.2024 00:08:00;   -0.64;   0.945;   0.003;   7.207;       0;     0.0;     0.7
07.01.2024 00:09:00;   -0.64;   0.945;   0.003;   6.418;       0;     0.0;     0.6
07.01.2024 00:10:00;   -0.63;   0.944;   0.003;   6.117;       0;     0.0;     0.7
07.01.2024 00:11:00;   -0.64;   0.944;   0.003;   7.024;       0;     0.0;     0.6
07.01.2024 00:12:00;   -0.64;   0.944;   0.003;   6.825;       0;     0.0;     0.6
07.01.2024 00:13:00;   -0.65;   0.944;   0.003;   6.556;       0;     0.0;     0.6
07.01.2024 00:14:00;   -0.65;   0.944;   0.003;   7.075;       0;     0.0;     0.6
07.01.2024 00:15:00;   -0.65;   0.944;   0.003;   7.177;       0;     0.0;     0.6
07.01.2024 00:16:00;   -0.65;   0.943;   0.003;   7.317;       0;     0.0;     0.6
07.01.2024 00:17:00;   -0.65;   0.943;   0.003;   7.422;       0;     0.0;     0.6
07.01.2024 00:18:00;   -0.65;   0.943;   0.003;   7.627;       0;     0.0;     0.6
07.01.2024 00:19:00;   -0.66;   0.943;   0.003;   7.137;       0;     0.0;     0.6
07.01.2024 00:20:00;   -0.67;   0.942;   0.003;   6.981;       0;     0.0;     0.6
07.01.2024 00:21:00;   -0.66;   0.943;   0.003;   6.680;       0;     0.0;     0.6
07.01.2024 00:22:00;   -0.64;   0.944;   0.003;   6.724;       0;     0.0;     0.6
07.01.2024 00:23:00;   -0.65;   0.943;   0.003;   6.480;       0;     0.0;     0.6
07.01.2024 00:24:00;   -0.65;   0.942;   0.003;   7.328;       0;     0.0;     0.6
07.01.2024 00:25:00;   -0.66;   0.942;   0.003;   7.083;       0;     0.0;     0.6
07.01.2024 00:26:00;   -0.65;   0.943;   0.003;   5.924;       0;     0.0;     0.6
07.01.2024 00:27:00;   -0.64;   0.943;   0.003;   6.646;       0;     0.0;     0.6
07.01.2024 00:28:00;   -0.63;   0.943;   0.003;   6.192;       0;     0.0;     0.6
07.01.2024 00:29:00;   -0.64;   0.942;   0.003;   7.025;       0;     0.0;     0.6
07.01.2024 00:30:00;   -0.62;   0.943;   0.003;   7.292;       0;     0.0;     0.6
07.01.2024 00:31:00;   -0.63;   0.942;   0.003;   6.887;       0;     0.0;     0.6
07.01.2024 00:32:00;   -0.64;   0.942;   0.003;   6.478;       0;     0.0;     0.6
07.01.2024 00:33:00;   -0.65;   0.941;   0.003;   6.561;       0;     0.0;     0.6
07.01.2024 00:34:00;   -0.66;   0.941;   0.003;   6.880;       0;     0.0;     0.6
07.01.2024 00:35:00;   -0.66;   0.941;   0.003;   7.164;       0;     0.0;     0.6
07.01.2024 00:36:00;   -0.67;   0.940;   0.003;   6.453;       0;     0.0;     0.6
07.01.2024 00:37:00;   -0.68;   0.941;   0.003;   7.598;       0;     0.0;     0.6
07.01.2024 00:38:00;   -0.67;   0.941;   0.003;   6.833;       0;     0.0;     0.6
07.01.2024 00:39:00;   -0.69;   0.941;   0.003;   6.433;       0;     0.0;     0.6
07.01.2024 00:40:00;   -0.68;   0.942;   0.003;   6.569;       0;     0.0;     0.6
