         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
21.02.2024 00:00:00;    8.40;   0.843;   0.008;  20.000;       0;     0.0;     1.5
21.02.2024 00:01:00;    8.38;   0.843;   0.007;  20.000;       0;     0.0;     1.4
21.02.2024 00:02:00;    8.36;   0.843;   0.007;  20.000;       0;     0.0;     1.4
21.02.2024 00:03:00;    8.35;   0.844;   0.007;  20.000;       0;     0.0;     1.4
21.02.2024 00:04:00;    8.35;   0.846;   0.007;  20.000;       0;     0.0;     1.4
21.02.2024 00:05:00;    8.37;   0.847;   0.007;  20.000;       0;     0.0;     1.5
21.02.2024 00:06:00;    8.38;   0.847;   0.007;  20.000;       0;     0.0;     1.4
21.02.2024 00:07:00;    8.37;   0.846;   0.007;  20.000;       0;     0.0;     1.3
21.02.2024 00:08:00;    8.36;   0.846;   0.007;  20.000;       0;     0.0;     1.3
21.02.2024 00:09:00;    8.37;   0.847;   0.007;  20.000;       0;     0.0;     1.3
21.02.2024 00:10:00;    8.40;   0.849;   0.007;  20.000;       0;     0.0;     1.4
21.02.2024 00:11:00;    8.42;   0.848;   0.007;  20.000;       0;     0.0;     1.3
21.02.2024 00:12:00;    8.42;   0.847;   0.007;  20.000;       0;     0.0;     1.3
21.02.2024 00:13:00;    8.42;   0.847;   0.006;  20.000;       0;     0.0;     1.3
21.02.2024 00:14:00;    8.42;   0.846;   0.006;  20.000;       0;     0.0;     1.2
21.02.2024 00:15:00;    8.40;   0.845;   0.005;  20.000;       0;     0.0;     1.1
21.02.2024 00:16:00;    8.38;   0.845;   0.005;  20.000;       0;     0.0;     1.0
21.02.2024 00:17:00;    8.36;   0.845;   0.005;  20.000;       0;     0.0;     0.9
21.02.2024 00:18:00;    8.35;   0.846;   0.005;  20.000;       0;     0.0;     0.9
21.02.2024 00:19:00;    8.33;   0.847;   0.005;  20.000;       0;     0.0;     0.9
21.02.2024 00:20:00;    8.31;   0.847;   0.004;  20.000;       0;     0.0;     0.9
21.02.2024 00:21:00;    8.29;   0.848;   0.004;  20.000;       0;     0.0;     0.8
21.02.2024 00:22:00;    8.29;   0.850;   0.004;  20.000;       0;     0.0;     0.8
21.02.2024 00:23:00;    8.30;   0.851;   0.004;  20.000;       0;     0.0;     0.9
21.02.2024 00:24:00;    8.31;   0.852;   0.004;  20.000;       0;     0.0;     0.9
21.02.2024 00:25:00;    8.32;   0.853;   0.005;  20.000;       0;     0.0;     0.9
