         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
20.01.2024 00:00:00;    0.33;   0.850;  -0.008;   3.691;       0;     0.0;    -1.7
20.01.2024 00:01:00;    0.34;   0.852;  -0.008;   1.727;       0;     0.0;    -1.7
20.01.2024 00:02:00;    0.34;   0.852;  -0.008;   2.652;       0;     0.0;    -1.7
20.01.2024 00:03:00;    0.35;   0.852;  -0.008;   2.354;       0;     0.0;    -1.7
20.01.2024 00:04:00;    0.34;   0.852;  -0.008;   2.730;       0;     0.0;    -1.7
20.01.2024 00:05:00;    0.33;   0.851;  -0.008;   3.076;       0;     0.0;    -1.7
20.01.2024 00:06:00;    0.33;   0.852;  -0.009;   3.893;       0;     0.0;    -1.7
20.01.2024 00:07:00;    0.37;   0.855;  -0.008;   1.934;       0;     0.0;    -1.6
20.01.2024 00:08:00;    0.38;   0.854;  -0.008;   1.699;       0;     0.0;    -1.6
20.01.2024 00:09:00;    0.44;   0.857;  -0.007;   1.406;       0;     0.0;    -1.5
20.01.2024 00:10:00;    0.47;   0.857;  -0.007;   0.492;       0;     0.0;    -1.4
20.01.2024 00:11:00;    0.45;   0.852;  -0.008;   1.357;       0;     0.0;    -1.5
20.01.2024 00:12:00;    0.45;   0.854;  -0.008;   1.830;       0;     0.0;    -1.5
20.01.2024 00:13:00;    0.46;   0.852;  -0.008;   0.969;       0;     0.0;    -1.5
20.01.2024 00:14:00;    0.41;   0.849;  -0.008;   0.993;       0;     0.0;    -1.7
20.01.2024 00:15:00;    0.38;   0.849;  -0.009;   1.317;       0;     0.0;    -1.7
20.01.2024 00:16:00;    0.36;   0.850;  -0.009;   0.685;       0;     0.0;    -1.8
20.01.2024 00:17:00;    0.35;   0.851;  -0.009;   1.591;       3;     0.0;    -1.8
20.01.2024 00:18:00;    0.29;   0.848;  -0.009;   1.321;       0;     0.0;    -1.8
20.01.2024 00:19:00;    0.26;   0.848;  -0.010;   1.311;       0;     0.0;    -2.0
20.01.2024 00:20:00;    0.27;   0.852;  -0.009;   0.562;       0;     0.0;    -1.8
20.01.2024 00:21:00;    0.26;   0.852;  -0.009;   1.460;       0;     0.0;    -1.8
20.01.2024 00:22:00;    0.31;   0.856;  -0.009;   2.572;       0;     0.0;    -1.7
20.01.2024 00:23:00;    0.36;   0.858;  -0.008;   3.939;       0;     0.0;    -1.5
20.01.2024 00:24:00;    0.37;   0.856;  -0.008;   3.551;       0;     0.0;    -1.5
20.01.2024 00:25:00;    0.34;   0.853;  -0.008;   3.134;       0;     0.0;    -1.6
20.01.2024 00:26:00;    0.35;   0.854;  -0.008;   3.423;       0;     0.0;    -1.7
20.01.2024 00:27:00;    0.36;   0.855;  -0.008;   3.937;       0;     0.0;    -1.6
20.01.2024 00:28:00;    0.43;   0.859;  -0.007;   3.827;       0;     0.0;    -1.4
20.01.2024 00:29:00;    0.44;   0.856;  -0.007;   3.243;       0;     0.0;    -1.4
20.01.2024 00:30:00;    0.42;   0.855;  -0.008;   2.885;       0;     0.0;    -1.5
20.01.2024 00:31:00;    0.42;   0.854;  -0.008;   3.944;       0;     0.0;    -1.5
20.01.2024 00:32:00;    0.40;   0.853;  -0.008;   2.229;       0;     0.0;    -1.6
20.01.2024 00:33:00;    0.37;   0.851;  -0.008;   2.365;       0;     0.0;    -1.7
20.01.2024 00:34:00;    0.36;   0.854;  -0.008;   2.597;       0;     0.0;    -1.7
20.01.2024 00:35:00;    0.36;   0.853;  -0.008;   2.545;       0;     0.0;    -1.6
20.01.2024 00:36:00;    0.32;   0.852;  -0.008;   2.369;       0;     0.0;    -1.7
20.01.2024 00:37:00;    0.32;   0.853;  -0.008;   2.316;       0;     0.0;    -1.7
20.01.2024 00:38:00;    0.31;   0.853;  -0.008;   0.578;       0;     0.0;    -1.6
20.01.2024 00:39:00;    0.30;   0.853;  -0.008;   0.878;       0;     0.0;    -1.7
20.01.2024 00:40:00;    0.30;   0.855;  -0.008;   2.546;       0;     0.0;    -1.6
20.01.2024 00:41:00;    0.29;   0.854;  -0.008;   1.353;       0;     0.0;    -1.6
20.01.2024 00:42:00;    0.26;   0.853;  -0.009;   0.840;       0;     0.0;    -1.7
