         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
28.01.2024 00:00:00;    0.60;   0.894;  -0.012;   2.476;       0;     0.0;    -2.4
28.01.2024 00:01:00;    0.59;   0.894;  -0.012;   1.768;       0;     0.0;    -2.4
28.01.2024 00:02:00;    0.58;   0.895;  -0.012;   2.259;       0;     0.0;    -2.3
28.01.2024 00:03:00;    0.57;   0.895;  -0.011;   2.446;       0;     0.0;    -2.3
28.01.2024 00:04:00;    0.57;   0.895;  -0.011;   2.554;       0;     0.0;    -2.3
28.01.2024 00:05:00;    0.57;   0.896;  -0.011;   2.296;       0;     0.0;    -2.3
28.01.2024 00:06:00;    0.59;   0.897;  -0.011;   0.666;       0;     0.0;    -2.2
28.01.2024 00:07:00;    0.63;   0.900;  -0.011;   3.903;       0;     0.0;    -2.1
28.01.2024 00:08:00;    0.68;   0.901;  -0.010;   3.657;       0;     0.0;    -2.0
28.01.2024 00:09:00;    0.72;   0.902;  -0.010;   4.039;       0;     0.0;    -2.0
28.01.2024 00:10:00;    0.77;   0.903;  -0.010;   4.339;       0;     0.0;    -1.9
28.01.2024 00:11:00;    0.82;   0.904;  -0.009;   2.707;       0;     0.0;    -1.8
28.01.2024 00:12:00;    0.85;   0.903;  -0.009;   3.579;       0;     0.0;    -1.8
28.01.2024 00:13:00;    0.87;   0.901;  -0.009;   3.697;       0;     0.0;    -1.8
28.01.2024 00:14:00;    0.88;   0.900;  -0.010;   3.255;       0;     0.0;    -1.9
28.01.2024 00:15:00;    0.88;   0.899;  -0.010;   2.942;       0;     0.0;    -2.0
28.01.2024 00:16:00;    0.89;   0.898;  -0.010;   2.709;       0;     0.0;    -2.0
28.01.2024 00:17:00;    0.89;   0.898;  -0.010;   3.376;       0;     0.0;    -2.0
28.01.2024 00:18:00;    0.89;   0.898;  -0.010;   2.568;       0;     0.0;    -2.0
28.01.2024 00:19:00;    0.89;   0.898;  -0.010;   3.726;       0;     0.0;    -2.0
28.01.2024 00:20:00;    0.88;   0.898;  -0.010;   4.079;       0;     0.0;    -2.0
28.01.2024 00:21:00;    0.88;   0.897;  -0.010;   3.160;       0;     0.0;    -2.0
28.01.2024 00:22:00;    0.86;   0.897;  -0.010;   3.221;       0;     0.0;    -2.0
28.01.2024 00:23:00;    0.84;   0.896;  -0.010;   3.437;       0;     0.0;    -2.0
28.01.2024 00:24:00;    0.83;   0.896;  -0.010;   2.646;       0;     0.0;    -2.0
28.01.2024 00:25:00;    0.82;   0.896;  -0.010;   1.975;       0;     0.0;    -2.0
28.01.2024 00:26:00;    0.81;   0.896;  -0.010;   2.950;       0;     0.0;    -2.0
28.01.2024 00:27:00;    0.80;   0.896;  -0.010;   4.295;       0;     0.0;    -2.0
28.01.2024 00:28:00;    0.79;   0.897;  -0.010;   2.553;       0;     0.0;    -2.0
28.01.2024 00:29:00;    0.78;   0.897;  -0.010;   1.314;       0;     0.0;    -2.1
28.01.2024 00:30:00;    0.76;   0.897;  -0.010;   2.867;       0;     0.0;    -2.0
28.01.2024 00:31:00;    0.76;   0.897;  -0.010;   2.981;       0;     0.0;    -2.0
28.01.2024 00:32:00;    0.76;   0.898;  -0.010;   2.518;       0;     0.0;    -2.0
28.01.2024 00:33:00;    0.77;   0.898;  -0.010;   3.802;       0;     0.0;    -2.0
28.01.2024 00:34:00;    0.77;   0.899;  -0.010;   3.622;       0;     0.0;    -2.0
28.01.2024 00:35:00;    0.77;   0.899;  -0.010;   4.311;       0;     0.0;    -2.0
28.01.2024 00:36:00;    0.78;   0.899;  -0.010;   3.855;       0;     0.0;    -1.9
28.01.2024 00:37:00;    0.78;   0.899;  -0.010;   3.338;       0;     0.0;    -2.0
28.01.2024 00:38:00;    0.78;   0.899;  -0.010;   2.048;       0;     0.0;    -2.0
28.01.2024 00:39:00;    0.78;   0.899;  -0.010;   3.113;       0;     0.0;    -2.0
28.01.2024 00:40:00;    0.78;   0.899;  -0.011;   4.202;       0;     0.0;    -2.1
28.01.2024 00:41:00;    0.78;   0.898;  -0.011;   3.308;       0;     0.0;    -2.1
