         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
03.02.2024 00:00:00;    9.55;   0.881;   0.005;  20.000;       0;     0.0;     1.1
03.02.2024 00:01:00;    9.59;   0.881;   0.005;  20.000;       0;     0.0;     1.1
03.02.2024 00:02:00;    9.59;   0.878;   0.005;  20.000;       0;     0.0;     1.0
03.02.2024 00:03:00;    9.57;   0.876;   0.005;  20.000;       0;     0.0;     1.0
03.02.2024 00:04:00;    9.56;   0.875;   0.004;  20.000;       0;     0.0;     0.9
03.02.2024 00:05:00;    9.56;   0.875;   0.004;  20.000;       0;     0.0;     0.7
03.02.2024 00:06:00;    9.59;   0.876;   0.004;  20.000;       0;     0.0;     0.7
03.02.2024 00:07:00;    9.59;   0.874;   0.003;  20.000;       0;     0.0;     0.6
03.02.2024 00:08:00;    9.61;   0.875;   0.003;  20.000;       0;     0.0;     0.6
03.02.2024 00:09:00;    9.63;   0.874;   0.003;  20.000;       0;     0.0;     0.7
03.02.2024 00:10:00;    9.65;   0.874;   0.004;  20.000;       0;     0.0;     0.7
03.02.2024 00:11:00;    9.64;   0.870;   0.004;  20.000;       0;     0.0;     0.7
03.02.2024 00:12:00;    9.57;   0.866;   0.003;  20.000;       0;     0.0;     0.6
03.02.2024 00:13:00;    9.55;   0.867;   0.003;  20.000;       0;     0.0;     0.5
03.02.2024 00:14:00;    9.54;   0.869;   0.003;  20.000;       0;     0.0;     0.5
03.02.2024 00:15:00;    9.53;   0.869;   0.003;  20.000;       0;     0.0;     0.6
03.02.2024 00:16:00;    9.58;   0.873;   0.003;  20.000;       0;     0.0;     0.7
03.02.2024 00:17:00;    9.62;   0.872;   0.004;  20.000;       0;     0.0;     0.7
03.02.2024 00:18:00;    9.62;   0.870;   0.003;  20.000;       0;     0.0;     0.7
03.02.2024 00:19:00;    9.63;   0.870;   0.003;  20.000;       0;     0.0;     0.7
03.02.2024 00:20:00;    9.66;   0.871;   0.004;  20.000;       0;     0.0;     0.7
03.02.2024 00:21:00;    9.66;   0.868;   0.003;  20.000;       0;     0.0;     0.7
