         Datum/Zeit;    Temp; Feuchte;   PyrUp;   PyrDn;   Regen;Lüfterdrehzahl;Globalstrahlung
16.02.2024 00:00:00;   11.67;   0.862;   0.003;  20.000;       0;     0.0;     0.6
16.02.2024 00:01:00;   11.72;   0.862;   0.003;  20.000;       0;     0.0;     0.6
16.02.2024 00:02:00;   11.76;   0.858;   0.003;  20.000;       0;     0.0;     0.6
16.02.2024 00:03:00;   11.77;   0.856;   0.003;  20.000;       0;     0.0;     0.6
16.02.2024 00:04:00;   11.77;   0.852;   0.002;  20.000;       0;     0.0;     0.4
16.02.2024 00:05:00;   11.74;   0.848;   0.001;  20.000;       0;     0.0;     0.3
16.02.2024 00:06:00;   11.69;   0.845;   0.000;  20.000;       0;     0.0;     0.1
16.02.2024 00:07:00;   11.65;   0.845;   0.000;  20.000;       0;     0.0;    -0.1
16.02.2024 00:08:00;   11.71;   0.851;   0.000;  20.000;       0;     0.0;     0.0
16.02.2024 00:09:00;   11.73;   0.847;   0.000;  20.000;       0;     0.0;     0.0
16.02.2024 00:10:00;   11.64;   0.840;  -0.001;  20.000;       0;     0.0;    -0.3
16.02.2024 00:11:00;   11.60;   0.841;  -0.002;  20.000;       0;     0.0;    -0.5
16.02.2024 00:12:00;   11.62;   0.844;  -0.002;  20.000;       0;     0.0;    -0.5
16.02.2024 00:13:00;   11.63;   0.844;  -0.002;  20.000;       0;     0.0;    -0.5
16.02.2024 00:14:00;   11.70;   0.849;  -0.002;  20.000;       0;     0.0;    -0.4
16.02.2024 00:15:00;   11.84;   0.854;  -0.001;  20.000;       0;     0.0;    -0.1
16.02.2024 00:16:00;   12.02;   0.855;   0.001;  20.000;       0;     0.0;     0.2
16.02.2024 00:17:00;   12.07;   0.845;   0.001;  20.000;       0;     0.0;     0.2
16.02.2024 00:18:00;   12.18;   0.845;   0.001;  20.000;       0;     0.0;     0.2
16.02.2024 00:19:00;   12.28;   0.839;   0.002;  20.000;       0;     0.0;     0.3
16.02.2024 00:20:00;   12.31;   0.831;   0.001;  20.000;       0;     0.0;     0.3
16.02.2024 00:21:00;   12.25;   0.820;   0.000;  20.000;       0;     0.0;     0.0
