         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
26.02.2024 00:00:00;   -6.34;    18.2;    -6.1;    -6.5;  19.989;   999.3;    20.6
26.02.2024 00:01:00;   -6.29;    18.2;    -6.1;    -6.4;  19.989;   999.3;    20.2
26.02.2024 00:02:00;   -6.27;    18.2;    -6.1;    -6.4;  19.989;   999.3;    21.1
26.02.2024 00:03:00;   -6.29;    18.2;    -6.1;    -6.4;  19.988;   999.3;    21.4
26.02.2024 00:04:00;   -6.32;    18.3;    -6.2;    -6.3;  19.988;   999.3;    21.0
26.02.2024 00:05:00;   -6.37;    18.2;    -6.4;    -6.3;  19.988;   999.3;    20.3
26.02.2024 00:06:00;   -6.43;    18.2;    -6.4;    -6.4;  19.988;   999.3;    21.0
26.02.2024 00:07:00;   -6.51;    18.2;    -6.5;    -6.5;  19.988;   999.3;    21.4
26.02.2024 00:08:00;   -6.50;    18.2;    -6.5;    -6.5;  19.989;   999.3;    21.4
26.02.2024 00:09:00;   -6.51;    18.2;    -6.6;    -6.6;  19.989;   999.3;    20.2
26.02.2024 00:10:00;   -6.47;    18.2;    -6.6;    -6.6;  19.989;   999.3;    20.7
26.02.2024 00:11:00;   -6.40;    18.2;    -6.4;    -6.5;  19.989;   999.3;    21.3
26.02.2024 00:12:00;   -6.28;    18.2;    -6.2;    -6.4;  19.989;   999.3;    21.4
26.02.2024 00:13:00;   -6.15;    18.3;    -6.0;    -6.3;  19.989;   999.3;    20.4
26.02.2024 00:14:00;   -6.05;    18.2;    -5.9;    -6.2;  19.989;   999.3;    20.4
26.02.2024 00:15:00;   -5.98;    18.3;    -5.9;    -6.2;  19.989;   999.3;    21.1
26.02.2024 00:16:00;   -5.91;    18.3;    -5.8;    -6.1;  19.988;   999.3;    21.4
26.02.2024 00:17:00;   -5.85;    18.2;    -5.8;    -6.1;  19.989;   999.3;    20.6
26.02.2024 00:18:00;   -5.82;    18.3;    -5.8;    -6.0;  19.989;   999.3;    20.2
26.02.2024 00:19:00;   -5.79;    18.2;    -5.8;    -6.0;  19.989;   999.3;    21.1
26.02.2024 00:20:00;   -5.76;    18.2;    -5.7;    -6.0;  19.989;   999.3;    21.4
26.02.2024 00:21:00;   -5.73;    18.3;    -5.8;    -6.0;  19.989;   999.3;    20.7
26.02.2024 00:22:00;   -5.75;    18.2;    -5.9;    -6.0;  19.989;   999.3;    20.3
26.02.2024 00:23:00;   -5.75;    18.2;    -6.0;    -6.0;  19.989;   999.3;    21.0
26.02.2024 00:24:00;   -5.75;    18.2;    -5.9;    -6.0;  19.989;   999.3;    21.5
26.02.2024 00:25:00;   -5.78;    18.2;    -6.0;    -6.1;  19.989;   999.3;    21.1
26.02.2024 00:26:00;   -5.80;    18.2;    -6.0;    -6.1;  19.989;   999.3;    20.2
26.02.2024 00:27:00;   -5.81;    18.2;    -6.0;    -6.1;  19.989;   999.3;    21.0
26.02.2024 00:28:00;   -5.79;    18.2;    -6.0;    -6.1;  19.988;   999.3;    21.3
26.02.2024 00:29:00;   -5.78;    18.3;    -5.9;    -6.1;  19.989;   999.3;    21.2
26.02.2024 00:30:00;   -5.74;    18.2;    -5.8;    -6.0;  19.989;   999.3;    20.3
26.02.2024 00:31:00;   -5.70;    18.2;    -5.8;    -6.0;  19.989;   999.3;    20.7
26.02.2024 00:32:00;   -5.64;    18.3;    -5.6;    -6.0;  19.989;   999.3;    21.4
26.02.2024 00:33:00;   -5.65;    18.2;    -5.7;    -6.0;  19.989;   999.3;    21.3
26.02.2024 00:34:00;   -5.64;    18.2;    -5.7;    -6.0;  19.989;   999.3;    20.3
26.02.2024 00:35:00;   -5.63;    18.2;    -5.6;    -5.9;  19.989;   999.3;    20.6
26.02.2024 00:36:00;   -5.65;    18.2;    -5.7;    -5.9;  19.989;   999.3;    21.4
26.02.2024 00:37:00;   -5.68;    18.2;    -5.9;    -6.0;  19.989;   999.3;    21.5
26.02.2024 00:38:00;   -5.67;    18.2;    -5.7;    -6.0;  19.989;   999.3;    20.2
26.02.2024 00:39:00;   -5.70;    18.2;    -5.8;    -6.0;  19.989;   999.3;    20.6
26.02.2024 00:40:00;   -5.70;    18.2;    -5.8;    -6.0;  19.989;   999.3;    21.3
26.02.2024 00:41:00;   -5.74;    18.2;    -5.9;    -6.0;  19.989;   999.3;    21.5
26.02.2024 00:42:00;   -5.72;    18.2;    -5.8;    -6.0;  19.989;   999.3;    20.5
26.02.2024 00:43:00;   -5.76;    18.2;    -6.0;    -6.0;  19.989;   999.3;    20.5
26.02.2024 00:44:00;   -5.78;    18.2;    -6.0;    -6.0;  19.989;   999.3;    21.2
26.02.2024 00:45:00;   -5.78;    18.2;    -6.0;    -6.1;  19.989;   999.3;    21.5
26.02.2024 00:46:00;   -5.75;    18.2;    -6.0;    -6.0;  19.988;   999.3;    20.4
26.02.2024 00:47:00;   -5.69;    18.2;    -5.9;    -6.0;  19.989;   999.3;    20.4
26.02.2024 00:48:00;   -5.58;    18.2;    -5.7;    -5.9;  19.989;   999.3;    21.2
26.02.2024 00:49:00;   -5.50;    18.2;    -5.6;    -5.8;  19.989;   999.3;    21.4
26.02.2024 00:50:00;   -5.44;    18.2;    -5.6;    -5.7;  19.989;   999.3;    20.5
26.02.2024 00:51:00;   -5.38;    18.2;    -5.6;    -5.7;  19.989;   999.3;    20.3
26.02.2024 00:52:00;   -5.34;    18.2;    -5.5;    -5.6;  19.989;   999.3;    21.1
26.02.2024 00:53:00;   -5.32;    18.2;    -5.5;    -5.6;  19.989;   999.3;    21.5
26.02.2024 00:54:00;   -5.26;    18.2;    -5.4;    -5.5;  19.989;   999.3;    20.6
26.02.2024 00:55:00;   -5.22;    18.2;    -5.4;    -5.5;  19.989;   999.3;    20.2
26.02.2024 00:56:00;   -5.16;    18.2;    -5.3;    -5.4;  19.989;   999.3;    21.1
26.02.2024 00:57:00;   -5.16;    18.2;    -5.3;    -5.4;  19.989;   999.3;    21.6
26.02.2024 00:58:00;   -5.17;    18.2;    -5.4;    -5.4;  19.989;   999.3;    20.9
26.02.2024 00:59:00;   -5.16;    18.2;    -5.3;    -5.4;  19.989;   999.3;    20.2
26.02.2024 01:00:00;   -5.15;    18.2;    -5.3;    -5.4;  19.989;   999.3;    21.0
26.02.2024 01:01:00;   -5.17;    18.2;    -5.3;    -5.4;  19.989;   999.3;    21.4
26.02.2024 01:02:00;   -5.19;    18.2;    -5.3;    -5.4;  19.989;   999.3;    21.0
26.02.2024 01:03:00;   -5.24;    18.2;    -5.3;    -5.4;  19.989;   999.3;    20.2
26.02.2024 01:04:00;   -5.29;    18.2;    -5.3;    -5.4;  19.989;   999.3;    20.9
26.02.2024 01:05:00;   -5.37;    18.2;    -5.5;    -5.5;  19.989;   999.3;    21.3
26.02.2024 01:06:00;   -5.40;    18.2;    -5.5;    -5.5;  19.989;   999.3;    21.3
26.02.2024 01:07:00;   -5.43;    18.2;    -5.5;    -5.6;  19.989;   999.3;    20.3
26.02.2024 01:08:00;   -5.49;    18.2;    -5.6;    -5.6;  19.989;   999.3;    20.7
26.02.2024 01:09:00;   -5.54;    18.2;    -5.7;    -5.7;  19.989;   999.3;    21.4
26.02.2024 01:10:00;   -5.60;    18.2;    -5.8;    -5.7;  19.989;   999.3;    21.4
26.02.2024 01:11:00;   -5.60;    18.2;    -5.8;    -5.8;  19.989;   999.3;    20.3
26.02.2024 01:12:00;   -5.60;    18.2;    -5.7;    -5.8;  19.989;   999.3;    20.6
26.02.2024 01:13:00;   -5.60;    18.2;    -5.8;    -5.7;  19.989;   999.3;    21.2
26.02.2024 01:14:00;   -5.54;    18.2;    -5.7;    -5.7;  19.989;   999.3;    21.5
26.02.2024 01:15:00;   -5.50;    18.2;    -5.6;    -5.6;  19.989;   999.3;    20.5
26.02.2024 01:16:00;   -5.42;    18.2;    -5.5;    -5.6;  19.989;   999.3;    20.3
26.02.2024 01:17:00;   -5.32;    18.2;    -5.3;    -5.5;  19.989;   999.3;    21.2
26.02.2024 01:18:00;   -5.20;    18.2;    -5.1;    -5.3;  19.989;   999.3;    21.4
26.02.2024 01:19:00;   -5.06;    18.2;    -4.9;    -5.1;  19.989;   999.3;    20.4
26.02.2024 01:20:00;   -4.96;    18.2;    -4.8;    -5.0;  19.989;   999.3;    20.4
26.02.2024 01:21:00;   -4.88;    18.2;    -4.7;    -4.9;  19.989;   999.3;    21.0
26.02.2024 01:22:00;   -4.80;    18.2;    -4.6;    -4.8;  19.989;   999.3;    21.4
26.02.2024 01:23:00;   -4.76;    18.2;    -4.5;    -4.7;  19.989;   999.3;    20.7
26.02.2024 01:24:00;   -4.70;    18.2;    -4.4;    -4.7;  19.989;   999.3;    20.2
26.02.2024 01:25:00;   -4.64;    18.2;    -4.3;    -4.6;  19.989;   999.3;    21.1
26.02.2024 01:26:00;   -4.58;    18.2;    -4.3;    -4.5;  19.989;   999.3;    21.4
26.02.2024 01:27:00;   -4.52;    18.2;    -4.2;    -4.5;  19.989;   999.3;    21.0
26.02.2024 01:28:00;   -4.45;    18.2;    -4.2;    -4.4;  19.989;   999.3;    20.3
26.02.2024 01:29:00;   -4.39;    18.2;    -4.1;    -4.4;  19.989;   999.3;    20.9
26.02.2024 01:30:00;   -4.35;    18.2;    -4.1;    -4.3;  19.989;   999.3;    21.4
26.02.2024 01:31:00;   -4.28;    18.2;    -4.0;    -4.3;  19.989;   999.3;    21.5
26.02.2024 01:32:00;   -4.25;    18.2;    -4.0;    -4.2;  19.989;   999.3;    20.3
26.02.2024 01:33:00;   -4.19;    18.2;    -3.9;    -4.2;  19.989;   999.3;    20.6
26.02.2024 01:34:00;   -4.16;    18.2;    -3.7;    -4.1;  19.989;   999.3;    21.3
26.02.2024 01:35:00;   -4.16;    18.2;    -3.8;    -4.1;  19.989;   999.3;    21.5
26.02.2024 01:36:00;   -4.15;    18.2;    -3.8;    -4.1;  19.989;   999.3;    20.4
26.02.2024 01:37:00;   -4.22;    18.2;    -3.9;    -4.1;  19.989;   999.3;    20.5
26.02.2024 01:38:00;   -4.25;    18.2;    -3.9;    -4.2;  19.989;   999.3;    21.2
26.02.2024 01:39:00;   -4.30;    18.2;    -3.9;    -4.2;  19.989;   999.3;    21.4
26.02.2024 01:40:00;   -4.39;    18.2;    -4.1;    -4.3;  19.989;   999.3;    20.4
26.02.2024 01:41:00;   -4.46;    18.2;    -4.2;    -4.4;  19.989;   999.3;    20.4
26.02.2024 01:42:00;   -4.53;    18.2;    -4.2;    -4.5;  19.989;   999.3;    21.3
26.02.2024 01:43:00;   -4.57;    18.2;    -4.3;    -4.5;  19.989;   999.3;    21.4
26.02.2024 01:44:00;   -4.62;    18.2;    -4.4;    -4.6;  19.989;   999.3;    20.4
26.02.2024 01:45:00;   -4.66;    18.2;    -4.4;    -4.7;  19.989;   999.3;    20.5
26.02.2024 01:46:00;   -4.65;    18.2;    -4.5;    -4.7;  19.989;   999.3;    21.1
26.02.2024 01:47:00;   -4.67;    18.2;    -4.5;    -4.7;  19.989;   999.3;    21.5
26.02.2024 01:48:00;   -4.71;    18.2;    -4.6;    -4.8;  19.989;   999.3;    20.4
26.02.2024 01:49:00;   -4.75;    18.2;    -4.7;    -4.8;  19.989;   999.3;    20.4
26.02.2024 01:50:00;   -4.80;    18.2;    -4.8;    -4.9;  19.989;   999.3;    21.4
26.02.2024 01:51:00;   -4.80;    18.2;    -4.8;    -4.9;  19.989;   999.3;    21.6
26.02.2024 01:52:00;   -4.81;    18.2;    -4.9;    -4.9;  19.989;   999.3;    20.4
26.02.2024 01:53:00;   -4.81;    18.2;    -4.8;    -5.0;  19.989;   999.3;    20.7
26.02.2024 01:54:00;   -4.83;    18.2;    -4.9;    -5.0;  19.989;   999.3;    21.3
26.02.2024 01:55:00;   -4.84;    18.2;    -4.9;    -5.0;  19.989;   999.3;    21.5
26.02.2024 01:56:00;   -4.84;    18.2;    -4.9;    -5.0;  19.989;   999.3;    20.5
26.02.2024 01:57:00;   -4.80;    18.2;    -4.7;    -4.9;  19.989;   999.3;    20.3
26.02.2024 01:58:00;   -4.80;    18.2;    -4.8;    -4.9;  19.989;   999.3;    21.3
26.02.2024 01:59:00;   -4.83;    18.2;    -4.8;    -4.9;  19.989;   999.3;    21.5
26.02.2024 02:00:00;   -4.83;    18.2;    -4.8;    -4.9;  19.989;   999.3;    20.7
26.02.2024 02:01:00;   -4.84;    18.1;    -4.8;    -4.9;  19.989;   999.3;    20.2
26.02.2024 02:02:00;   -4.86;    18.2;    -4.8;    -4.9;  19.989;   999.3;    21.1
