         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
31.01.2024 00:00:00;   -4.01;    18.3;    -3.5;    -4.0;  19.988;   999.3;    20.2
31.01.2024 00:01:00;   -3.99;    18.3;    -3.5;    -4.0;  19.988;   999.3;    20.4
31.01.2024 00:02:00;   -3.97;    18.2;    -3.5;    -4.0;  19.988;   999.3;    20.3
31.01.2024 00:03:00;   -3.97;    18.3;    -3.5;    -4.0;  19.988;   999.3;    20.4
31.01.2024 00:04:00;   -3.97;    18.3;    -3.6;    -4.0;  19.988;   999.3;    20.8
31.01.2024 00:05:00;   -3.97;    18.3;    -3.6;    -4.0;  19.988;   999.3;    21.9
31.01.2024 00:06:00;   -3.99;    18.3;    -3.7;    -4.0;  19.988;   999.3;    21.2
31.01.2024 00:07:00;   -4.16;    18.2;    -4.1;    -4.1;  19.988;   999.3;    20.8
31.01.2024 00:08:00;   -4.32;    18.3;    -4.3;    -4.3;  19.988;   999.3;    20.4
31.01.2024 00:09:00;   -4.48;    18.3;    -4.6;    -4.5;  19.988;   999.3;    20.6
31.01.2024 00:10:00;   -4.66;    18.3;    -4.9;    -4.7;  19.988;   999.3;    20.7
31.01.2024 00:11:00;   -4.73;    18.3;    -5.0;    -4.8;  19.988;   999.3;    20.6
31.01.2024 00:12:00;   -4.75;    18.3;    -5.0;    -4.8;  19.988;   999.3;    20.8
31.01.2024 00:13:00;   -4.77;    18.2;    -4.9;    -4.8;  19.988;   999.3;    20.8
31.01.2024 00:14:00;   -4.74;    18.3;    -4.9;    -4.8;  19.988;   999.3;    21.6
31.01.2024 00:15:00;   -4.66;    18.3;    -4.8;    -4.8;  19.988;   999.3;    21.2
31.01.2024 00:16:00;   -4.60;    18.2;    -4.7;    -4.7;  19.988;   999.3;    21.0
31.01.2024 00:17:00;   -4.49;    18.3;    -4.5;    -4.6;  19.988;   999.3;    20.8
31.01.2024 00:18:00;   -4.38;    18.2;    -4.4;    -4.5;  19.988;   999.3;    22.1
31.01.2024 00:19:00;   -4.27;    18.3;    -4.3;    -4.4;  19.988;   999.3;    21.1
