         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
01.02.2024 00:00:00;   -3.77;    18.2;    -3.5;    -3.7;  19.988;   999.3;    21.6
01.02.2024 00:01:00;   -3.85;    18.3;    -3.6;    -3.7;  19.988;   999.3;    21.6
01.02.2024 00:02:00;   -3.98;    18.3;    -3.8;    -3.9;  19.988;   999.3;    20.8
01.02.2024 00:03:00;   -4.10;    18.2;    -3.8;    -4.0;  19.988;   999.3;    21.4
01.02.2024 00:04:00;   -4.16;    18.2;    -3.9;    -4.1;  19.988;   999.3;    20.5
01.02.2024 00:05:00;   -4.21;    18.2;    -3.9;    -4.2;  19.988;   999.3;    20.0
01.02.2024 00:06:00;   -4.23;    18.2;    -3.9;    -4.3;  19.988;   999.3;    19.9
01.02.2024 00:07:00;   -4.19;    18.2;    -3.9;    -4.3;  19.988;   999.3;    20.2
01.02.2024 00:08:00;   -4.16;    18.2;    -3.8;    -4.2;  19.988;   999.3;    20.0
01.02.2024 00:09:00;   -4.11;    18.2;    -3.7;    -4.2;  19.988;   999.3;    21.0
01.02.2024 00:10:00;   -4.06;    18.2;    -3.7;    -4.1;  19.988;   999.3;    21.9
01.02.2024 00:11:00;   -4.02;    18.2;    -3.6;    -4.0;  19.988;   999.3;    20.7
01.02.2024 00:12:00;   -3.97;    18.2;    -3.6;    -4.0;  19.988;   999.3;    21.6
01.02.2024 00:13:00;   -3.95;    18.3;    -3.6;    -4.0;  19.988;   999.3;    21.2
01.02.2024 00:14:00;   -3.88;    18.2;    -3.4;    -3.9;  19.988;   999.3;    20.8
01.02.2024 00:15:00;   -3.83;    18.2;    -3.4;    -3.8;  19.988;   999.3;    20.3
01.02.2024 00:16:00;   -3.81;    18.3;    -3.4;    -3.8;  19.988;   999.3;    21.0
01.02.2024 00:17:00;   -3.80;    18.2;    -3.4;    -3.8;  19.988;   999.3;    22.0
