         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
14.02.2024 00:00:00;   -4.51;    18.3;    -4.3;    -4.6;  19.988;   999.3;    21.3
14.02.2024 00:01:00;   -4.54;    18.3;    -4.4;    -4.7;  19.988;   999.3;    20.4
14.02.2024 00:02:00;   -4.56;    18.3;    -4.4;    -4.7;  19.988;   999.3;    20.5
14.02.2024 00:03:00;   -4.64;    18.3;    -4.6;    -4.8;  19.988;   999.3;    21.4
14.02.2024 00:04:00;   -4.68;    18.3;    -4.6;    -4.8;  19.988;   999.3;    20.9
14.02.2024 00:05:00;   -4.71;    18.4;    -4.6;    -4.9;  19.988;   999.3;    20.3
14.02.2024 00:06:00;   -4.72;    18.3;    -4.5;    -4.9;  19.988;   999.3;    21.0
14.02.2024 00:07:00;   -4.73;    18.4;    -4.6;    -4.9;  19.988;   999.3;    21.5
14.02.2024 00:08:00;   -4.77;    18.4;    -4.7;    -5.0;  19.988;   999.3;    20.6
14.02.2024 00:09:00;   -4.79;    18.3;    -4.7;    -5.0;  19.988;   999.3;    21.0
14.02.2024 00:10:00;   -4.78;    18.3;    -4.5;    -5.0;  19.988;   999.3;    20.8
14.02.2024 00:11:00;   -4.78;    18.3;    -4.6;    -5.0;  19.988;   999.3;    20.7
14.02.2024 00:12:00;   -4.78;    18.3;    -4.8;    -5.0;  19.988;   999.3;    21.4
14.02.2024 00:13:00;   -4.79;    18.4;    -4.8;    -5.0;  19.988;   999.3;    21.6
14.02.2024 00:14:00;   -4.78;    18.3;    -4.8;    -5.0;  19.988;   999.3;    20.5
14.02.2024 00:15:00;   -4.74;    18.3;    -4.7;    -4.9;  19.988;   999.3;    20.9
14.02.2024 00:16:00;   -4.69;    18.4;    -4.7;    -4.9;  19.988;   999.3;    21.5
14.02.2024 00:17:00;   -4.65;    18.3;    -4.7;    -4.8;  19.988;   999.3;    21.6
14.02.2024 00:18:00;   -4.62;    18.4;    -4.7;    -4.8;  19.988;   999.3;    20.3
14.02.2024 00:19:00;   -4.59;    18.3;    -4.5;    -4.8;  19.988;   999.3;    20.7
14.02.2024 00:20:00;   -4.57;    18.3;    -4.6;    -4.7;  19.988;   999.3;    21.3
14.02.2024 00:21:00;   -4.54;    18.4;    -4.5;    -4.7;  19.988;   999.3;    21.3
14.02.2024 00:22:00;   -4.48;    18.3;    -4.3;    -4.6;  19.988;   999.3;    20.3
14.02.2024 00:23:00;   -4.43;    18.3;    -4.2;    -4.6;  19.988;   999.3;    20.8
14.02.2024 00:24:00;   -4.40;    18.3;    -4.1;    -4.5;  19.988;   999.3;    21.3
14.02.2024 00:25:00;   -4.37;    18.3;    -4.1;    -4.5;  19.988;   999.3;    20.3
14.02.2024 00:26:00;   -4.37;    18.3;    -4.1;    -4.5;  19.988;   999.3;    20.9
14.02.2024 00:27:00;   -4.38;    18.4;    -4.2;    -4.5;  19.988;   999.3;    21.5
14.02.2024 00:28:00;   -4.41;    18.3;    -4.2;    -4.5;  19.988;   999.3;    20.6
14.02.2024 00:29:00;   -4.42;    18.3;    -4.1;    -4.5;  19.988;   999.3;    20.4
14.02.2024 00:30:00;   -4.43;    18.4;    -4.2;    -4.5;  19.988;   999.3;    21.3
14.02.2024 00:31:00;   -4.45;    18.3;    -4.3;    -4.6;  19.988;   999.3;    21.4
14.02.2024 00:32:00;   -4.48;    18.4;    -4.3;    -4.6;  19.988;   999.3;    20.3
