         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
08.02.2024 00:00:00;   -5.18;    18.1;    -5.4;    -5.8;  19.989;   999.3;    21.3
08.02.2024 00:01:00;   -5.19;    18.1;    -5.3;    -5.8;  19.989;   999.3;    21.1
08.02.2024 00:02:00;   -5.16;    18.1;    -5.2;    -5.8;  19.989;   999.3;    20.3
08.02.2024 00:03:00;   -5.15;    18.1;    -5.0;    -5.8;  19.989;   999.3;    20.6
08.02.2024 00:04:00;   -5.10;    18.1;    -5.0;    -5.7;  19.989;   999.3;    21.4
08.02.2024 00:05:00;   -5.07;    18.1;    -5.1;    -5.7;  19.989;   999.3;    21.4
08.02.2024 00:06:00;   -5.05;    18.1;    -5.1;    -5.7;  19.989;   999.3;    20.2
08.02.2024 00:07:00;   -5.10;    18.1;    -5.1;    -5.7;  19.989;   999.3;    20.8
08.02.2024 00:08:00;   -5.15;    18.1;    -5.0;    -5.7;  19.988;   999.3;    21.3
08.02.2024 00:09:00;   -5.16;    18.1;    -5.0;    -5.7;  19.989;   999.3;    21.4
08.02.2024 00:10:00;   -5.25;    18.1;    -5.1;    -5.7;  19.988;   999.3;    20.3
08.02.2024 00:11:00;   -5.30;    18.1;    -5.2;    -5.7;  19.989;   999.3;    20.6
08.02.2024 00:12:00;   -5.34;    18.1;    -5.2;    -5.8;  19.989;   999.3;    21.3
08.02.2024 00:13:00;   -5.35;    18.1;    -5.2;    -5.8;  19.989;   999.3;    21.4
08.02.2024 00:14:00;   -5.41;    18.1;    -5.3;    -5.9;  19.989;   999.3;    20.2
08.02.2024 00:15:00;   -5.48;    18.1;    -5.4;    -6.0;  19.989;   999.3;    20.6
08.02.2024 00:16:00;   -5.52;    18.1;    -5.5;    -6.0;  19.988;   999.3;    21.2
08.02.2024 00:17:00;   -5.53;    18.1;    -5.5;    -6.1;  19.989;   999.3;    21.4
08.02.2024 00:18:00;   -5.52;    18.1;    -5.3;    -6.1;  19.989;   999.3;    20.4
08.02.2024 00:19:00;   -5.58;    18.1;    -5.3;    -6.0;  19.989;   999.3;    20.4
