         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
11.01.2024 00:00:00;   -5.35;    17.9;    -4.9;    -5.3;  19.988;   999.3;    20.5
11.01.2024 00:01:00;   -5.29;    17.9;    -4.8;    -5.2;  19.988;   999.3;    21.1
11.01.2024 00:02:00;   -5.26;    17.8;    -4.9;    -5.2;  19.988;   999.3;    20.7
11.01.2024 00:03:00;   -5.26;    17.8;    -4.9;    -5.3;  19.988;   999.3;    20.0
11.01.2024 00:04:00;   -5.34;    17.9;    -5.1;    -5.3;  19.989;   999.3;    20.7
11.01.2024 00:05:00;   -5.38;    17.9;    -5.2;    -5.4;  19.988;   999.3;    21.1
11.01.2024 00:06:00;   -5.41;    17.9;    -5.2;    -5.4;  19.988;   999.3;    20.6
11.01.2024 00:07:00;   -5.41;    17.9;    -5.2;    -5.4;  19.989;   999.3;    19.9
11.01.2024 00:08:00;   -5.41;    17.9;    -5.2;    -5.4;  19.989;   999.3;    20.6
11.01.2024 00:09:00;   -5.40;    17.9;    -5.2;    -5.5;  19.988;   999.3;    21.2
11.01.2024 00:10:00;   -5.37;    17.9;    -5.2;    -5.4;  19.989;   999.3;    20.6
11.01.2024 00:11:00;   -5.36;    17.9;    -5.2;    -5.4;  19.988;   999.3;    19.9
11.01.2024 00:12:00;   -5.36;    17.9;    -5.3;    -5.4;  19.988;   999.3;    20.8
11.01.2024 00:13:00;   -5.43;    17.9;    -5.4;    -5.4;  19.988;   999.3;    21.2
11.01.2024 00:14:00;   -5.43;    17.9;    -5.3;    -5.4;  19.988;   999.3;    20.6
11.01.2024 00:15:00;   -5.43;    17.9;    -5.3;    -5.4;  19.989;   999.3;    20.0
11.01.2024 00:16:00;   -5.37;    17.9;    -5.2;    -5.4;  19.988;   999.3;    20.6
11.01.2024 00:17:00;   -5.34;    17.9;    -5.1;    -5.3;  19.988;   999.3;    21.2
11.01.2024 00:18:00;   -5.27;    17.9;    -5.1;    -5.3;  19.989;   999.3;    20.4
11.01.2024 00:19:00;   -5.24;    17.8;    -5.1;    -5.3;  19.988;   999.3;    19.9
11.01.2024 00:20:00;   -5.25;    17.9;    -5.2;    -5.3;  19.988;   999.3;    20.9
11.01.2024 00:21:00;   -5.25;    17.9;    -5.3;    -5.3;  19.988;   999.3;    21.2
11.01.2024 00:22:00;   -5.33;    17.9;    -5.5;    -5.4;  19.988;   999.3;    20.3
11.01.2024 00:23:00;   -5.40;    17.9;    -5.6;    -5.5;  19.988;   999.3;    20.2
11.01.2024 00:24:00;   -5.51;    17.9;    -5.8;    -5.6;  19.989;   999.3;    20.8
11.01.2024 00:25:00;   -5.61;    17.9;    -5.9;    -5.7;  19.988;   999.3;    21.2
11.01.2024 00:26:00;   -5.64;    17.9;    -5.9;    -5.8;  19.988;   999.3;    20.3
11.01.2024 00:27:00;   -5.61;    17.9;    -5.8;    -5.7;  19.989;   999.3;    19.9
11.01.2024 00:28:00;   -5.55;    17.9;    -5.7;    -5.7;  19.988;   999.3;    20.9
11.01.2024 00:29:00;   -5.55;    17.9;    -5.8;    -5.7;  19.988;   999.3;    21.3
11.01.2024 00:30:00;   -5.57;    17.9;    -5.8;    -5.7;  19.988;   999.3;    20.2
11.01.2024 00:31:00;   -5.52;    17.9;    -5.6;    -5.6;  19.989;   999.3;    20.0
11.01.2024 00:32:00;   -5.45;    17.9;    -5.6;    -5.6;  19.989;   999.3;    20.9
11.01.2024 00:33:00;   -5.36;    17.9;    -5.5;    -5.5;  19.988;   999.3;    21.2
11.01.2024 00:34:00;   -5.34;    17.9;    -5.5;    -5.5;  19.988;   999.3;    20.2
11.01.2024 00:35:00;   -5.28;    17.9;    -5.4;    -5.4;  19.988;   999.3;    20.1
11.01.2024 00:36:00;   -5.24;    17.9;    -5.3;    -5.4;  19.989;   999.3;    20.8
11.01.2024 00:37:00;   -5.21;    17.9;    -5.3;    -5.4;  19.989;   999.3;    21.3
11.01.2024 00:38:00;   -5.22;    17.9;    -5.3;    -5.4;  19.989;   999.3;    20.2
11.01.2024 00:39:00;   -5.25;    17.9;    -5.3;    -5.4;  19.988;   999.3;    20.2
11.01.2024 00:40:00;   -5.31;    17.9;    -5.3;    -5.4;  19.988;   999.3;    21.1
11.01.2024 00:41:00;   -5.30;    17.8;    -5.3;    -5.4;  19.988;   999.3;    21.2
11.01.2024 00:42:00;   -5.30;    17.9;    -5.3;    -5.4;  19.989;   999.3;    20.1
11.01.2024 00:43:00;   -5.26;    17.9;    -5.3;    -5.4;  19.988;   999.3;    20.3
11.01.2024 00:44:00;   -5.26;    17.9;    -5.2;    -5.4;  19.989;   999.3;    21.0
11.01.2024 00:45:00;   -5.24;    17.9;    -5.0;    -5.4;  19.988;   999.3;    21.3
11.01.2024 00:46:00;   -5.17;    17.9;    -5.0;    -5.3;  19.988;   999.3;    20.2
11.01.2024 00:47:00;   -5.16;    17.9;    -5.0;    -5.3;  19.988;   999.3;    20.0
11.01.2024 00:48:00;   -5.16;    17.9;    -5.1;    -5.3;  19.989;   999.3;    21.1
11.01.2024 00:49:00;   -5.16;    18.0;    -5.2;    -5.3;  19.988;   999.3;    21.3
11.01.2024 00:50:00;   -5.16;    17.9;    -5.3;    -5.4;  19.988;   999.3;    20.1
11.01.2024 00:51:00;   -5.18;    17.9;    -5.2;    -5.4;  19.989;   999.3;    20.3
11.01.2024 00:52:00;   -5.19;    17.9;    -5.3;    -5.4;  19.989;   999.3;    21.0
11.01.2024 00:53:00;   -5.20;    17.8;    -5.2;    -5.4;  19.988;   999.3;    21.2
11.01.2024 00:54:00;   -5.19;    17.9;    -5.2;    -5.4;  19.988;   999.3;    20.2
11.01.2024 00:55:00;   -5.19;    17.9;    -5.1;    -5.3;  19.988;   999.3;    20.1
11.01.2024 00:56:00;   -5.13;    17.9;    -4.9;    -5.2;  19.988;   999.3;    21.0
11.01.2024 00:57:00;   -5.10;    17.9;    -4.9;    -5.2;  19.988;   999.3;    21.2
11.01.2024 00:58:00;   -5.12;    17.9;    -4.9;    -5.2;  19.988;   999.3;    19.9
11.01.2024 00:59:00;   -5.17;    17.9;    -5.0;    -5.2;  19.988;   999.3;    20.5
11.01.2024 01:00:00;   -5.23;    18.0;    -5.2;    -5.3;  19.989;   999.3;    21.1
