         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
04.02.2024 00:00:00;   -5.54;    18.2;    -5.7;    -5.5;  19.987;   999.2;    21.0
04.02.2024 00:01:00;   -5.61;    18.2;    -5.9;    -5.6;  19.988;   999.2;    22.0
04.02.2024 00:02:00;   -5.67;    18.2;    -5.9;    -5.6;  19.987;   999.2;    20.9
04.02.2024 00:03:00;   -5.63;    18.2;    -5.8;    -5.6;  19.988;   999.3;    20.6
04.02.2024 00:04:00;   -5.54;    18.2;    -5.5;    -5.5;  19.987;   999.3;    20.3
04.02.2024 00:05:00;   -5.46;    18.2;    -5.3;    -5.4;  19.987;   999.2;    20.3
04.02.2024 00:06:00;   -5.39;    18.2;    -5.3;    -5.3;  19.988;   999.2;    20.5
04.02.2024 00:07:00;   -5.35;    18.2;    -5.3;    -5.2;  19.987;   999.2;    20.3
04.02.2024 00:08:00;   -5.37;    18.2;    -5.3;    -5.2;  19.988;   999.3;    21.4
04.02.2024 00:09:00;   -5.36;    18.2;    -5.2;    -5.3;  19.987;   999.3;    21.4
04.02.2024 00:10:00;   -5.35;    18.2;    -5.3;    -5.3;  19.987;   999.2;    20.7
04.02.2024 00:11:00;   -5.27;    18.2;    -5.2;    -5.2;  19.988;   999.2;    20.6
04.02.2024 00:12:00;   -5.19;    18.2;    -5.1;    -5.2;  19.987;   999.2;    21.6
04.02.2024 00:13:00;   -5.02;    18.2;    -4.8;    -5.0;  19.988;   999.2;    21.0
04.02.2024 00:14:00;   -4.84;    18.2;    -4.7;    -4.8;  19.988;   999.2;    20.8
04.02.2024 00:15:00;   -4.74;    18.2;    -4.5;    -4.6;  19.988;   999.2;    20.4
04.02.2024 00:16:00;   -4.71;    18.2;    -4.6;    -4.6;  19.988;   999.3;    21.5
04.02.2024 00:17:00;   -4.81;    18.2;    -4.7;    -4.7;  19.988;   999.2;    21.8
04.02.2024 00:18:00;   -4.91;    18.1;    -4.8;    -4.8;  19.988;   999.2;    20.8
04.02.2024 00:19:00;   -5.00;    18.2;    -5.0;    -4.9;  19.988;   999.3;    21.6
04.02.2024 00:20:00;   -5.12;    18.1;    -5.1;    -5.0;  19.988;   999.3;    20.7
04.02.2024 00:21:00;   -5.22;    18.1;    -5.2;    -5.1;  19.987;   999.2;    21.1
04.02.2024 00:22:00;   -5.26;    18.1;    -5.2;    -5.2;  19.988;   999.2;    20.5
04.02.2024 00:23:00;   -5.31;    18.1;    -5.3;    -5.2;  19.988;   999.2;    21.0
04.02.2024 00:24:00;   -5.34;    18.1;    -5.3;    -5.3;  19.988;   999.3;    21.5
04.02.2024 00:25:00;   -5.34;    18.2;    -5.2;    -5.3;  19.988;   999.3;    20.4
04.02.2024 00:26:00;   -5.34;    18.1;    -5.2;    -5.3;  19.988;   999.3;    20.8
04.02.2024 00:27:00;   -5.30;    18.1;    -5.1;    -5.2;  19.988;   999.2;    20.4
04.02.2024 00:28:00;   -5.30;    18.1;    -5.2;    -5.2;  19.988;   999.3;    20.0
04.02.2024 00:29:00;   -5.31;    18.1;    -5.2;    -5.2;  19.987;   999.3;    20.5
04.02.2024 00:30:00;   -5.39;    18.2;    -5.2;    -5.3;  19.988;   999.2;    21.6
04.02.2024 00:31:00;   -5.49;    18.1;    -5.4;    -5.4;  19.987;   999.3;    21.0
04.02.2024 00:32:00;   -5.53;    18.1;    -5.5;    -5.5;  19.988;   999.3;    21.3
04.02.2024 00:33:00;   -5.60;    18.1;    -5.7;    -5.7;  19.988;   999.3;    21.6
04.02.2024 00:34:00;   -5.71;    18.1;    -5.8;    -5.8;  19.988;   999.3;    20.7
04.02.2024 00:35:00;   -5.70;    18.1;    -5.8;    -5.9;  19.988;   999.3;    21.6
04.02.2024 00:36:00;   -5.74;    18.1;    -5.9;    -5.9;  19.988;   999.3;    21.3
04.02.2024 00:37:00;   -5.70;    18.1;    -5.7;    -5.9;  19.988;   999.3;    20.3
04.02.2024 00:38:00;   -5.68;    18.1;    -5.8;    -5.9;  19.988;   999.3;    20.2
04.02.2024 00:39:00;   -5.66;    18.1;    -5.8;    -5.8;  19.988;   999.3;    20.1
