         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
12.02.2024 00:00:00;   -4.35;    18.3;    -3.8;    -4.2;  19.987;   999.2;    21.1
12.02.2024 00:01:00;   -4.29;    18.3;    -3.8;    -4.2;  19.987;   999.2;    21.4
12.02.2024 00:02:00;   -4.31;    18.3;    -3.8;    -4.2;  19.987;   999.2;    21.0
12.02.2024 00:03:00;   -4.27;    18.3;    -3.8;    -4.2;  19.987;   999.2;    20.2
12.02.2024 00:04:00;   -4.27;    18.3;    -3.8;    -4.2;  19.987;   999.2;    21.0
12.02.2024 00:05:00;   -4.27;    18.4;    -3.8;    -4.2;  19.987;   999.2;    21.3
12.02.2024 00:06:00;   -4.28;    18.3;    -3.7;    -4.2;  19.987;   999.2;    21.0
12.02.2024 00:07:00;   -4.26;    18.3;    -3.7;    -4.2;  19.987;   999.2;    20.2
12.02.2024 00:08:00;   -4.26;    18.3;    -3.7;    -4.2;  19.987;   999.2;    20.8
12.02.2024 00:09:00;   -4.26;    18.3;    -3.7;    -4.2;  19.987;   999.2;    21.3
12.02.2024 00:10:00;   -4.25;    18.3;    -3.7;    -4.2;  19.987;   999.2;    21.4
12.02.2024 00:11:00;   -4.27;    18.3;    -3.7;    -4.2;  19.987;   999.2;    20.3
12.02.2024 00:12:00;   -4.26;    18.3;    -3.7;    -4.2;  19.987;   999.2;    20.3
12.02.2024 00:13:00;   -4.25;    18.3;    -3.8;    -4.2;  19.987;   999.2;    21.1
12.02.2024 00:14:00;   -4.30;    18.3;    -3.8;    -4.2;  19.988;   999.2;    21.4
12.02.2024 00:15:00;   -4.29;    18.3;    -3.8;    -4.2;  19.987;   999.2;    21.3
12.02.2024 00:16:00;   -4.27;    18.3;    -3.8;    -4.2;  19.987;   999.2;    20.3
12.02.2024 00:17:00;   -4.25;    18.3;    -3.7;    -4.2;  19.987;   999.2;    20.9
12.02.2024 00:18:00;   -4.23;    18.3;    -3.7;    -4.2;  19.987;   999.2;    21.4
12.02.2024 00:19:00;   -4.19;    18.3;    -3.7;    -4.1;  19.987;   999.2;    21.1
12.02.2024 00:20:00;   -4.19;    18.3;    -3.7;    -4.1;  19.988;   999.2;    20.4
12.02.2024 00:21:00;   -4.17;    18.3;    -3.6;    -4.1;  19.987;   999.2;    21.1
12.02.2024 00:22:00;   -4.17;    18.3;    -3.7;    -4.1;  19.987;   999.2;    21.3
12.02.2024 00:23:00;   -4.19;    18.3;    -3.6;    -4.1;  19.987;   999.2;    21.3
12.02.2024 00:24:00;   -4.16;    18.3;    -3.6;    -4.1;  19.987;   999.2;    20.2
12.02.2024 00:25:00;   -4.19;    18.3;    -3.6;    -4.1;  19.987;   999.2;    20.8
12.02.2024 00:26:00;   -4.17;    18.3;    -3.6;    -4.1;  19.987;   999.2;    21.3
12.02.2024 00:27:00;   -4.15;    18.3;    -3.6;    -4.1;  19.987;   999.2;    20.4
12.02.2024 00:28:00;   -4.15;    18.3;    -3.6;    -4.1;  19.987;   999.2;    20.4
12.02.2024 00:29:00;   -4.18;    18.3;    -3.7;    -4.1;  19.987;   999.2;    21.2
12.02.2024 00:30:00;   -4.18;    18.3;    -3.7;    -4.1;  19.987;   999.2;    21.4
12.02.2024 00:31:00;   -4.18;    18.3;    -3.7;    -4.1;  19.987;   999.2;    20.6
12.02.2024 00:32:00;   -4.17;    18.3;    -3.7;    -4.1;  19.987;   999.2;    20.4
12.02.2024 00:33:00;   -4.18;    18.3;    -3.8;    -4.1;  19.987;   999.2;    21.2
12.02.2024 00:34:00;   -4.19;    18.3;    -3.8;    -4.2;  19.988;   999.2;    21.4
12.02.2024 00:35:00;   -4.21;    18.3;    -3.7;    -4.2;  19.987;   999.2;    21.1
12.02.2024 00:36:00;   -4.18;    18.3;    -3.7;    -4.1;  19.987;   999.2;    20.1
12.02.2024 00:37:00;   -4.16;    18.3;    -3.7;    -4.1;  19.987;   999.2;    20.9
12.02.2024 00:38:00;   -4.17;    18.3;    -3.7;    -4.1;  19.987;   999.2;    21.3
12.02.2024 00:39:00;   -4.14;    18.3;    -3.5;    -4.1;  19.987;   999.2;    20.8
12.02.2024 00:40:00;   -4.09;    18.3;    -3.6;    -4.1;  19.987;   999.2;    20.3
12.02.2024 00:41:00;   -4.09;    18.3;    -3.6;    -4.0;  19.987;   999.2;    21.1
