         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
01.01.2024 00:00:00;   -5.26;     7.4;    -5.4;    -5.6;  19.988;   999.2;    20.7
01.01.2024 00:01:00;   -5.30;     7.4;    -5.4;    -5.6;  19.988;   999.2;    21.3
01.01.2024 00:02:00;   -5.33;     7.4;    -5.5;    -5.7;  19.988;   999.2;    20.4
01.01.2024 00:03:00;   -5.34;     7.4;    -5.5;    -5.7;  19.988;   999.2;    20.7
01.01.2024 00:04:00;   -5.37;     7.4;    -5.6;    -5.7;  19.987;   999.2;    21.3
01.01.2024 00:05:00;   -5.43;     7.4;    -5.7;    -5.8;  19.988;   999.2;    20.5
01.01.2024 00:06:00;   -5.40;     7.4;    -5.4;    -5.8;  19.988;   999.2;    20.2
01.01.2024 00:07:00;   -5.35;     7.4;    -5.2;    -5.8;  19.988;   999.3;    20.8
01.01.2024 00:08:00;   -5.33;     7.4;    -5.3;    -5.7;  19.987;   999.3;    20.5
01.01.2024 00:09:00;   -5.35;     7.4;    -5.5;    -5.7;  19.988;   999.2;    20.4
01.01.2024 00:10:00;   -5.39;     7.4;    -5.6;    -5.7;  19.987;   999.2;    21.2
01.01.2024 00:11:00;   -5.30;     7.4;    -5.3;    -5.7;  19.987;   999.2;    20.6
01.01.2024 00:12:00;   -5.19;     7.3;    -4.9;    -5.5;  19.988;   999.2;    20.0
01.01.2024 00:13:00;   -5.17;     7.3;    -5.2;    -5.5;  19.987;   999.2;    20.7
01.01.2024 00:14:00;   -5.20;     7.4;    -5.3;    -5.5;  19.988;   999.2;    21.5
01.01.2024 00:15:00;   -5.29;     7.4;    -5.5;    -5.6;  19.988;   999.2;    20.4
01.01.2024 00:16:00;   -5.36;     7.4;    -5.6;    -5.7;  19.987;   999.2;    21.0
01.01.2024 00:17:00;   -5.34;     7.4;    -5.4;    -5.7;  19.987;   999.2;    21.1
01.01.2024 00:18:00;   -5.24;     7.4;    -5.1;    -5.5;  19.987;   999.2;    20.4
01.01.2024 00:19:00;   -5.13;     7.3;    -4.9;    -5.4;  19.987;   999.2;    21.0
01.01.2024 00:20:00;   -5.11;     7.3;    -5.0;    -5.3;  19.987;   999.2;    20.4
01.01.2024 00:21:00;   -5.05;     7.3;    -4.8;    -5.2;  19.987;   999.2;    20.8
01.01.2024 00:22:00;   -5.00;     7.3;    -4.6;    -5.2;  19.988;   999.2;    20.7
01.01.2024 00:23:00;   -5.07;     7.3;    -5.0;    -5.2;  19.988;   999.2;    20.7
01.01.2024 00:24:00;   -5.11;     7.3;    -5.2;    -5.3;  19.988;   999.3;    21.5
01.01.2024 00:25:00;   -5.19;     7.3;    -5.3;    -5.4;  19.988;   999.3;    21.2
01.01.2024 00:26:00;   -5.18;     7.3;    -5.2;    -5.5;  19.988;   999.3;    20.8
01.01.2024 00:27:00;   -5.24;     7.3;    -5.3;    -5.5;  19.987;   999.2;    21.4
01.01.2024 00:28:00;   -5.18;     7.3;    -5.0;    -5.4;  19.988;   999.2;    20.3
01.01.2024 00:29:00;   -5.19;     7.3;    -5.1;    -5.5;  19.988;   999.2;    20.8
01.01.2024 00:30:00;   -5.18;     7.3;    -5.1;    -5.5;  19.988;   999.3;    21.2
01.01.2024 00:31:00;   -5.12;     7.3;    -4.9;    -5.4;  19.988;   999.3;    20.2
01.01.2024 00:32:00;   -5.14;     7.3;    -5.1;    -5.4;  19.988;   999.3;    20.3
01.01.2024 00:33:00;   -5.12;     7.3;    -5.0;    -5.4;  19.988;   999.3;    21.0
01.01.2024 00:34:00;   -5.11;     7.4;    -5.0;    -5.4;  19.987;   999.2;    20.3
01.01.2024 00:35:00;   -5.14;     7.4;    -5.2;    -5.5;  19.987;   999.2;    20.5
01.01.2024 00:36:00;   -5.12;     7.4;    -5.0;    -5.4;  19.988;   999.2;    21.4
01.01.2024 00:37:00;   -5.17;     7.4;    -5.3;    -5.5;  19.988;   999.2;    20.7
01.01.2024 00:38:00;   -5.25;     7.4;    -5.5;    -5.6;  19.987;   999.2;    21.3
01.01.2024 00:39:00;   -5.33;     7.4;    -5.7;    -5.6;  19.988;   999.2;    21.7
01.01.2024 00:40:00;   -5.41;     7.3;    -5.8;    -5.7;  19.988;   999.2;    20.8
01.01.2024 00:41:00;   -5.39;     7.3;    -5.5;    -5.7;  19.988;   999.3;    21.1
01.01.2024 00:42:00;   -5.23;     7.3;    -5.1;    -5.5;  19.988;   999.3;    20.8
01.01.2024 00:43:00;   -5.17;     7.3;    -5.2;    -5.4;  19.987;   999.3;    20.2
01.01.2024 00:44:00;   -5.08;     7.3;    -5.1;    -5.3;  19.988;   999.3;    21.2
01.01.2024 00:45:00;   -5.01;     7.3;    -4.9;    -5.3;  19.988;   999.2;    20.4
01.01.2024 00:46:00;   -4.93;     7.3;    -4.7;    -5.2;  19.987;   999.2;    20.2
01.01.2024 00:47:00;   -4.84;     7.3;    -4.5;    -5.1;  19.988;   999.2;    21.1
