         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
18.02.2024 00:00:00;   -5.58;    18.4;    -5.9;    -5.9;  19.988;   999.3;    21.4
18.02.2024 00:01:00;   -5.62;    18.4;    -5.8;    -5.9;  19.988;   999.3;    20.7
18.02.2024 00:02:00;   -5.61;    18.4;    -5.7;    -5.9;  19.988;   999.3;    20.2
18.02.2024 00:03:00;   -5.60;    18.4;    -5.7;    -5.9;  19.988;   999.3;    21.1
18.02.2024 00:04:00;   -5.63;    18.4;    -5.9;    -6.0;  19.988;   999.3;    21.5
18.02.2024 00:05:00;   -5.66;    18.4;    -5.9;    -6.0;  19.988;   999.3;    20.9
18.02.2024 00:06:00;   -5.75;    18.4;    -6.1;    -6.2;  19.988;   999.3;    20.4
18.02.2024 00:07:00;   -5.78;    18.4;    -6.1;    -6.2;  19.988;   999.3;    21.2
18.02.2024 00:08:00;   -5.75;    18.4;    -6.1;    -6.2;  19.988;   999.3;    21.4
18.02.2024 00:09:00;   -5.78;    18.4;    -6.2;    -6.3;  19.988;   999.3;    20.6
18.02.2024 00:10:00;   -5.79;    18.4;    -6.2;    -6.3;  19.988;   999.3;    20.6
18.02.2024 00:11:00;   -5.78;    18.4;    -6.2;    -6.3;  19.988;   999.3;    21.3
18.02.2024 00:12:00;   -5.83;    18.4;    -6.4;    -6.4;  19.988;   999.3;    21.6
18.02.2024 00:13:00;   -5.95;    18.4;    -6.5;    -6.5;  19.988;   999.3;    21.1
18.02.2024 00:14:00;   -6.02;    18.4;    -6.6;    -6.5;  19.988;   999.3;    20.4
18.02.2024 00:15:00;   -6.07;    18.4;    -6.6;    -6.6;  19.988;   999.3;    21.2
18.02.2024 00:16:00;   -6.16;    18.4;    -6.7;    -6.6;  19.988;   999.3;    21.4
18.02.2024 00:17:00;   -6.20;    18.4;    -6.7;    -6.5;  19.988;   999.3;    21.4
18.02.2024 00:18:00;   -6.20;    18.4;    -6.6;    -6.5;  19.988;   999.3;    20.3
18.02.2024 00:19:00;   -6.23;    18.4;    -6.6;    -6.5;  19.988;   999.3;    20.8
18.02.2024 00:20:00;   -6.22;    18.4;    -6.6;    -6.5;  19.988;   999.3;    21.4
18.02.2024 00:21:00;   -6.16;    18.4;    -6.3;    -6.4;  19.988;   999.3;    21.5
18.02.2024 00:22:00;   -6.08;    18.4;    -6.1;    -6.3;  19.988;   999.3;    20.3
18.02.2024 00:23:00;   -6.04;    18.4;    -6.0;    -6.2;  19.988;   999.3;    20.7
18.02.2024 00:24:00;   -5.98;    18.4;    -6.0;    -6.2;  19.988;   999.3;    21.3
18.02.2024 00:25:00;   -5.93;    18.4;    -5.8;    -6.1;  19.988;   999.3;    21.5
18.02.2024 00:26:00;   -5.91;    18.4;    -5.8;    -6.1;  19.988;   999.3;    20.5
18.02.2024 00:27:00;   -5.93;    18.4;    -5.9;    -6.1;  19.988;   999.3;    20.3
18.02.2024 00:28:00;   -5.88;    18.4;    -5.7;    -6.1;  19.988;   999.3;    21.2
18.02.2024 00:29:00;   -5.80;    18.4;    -5.7;    -6.1;  19.988;   999.3;    21.5
18.02.2024 00:30:00;   -5.75;    18.4;    -5.6;    -6.0;  19.988;   999.3;    20.6
18.02.2024 00:31:00;   -5.72;    18.4;    -5.7;    -6.1;  19.988;   999.3;    20.5
18.02.2024 00:32:00;   -5.71;    18.4;    -5.7;    -6.1;  19.988;   999.3;    21.2
18.02.2024 00:33:00;   -5.72;    18.4;    -5.7;    -6.1;  19.988;   999.3;    21.5
18.02.2024 00:34:00;   -5.69;    18.4;    -5.6;    -6.1;  19.988;   999.3;    20.7
18.02.2024 00:35:00;   -5.71;    18.4;    -5.7;    -6.1;  19.988;   999.3;    20.4
18.02.2024 00:36:00;   -5.70;    18.4;    -5.7;    -6.1;  19.988;   999.3;    21.3
18.02.2024 00:37:00;   -5.70;    18.4;    -5.7;    -6.1;  19.988;   999.3;    21.5
18.02.2024 00:38:00;   -5.71;    18.4;    -5.7;    -6.1;  19.988;   999.3;    20.8
18.02.2024 00:39:00;   -5.71;    18.4;    -5.7;    -6.1;  19.988;   999.3;    20.4
18.02.2024 00:40:00;   -5.70;    18.4;    -5.7;    -6.1;  19.988;   999.3;    21.2
18.02.2024 00:41:00;   -5.75;    18.4;    -5.9;    -6.1;  19.988;   999.3;    21.5
18.02.2024 00:42:00;   -5.78;    18.4;    -6.0;    -6.2;  19.988;   999.3;    21.3
18.02.2024 00:43:00;   -5.80;    18.4;    -6.0;    -6.2;  19.988;   999.3;    20.2
18.02.2024 00:44:00;   -5.80;    18.4;    -6.0;    -6.3;  19.988;   999.3;    21.0
18.02.2024 00:45:00;   -5.81;    18.4;    -6.1;    -6.3;  19.988;   999.3;    21.4
18.02.2024 00:46:00;   -5.83;    18.4;    -6.2;    -6.3;  19.988;   999.3;    21.5
18.02.2024 00:47:00;   -5.84;    18.4;    -6.1;    -6.4;  19.988;   999.3;    20.4
18.02.2024 00:48:00;   -5.85;    18.4;    -6.3;    -6.4;  19.988;   999.3;    20.8
18.02.2024 00:49:00;   -5.85;    18.4;    -6.2;    -6.4;  19.988;   999.3;    21.3
18.02.2024 00:50:00;   -5.81;    18.4;    -6.2;    -6.4;  19.988;   999.3;    21.2
18.02.2024 00:51:00;   -5.81;    18.4;    -6.2;    -6.4;  19.988;   999.3;    20.3
18.02.2024 00:52:00;   -5.78;    18.4;    -6.0;    -6.3;  19.988;   999.3;    20.8
18.02.2024 00:53:00;   -5.71;    18.4;    -5.8;    -6.2;  19.988;   999.3;    21.4
18.02.2024 00:54:00;   -5.69;    18.4;    -5.8;    -6.2;  19.988;   999.3;    20.6
18.02.2024 00:55:00;   -5.66;    18.4;    -5.8;    -6.2;  19.988;   999.3;    20.5
18.02.2024 00:56:00;   -5.60;    18.4;    -5.6;    -6.1;  19.988;   999.3;    21.4
18.02.2024 00:57:00;   -5.54;    18.4;    -5.6;    -6.1;  19.988;   999.3;    21.6
18.02.2024 00:58:00;   -5.50;    18.4;    -5.4;    -6.0;  19.988;   999.3;    20.5
18.02.2024 00:59:00;   -5.56;    18.4;    -5.6;    -6.0;  19.988;   999.3;    20.8
18.02.2024 01:00:00;   -5.53;    18.4;    -5.4;    -6.0;  19.988;   999.3;    21.3
18.02.2024 01:01:00;   -5.51;    18.4;    -5.3;    -6.0;  19.988;   999.3;    21.5
18.02.2024 01:02:00;   -5.57;    18.4;    -5.5;    -6.0;  19.988;   999.3;    20.7
18.02.2024 01:03:00;   -5.59;    18.4;    -5.6;    -6.1;  19.988;   999.3;    20.4
18.02.2024 01:04:00;   -5.58;    18.4;    -5.5;    -6.1;  19.988;   999.3;    21.3
18.02.2024 01:05:00;   -5.57;    18.4;    -5.5;    -6.1;  19.988;   999.3;    21.5
18.02.2024 01:06:00;   -5.60;    18.4;    -5.6;    -6.1;  19.988;   999.3;    20.4
18.02.2024 01:07:00;   -5.60;    18.4;    -5.6;    -6.1;  19.988;   999.3;    20.6
18.02.2024 01:08:00;   -5.56;    18.4;    -5.6;    -6.1;  19.988;   999.3;    21.3
