         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
16.02.2024 00:00:00;   -4.74;    18.5;    -3.9;    -4.4;  19.987;   999.2;    20.5
16.02.2024 00:01:00;   -4.74;    18.5;    -3.9;    -4.4;  19.987;   999.2;    20.6
16.02.2024 00:02:00;   -4.78;    18.5;    -4.0;    -4.4;  19.987;   999.2;    21.2
16.02.2024 00:03:00;   -4.74;    18.5;    -3.9;    -4.4;  19.987;   999.2;    21.5
16.02.2024 00:04:00;   -4.74;    18.5;    -3.8;    -4.4;  19.987;   999.2;    20.4
16.02.2024 00:05:00;   -4.74;    18.5;    -4.0;    -4.4;  19.987;   999.2;    20.6
16.02.2024 00:06:00;   -4.78;    18.5;    -4.1;    -4.4;  19.987;   999.2;    21.4
16.02.2024 00:07:00;   -4.79;    18.4;    -4.1;    -4.5;  19.987;   999.2;    21.4
16.02.2024 00:08:00;   -4.79;    18.5;    -4.1;    -4.4;  19.987;   999.2;    20.8
16.02.2024 00:09:00;   -4.81;    18.5;    -4.1;    -4.4;  19.987;   999.2;    20.5
16.02.2024 00:10:00;   -4.85;    18.5;    -4.2;    -4.5;  19.987;   999.2;    21.2
16.02.2024 00:11:00;   -4.87;    18.5;    -4.2;    -4.6;  19.987;   999.2;    21.4
16.02.2024 00:12:00;   -4.86;    18.5;    -4.1;    -4.6;  19.987;   999.2;    21.3
16.02.2024 00:13:00;   -4.85;    18.5;    -4.1;    -4.5;  19.987;   999.2;    20.2
16.02.2024 00:14:00;   -4.79;    18.5;    -4.0;    -4.5;  19.987;   999.2;    20.8
16.02.2024 00:15:00;   -4.85;    18.5;    -4.2;    -4.6;  19.987;   999.2;    21.3
16.02.2024 00:16:00;   -4.91;    18.5;    -4.4;    -4.7;  19.987;   999.2;    21.5
16.02.2024 00:17:00;   -4.99;    18.5;    -4.5;    -4.7;  19.987;   999.2;    21.1
16.02.2024 00:18:00;   -5.03;    18.5;    -4.6;    -4.8;  19.987;   999.2;    20.4
16.02.2024 00:19:00;   -5.08;    18.5;    -4.7;    -4.8;  19.987;   999.2;    21.1
16.02.2024 00:20:00;   -5.11;    18.5;    -4.7;    -4.9;  19.987;   999.2;    21.4
16.02.2024 00:21:00;   -5.15;    18.5;    -4.6;    -4.9;  19.987;   999.2;    21.5
16.02.2024 00:22:00;   -5.17;    18.5;    -4.7;    -4.9;  19.987;   999.2;    20.4
16.02.2024 00:23:00;   -5.19;    18.5;    -4.6;    -4.9;  19.987;   999.2;    20.6
16.02.2024 00:24:00;   -5.25;    18.5;    -4.8;    -5.0;  19.987;   999.2;    21.2
16.02.2024 00:25:00;   -5.25;    18.5;    -4.8;    -5.0;  19.987;   999.2;    21.4
16.02.2024 00:26:00;   -5.30;    18.5;    -4.8;    -5.0;  19.987;   999.2;    20.6
16.02.2024 00:27:00;   -5.37;    18.5;    -4.9;    -5.1;  19.987;   999.2;    20.5
16.02.2024 00:28:00;   -5.41;    18.5;    -4.9;    -5.1;  19.987;   999.2;    21.2
16.02.2024 00:29:00;   -5.44;    18.5;    -4.9;    -5.2;  19.987;   999.2;    21.4
16.02.2024 00:30:00;   -5.49;    18.5;    -5.0;    -5.2;  19.987;   999.2;    21.1
16.02.2024 00:31:00;   -5.52;    18.5;    -5.0;    -5.3;  19.987;   999.2;    20.3
16.02.2024 00:32:00;   -5.60;    18.5;    -5.1;    -5.4;  19.987;   999.2;    21.1
16.02.2024 00:33:00;   -5.60;    18.5;    -5.2;    -5.4;  19.987;   999.2;    21.4
16.02.2024 00:34:00;   -5.61;    18.5;    -5.1;    -5.4;  19.987;   999.2;    21.5
16.02.2024 00:35:00;   -5.54;    18.5;    -5.0;    -5.4;  19.987;   999.2;    20.4
16.02.2024 00:36:00;   -5.55;    18.5;    -5.1;    -5.4;  19.987;   999.2;    20.8
16.02.2024 00:37:00;   -5.54;    18.5;    -5.1;    -5.5;  19.987;   999.2;    21.4
16.02.2024 00:38:00;   -5.56;    18.5;    -5.1;    -5.5;  19.987;   999.2;    21.5
16.02.2024 00:39:00;   -5.53;    18.5;    -5.0;    -5.5;  19.987;   999.2;    20.8
16.02.2024 00:40:00;   -5.52;    18.5;    -4.9;    -5.5;  19.987;   999.2;    20.4
16.02.2024 00:41:00;   -5.52;    18.5;    -5.0;    -5.5;  19.987;   999.2;    21.1
16.02.2024 00:42:00;   -5.54;    18.4;    -5.1;    -5.5;  19.987;   999.2;    21.4
16.02.2024 00:43:00;   -5.58;    18.5;    -5.2;    -5.5;  19.987;   999.2;    21.4
16.02.2024 00:44:00;   -5.59;    18.5;    -5.2;    -5.6;  19.987;   999.2;    20.2
16.02.2024 00:45:00;   -5.54;    18.5;    -5.0;    -5.5;  19.987;   999.2;    20.7
16.02.2024 00:46:00;   -5.47;    18.5;    -4.9;    -5.5;  19.987;   999.2;    21.3
16.02.2024 00:47:00;   -5.44;    18.5;    -5.0;    -5.5;  19.987;   999.2;    21.5
16.02.2024 00:48:00;   -5.47;    18.5;    -5.1;    -5.5;  19.987;   999.2;    20.7
16.02.2024 00:49:00;   -5.44;    18.5;    -4.9;    -5.5;  19.987;   999.2;    20.4
16.02.2024 00:50:00;   -5.44;    18.5;    -5.0;    -5.5;  19.987;   999.2;    21.2
16.02.2024 00:51:00;   -5.40;    18.5;    -4.9;    -5.5;  19.987;   999.2;    21.4
16.02.2024 00:52:00;   -5.38;    18.5;    -4.7;    -5.5;  19.987;   999.2;    21.3
16.02.2024 00:53:00;   -5.36;    18.5;    -4.7;    -5.4;  19.987;   999.2;    20.3
16.02.2024 00:54:00;   -5.37;    18.5;    -4.7;    -5.5;  19.987;   999.2;    21.0
16.02.2024 00:55:00;   -5.38;    18.5;    -4.8;    -5.5;  19.987;   999.2;    21.4
16.02.2024 00:56:00;   -5.46;    18.4;    -5.0;    -5.5;  19.987;   999.2;    21.5
16.02.2024 00:57:00;   -5.51;    18.5;    -5.0;    -5.6;  19.987;   999.2;    20.5
16.02.2024 00:58:00;   -5.52;    18.5;    -5.0;    -5.6;  19.987;   999.2;    20.6
16.02.2024 00:59:00;   -5.52;    18.4;    -5.0;    -5.7;  19.987;   999.2;    21.3
16.02.2024 01:00:00;   -5.53;    18.5;    -5.1;    -5.7;  19.987;   999.2;    21.5
16.02.2024 01:01:00;   -5.51;    18.5;    -4.9;    -5.7;  19.987;   999.2;    20.9
16.02.2024 01:02:00;   -5.50;    18.4;    -4.7;    -5.6;  19.987;   999.2;    20.4
16.02.2024 01:03:00;   -5.51;    18.5;    -4.9;    -5.7;  19.987;   999.2;    21.0
16.02.2024 01:04:00;   -5.49;    18.4;    -4.8;    -5.7;  19.987;   999.2;    21.4
16.02.2024 01:05:00;   -5.55;    18.4;    -5.0;    -5.7;  19.987;   999.2;    21.5
16.02.2024 01:06:00;   -5.58;    18.5;    -5.0;    -5.7;  19.987;   999.2;    20.3
16.02.2024 01:07:00;   -5.61;    18.4;    -5.0;    -5.8;  19.987;   999.2;    20.8
16.02.2024 01:08:00;   -5.63;    18.5;    -5.1;    -5.8;  19.987;   999.2;    21.3
