         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
24.02.2024 00:00:00;   -6.15;    18.3;    -6.4;    -6.6;  19.988;   999.3;    20.9
24.02.2024 00:01:00;   -6.10;    18.3;    -6.2;    -6.5;  19.988;   999.3;    21.3
24.02.2024 00:02:00;   -6.05;    18.3;    -6.2;    -6.5;  19.988;   999.3;    21.4
24.02.2024 00:03:00;   -6.05;    18.3;    -6.3;    -6.5;  19.988;   999.3;    20.3
24.02.2024 00:04:00;   -6.07;    18.3;    -6.4;    -6.5;  19.988;   999.3;    20.6
24.02.2024 00:05:00;   -6.18;    18.3;    -6.6;    -6.6;  19.988;   999.3;    21.3
24.02.2024 00:06:00;   -6.18;    18.3;    -6.5;    -6.7;  19.988;   999.3;    21.4
24.02.2024 00:07:00;   -6.13;    18.3;    -6.2;    -6.6;  19.988;   999.3;    20.3
24.02.2024 00:08:00;   -5.99;    18.3;    -5.9;    -6.5;  19.988;   999.3;    20.6
24.02.2024 00:09:00;   -5.88;    18.3;    -5.8;    -6.3;  19.988;   999.3;    21.2
24.02.2024 00:10:00;   -5.78;    18.3;    -5.6;    -6.3;  19.988;   999.3;    21.0
24.02.2024 00:11:00;   -5.74;    18.3;    -5.8;    -6.2;  19.988;   999.3;    20.1
24.02.2024 00:12:00;   -5.75;    18.3;    -5.8;    -6.3;  19.988;   999.3;    20.9
24.02.2024 00:13:00;   -5.75;    18.3;    -5.7;    -6.2;  19.988;   999.3;    21.5
24.02.2024 00:14:00;   -5.71;    18.3;    -5.5;    -6.2;  19.988;   999.3;    20.6
24.02.2024 00:15:00;   -5.66;    18.3;    -5.5;    -6.1;  19.988;   999.3;    20.4
24.02.2024 00:16:00;   -5.51;    18.3;    -5.0;    -6.0;  19.988;   999.3;    21.3
24.02.2024 00:17:00;   -5.55;    18.3;    -5.3;    -6.0;  19.988;   999.3;    21.6
24.02.2024 00:18:00;   -5.60;    18.3;    -5.5;    -6.0;  19.988;   999.3;    20.6
24.02.2024 00:19:00;   -5.61;    18.3;    -5.5;    -6.1;  19.988;   999.3;    20.6
24.02.2024 00:20:00;   -5.53;    18.3;    -5.0;    -6.0;  19.988;   999.3;    21.3
24.02.2024 00:21:00;   -5.51;    18.3;    -5.1;    -6.0;  19.988;   999.3;    20.8
24.02.2024 00:22:00;   -5.51;    18.3;    -5.3;    -6.0;  19.988;   999.3;    20.4
24.02.2024 00:23:00;   -5.52;    18.3;    -5.3;    -6.0;  19.988;   999.3;    21.2
24.02.2024 00:24:00;   -5.58;    18.3;    -5.5;    -6.0;  19.988;   999.3;    21.5
24.02.2024 00:25:00;   -5.56;    18.3;    -5.5;    -6.0;  19.988;   999.3;    20.3
24.02.2024 00:26:00;   -5.58;    18.3;    -5.6;    -6.0;  19.988;   999.3;    20.5
24.02.2024 00:27:00;   -5.62;    18.3;    -5.9;    -6.1;  19.989;   999.3;    21.3
24.02.2024 00:28:00;   -5.68;    18.3;    -5.9;    -6.2;  19.988;   999.3;    21.5
