         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
07.01.2024 00:00:00;   -3.50;    -1.4;    -3.6;    -3.6;  19.989;   999.3;    20.7
07.01.2024 00:01:00;   -3.51;    -1.4;    -3.6;    -3.6;  19.989;   999.3;    20.2
07.01.2024 00:02:00;   -3.51;    -1.4;    -3.6;    -3.6;  19.989;   999.3;    21.3
07.01.2024 00:03:00;   -3.47;    -1.4;    -3.6;    -3.6;  19.989;   999.3;    20.4
07.01.2024 00:04:00;   -3.45;    -1.4;    -3.7;    -3.6;  19.989;   999.3;    20.3
07.01.2024 00:05:00;   -3.45;    -1.4;    -3.6;    -3.6;  19.989;   999.3;    20.1
07.01.2024 00:06:00;   -3.46;    -1.4;    -3.6;    -3.6;  19.989;   999.3;    21.3
07.01.2024 00:07:00;   -3.47;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    21.2
07.01.2024 00:08:00;   -3.47;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    20.3
07.01.2024 00:09:00;   -3.49;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    20.9
07.01.2024 00:10:00;   -3.49;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    21.8
07.01.2024 00:11:00;   -3.47;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    20.9
07.01.2024 00:12:00;   -3.50;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    20.2
07.01.2024 00:13:00;   -3.51;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    21.0
07.01.2024 00:14:00;   -3.51;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    21.5
07.01.2024 00:15:00;   -3.52;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    20.5
07.01.2024 00:16:00;   -3.51;    -1.5;    -3.6;    -3.7;  19.988;   999.3;    20.2
07.01.2024 00:17:00;   -3.50;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    19.8
07.01.2024 00:18:00;   -3.51;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    21.1
07.01.2024 00:19:00;   -3.52;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    21.6
07.01.2024 00:20:00;   -3.52;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    20.2
07.01.2024 00:21:00;   -3.51;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    20.1
07.01.2024 00:22:00;   -3.50;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    21.1
07.01.2024 00:23:00;   -3.50;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    21.5
07.01.2024 00:24:00;   -3.52;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    20.5
07.01.2024 00:25:00;   -3.53;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    20.4
07.01.2024 00:26:00;   -3.54;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    21.3
07.01.2024 00:27:00;   -3.53;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    21.3
07.01.2024 00:28:00;   -3.54;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    20.1
07.01.2024 00:29:00;   -3.53;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    20.7
07.01.2024 00:30:00;   -3.55;    -1.5;    -3.7;    -3.7;  19.989;   999.3;    21.3
07.01.2024 00:31:00;   -3.53;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    20.2
07.01.2024 00:32:00;   -3.53;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    20.1
07.01.2024 00:33:00;   -3.53;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    21.0
07.01.2024 00:34:00;   -3.52;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    21.4
07.01.2024 00:35:00;   -3.54;    -1.5;    -3.6;    -3.6;  19.989;   999.3;    20.3
07.01.2024 00:36:00;   -3.53;    -1.5;    -3.6;    -3.7;  19.989;   999.3;    20.1
