         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
03.01.2024 00:00:00;   -4.17;    10.0;    -3.8;    -4.0;  19.987;   999.2;    20.5
03.01.2024 00:01:00;   -4.20;    10.0;    -3.8;    -4.0;  19.987;   999.2;    20.1
03.01.2024 00:02:00;   -4.25;    10.0;    -4.1;    -4.1;  19.987;   999.2;    20.2
03.01.2024 00:03:00;   -4.28;    10.0;    -4.3;    -4.2;  19.987;   999.2;    21.4
03.01.2024 00:04:00;   -4.29;    10.0;    -4.1;    -4.2;  19.987;   999.2;    21.1
03.01.2024 00:05:00;   -4.33;    10.0;    -4.2;    -4.2;  19.987;   999.2;    20.4
03.01.2024 00:06:00;   -4.34;    10.0;    -4.2;    -4.2;  19.987;   999.2;    21.4
03.01.2024 00:07:00;   -4.35;    10.0;    -4.2;    -4.2;  19.987;   999.2;    20.4
03.01.2024 00:08:00;   -4.45;    10.0;    -4.3;    -4.3;  19.987;   999.2;    21.0
03.01.2024 00:09:00;   -4.51;    10.0;    -4.4;    -4.4;  19.987;   999.2;    20.8
03.01.2024 00:10:00;   -4.57;    10.0;    -4.5;    -4.5;  19.987;   999.2;    20.7
03.01.2024 00:11:00;   -4.54;    10.0;    -4.5;    -4.5;  19.987;   999.2;    21.6
03.01.2024 00:12:00;   -4.49;    10.0;    -4.4;    -4.4;  19.987;   999.2;    20.6
03.01.2024 00:13:00;   -4.43;    10.0;    -4.2;    -4.4;  19.987;   999.2;    21.2
03.01.2024 00:14:00;   -4.36;    10.0;    -4.0;    -4.3;  19.987;   999.2;    21.1
03.01.2024 00:15:00;   -4.35;    10.0;    -4.0;    -4.3;  19.987;   999.2;    20.3
03.01.2024 00:16:00;   -4.26;    10.0;    -3.6;    -4.2;  19.987;   999.2;    21.1
03.01.2024 00:17:00;   -4.24;    10.0;    -3.6;    -4.2;  19.987;   999.2;    20.3
03.01.2024 00:18:00;   -4.22;    10.0;    -3.8;    -4.2;  19.987;   999.2;    20.3
03.01.2024 00:19:00;   -4.25;    10.1;    -4.0;    -4.2;  19.987;   999.2;    21.4
03.01.2024 00:20:00;   -4.19;    10.1;    -3.9;    -4.1;  19.987;   999.2;    20.7
03.01.2024 00:21:00;   -4.14;    10.1;    -3.9;    -4.1;  19.987;   999.2;    20.8
03.01.2024 00:22:00;   -4.10;    10.1;    -3.7;    -4.1;  19.987;   999.2;    21.0
03.01.2024 00:23:00;   -4.06;    10.1;    -3.6;    -4.0;  19.987;   999.2;    20.1
03.01.2024 00:24:00;   -4.07;    10.1;    -3.7;    -4.0;  19.987;   999.2;    20.0
03.01.2024 00:25:00;   -4.18;    10.1;    -4.0;    -4.0;  19.987;   999.2;    20.3
03.01.2024 00:26:00;   -4.21;    10.1;    -4.0;    -4.1;  19.987;   999.2;    21.3
03.01.2024 00:27:00;   -4.14;    10.1;    -3.6;    -4.0;  19.987;   999.2;    20.6
03.01.2024 00:28:00;   -4.09;    10.1;    -3.6;    -4.0;  19.987;   999.2;    20.6
03.01.2024 00:29:00;   -4.09;    10.1;    -3.8;    -4.0;  19.987;   999.2;    21.5
03.01.2024 00:30:00;   -4.11;    10.1;    -3.9;    -4.0;  19.987;   999.2;    20.7
03.01.2024 00:31:00;   -4.11;    10.2;    -4.0;    -4.0;  19.987;   999.2;    21.3
03.01.2024 00:32:00;   -4.13;    10.2;    -4.1;    -4.1;  19.987;   999.2;    20.8
03.01.2024 00:33:00;   -4.17;    10.2;    -4.1;    -4.2;  19.987;   999.2;    20.4
03.01.2024 00:34:00;   -4.22;    10.2;    -4.0;    -4.3;  19.987;   999.2;    20.2
03.01.2024 00:35:00;   -4.22;    10.2;    -4.1;    -4.3;  19.987;   999.2;    21.4
03.01.2024 00:36:00;   -4.14;    10.2;    -3.8;    -4.2;  19.987;   999.2;    20.6
03.01.2024 00:37:00;   -4.15;    10.2;    -3.9;    -4.1;  19.987;   999.2;    20.3
03.01.2024 00:38:00;   -4.16;    10.2;    -4.0;    -4.1;  19.987;   999.2;    21.4
03.01.2024 00:39:00;   -4.25;    10.2;    -4.3;    -4.2;  19.987;   999.2;    21.5
03.01.2024 00:40:00;   -4.46;    10.2;    -4.7;    -4.5;  19.987;   999.2;    20.4
03.01.2024 00:41:00;   -4.72;    10.3;    -4.7;    -4.8;  19.987;   999.2;    20.2
03.01.2024 00:42:00;   -4.91;    10.3;    -4.8;    -5.0;  19.987;   999.2;    20.8
03.01.2024 00:43:00;   -5.00;    10.3;    -4.9;    -5.2;  19.987;   999.2;    21.6
03.01.2024 00:44:00;   -4.92;    10.3;    -4.7;    -5.2;  19.987;   999.2;    20.6
03.01.2024 00:45:00;   -4.75;    10.3;    -4.5;    -5.1;  19.987;   999.2;    20.1
03.01.2024 00:46:00;   -4.60;    10.3;    -4.6;    -4.9;  19.987;   999.2;    20.7
03.01.2024 00:47:00;   -4.51;    10.3;    -4.6;    -4.8;  19.987;   999.2;    21.6
03.01.2024 00:48:00;   -4.48;    10.3;    -4.6;    -4.8;  19.987;   999.2;    21.0
03.01.2024 00:49:00;   -4.52;    10.3;    -4.6;    -4.9;  19.987;   999.2;    21.0
03.01.2024 00:50:00;   -4.61;    10.3;    -4.7;    -4.9;  19.987;   999.2;    21.6
03.01.2024 00:51:00;   -4.62;    10.3;    -4.3;    -5.0;  19.987;   999.2;    20.6
03.01.2024 00:52:00;   -4.74;    10.3;    -4.4;    -5.0;  19.987;   999.2;    20.1
03.01.2024 00:53:00;   -4.88;    10.3;    -4.7;    -5.1;  19.987;   999.2;    20.1
03.01.2024 00:54:00;   -4.96;    10.3;    -5.0;    -5.2;  19.987;   999.2;    21.4
03.01.2024 00:55:00;   -4.97;    10.2;    -4.9;    -5.2;  19.987;   999.2;    21.2
03.01.2024 00:56:00;   -4.83;    10.3;    -4.6;    -5.1;  19.987;   999.2;    20.3
03.01.2024 00:57:00;   -4.69;    10.2;    -4.5;    -4.9;  19.987;   999.2;    21.0
03.01.2024 00:58:00;   -4.55;    10.2;    -4.4;    -4.7;  19.987;   999.2;    20.9
03.01.2024 00:59:00;   -4.52;    10.2;    -4.5;    -4.6;  19.987;   999.2;    20.7
03.01.2024 01:00:00;   -4.50;    10.3;    -4.3;    -4.6;  19.987;   999.2;    21.5
03.01.2024 01:01:00;   -4.46;    10.3;    -4.1;    -4.6;  19.987;   999.2;    20.6
03.01.2024 01:02:00;   -4.47;    10.3;    -3.9;    -4.5;  19.987;   999.2;    20.2
03.01.2024 01:03:00;   -4.54;    10.3;    -4.0;    -4.6;  19.987;   999.2;    19.8
03.01.2024 01:04:00;   -4.64;    10.3;    -4.2;    -4.7;  19.987;   999.2;    19.9
03.01.2024 01:05:00;   -4.73;    10.3;    -4.4;    -4.8;  19.987;   999.2;    21.2
03.01.2024 01:06:00;   -4.87;    10.3;    -4.7;    -5.0;  19.987;   999.2;    21.1
03.01.2024 01:07:00;   -4.96;    10.3;    -4.8;    -5.1;  19.987;   999.2;    20.6
03.01.2024 01:08:00;   -4.96;    10.3;    -4.8;    -5.1;  19.987;   999.2;    21.7
03.01.2024 01:09:00;   -4.96;    10.3;    -4.9;    -5.1;  19.987;   999.2;    20.6
03.01.2024 01:10:00;   -4.96;    10.3;    -4.9;    -5.1;  19.987;   999.2;    21.1
03.01.2024 01:11:00;   -4.97;    10.3;    -4.8;    -5.1;  19.987;   999.2;    21.5
03.01.2024 01:12:00;   -4.98;    10.3;    -4.7;    -5.1;  19.987;   999.2;    20.4
03.01.2024 01:13:00;   -4.98;    10.4;    -4.7;    -5.1;  19.987;   999.2;    20.9
03.01.2024 01:14:00;   -4.98;    10.4;    -4.7;    -5.1;  19.987;   999.2;    21.4
03.01.2024 01:15:00;   -4.85;    10.4;    -4.3;    -5.0;  19.987;   999.2;    20.3
03.01.2024 01:16:00;   -4.79;    10.4;    -4.2;    -4.9;  19.987;   999.2;    20.2
03.01.2024 01:17:00;   -4.78;    10.4;    -4.5;    -4.8;  19.987;   999.2;    20.5
03.01.2024 01:18:00;   -4.76;    10.4;    -4.5;    -4.8;  19.987;   999.2;    21.4
03.01.2024 01:19:00;   -4.81;    10.4;    -4.6;    -4.8;  19.987;   999.2;    20.7
03.01.2024 01:20:00;   -4.92;    10.4;    -4.8;    -4.9;  19.987;   999.2;    21.4
03.01.2024 01:21:00;   -4.97;    10.4;    -4.9;    -5.0;  19.987;   999.2;    20.7
03.01.2024 01:22:00;   -4.93;    10.4;    -4.6;    -5.0;  19.987;   999.2;    20.3
03.01.2024 01:23:00;   -4.85;    10.4;    -4.5;    -4.9;  19.987;   999.2;    19.9
03.01.2024 01:24:00;   -4.80;    10.4;    -4.7;    -4.8;  19.987;   999.2;    21.0
03.01.2024 01:25:00;   -4.81;    10.4;    -4.7;    -4.9;  19.987;   999.2;    21.7
03.01.2024 01:26:00;   -4.86;    10.4;    -5.0;    -4.9;  19.987;   999.2;    20.8
03.01.2024 01:27:00;   -4.95;    10.4;    -5.1;    -5.1;  19.987;   999.2;    20.5
03.01.2024 01:28:00;   -5.10;    10.4;    -5.3;    -5.3;  19.987;   999.2;    20.7
03.01.2024 01:29:00;   -5.14;    10.4;    -5.3;    -5.4;  19.987;   999.2;    21.1
03.01.2024 01:30:00;   -5.20;    10.4;    -5.5;    -5.4;  19.987;   999.2;    20.5
03.01.2024 01:31:00;   -5.13;    10.4;    -5.3;    -5.4;  19.987;   999.2;    20.0
03.01.2024 01:32:00;   -4.97;    10.4;    -5.0;    -5.2;  19.987;   999.2;    20.3
03.01.2024 01:33:00;   -4.82;    10.4;    -4.8;    -5.0;  19.987;   999.2;    20.6
03.01.2024 01:34:00;   -4.78;    10.4;    -5.0;    -4.9;  19.987;   999.2;    21.7
03.01.2024 01:35:00;   -4.78;    10.4;    -5.0;    -4.9;  19.987;   999.2;    21.3
03.01.2024 01:36:00;   -4.79;    10.4;    -5.0;    -4.9;  19.987;   999.2;    21.0
03.01.2024 01:37:00;   -4.74;    10.4;    -4.9;    -4.9;  19.987;   999.2;    21.6
03.01.2024 01:38:00;   -4.70;    10.4;    -4.8;    -4.8;  19.987;   999.2;    20.7
03.01.2024 01:39:00;   -4.64;    10.4;    -4.8;    -4.7;  19.987;   999.2;    21.0
03.01.2024 01:40:00;   -4.55;    10.4;    -4.5;    -4.7;  19.987;   999.2;    20.8
03.01.2024 01:41:00;   -4.60;    10.4;    -4.6;    -4.7;  19.987;   999.2;    20.3
03.01.2024 01:42:00;   -4.66;    10.4;    -4.6;    -4.8;  19.987;   999.2;    19.8
03.01.2024 01:43:00;   -4.85;    10.4;    -5.1;    -5.0;  19.987;   999.2;    20.3
03.01.2024 01:44:00;   -4.98;    10.4;    -5.3;    -5.2;  19.987;   999.2;    21.4
03.01.2024 01:45:00;   -5.05;    10.3;    -5.3;    -5.3;  19.987;   999.2;    20.5
03.01.2024 01:46:00;   -5.04;    10.3;    -5.2;    -5.3;  19.987;   999.2;    20.5
03.01.2024 01:47:00;   -4.81;    10.3;    -4.5;    -5.1;  19.987;   999.2;    20.2
