         Datum/Zeit;Geneigt CM-11(W/m2);Temp Bentham Box;Global CMP-11(W/m2);Diffus CMP-11(W/m2);CO2 Sensor; CO2 ppm;Temp AMUDIS Box
20.01.2024 00:00:00;   -5.17;    18.0;    -4.9;    -5.3;  19.988;   999.3;    20.4
20.01.2024 00:01:00;   -5.13;    18.0;    -4.6;    -5.3;  19.988;   999.3;    19.9
20.01.2024 00:02:00;   -5.12;    18.0;    -4.7;    -5.3;  19.988;   999.3;    20.3
20.01.2024 00:03:00;   -5.15;    18.0;    -4.9;    -5.3;  19.988;   999.3;    21.3
20.01.2024 00:04:00;   -5.18;    18.0;    -5.0;    -5.4;  19.988;   999.3;    20.8
20.01.2024 00:05:00;   -5.16;    18.0;    -4.7;    -5.3;  19.988;   999.3;    20.4
20.01.2024 00:06:00;   -5.15;    18.0;    -4.8;    -5.3;  19.988;   999.3;    20.5
20.01.2024 00:07:00;   -5.15;    18.0;    -4.9;    -5.3;  19.988;   999.3;    21.2
20.01.2024 00:08:00;   -5.09;    18.0;    -4.7;    -5.3;  19.988;   999.3;    20.4
20.01.2024 00:09:00;   -5.10;    18.0;    -4.8;    -5.3;  19.988;   999.3;    20.5
20.01.2024 00:10:00;   -5.06;    18.0;    -4.5;    -5.3;  19.988;   999.3;    20.8
20.01.2024 00:11:00;   -5.03;    18.0;    -4.6;    -5.2;  19.988;   999.3;    20.4
20.01.2024 00:12:00;   -4.98;    18.0;    -4.5;    -5.2;  19.988;   999.3;    20.1
20.01.2024 00:13:00;   -4.99;    18.0;    -4.6;    -5.1;  19.988;   999.3;    20.2
20.01.2024 00:14:00;   -5.00;    18.0;    -4.7;    -5.2;  19.988;   999.3;    21.6
20.01.2024 00:15:00;   -5.04;    18.0;    -4.8;    -5.2;  19.988;   999.3;    20.8
20.01.2024 00:16:00;   -5.00;    17.9;    -4.7;    -5.2;  19.988;   999.3;    20.8
20.01.2024 00:17:00;   -4.94;    18.0;    -4.5;    -5.2;  19.988;   999.3;    21.3
20.01.2024 00:18:00;   -4.86;    18.0;    -4.3;    -5.1;  19.988;   999.3;    20.2
20.01.2024 00:19:00;   -4.82;    18.0;    -4.3;    -5.0;  19.988;   999.3;    20.1
20.01.2024 00:20:00;   -4.85;    18.0;    -4.5;    -5.0;  19.988;   999.3;    20.1
20.01.2024 00:21:00;   -4.85;    18.0;    -4.5;    -5.0;  19.988;   999.3;    20.8
20.01.2024 00:22:00;   -4.85;    18.0;    -4.5;    -5.0;  19.988;   999.3;    20.8
20.01.2024 00:23:00;   -4.93;    18.0;    -4.8;    -5.1;  19.988;   999.3;    21.0
20.01.2024 00:24:00;   -5.05;    18.0;    -5.0;    -5.2;  19.988;   999.3;    21.8
20.01.2024 00:25:00;   -5.05;    18.0;    -4.6;    -5.3;  19.988;   999.3;    20.8
20.01.2024 00:26:00;   -5.06;    18.0;    -4.7;    -5.2;  19.988;   999.3;    20.1
20.01.2024 00:27:00;   -5.10;    18.0;    -4.9;    -5.3;  19.988;   999.3;    20.0
20.01.2024 00:28:00;   -5.13;    18.0;    -4.9;    -5.3;  19.988;   999.3;    21.1
20.01.2024 00:29:00;   -5.09;    18.0;    -4.8;    -5.3;  19.988;   999.3;    20.9
20.01.2024 00:30:00;   -5.10;    17.9;    -4.8;    -5.3;  19.988;   999.3;    20.5
20.01.2024 00:31:00;   -5.08;    18.0;    -4.8;    -5.3;  19.988;   999.3;    21.5
20.01.2024 00:32:00;   -5.15;    18.0;    -4.9;    -5.4;  19.988;   999.3;    20.7
20.01.2024 00:33:00;   -5.16;    18.0;    -4.9;    -5.4;  19.988;   999.3;    20.4
20.01.2024 00:34:00;   -5.16;    18.0;    -4.8;    -5.4;  19.988;   999.3;    20.8
20.01.2024 00:35:00;   -5.10;    18.0;    -4.8;    -5.3;  19.988;   999.3;    20.5
20.01.2024 00:36:00;   -5.11;    18.0;    -4.9;    -5.3;  19.988;   999.3;    20.6
20.01.2024 00:37:00;   -5.15;    18.0;    -5.0;    -5.3;  19.988;   999.3;    21.4
20.01.2024 00:38:00;   -5.16;    18.0;    -5.1;    -5.4;  19.988;   999.3;    21.0
20.01.2024 00:39:00;   -5.09;    18.0;    -4.6;    -5.3;  19.988;   999.3;    20.4
20.01.2024 00:40:00;   -5.05;    18.0;    -4.6;    -5.3;  19.988;   999.3;    19.9
20.01.2024 00:41:00;   -5.08;    18.0;    -4.9;    -5.3;  19.988;   999.3;    19.9
20.01.2024 00:42:00;   -5.11;    18.0;    -4.9;    -5.3;  19.988;   999.3;    21.5
20.01.2024 00:43:00;   -5.17;    18.0;    -5.1;    -5.4;  19.988;   999.3;    20.9
20.01.2024 00:44:00;   -5.18;    18.0;    -5.0;    -5.4;  19.988;   999.3;    20.5
20.01.2024 00:45:00;   -5.14;    18.0;    -4.7;    -5.4;  19.988;   999.3;    21.5
20.01.2024 00:46:00;   -5.10;    18.0;    -4.6;    -5.3;  19.988;   999.3;    20.4
20.01.2024 00:47:00;   -5.08;    18.0;    -4.8;    -5.3;  19.988;   999.3;    20.6
20.01.2024 00:48:00;   -5.10;    18.0;    -4.9;    -5.3;  19.988;   999.3;    21.7
20.01.2024 00:49:00;   -5.18;    18.0;    -5.2;    -5.4;  19.988;   999.3;    21.0
20.01.2024 00:50:00;   -5.31;    18.0;    -5.4;    -5.6;  19.988;   999.3;    20.7
20.01.2024 00:51:00;   -5.41;    18.0;    -5.4;    -5.6;  19.988;   999.3;    21.5
20.01.2024 00:52:00;   -5.43;    18.0;    -5.4;    -5.7;  19.988;   999.3;    21.2
20.01.2024 00:53:00;   -5.40;    18.0;    -5.2;    -5.6;  19.988;   999.3;    20.3
20.01.2024 00:54:00;   -5.31;    18.0;    -5.0;    -5.5;  19.988;   999.3;    20.2
20.01.2024 00:55:00;   -5.20;    18.0;    -4.7;    -5.4;  19.988;   999.3;    21.0
20.01.2024 00:56:00;   -5.03;    18.0;    -4.4;    -5.3;  19.988;   999.3;    20.2
20.01.2024 00:57:00;   -4.92;    18.0;    -4.4;    -5.1;  19.988;   999.3;    19.8
20.01.2024 00:58:00;   -4.88;    18.0;    -4.4;    -5.0;  19.988;   999.3;    19.7
20.01.2024 00:59:00;   -4.90;    18.0;    -4.5;    -5.1;  19.988;   999.3;    20.9
20.01.2024 01:00:00;   -4.97;    18.0;    -4.7;    -5.1;  19.988;   999.3;    20.7
20.01.2024 01:01:00;   -5.04;    18.0;    -4.7;    -5.2;  19.988;   999.3;    20.3
20.01.2024 01:02:00;   -5.01;    18.0;    -4.7;    -5.2;  19.988;   999.3;    20.2
20.01.2024 01:03:00;   -5.05;    18.0;    -4.8;    -5.2;  19.988;   999.3;    21.2
20.01.2024 01:04:00;   -5.05;    18.0;    -4.7;    -5.2;  19.988;   999.3;    21.2
20.01.2024 01:05:00;   -5.02;    18.0;    -4.6;    -5.2;  19.988;   999.3;    20.6
20.01.2024 01:06:00;   -4.95;    18.0;    -4.3;    -5.1;  19.988;   999.3;    20.1
20.01.2024 01:07:00;   -4.98;    18.0;    -4.5;    -5.1;  19.988;   999.3;    21.0
20.01.2024 01:08:00;   -5.00;    18.0;    -4.6;    -5.1;  19.988;   999.3;    21.8
20.01.2024 01:09:00;   -4.99;    18.0;    -4.6;    -5.1;  19.988;   999.3;    20.5
20.01.2024 01:10:00;   -4.97;    18.0;    -4.6;    -5.1;  19.988;   999.3;    20.6
20.01.2024 01:11:00;   -4.96;    18.0;    -4.6;    -5.1;  19.988;   999.3;    21.4
20.01.2024 01:12:00;   -5.00;    18.0;    -4.7;    -5.1;  19.988;   999.3;    21.0
20.01.2024 01:13:00;   -5.05;    18.0;    -4.7;    -5.2;  19.988;   999.3;    20.4
20.01.2024 01:14:00;   -5.08;    18.0;    -4.8;    -5.3;  19.988;   999.3;    20.4
