         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
18.02.2024 00:00:00;  101.00;  -50.00;   40.00;    6.97;   0.839;       0;    1.65; 1026.87;    2.06
18.02.2024 00:01:00;  101.00;  -50.00;   40.00;    6.94;   0.839;       0;    1.71; 1026.91;    2.17
18.02.2024 00:02:00;  101.00;  -50.00;   40.00;    6.92;   0.839;       0;    1.48; 1026.92;    2.32
18.02.2024 00:03:00;  101.00;  -50.00;   40.00;    6.90;   0.839;       0;    1.56; 1026.94;    2.32
18.02.2024 00:04:00;   95.97;  -50.00;   40.00;    6.88;   0.840;       0;    1.52; 1026.94;    2.17
18.02.2024 00:05:00;  101.00;  -50.00;   40.00;    6.85;   0.840;       0;    1.46; 1026.94;    1.83
18.02.2024 00:06:00;  101.00;  -50.00;   40.00;    6.83;   0.841;       0;    2.13; 1026.95;    3.00
18.02.2024 00:07:00;  101.00;  -50.00;   40.00;    6.81;   0.841;       0;    1.82; 1026.95;    2.23
18.02.2024 00:08:00;  101.00;  -50.00;   40.00;    6.79;   0.842;       0;    1.82; 1026.93;    2.41
18.02.2024 00:09:00;  101.00;  -50.00;   40.00;    6.77;   0.842;       0;    1.44; 1026.92;    1.92
18.02.2024 00:10:00;  101.00;  -50.00;   40.00;    6.75;   0.843;       0;    1.24; 1026.89;    1.48
18.02.2024 00:11:00;   95.97;  -50.00;   40.00;    6.72;   0.843;       0;    1.41; 1026.86;    1.59
18.02.2024 00:12:00;   95.97;  -50.00;   40.00;    6.69;   0.844;       0;    1.31; 1026.84;    1.65
18.02.2024 00:13:00;  101.00;  -50.00;   40.00;    6.66;   0.844;       0;    1.25; 1026.81;    1.58
18.02.2024 00:14:00;  101.00;  -50.00;   40.00;    6.62;   0.845;       0;    1.14; 1026.78;    1.51
18.02.2024 00:15:00;  101.00;  -50.00;   40.00;    6.59;   0.846;       0;    1.47; 1026.74;    1.75
