         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
23.01.2024 00:00:00;  101.00;  100.00;   40.00;    6.66;   0.838;       0;    2.18; 1005.98;    2.89
23.01.2024 00:01:00;  101.00;  100.00;   40.00;    6.66;   0.837;       0;    2.05; 1006.01;    2.93
23.01.2024 00:02:00;  101.00;  100.00;   40.00;    6.65;   0.837;       0;    2.94; 1006.04;    4.86
23.01.2024 00:03:00;   95.97;  100.00;   40.00;    6.65;   0.837;       0;    2.84; 1006.04;    3.92
23.01.2024 00:04:00;  101.00;  100.00;   40.00;    6.65;   0.838;       0;    3.13; 1006.07;    5.53
23.01.2024 00:05:00;  101.00;  100.00;   40.00;    6.67;   0.839;       0;    2.83; 1006.12;    3.79
23.01.2024 00:06:00;  101.00;  100.00;   40.00;    6.68;   0.839;       0;    3.52; 1006.15;    4.89
23.01.2024 00:07:00;  101.00;  100.00;   40.00;    6.70;   0.840;       0;    2.89; 1006.14;    3.99
23.01.2024 00:08:00;   95.97;  100.00;   40.00;    6.73;   0.839;       0;    3.07; 1006.16;    4.23
23.01.2024 00:09:00;  101.00;  100.00;   40.00;    6.75;   0.839;       0;    3.08; 1006.17;    5.11
23.01.2024 00:10:00;   95.97;  100.00;   40.00;    6.78;   0.839;       0;    2.63; 1006.23;    5.15
23.01.2024 00:11:00;  101.00;  100.00;   40.00;    6.79;   0.838;       0;    3.48; 1006.22;    4.94
23.01.2024 00:12:00;  101.00;  100.00;   40.00;    6.79;   0.836;       0;    3.66; 1006.22;    6.21
23.01.2024 00:13:00;  101.00;  100.00;   40.00;    6.79;   0.836;       0;    3.55; 1006.19;    4.53
23.01.2024 00:14:00;  101.00;  100.00;   40.00;    6.79;   0.835;       0;    3.44; 1006.19;    5.95
23.01.2024 00:15:00;  101.00;  100.00;   40.00;    6.81;   0.835;       0;    3.98; 1006.16;    5.05
23.01.2024 00:16:00;  101.00;  100.00;   40.00;    6.83;   0.834;       0;    4.47; 1006.14;    6.37
23.01.2024 00:17:00;  101.00;  100.00;   40.00;    6.84;   0.832;       0;    3.27; 1006.16;    4.70
23.01.2024 00:18:00;  101.00;  100.00;   40.00;    6.84;   0.830;       0;    4.85; 1006.16;    6.07
23.01.2024 00:19:00;  101.00;  100.00;   40.00;    6.85;   0.829;       0;    3.26; 1006.16;    4.52
23.01.2024 00:20:00;  101.00;  100.00;   40.00;    6.85;   0.828;       0;    4.54; 1006.16;    5.73
23.01.2024 00:21:00;  101.00;  100.00;   40.00;    6.87;   0.828;       0;    4.25; 1006.16;    5.13
23.01.2024 00:22:00;  101.00;  100.00;   40.00;    6.88;   0.826;       0;    4.21; 1006.16;    7.05
23.01.2024 00:23:00;  101.00;  100.00;   40.00;    6.90;   0.825;       0;    5.67; 1006.16;    6.80
23.01.2024 00:24:00;  101.00;  100.00;   40.00;    6.93;   0.825;       0;    4.89; 1006.16;    8.07
23.01.2024 00:25:00;  101.00;  100.00;   40.00;    6.96;   0.822;       0;    4.57; 1006.20;    7.41
23.01.2024 00:26:00;  101.00;  100.00;   40.00;    6.99;   0.820;       0;    4.76; 1006.19;    6.63
23.01.2024 00:27:00;  101.00;  100.00;   40.00;    7.01;   0.818;       0;    3.31; 1006.21;    4.67
23.01.2024 00:28:00;  101.00;  100.00;   40.00;    7.02;   0.815;       0;    3.85; 1006.24;    6.45
23.01.2024 00:29:00;  101.00;  100.00;   40.00;    7.03;   0.814;       0;    3.11; 1006.24;    5.47
23.01.2024 00:30:00;  101.00;  100.00;   40.00;    7.05;   0.813;       0;    2.47; 1006.25;    3.88
23.01.2024 00:31:00;  101.00;  100.00;   40.00;    7.07;   0.812;       0;    4.73; 1006.27;    7.02
23.01.2024 00:32:00;  101.00;  100.00;   40.00;    7.07;   0.810;       0;    2.62; 1006.27;    4.66
23.01.2024 00:33:00;  101.00;  100.00;   40.00;    7.07;   0.809;       0;    3.79; 1006.29;    4.84
23.01.2024 00:34:00;  101.00;  100.00;   40.00;    7.07;   0.809;       0;    3.14; 1006.28;    4.24
23.01.2024 00:35:00;  101.00;  100.00;   40.00;    7.07;   0.808;       0;    3.70; 1006.32;    4.77
23.01.2024 00:36:00;  101.00;  100.00;   40.00;    7.07;   0.807;       0;    4.08; 1006.34;    4.93
23.01.2024 00:37:00;  101.00;  100.00;   40.00;    7.07;   0.807;       0;    4.33; 1006.35;    6.09
23.01.2024 00:38:00;   95.97;  100.00;   40.00;    7.08;   0.807;       0;    3.04; 1006.36;    5.74
23.01.2024 00:39:00;  101.00;  100.00;   40.00;    7.08;   0.807;       0;    2.53; 1006.36;    3.48
23.01.2024 00:40:00;  101.00;  100.00;   40.00;    7.08;   0.806;       0;    2.58; 1006.35;    3.27
23.01.2024 00:41:00;   95.97;  100.00;   40.00;    7.08;   0.806;       0;    3.79; 1006.36;    5.05
23.01.2024 00:42:00;  101.00;  100.00;   40.00;    7.08;   0.806;       0;    3.42; 1006.35;    5.11
23.01.2024 00:43:00;   95.97;  100.00;   40.00;    7.09;   0.805;       0;    3.27; 1006.35;    4.77
23.01.2024 00:44:00;  101.00;  100.00;   40.00;    7.10;   0.805;       0;    4.41; 1006.35;    6.65
23.01.2024 00:45:00;  101.00;  100.00;   40.00;    7.10;   0.804;       0;    4.57; 1006.37;    6.58
23.01.2024 00:46:00;  101.00;  100.00;   40.00;    7.12;   0.803;       0;    4.01; 1006.40;    6.58
23.01.2024 00:47:00;  101.00;  100.00;   40.00;    7.13;   0.802;       0;    2.42; 1006.41;    3.64
23.01.2024 00:48:00;  101.00;  100.00;   40.00;    7.13;   0.801;       0;    2.45; 1006.42;    4.00
23.01.2024 00:49:00;   85.90;  100.00;   40.00;    7.11;   0.799;       0;    5.47; 1006.43;    7.55
23.01.2024 00:50:00;   80.87;  100.00;   40.00;    7.10;   0.799;       0;    2.91; 1006.46;    3.65
23.01.2024 00:51:00;  101.00;  100.00;   40.00;    7.10;   0.798;       0;    3.10; 1006.49;    3.89
23.01.2024 00:52:00;  101.00;  100.00;   40.00;    7.09;   0.797;       0;    1.95; 1006.50;    2.60
23.01.2024 00:53:00;  101.00;  100.00;   40.00;    7.07;   0.796;       0;    2.79; 1006.52;    3.97
23.01.2024 00:54:00;  101.00;  100.00;   40.00;    7.05;   0.795;       0;    2.41; 1006.53;    3.54
23.01.2024 00:55:00;  101.00;  100.00;   40.00;    7.04;   0.796;       0;    2.87; 1006.54;    4.60
23.01.2024 00:56:00;  101.00;  100.00;   40.00;    7.04;   0.796;       0;    3.37; 1006.58;    4.33
23.01.2024 00:57:00;  101.00;  100.00;   40.00;    7.03;   0.796;       0;    3.80; 1006.62;    5.60
23.01.2024 00:58:00;   90.93;  100.00;   40.00;    7.02;   0.795;       0;    3.80; 1006.62;    5.08
23.01.2024 00:59:00;   95.97;  100.00;   40.00;    7.02;   0.794;       0;    4.51; 1006.65;    5.75
23.01.2024 01:00:00;  101.00;  100.00;   40.00;    7.03;   0.794;       0;    5.09; 1006.66;    8.15
23.01.2024 01:01:00;  101.00;  100.00;   40.00;    7.04;   0.792;       0;    3.29; 1006.67;    4.49
23.01.2024 01:02:00;  101.00;  100.00;   40.00;    7.04;   0.790;       0;    3.57; 1006.70;    5.43
23.01.2024 01:03:00;  101.00;  100.00;   40.00;    7.03;   0.789;       0;    4.39; 1006.69;    8.03
23.01.2024 01:04:00;  101.00;  100.00;   40.00;    7.02;   0.787;       0;    3.44; 1006.71;    4.42
23.01.2024 01:05:00;  101.00;  100.00;   40.00;    7.00;   0.785;       0;    3.72; 1006.71;    5.55
23.01.2024 01:06:00;  101.00;  100.00;   40.00;    6.98;   0.785;       0;    2.99; 1006.71;    4.19
23.01.2024 01:07:00;  101.00;  100.00;   40.00;    6.96;   0.784;       0;    3.57; 1006.70;    6.43
23.01.2024 01:08:00;  101.00;  100.00;   40.00;    6.95;   0.784;       0;    3.79; 1006.72;    6.09
23.01.2024 01:09:00;   95.97;  100.00;   40.00;    6.94;   0.784;       0;    3.43; 1006.73;    4.44
23.01.2024 01:10:00;  101.00;  100.00;   40.00;    6.93;   0.784;       0;    3.78; 1006.74;    5.08
23.01.2024 01:11:00;  101.00;  100.00;   40.00;    6.93;   0.783;       0;    2.21; 1006.77;    3.44
23.01.2024 01:12:00;  101.00;  100.00;   40.00;    6.92;   0.783;       0;    3.20; 1006.81;    3.91
23.01.2024 01:13:00;  101.00;  100.00;   40.00;    6.90;   0.783;       0;    4.87; 1006.82;    7.09
23.01.2024 01:14:00;  101.00;  100.00;   40.00;    6.90;   0.783;       0;    4.49; 1006.86;    6.00
23.01.2024 01:15:00;  101.00;  100.00;   40.00;    6.91;   0.783;       0;    2.77; 1006.92;    3.36
23.01.2024 01:16:00;  101.00;  100.00;   40.00;    6.92;   0.782;       0;    2.40; 1006.93;    3.67
23.01.2024 01:17:00;  101.00;  100.00;   40.00;    6.92;   0.781;       0;    3.55; 1006.94;    5.39
23.01.2024 01:18:00;   95.97;  100.00;   40.00;    6.92;   0.781;       0;    3.40; 1006.96;    4.33
23.01.2024 01:19:00;  101.00;  100.00;   40.00;    6.92;   0.781;       0;    3.30; 1007.00;    4.64
23.01.2024 01:20:00;  101.00;  100.00;   40.00;    6.93;   0.781;       0;    2.76; 1007.03;    3.77
23.01.2024 01:21:00;   95.97;  100.00;   40.00;    6.93;   0.781;       0;    3.28; 1007.04;    5.69
23.01.2024 01:22:00;   95.97;  100.00;   40.00;    6.95;   0.782;       0;    5.44; 1007.05;    9.48
23.01.2024 01:23:00;  101.00;  100.00;   40.00;    6.97;   0.781;       0;    4.39; 1007.06;    5.26
23.01.2024 01:24:00;  101.00;  100.00;   40.00;    6.99;   0.779;       0;    3.74; 1007.05;    5.28
23.01.2024 01:25:00;  101.00;  100.00;   40.00;    7.00;   0.777;       0;    4.17; 1007.05;    5.94
23.01.2024 01:26:00;  101.00;  100.00;   40.00;    7.01;   0.776;       0;    3.41; 1007.07;    4.40
23.01.2024 01:27:00;  101.00;  100.00;   40.00;    7.02;   0.775;       0;    4.43; 1007.05;    6.71
23.01.2024 01:28:00;  101.00;  100.00;   40.00;    7.02;   0.773;       0;    3.73; 1007.02;    4.88
23.01.2024 01:29:00;   90.93;  100.00;   40.00;    7.02;   0.773;       0;    2.81; 1007.00;    4.37
23.01.2024 01:30:00;  101.00;  100.00;   40.00;    7.01;   0.773;       0;    2.95; 1007.02;    4.51
23.01.2024 01:31:00;  101.00;  100.00;   40.00;    7.01;   0.774;       0;    3.26; 1007.04;    4.18
23.01.2024 01:32:00;  101.00;  100.00;   40.00;    7.01;   0.775;       0;    3.16; 1007.10;    6.74
23.01.2024 01:33:00;  101.00;  100.00;   40.00;    7.01;   0.775;       0;    3.55; 1007.13;    5.15
23.01.2024 01:34:00;   90.93;  100.00;   40.00;    7.00;   0.775;       0;    3.52; 1007.15;    4.95
23.01.2024 01:35:00;   95.97;  100.00;   40.00;    7.00;   0.776;       0;    4.17; 1007.16;    8.11
23.01.2024 01:36:00;  101.00;  100.00;   40.00;    7.00;   0.776;       0;    4.71; 1007.20;    8.11
23.01.2024 01:37:00;  101.00;  100.00;   40.00;    7.01;   0.776;       0;    3.49; 1007.18;    5.12
23.01.2024 01:38:00;  101.00;  100.00;   40.00;    7.02;   0.776;       0;    5.80; 1007.20;    8.44
23.01.2024 01:39:00;  101.00;  100.00;   40.00;    7.05;   0.776;       0;    4.26; 1007.22;    6.01
23.01.2024 01:40:00;   95.97;  100.00;   40.00;    7.06;   0.774;       0;    4.57; 1007.25;    6.65
23.01.2024 01:41:00;  101.00;  100.00;   40.00;    7.06;   0.773;       0;    4.03; 1007.21;    5.98
23.01.2024 01:42:00;  101.00;  100.00;   40.00;    7.06;   0.772;       0;    4.34; 1007.23;    6.49
23.01.2024 01:43:00;  101.00;  100.00;   40.00;    7.06;   0.772;       0;    4.61; 1007.24;    6.51
23.01.2024 01:44:00;  101.00;  100.00;   40.00;    7.05;   0.772;       0;    3.52; 1007.18;    4.84
23.01.2024 01:45:00;   95.97;  100.00;   40.00;    7.04;   0.771;       0;    3.89; 1007.24;    5.02
23.01.2024 01:46:00;  101.00;  100.00;   40.00;    7.04;   0.772;       0;    3.51; 1007.24;    6.36
23.01.2024 01:47:00;  101.00;  100.00;   40.00;    7.04;   0.773;       0;    5.86; 1007.26;    9.38
23.01.2024 01:48:00;  101.00;  100.00;   40.00;    7.04;   0.772;       0;    4.49; 1007.27;    7.09
23.01.2024 01:49:00;  101.00;  100.00;   40.00;    7.04;   0.771;       0;    3.40; 1007.30;    4.48
23.01.2024 01:50:00;  101.00;  100.00;   40.00;    7.04;   0.770;       0;    2.84; 1007.28;    3.97
23.01.2024 01:51:00;  101.00;  100.00;   40.00;    7.02;   0.770;       0;    2.59; 1007.27;    6.19
23.01.2024 01:52:00;  101.00;  100.00;   40.00;    7.02;   0.770;       0;    4.68; 1007.32;    6.19
23.01.2024 01:53:00;   95.97;  100.00;   40.00;    7.02;   0.770;       0;    4.11; 1007.35;    6.44
