         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
28.01.2024 00:00:00;   95.97;  -50.00;   40.00;   -0.17;   0.902;       0;    0.00; 1029.34;    0.00
28.01.2024 00:01:00;   90.93;  -50.00;   40.00;   -0.18;   0.905;       0;    0.00; 1029.33;    0.00
28.01.2024 00:02:00;  101.00;  -50.00;   40.00;   -0.19;   0.905;       0;    0.00; 1029.33;    0.00
28.01.2024 00:03:00;  101.00;  -50.00;   40.00;   -0.22;   0.905;       0;    0.00; 1029.33;    0.00
28.01.2024 00:04:00;  101.00;  -50.00;   40.00;   -0.26;   0.905;       0;    0.00; 1029.33;    0.00
28.01.2024 00:05:00;  101.00;  -50.00;   40.00;   -0.27;   0.906;       0;    0.00; 1029.33;    0.00
28.01.2024 00:06:00;  101.00;  -50.00;   40.00;   -0.29;   0.906;       0;    0.00; 1029.32;    0.00
28.01.2024 00:07:00;  101.00;  -50.00;   40.00;   -0.29;   0.908;       0;    0.00; 1029.31;    0.00
28.01.2024 00:08:00;  101.00;  -50.00;   40.00;   -0.27;   0.910;       0;    0.00; 1029.30;    0.00
28.01.2024 00:09:00;  101.00;  -50.00;   40.00;   -0.23;   0.912;       0;    0.00; 1029.27;    0.00
28.01.2024 00:10:00;  101.00;  -50.00;   40.00;   -0.16;   0.915;       0;    0.00; 1029.23;    0.00
28.01.2024 00:11:00;  101.00;  -50.00;   40.00;   -0.12;   0.915;       0;    0.00; 1029.18;    0.00
28.01.2024 00:12:00;  101.00;  -50.00;   40.00;   -0.03;   0.919;       0;    0.00; 1029.16;    0.00
28.01.2024 00:13:00;  101.00;  -50.00;   40.00;    0.06;   0.920;       0;    0.00; 1029.14;    0.00
28.01.2024 00:14:00;   95.97;  -50.00;   40.00;    0.09;   0.917;       0;    0.00; 1029.13;    0.00
28.01.2024 00:15:00;  101.00;  -50.00;   40.00;    0.12;   0.916;       0;    0.00; 1029.15;    0.00
28.01.2024 00:16:00;  101.00;  -50.00;   40.00;    0.15;   0.916;       0;    0.00; 1029.15;    0.00
28.01.2024 00:17:00;  101.00;  -50.00;   40.00;    0.18;   0.915;       0;    0.00; 1029.15;    0.00
28.01.2024 00:18:00;  101.00;  -50.00;   40.00;    0.22;   0.915;       0;    0.00; 1029.15;    0.00
28.01.2024 00:19:00;  101.00;  -50.00;   40.00;    0.25;   0.915;       0;    0.00; 1029.16;    0.00
28.01.2024 00:20:00;  101.00;  -50.00;   40.00;    0.28;   0.915;       0;    0.00; 1029.18;    0.00
28.01.2024 00:21:00;  101.00;  -50.00;   40.00;    0.32;   0.915;       0;    0.00; 1029.18;    0.00
28.01.2024 00:22:00;  101.00;  -50.00;   40.00;    0.34;   0.914;       0;    0.00; 1029.17;    0.00
28.01.2024 00:23:00;  101.00;  -50.00;   40.00;    0.36;   0.914;       0;    0.00; 1029.15;    0.00
28.01.2024 00:24:00;  101.00;  -50.00;   40.00;    0.39;   0.914;       0;    0.00; 1029.14;    0.00
28.01.2024 00:25:00;  101.00;  -50.00;   40.00;    0.41;   0.913;       0;    0.00; 1029.12;    0.00
28.01.2024 00:26:00;  101.00;  -50.00;   40.00;    0.40;   0.912;       0;    0.00; 1029.11;    0.00
28.01.2024 00:27:00;   95.97;  -50.00;   40.00;    0.39;   0.910;       0;    0.00; 1029.10;    0.00
28.01.2024 00:28:00;  101.00;  -50.00;   40.00;    0.38;   0.910;       0;    0.00; 1029.09;    0.00
28.01.2024 00:29:00;  101.00;  -50.00;   40.00;    0.41;   0.911;       0;    0.00; 1029.07;    0.00
28.01.2024 00:30:00;  101.00;  -50.00;   40.00;    0.41;   0.911;       0;    0.00; 1029.06;    0.00
28.01.2024 00:31:00;  101.00;  -50.00;   40.00;    0.41;   0.910;       0;    0.00; 1029.05;    0.00
28.01.2024 00:32:00;  101.00;  -50.00;   40.00;    0.42;   0.911;       0;    0.00; 1029.04;    0.00
28.01.2024 00:33:00;  101.00;  -50.00;   40.00;    0.44;   0.911;       0;    0.00; 1029.03;    0.00
28.01.2024 00:34:00;   95.97;  -50.00;   40.00;    0.44;   0.910;       0;    0.00; 1029.03;    0.00
28.01.2024 00:35:00;  101.00;  -50.00;   40.00;    0.43;   0.909;       0;    0.00; 1029.03;    0.00
28.01.2024 00:36:00;  101.00;  -50.00;   40.00;    0.45;   0.910;       0;    0.00; 1029.03;    0.00
28.01.2024 00:37:00;  101.00;  -50.00;   40.00;    0.49;   0.913;       0;    0.00; 1029.02;    0.00
28.01.2024 00:38:00;  101.00;  -50.00;   40.00;    0.52;   0.912;       0;    0.00; 1029.03;    0.00
28.01.2024 00:39:00;  101.00;  -50.00;   40.00;    0.53;   0.912;       0;    0.00; 1029.05;    0.00
28.01.2024 00:40:00;  101.00;  -50.00;   40.00;    0.54;   0.910;       0;    0.00; 1029.05;    0.00
28.01.2024 00:41:00;  101.00;  -50.00;   40.00;    0.54;   0.910;       0;    0.00; 1029.06;    0.00
28.01.2024 00:42:00;  101.00;  -50.00;   40.00;    0.55;   0.910;       0;    0.00; 1029.05;    0.00
28.01.2024 00:43:00;  101.00;  -50.00;   40.00;    0.54;   0.909;       0;    0.00; 1029.05;    0.00
28.01.2024 00:44:00;  101.00;  -50.00;   40.00;    0.55;   0.909;       0;    0.00; 1029.03;    0.00
28.01.2024 00:45:00;  101.00;  -50.00;   40.00;    0.53;   0.907;       0;    0.00; 1029.02;    0.00
28.01.2024 00:46:00;  101.00;  -50.00;   40.00;    0.52;   0.906;       0;    0.00; 1029.00;    0.00
28.01.2024 00:47:00;  101.00;  -50.00;   40.00;    0.51;   0.907;       0;    0.00; 1028.99;    0.00
28.01.2024 00:48:00;  101.00;  -50.00;   40.00;    0.52;   0.908;       0;    0.00; 1028.98;    0.00
28.01.2024 00:49:00;   95.97;  -50.00;   40.00;    0.53;   0.908;       0;    0.00; 1028.97;    0.00
28.01.2024 00:50:00;  101.00;  -50.00;   40.00;    0.53;   0.907;       0;    0.00; 1028.98;    0.00
