         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
05.01.2024 00:00:00;  101.00;  100.00;   40.00;    1.81;   0.908;       0;    4.05;  999.27;    4.97
05.01.2024 00:01:00;   90.93;  100.00;   40.00;    1.79;   0.909;       0;    2.90;  999.25;    3.98
05.01.2024 00:02:00;  101.00;  100.00;   40.00;    1.79;   0.909;       0;    1.45;  999.25;    2.69
05.01.2024 00:03:00;  101.00;  100.00;   40.00;    1.78;   0.910;       0;    3.17;  999.23;    4.15
05.01.2024 00:04:00;  101.00;  100.00;   40.00;    1.78;   0.909;       0;    2.32;  999.21;    3.72
05.01.2024 00:05:00;   95.97;  100.00;   40.00;    1.77;   0.910;       0;    3.26;  999.19;    4.34
05.01.2024 00:06:00;  101.00;  100.00;   40.00;    1.76;   0.910;       0;    2.72;  999.16;    3.97
05.01.2024 00:07:00;  101.00;  100.00;   40.00;    1.75;   0.910;       0;    2.10;  999.14;    3.22
05.01.2024 00:08:00;  101.00;  100.00;   40.00;    1.76;   0.911;       0;    3.25;  999.13;    3.95
05.01.2024 00:09:00;   95.97;  100.00;   40.00;    1.76;   0.911;       0;    1.92;  999.11;    2.91
05.01.2024 00:10:00;  101.00;  100.00;   40.00;    1.76;   0.911;       0;    2.98;  999.08;    4.04
05.01.2024 00:11:00;  101.00;  100.00;   40.00;    1.76;   0.912;       0;    2.23;  999.07;    3.30
05.01.2024 00:12:00;   95.97;  100.00;   40.00;    1.77;   0.912;       0;    2.94;  999.06;    3.83
05.01.2024 00:13:00;  101.00;  100.00;   40.00;    1.78;   0.913;       0;    2.43;  999.07;    4.51
05.01.2024 00:14:00;  101.00;  100.00;   40.00;    1.78;   0.912;       0;    2.95;  999.05;    3.80
05.01.2024 00:15:00;  101.00;  100.00;   40.00;    1.78;   0.912;       0;    2.33;  999.04;    3.80
05.01.2024 00:16:00;   95.97;  100.00;   40.00;    1.78;   0.912;       0;    2.79;  999.03;    3.28
05.01.2024 00:17:00;  101.00;  100.00;   40.00;    1.78;   0.912;       0;    1.99;  999.01;    2.71
05.01.2024 00:18:00;  101.00;  100.00;   40.00;    1.79;   0.912;       0;    1.99;  999.00;    2.50
05.01.2024 00:19:00;   95.97;  100.00;   40.00;    1.79;   0.912;       0;    2.33;  998.99;    3.09
05.01.2024 00:20:00;   95.97;  100.00;   40.00;    1.79;   0.913;       0;    2.10;  998.96;    3.18
05.01.2024 00:21:00;  101.00;  100.00;   40.00;    1.80;   0.913;       0;    1.54;  998.92;    2.10
05.01.2024 00:22:00;  101.00;  100.00;   40.00;    1.80;   0.913;       0;    1.98;  998.92;    2.76
05.01.2024 00:23:00;   95.97;  100.00;   40.00;    1.82;   0.914;       0;    1.84;  998.91;    2.74
05.01.2024 00:24:00;   95.97;  100.00;   40.00;    1.83;   0.914;       0;    1.57;  998.91;    2.64
05.01.2024 00:25:00;  101.00;  100.00;   40.00;    1.84;   0.914;       0;    1.47;  998.91;    2.30
05.01.2024 00:26:00;   95.97;  100.00;   40.00;    1.84;   0.914;       0;    1.82;  998.89;    2.29
05.01.2024 00:27:00;  101.00;  100.00;   40.00;    1.85;   0.914;       0;    1.19;  998.90;    1.52
05.01.2024 00:28:00;  101.00;  100.00;   40.00;    1.86;   0.914;       0;    1.87;  998.88;    3.28
05.01.2024 00:29:00;  101.00;  100.00;   40.00;    1.86;   0.914;       0;    1.32;  998.87;    1.86
05.01.2024 00:30:00;  101.00;  100.00;   40.00;    1.87;   0.914;       0;    1.64;  998.86;    3.06
