         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
16.02.2024 00:00:00;  101.00;  -50.00;   40.00;   12.18;   0.815;       0;    1.86; 1006.64;    2.32
16.02.2024 00:01:00;  101.00;  -50.00;   40.00;   12.18;   0.815;       0;    2.54; 1006.63;    3.47
16.02.2024 00:02:00;  101.00;  -50.00;   40.00;   12.18;   0.814;       0;    2.54; 1006.64;    3.54
16.02.2024 00:03:00;  101.00;  -50.00;   40.00;   12.17;   0.814;       0;    2.08; 1006.61;    2.66
16.02.2024 00:04:00;  101.00;  -50.00;   40.00;   12.17;   0.814;       0;    3.57; 1006.57;    4.51
16.02.2024 00:05:00;  101.00;  -50.00;   40.00;   12.17;   0.814;       0;    2.32; 1006.54;    3.99
16.02.2024 00:06:00;  101.00;  -50.00;   40.00;   12.16;   0.813;       0;    2.17; 1006.53;    2.83
16.02.2024 00:07:00;  101.00;  -50.00;   40.00;   12.16;   0.813;       0;    2.81; 1006.52;    3.99
16.02.2024 00:08:00;   85.90;  -50.00;   40.00;   12.15;   0.813;       0;    2.65; 1006.52;    3.99
16.02.2024 00:09:00;  101.00;  -50.00;   40.00;   12.15;   0.813;       0;    2.14; 1006.53;    3.12
16.02.2024 00:10:00;  101.00;  -50.00;   40.00;   12.13;   0.813;       0;    2.38; 1006.54;    3.08
16.02.2024 00:11:00;  101.00;  -50.00;   40.00;   12.12;   0.813;       0;    2.98; 1006.56;    4.16
16.02.2024 00:12:00;  101.00;  -50.00;   40.00;   12.12;   0.814;       0;    2.72; 1006.59;    4.16
16.02.2024 00:13:00;  101.00;  -50.00;   40.00;   12.13;   0.814;       0;    2.25; 1006.63;    3.46
16.02.2024 00:14:00;  101.00;  -50.00;   40.00;   12.13;   0.814;       0;    2.55; 1006.61;    3.49
16.02.2024 00:15:00;  101.00;  -50.00;   40.00;   12.13;   0.813;       0;    1.90; 1006.62;    3.43
16.02.2024 00:16:00;   95.97;  -50.00;   40.00;   12.13;   0.812;       0;    2.59; 1006.64;    3.91
16.02.2024 00:17:00;  101.00;  -50.00;   40.00;   12.12;   0.812;       0;    2.26; 1006.64;    3.00
16.02.2024 00:18:00;  101.00;  -50.00;   40.00;   12.12;   0.812;       0;    2.54; 1006.66;    3.50
16.02.2024 00:19:00;  101.00;  -50.00;   40.00;   12.12;   0.812;       0;    2.30; 1006.66;    3.01
16.02.2024 00:20:00;  101.00;  -50.00;   40.00;   12.11;   0.811;       0;    2.26; 1006.65;    3.27
16.02.2024 00:21:00;   95.97;  -50.00;   40.00;   12.12;   0.811;       0;    1.29; 1006.65;    1.98
16.02.2024 00:22:00;  101.00;  -50.00;   40.00;   12.11;   0.811;       0;    2.21; 1006.65;    3.16
16.02.2024 00:23:00;   95.97;  -50.00;   40.00;   12.11;   0.811;       0;    2.98; 1006.62;    3.91
16.02.2024 00:24:00;  101.00;  -50.00;   40.00;   12.11;   0.810;       0;    2.61; 1006.61;    3.44
16.02.2024 00:25:00;   95.97;  -50.00;   40.00;   12.10;   0.809;       0;    2.64; 1006.61;    3.24
16.02.2024 00:26:00;  101.00;  -50.00;   40.00;   12.10;   0.809;       0;    2.27; 1006.60;    2.64
16.02.2024 00:27:00;  101.00;  -50.00;   40.00;   12.08;   0.809;       0;    2.03; 1006.58;    2.66
16.02.2024 00:28:00;  101.00;  -50.00;   40.00;   12.07;   0.809;       0;    1.95; 1006.57;    3.77
16.02.2024 00:29:00;   95.97;  -50.00;   40.00;   12.06;   0.809;       0;    2.41; 1006.57;    3.27
16.02.2024 00:30:00;   95.97;  -50.00;   40.00;   12.05;   0.809;       0;    2.53; 1006.55;    3.22
16.02.2024 00:31:00;  101.00;  -50.00;   40.00;   12.05;   0.809;       0;    2.26; 1006.56;    3.83
16.02.2024 00:32:00;  101.00;  -50.00;   40.00;   12.05;   0.810;       0;    2.41; 1006.54;    3.64
16.02.2024 00:33:00;  101.00;  -50.00;   40.00;   12.05;   0.810;       0;    2.44; 1006.50;    2.88
16.02.2024 00:34:00;  101.00;  -50.00;   40.00;   12.06;   0.810;       0;    2.23; 1006.47;    2.98
16.02.2024 00:35:00;  101.00;  -50.00;   40.00;   12.07;   0.809;       0;    1.55; 1006.45;    2.25
16.02.2024 00:36:00;  101.00;  -50.00;   40.00;   12.06;   0.808;       0;    1.75; 1006.40;    3.22
16.02.2024 00:37:00;  101.00;  -50.00;   40.00;   12.05;   0.807;       0;    2.57; 1006.35;    3.52
16.02.2024 00:38:00;   90.93;  -50.00;   40.00;   12.04;   0.806;       0;    1.55; 1006.32;    1.93
