         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
11.02.2024 00:00:00;   90.93;  -50.00;   40.00;    9.73;   0.917;       0;    2.23;  983.07;    3.30
11.02.2024 00:01:00;  101.00;  -50.00;   40.00;    9.73;   0.917;       0;    2.98;  983.08;    3.86
11.02.2024 00:02:00;  101.00;  -50.00;   40.00;    9.74;   0.918;       0;    1.99;  983.07;    2.75
11.02.2024 00:03:00;  101.00;  -50.00;   40.00;    9.74;   0.918;       0;    1.94;  983.06;    2.68
11.02.2024 00:04:00;  101.00;  -50.00;   40.00;    9.74;   0.918;       0;    1.91;  983.04;    2.88
11.02.2024 00:05:00;   90.93;  -50.00;   40.00;    9.74;   0.918;       0;    1.79;  983.04;    2.65
11.02.2024 00:06:00;  101.00;  -50.00;   40.00;    9.75;   0.918;       0;    2.01;  983.03;    3.41
11.02.2024 00:07:00;   90.93;  -50.00;   40.00;    9.75;   0.918;       0;    2.23;  983.03;    2.78
11.02.2024 00:08:00;   90.93;  -50.00;   40.00;    9.75;   0.918;       0;    1.68;  983.02;    2.22
11.02.2024 00:09:00;  101.00;  -50.00;   40.00;    9.75;   0.918;       0;    1.91;  983.02;    2.70
11.02.2024 00:10:00;  101.00;  -50.00;   40.00;    9.75;   0.918;       0;    2.11;  983.04;    2.70
11.02.2024 00:11:00;  101.00;  -50.00;   40.00;    9.75;   0.918;       0;    2.42;  983.05;    3.62
11.02.2024 00:12:00;  101.00;  -50.00;   40.00;    9.75;   0.918;       0;    2.31;  983.07;    3.09
11.02.2024 00:13:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    3.29;  983.05;    4.68
11.02.2024 00:14:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    2.37;  983.05;    3.19
11.02.2024 00:15:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    2.31;  983.06;    3.39
11.02.2024 00:16:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    2.64;  983.05;    3.36
11.02.2024 00:17:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    1.80;  983.02;    3.22
11.02.2024 00:18:00;   85.90;  -50.00;   40.00;    9.76;   0.918;       0;    2.47;  983.00;    3.34
11.02.2024 00:19:00;   95.97;  -50.00;   40.00;    9.76;   0.918;       0;    2.31;  982.96;    3.53
11.02.2024 00:20:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    2.01;  982.94;    3.00
11.02.2024 00:21:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    2.69;  982.94;    3.30
11.02.2024 00:22:00;  101.00;  -50.00;   40.00;    9.76;   0.919;       0;    1.81;  982.94;    2.57
11.02.2024 00:23:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    2.31;  982.94;    3.24
11.02.2024 00:24:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    1.51;  982.94;    1.92
11.02.2024 00:25:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    1.23;  982.95;    1.60
11.02.2024 00:26:00;  101.00;  -50.00;   40.00;    9.76;   0.918;       0;    1.50;  982.94;    2.41
11.02.2024 00:27:00;  101.00;  -50.00;   40.00;    9.75;   0.918;       0;    1.58;  982.93;    2.41
11.02.2024 00:28:00;   90.93;  -50.00;   40.00;    9.75;   0.918;       0;    2.03;  982.94;    2.50
11.02.2024 00:29:00;  101.00;  -50.00;   40.00;    9.75;   0.918;       0;    1.87;  982.94;    3.55
11.02.2024 00:30:00;  101.00;  -50.00;   40.00;    9.75;   0.919;       0;    2.38;  982.93;    3.50
11.02.2024 00:31:00;  101.00;  -50.00;   40.00;    9.76;   0.919;       0;    3.57;  982.94;    5.31
11.02.2024 00:32:00;  101.00;  -50.00;   40.00;    9.76;   0.919;       0;    2.67;  982.94;    3.70
11.02.2024 00:33:00;  101.00;  -50.00;   40.00;    9.76;   0.919;       0;    3.35;  982.93;    3.77
11.02.2024 00:34:00;   90.93;  -50.00;   40.00;    9.76;   0.919;       0;    2.39;  982.94;    3.11
11.02.2024 00:35:00;   81.26;  -50.00;   40.00;    9.77;   0.919;       0;    3.40;  982.92;    4.17
11.02.2024 00:36:00;   90.93;  -50.00;   40.00;    9.77;   0.918;       0;    1.75;  982.90;    2.50
11.02.2024 00:37:00;  101.00;  -50.00;   40.00;    9.77;   0.918;       0;    2.46;  982.88;    4.79
11.02.2024 00:38:00;  101.00;  -50.00;   40.00;    9.77;   0.918;       0;    2.27;  982.86;    3.43
11.02.2024 00:39:00;   75.83;  -50.00;   40.00;    9.77;   0.918;       0;    2.64;  982.84;    4.30
11.02.2024 00:40:00;   95.97;  -50.00;   40.00;    9.77;   0.918;       0;    3.71;  982.82;    5.45
11.02.2024 00:41:00;   90.93;  -50.00;   40.00;    9.77;   0.918;       0;    2.23;  982.81;    3.36
11.02.2024 00:42:00;  101.00;  -50.00;   40.00;    9.77;   0.918;       0;    1.64;  982.82;    2.66
11.02.2024 00:43:00;  101.00;  -50.00;   40.00;    9.77;   0.918;       0;    2.02;  982.82;    3.25
11.02.2024 00:44:00;  101.00;  -50.00;   40.00;    9.77;   0.918;       0;    1.53;  982.83;    3.32
11.02.2024 00:45:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.89;  982.84;    4.13
11.02.2024 00:46:00;   90.93;  -50.00;   40.00;    9.78;   0.918;       0;    1.46;  982.85;    1.86
11.02.2024 00:47:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    1.53;  982.84;    3.13
11.02.2024 00:48:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.89;  982.86;    4.64
11.02.2024 00:49:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.78;  982.84;    4.45
11.02.2024 00:50:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    1.79;  982.85;    3.09
11.02.2024 00:51:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.16;  982.84;    3.43
11.02.2024 00:52:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.04;  982.84;    3.05
11.02.2024 00:53:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.71;  982.86;    4.72
11.02.2024 00:54:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.73;  982.87;    3.45
11.02.2024 00:55:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    2.05;  982.88;    3.00
11.02.2024 00:56:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    1.24;  982.88;    1.84
11.02.2024 00:57:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    1.70;  982.89;    2.51
11.02.2024 00:58:00;  101.00;  -50.00;   40.00;    9.78;   0.918;       0;    1.21;  982.90;    1.60
11.02.2024 00:59:00;   80.87;  -50.00;   40.00;    9.78;   0.918;       0;    1.54;  982.92;    2.64
11.02.2024 01:00:00;  101.00;  -50.00;   40.00;    9.79;   0.917;       0;    1.66;  982.94;    2.23
11.02.2024 01:01:00;  101.00;  -50.00;   40.00;    9.79;   0.918;       0;    1.08;  982.94;    1.58
11.02.2024 01:02:00;   90.93;  -50.00;   40.00;    9.79;   0.917;       0;    1.44;  982.96;    2.31
11.02.2024 01:03:00;   95.97;  -50.00;   40.00;    9.79;   0.917;       0;    2.12;  982.96;    3.25
