         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
29.01.2024 00:00:00;  101.00;  -50.00;   40.00;    6.27;   0.524;       0;    0.00; 1021.13;    0.00
29.01.2024 00:01:00;  101.00;  -50.00;   40.00;    6.26;   0.524;       0;    0.00; 1021.10;    0.00
29.01.2024 00:02:00;  101.00;  -50.00;   40.00;    6.27;   0.524;       0;    0.00; 1021.08;    0.00
29.01.2024 00:03:00;   95.97;  -50.00;   40.00;    6.26;   0.524;       0;    0.00; 1021.08;    0.00
29.01.2024 00:04:00;  101.00;  -50.00;   40.00;    6.27;   0.523;       0;    0.00; 1021.06;    0.00
29.01.2024 00:05:00;  101.00;  -50.00;   40.00;    6.29;   0.521;       0;    0.00; 1021.05;    0.00
29.01.2024 00:06:00;  101.00;  -50.00;   40.00;    6.30;   0.521;       0;    0.00; 1021.03;    0.00
29.01.2024 00:07:00;  101.00;  -50.00;   40.00;    6.31;   0.520;       0;    0.00; 1021.04;    0.00
29.01.2024 00:08:00;   95.97;  -50.00;   40.00;    6.31;   0.520;       0;    0.00; 1021.03;    0.00
29.01.2024 00:09:00;  101.00;  -50.00;   40.00;    6.32;   0.520;       0;    0.00; 1021.01;    0.00
29.01.2024 00:10:00;  101.00;  -50.00;   40.00;    6.32;   0.520;       0;    0.00; 1021.01;    0.00
29.01.2024 00:11:00;  101.00;  -50.00;   40.00;    6.32;   0.519;       0;    0.00; 1021.01;    0.00
29.01.2024 00:12:00;  101.00;  -50.00;   40.00;    6.36;   0.517;       0;    0.00; 1021.02;    0.00
29.01.2024 00:13:00;  101.00;  -50.00;   40.00;    6.37;   0.516;       0;    0.00; 1021.02;    0.00
29.01.2024 00:14:00;  101.00;  -50.00;   40.00;    6.36;   0.517;       0;    0.00; 1020.99;    0.00
29.01.2024 00:15:00;  101.00;  -50.00;   40.00;    6.35;   0.517;       0;    0.00; 1021.00;    0.00
29.01.2024 00:16:00;  101.00;  -50.00;   40.00;    6.36;   0.516;       0;    0.00; 1020.98;    0.00
29.01.2024 00:17:00;  101.00;  -50.00;   40.00;    6.35;   0.516;       0;    0.00; 1021.00;    0.00
29.01.2024 00:18:00;  101.00;  -50.00;   40.00;    6.33;   0.516;       0;    0.00; 1020.98;    0.00
29.01.2024 00:19:00;  101.00;  -50.00;   40.00;    6.32;   0.516;       0;    0.00; 1020.99;    0.00
29.01.2024 00:20:00;  101.00;  -50.00;   40.00;    6.32;   0.517;       0;    0.00; 1020.98;    0.00
29.01.2024 00:21:00;  101.00;  -50.00;   40.00;    6.33;   0.516;       0;    0.00; 1020.98;    0.00
29.01.2024 00:22:00;  101.00;  -50.00;   40.00;    6.32;   0.516;       0;    0.00; 1020.97;    0.00
29.01.2024 00:23:00;   95.97;  -50.00;   40.00;    6.30;   0.516;       0;    0.00; 1020.96;    0.00
29.01.2024 00:24:00;  101.00;  -50.00;   40.00;    6.29;   0.517;       0;    0.00; 1020.96;    0.00
29.01.2024 00:25:00;  101.00;  -50.00;   40.00;    6.28;   0.518;       0;    0.00; 1020.93;    0.00
29.01.2024 00:26:00;  101.00;  -50.00;   40.00;    6.27;   0.518;       0;    0.00; 1020.94;    0.00
