         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
26.01.2024 00:00:00;  101.00;  -50.00;   40.00;    6.43;   0.784;       0;    0.93; 1018.11;    1.20
26.01.2024 00:01:00;  101.00;  -50.00;   40.00;    6.43;   0.785;       0;    0.85; 1018.13;    1.50
26.01.2024 00:02:00;  101.00;  -50.00;   40.00;    6.43;   0.785;       0;    1.00; 1018.16;    1.40
26.01.2024 00:03:00;  101.00;  -50.00;   40.00;    6.44;   0.785;       0;    1.19; 1018.16;    1.50
26.01.2024 00:04:00;  101.00;  -50.00;   40.00;    6.45;   0.786;       0;    1.28; 1018.16;    1.62
26.01.2024 00:05:00;   95.97;  -50.00;   40.00;    6.46;   0.785;       0;    0.95; 1018.16;    1.13
26.01.2024 00:06:00;  101.00;  -50.00;   40.00;    6.47;   0.785;       0;    1.40; 1018.16;    1.81
26.01.2024 00:07:00;  101.00;  -50.00;   40.00;    6.48;   0.785;       0;    1.65; 1018.15;    1.85
26.01.2024 00:08:00;   95.97;  -50.00;   40.00;    6.49;   0.785;       0;    1.20; 1018.16;    1.68
26.01.2024 00:09:00;  101.00;  -50.00;   40.00;    6.50;   0.784;       0;    1.33; 1018.16;    1.53
26.01.2024 00:10:00;  101.00;  -50.00;   40.00;    6.51;   0.784;       0;    1.06; 1018.17;    1.39
26.01.2024 00:11:00;  101.00;  -50.00;   40.00;    6.50;   0.783;       0;    0.98; 1018.17;    1.24
26.01.2024 00:12:00;  101.00;  -50.00;   40.00;    6.50;   0.783;       0;    1.00; 1018.17;    1.42
26.01.2024 00:13:00;  101.00;  -50.00;   40.00;    6.50;   0.783;       0;    1.35; 1018.17;    1.58
26.01.2024 00:14:00;  101.00;  -50.00;   40.00;    6.50;   0.783;       0;    1.62; 1018.15;    1.93
26.01.2024 00:15:00;  101.00;  -50.00;   40.00;    6.51;   0.784;       0;    1.43; 1018.13;    1.85
26.01.2024 00:16:00;  101.00;  -50.00;   40.00;    6.51;   0.784;       0;    1.08; 1018.10;    1.49
26.01.2024 00:17:00;  101.00;  -50.00;   40.00;    6.52;   0.784;       0;    1.50; 1018.10;    1.99
26.01.2024 00:18:00;  101.00;  -50.00;   40.00;    6.53;   0.784;       0;    1.60; 1018.08;    1.99
26.01.2024 00:19:00;  101.00;  -50.00;   40.00;    6.54;   0.785;       0;    1.45; 1018.07;    1.86
26.01.2024 00:20:00;  101.00;  -50.00;   40.00;    6.54;   0.785;       0;    1.38; 1018.05;    2.16
26.01.2024 00:21:00;  101.00;  -50.00;   40.00;    6.55;   0.785;       0;    1.24; 1018.03;    1.89
26.01.2024 00:22:00;  101.00;  -50.00;   40.00;    6.55;   0.785;       0;    1.37; 1018.00;    1.63
26.01.2024 00:23:00;  101.00;  -50.00;   40.00;    6.55;   0.785;       0;    1.46; 1017.97;    2.11
26.01.2024 00:24:00;   90.93;  -50.00;   40.00;    6.57;   0.785;       0;    1.40; 1017.95;    1.83
26.01.2024 00:25:00;   95.97;  -50.00;   40.00;    6.57;   0.785;       0;    0.84; 1017.93;    1.04
26.01.2024 00:26:00;  101.00;  -50.00;   40.00;    6.58;   0.785;       0;    0.68; 1017.91;    1.02
26.01.2024 00:27:00;  101.00;  -50.00;   40.00;    6.58;   0.785;       0;    0.69; 1017.91;    1.01
26.01.2024 00:28:00;  101.00;  -50.00;   40.00;    6.59;   0.786;       0;    0.89; 1017.91;    1.17
26.01.2024 00:29:00;  101.00;  -50.00;   40.00;    6.61;   0.786;       0;    1.46; 1017.92;    1.85
26.01.2024 00:30:00;   95.97;  -50.00;   40.00;    6.63;   0.787;       0;    1.32; 1017.90;    1.78
26.01.2024 00:31:00;   90.93;  -50.00;   40.00;    6.64;   0.787;       0;    1.46; 1017.88;    2.04
26.01.2024 00:32:00;  101.00;  -50.00;   40.00;    6.66;   0.787;       0;    1.12; 1017.89;    1.29
26.01.2024 00:33:00;   95.97;  -50.00;   40.00;    6.68;   0.787;       0;    1.48; 1017.89;    1.92
26.01.2024 00:34:00;  101.00;  -50.00;   40.00;    6.70;   0.787;       0;    1.64; 1017.90;    2.22
26.01.2024 00:35:00;  101.00;  -50.00;   40.00;    6.72;   0.787;       0;    1.08; 1017.91;    1.20
26.01.2024 00:36:00;  101.00;  -50.00;   40.00;    6.73;   0.787;       0;    1.39; 1017.88;    2.06
26.01.2024 00:37:00;  101.00;  -50.00;   40.00;    6.74;   0.787;       0;    1.19; 1017.84;    1.63
26.01.2024 00:38:00;  101.00;  -50.00;   40.00;    6.74;   0.787;       0;    1.37; 1017.82;    1.71
