         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
03.01.2024 00:00:00;   90.93;  100.00;   40.00;   11.70;   0.709;       0;    7.02;  979.41;   10.46
03.01.2024 00:01:00;   60.73;  100.00;   40.00;   11.68;   0.710;       0;    5.16;  979.44;    7.87
03.01.2024 00:02:00;   95.97;  100.00;   40.00;   11.67;   0.711;       0;    4.09;  979.43;    6.18
03.01.2024 00:03:00;  101.00;  100.00;   40.00;   11.67;   0.711;       0;    5.69;  979.44;    8.11
03.01.2024 00:04:00;  101.00;  100.00;   40.00;   11.68;   0.710;       0;    5.06;  979.43;    6.45
03.01.2024 00:05:00;  101.00;  100.00;   40.00;   11.68;   0.710;       0;    4.44;  979.42;    5.85
03.01.2024 00:06:00;  101.00;  100.00;   40.00;   11.67;   0.709;       0;    3.69;  979.38;    6.03
03.01.2024 00:07:00;  101.00;  100.00;   40.00;   11.65;   0.710;       0;    4.98;  979.36;    8.17
03.01.2024 00:08:00;   79.68;  100.00;   40.00;   11.64;   0.711;       0;    5.61;  979.41;    6.94
03.01.2024 00:09:00;   95.97;  100.00;   40.00;   11.64;   0.711;       0;    5.62;  979.42;    9.45
03.01.2024 00:10:00;   95.97;  100.00;   40.00;   11.64;   0.711;       0;    6.30;  979.37;    9.50
03.01.2024 00:11:00;  101.00;  100.00;   40.00;   11.67;   0.710;       0;    6.39;  979.31;    9.86
03.01.2024 00:12:00;  101.00;  100.00;   40.00;   11.70;   0.707;       0;    6.80;  979.31;   10.75
03.01.2024 00:13:00;   80.87;  100.00;   40.00;   11.73;   0.705;       0;    4.76;  979.29;    8.65
03.01.2024 00:14:00;  101.00;  100.00;   40.00;   11.74;   0.703;       0;    5.19;  979.24;    7.43
03.01.2024 00:15:00;  101.00;  100.00;   40.00;   11.75;   0.702;       0;    6.22;  979.28;    7.70
03.01.2024 00:16:00;   80.87;  100.00;   40.00;   11.75;   0.701;       0;    7.56;  979.28;   10.85
03.01.2024 00:17:00;   95.97;  100.00;   40.00;   11.77;   0.700;       0;    6.92;  979.28;    8.69
