         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
01.02.2024 00:00:00;   95.97;  -50.00;   40.00;    6.87;   0.721;       0;    4.16; 1015.67;    5.68
01.02.2024 00:01:00;  101.00;  -50.00;   40.00;    6.88;   0.722;       0;    4.27; 1015.66;    5.15
01.02.2024 00:02:00;  101.00;  -50.00;   40.00;    6.89;   0.723;       0;    3.64; 1015.65;    4.93
01.02.2024 00:03:00;  101.00;  -50.00;   40.00;    6.89;   0.724;       0;    3.52; 1015.67;    6.56
01.02.2024 00:04:00;  101.00;  -50.00;   40.00;    6.88;   0.726;       0;    5.50; 1015.64;    8.77
01.02.2024 00:05:00;  101.00;  -50.00;   40.00;    6.88;   0.727;       0;    3.08; 1015.62;    5.89
01.02.2024 00:06:00;   95.97;  -50.00;   40.00;    6.88;   0.728;       0;    3.75; 1015.63;    5.28
01.02.2024 00:07:00;  101.00;  -45.00;   40.00;    6.88;   0.729;       0;    4.25; 1015.64;    5.81
01.02.2024 00:08:00;  101.00;  -50.00;   40.00;    6.90;   0.730;       0;    4.59; 1015.64;    7.16
01.02.2024 00:09:00;  101.00;  -50.00;   40.00;    6.92;   0.731;       0;    2.71; 1015.63;    3.96
01.02.2024 00:10:00;  101.00;  -50.00;   40.00;    6.94;   0.730;       0;    4.65; 1015.63;    6.99
01.02.2024 00:11:00;  101.00;  -50.00;   40.00;    6.94;   0.729;       0;    3.91; 1015.60;    6.38
01.02.2024 00:12:00;   95.97;  -45.00;   40.00;    6.94;   0.729;       0;    3.14; 1015.60;    4.89
01.02.2024 00:13:00;  101.00;  -50.00;   40.00;    6.93;   0.728;       0;    4.13; 1015.61;    7.13
01.02.2024 00:14:00;  101.00;  -50.00;   40.00;    6.94;   0.729;       0;    5.30; 1015.59;    8.50
01.02.2024 00:15:00;  101.00;  -50.00;   40.00;    6.94;   0.730;       0;    5.90; 1015.58;    8.03
01.02.2024 00:16:00;  101.00;  -50.00;   40.00;    6.96;   0.731;       0;    4.37; 1015.57;    5.60
01.02.2024 00:17:00;   95.97;  -50.00;   40.00;    6.97;   0.731;       0;    3.64; 1015.57;    4.86
01.02.2024 00:18:00;  101.00;  -50.00;   40.00;    6.97;   0.731;       0;    4.00; 1015.56;    6.40
01.02.2024 00:19:00;  101.00;  -50.00;   40.00;    6.98;   0.732;       0;    4.07; 1015.54;    5.72
01.02.2024 00:20:00;  101.00;  -50.00;   40.00;    6.99;   0.732;       0;    4.11; 1015.54;    6.34
01.02.2024 00:21:00;  101.00;  -50.00;   40.00;    6.99;   0.732;       0;    5.29; 1015.53;    6.62
01.02.2024 00:22:00;   95.97;  -45.00;   40.00;    6.99;   0.733;       0;    4.29; 1015.54;    6.56
01.02.2024 00:23:00;   90.93;  -50.00;   40.00;    7.00;   0.734;       0;    4.80; 1015.55;    7.11
01.02.2024 00:24:00;  101.00;  -50.00;   40.00;    7.01;   0.734;       0;    3.43; 1015.54;    5.48
01.02.2024 00:25:00;  101.00;  -50.00;   40.00;    7.01;   0.735;       0;    4.43; 1015.55;    7.29
01.02.2024 00:26:00;  101.00;  -50.00;   40.00;    7.01;   0.735;       0;    3.28; 1015.59;    5.29
01.02.2024 00:27:00;   90.93;  -50.00;   40.00;    7.01;   0.736;       0;    4.02; 1015.58;    5.89
01.02.2024 00:28:00;  101.00;  -50.00;   40.00;    7.02;   0.737;       0;    4.30; 1015.59;    6.94
01.02.2024 00:29:00;  101.00;  -50.00;   40.00;    7.02;   0.739;       0;    4.96; 1015.59;    6.71
01.02.2024 00:30:00;  101.00;  -50.00;   40.00;    7.02;   0.742;       0;    4.28; 1015.59;    5.66
01.02.2024 00:31:00;  101.00;  -50.00;   40.00;    7.00;   0.744;       0;    4.53; 1015.59;    7.06
01.02.2024 00:32:00;  101.00;  -45.00;   40.00;    6.96;   0.747;       0;    4.42; 1015.59;    6.58
01.02.2024 00:33:00;  101.00;  -50.00;   40.00;    6.93;   0.749;       3;    3.58; 1015.61;    5.68
01.02.2024 00:34:00;   95.97;  -50.00;   40.00;    6.89;   0.753;       0;    3.32; 1015.60;    5.21
01.02.2024 00:35:00;  101.00;  -50.00;   40.00;    6.85;   0.757;       4;    4.52; 1015.61;    6.26
01.02.2024 00:36:00;  101.00;  -50.00;   40.00;    6.80;   0.761;       0;    4.56; 1015.60;    6.23
01.02.2024 00:37:00;   95.97;  -50.00;   40.00;    6.77;   0.765;       3;    4.12; 1015.61;    6.73
01.02.2024 00:38:00;   95.97;  -50.00;   40.00;    6.73;   0.768;       0;    4.86; 1015.62;    5.81
01.02.2024 00:39:00;  101.00;  -50.00;   40.00;    6.69;   0.772;       0;    3.32; 1015.58;    4.31
01.02.2024 00:40:00;  101.00;  -50.00;   40.00;    6.67;   0.775;       3;    3.96; 1015.56;    6.40
01.02.2024 00:41:00;   95.97;  -50.00;   40.00;    6.64;   0.778;       0;    2.98; 1015.60;    3.96
01.02.2024 00:42:00;  101.00;  -45.00;   40.00;    6.61;   0.781;       0;    3.65; 1015.59;    4.68
01.02.2024 00:43:00;   95.97;  -50.00;   40.00;    6.58;   0.784;       0;    5.06; 1015.59;    6.86
01.02.2024 00:44:00;  101.00;  -49.86;   40.00;    6.56;   0.787;       4;    3.71; 1015.59;    5.41
