         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
22.02.2024 00:00:00;  101.00;  -50.00;   40.00;    8.75;   0.789;       3;    4.75;  995.06;    5.82
22.02.2024 00:01:00;  101.00;  -50.00;   40.00;    8.75;   0.790;       0;    3.50;  995.05;    5.52
22.02.2024 00:02:00;  101.00;  -50.00;   40.00;    8.74;   0.790;       0;    2.74;  995.03;    3.40
22.02.2024 00:03:00;  101.00;  -50.00;   40.00;    8.72;   0.791;       0;    3.65;  995.02;    4.76
22.02.2024 00:04:00;  101.00;  -50.00;   40.00;    8.70;   0.793;       4;    4.58;  994.99;    5.67
22.02.2024 00:05:00;  101.00;  -50.00;   40.00;    8.69;   0.794;       0;    3.79;  994.96;    5.21
22.02.2024 00:06:00;   95.97;  -50.00;   40.00;    8.67;   0.796;       0;    3.41;  994.92;    4.86
22.02.2024 00:07:00;   95.97;  -50.00;   40.00;    8.65;   0.797;       3;    4.64;  994.89;    6.03
22.02.2024 00:08:00;  101.00;  -50.00;   40.00;    8.65;   0.799;       0;    3.83;  994.86;    5.08
22.02.2024 00:09:00;  101.00;  -50.00;   40.00;    8.64;   0.800;       0;    4.43;  994.86;    6.17
22.02.2024 00:10:00;  101.00;  -50.00;   40.00;    8.62;   0.801;       0;    5.34;  994.84;    6.30
22.02.2024 00:11:00;  101.00;  -50.00;   40.00;    8.61;   0.802;       0;    3.69;  994.80;    5.07
22.02.2024 00:12:00;  101.00;  -50.00;   40.00;    8.60;   0.804;       3;    2.85;  994.78;    3.95
22.02.2024 00:13:00;  101.00;  -50.00;   40.00;    8.59;   0.804;       0;    3.95;  994.73;    5.77
22.02.2024 00:14:00;  101.00;  -50.00;   40.00;    8.59;   0.806;       0;    4.27;  994.74;    6.17
22.02.2024 00:15:00;  101.00;  -50.00;   40.00;    8.58;   0.807;       0;    2.87;  994.73;    3.97
22.02.2024 00:16:00;   95.97;  -50.00;   40.00;    8.58;   0.807;       0;    3.49;  994.70;    5.58
22.02.2024 00:17:00;  101.00;  -50.00;   40.00;    8.57;   0.808;       0;    3.44;  994.70;    4.86
22.02.2024 00:18:00;  101.00;  -50.00;   40.00;    8.57;   0.809;       0;    2.67;  994.68;    4.47
22.02.2024 00:19:00;  101.00;  -50.00;   40.00;    8.56;   0.810;       0;    3.32;  994.67;    5.26
