         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
08.02.2024 00:00:00;  101.00;  -50.00;   40.00;   -0.28;   0.921;       0;    0.04;  998.39;    0.36
08.02.2024 00:01:00;   95.97;  -50.00;   40.00;   -0.28;   0.921;       0;    0.24;  998.40;    0.40
08.02.2024 00:02:00;  101.00;  -50.00;   40.00;   -0.29;   0.920;       0;    0.21;  998.40;    0.45
08.02.2024 00:03:00;  101.00;  -50.00;   40.00;   -0.29;   0.920;       0;    0.07;  998.40;    0.19
08.02.2024 00:04:00;   85.90;  -50.00;   40.00;   -0.29;   0.920;       0;    0.26;  998.40;    0.35
08.02.2024 00:05:00;  101.00;  -50.00;   40.00;   -0.29;   0.920;       0;    0.24;  998.40;    0.30
08.02.2024 00:06:00;  101.00;  -50.00;   40.00;   -0.29;   0.920;       0;    0.05;  998.40;    0.18
08.02.2024 00:07:00;  101.00;  -50.00;   40.00;   -0.31;   0.920;       0;    0.00;  998.40;    0.00
08.02.2024 00:08:00;  101.00;  -50.00;   40.00;   -0.33;   0.920;       0;    0.00;  998.40;    0.01
08.02.2024 00:09:00;  101.00;  -50.00;   40.00;   -0.35;   0.919;       0;    0.00;  998.39;    0.00
08.02.2024 00:10:00;   85.90;  -50.00;   40.00;   -0.37;   0.919;       0;    0.00;  998.39;    0.00
08.02.2024 00:11:00;  101.00;  -50.00;   40.00;   -0.40;   0.919;       0;    0.00;  998.40;    0.00
08.02.2024 00:12:00;  101.00;  -50.00;   40.00;   -0.43;   0.918;       0;    0.00;  998.41;    0.00
08.02.2024 00:13:00;  101.00;  -50.00;   40.00;   -0.45;   0.918;       0;    0.00;  998.42;    0.00
08.02.2024 00:14:00;  101.00;  -50.00;   40.00;   -0.47;   0.918;       0;    0.00;  998.41;    0.00
08.02.2024 00:15:00;  101.00;  -50.00;   40.00;   -0.49;   0.919;       0;    0.00;  998.40;    0.00
08.02.2024 00:16:00;  101.00;  -50.00;   40.00;   -0.50;   0.919;       0;    0.00;  998.39;    0.00
08.02.2024 00:17:00;  101.00;  -50.00;   40.00;   -0.51;   0.920;       0;    0.00;  998.37;    0.00
08.02.2024 00:18:00;  101.00;   -5.34;   40.00;   -0.51;   0.920;       0;    0.00;  998.36;    0.00
