         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
25.02.2024 00:00:00;  101.00;  -50.00;   40.00;    4.97;   0.700;       0;    2.49;  998.76;    3.20
25.02.2024 00:01:00;  101.00;  -50.00;   40.00;    4.96;   0.700;       0;    2.17;  998.74;    3.69
25.02.2024 00:02:00;  101.00;  -50.00;   40.00;    4.94;   0.700;       0;    2.29;  998.73;    2.77
25.02.2024 00:03:00;  101.00;  -50.00;   40.00;    4.92;   0.700;       0;    1.85;  998.71;    2.42
25.02.2024 00:04:00;  101.00;  -50.00;   40.00;    4.90;   0.701;       0;    3.24;  998.69;    4.18
25.02.2024 00:05:00;   95.97;  -50.00;   40.00;    4.89;   0.702;       0;    1.91;  998.67;    2.66
25.02.2024 00:06:00;  101.00;  -50.00;   40.00;    4.88;   0.703;       0;    3.23;  998.64;    4.25
25.02.2024 00:07:00;  101.00;  -50.00;   40.00;    4.89;   0.703;       0;    2.16;  998.63;    2.82
25.02.2024 00:08:00;  101.00;  -50.00;   40.00;    4.89;   0.703;       0;    2.65;  998.66;    3.55
25.02.2024 00:09:00;   90.93;  -50.00;   40.00;    4.89;   0.703;       0;    2.56;  998.68;    3.85
25.02.2024 00:10:00;   95.97;  -50.00;   40.00;    4.91;   0.704;       0;    2.92;  998.71;    3.54
25.02.2024 00:11:00;  101.00;  -50.00;   40.00;    4.93;   0.704;       0;    2.19;  998.69;    2.82
25.02.2024 00:12:00;  101.00;  -50.00;   40.00;    4.94;   0.702;       0;    1.89;  998.71;    2.72
25.02.2024 00:13:00;  101.00;  -50.00;   40.00;    4.93;   0.701;       0;    1.60;  998.74;    1.91
25.02.2024 00:14:00;  101.00;  -50.00;   40.00;    4.91;   0.701;       0;    1.71;  998.76;    2.07
25.02.2024 00:15:00;  101.00;  -50.00;   40.00;    4.89;   0.701;       0;    1.75;  998.76;    2.42
25.02.2024 00:16:00;  101.00;  -50.00;   40.00;    4.87;   0.701;       0;    1.56;  998.77;    1.98
25.02.2024 00:17:00;  101.00;  -50.00;   40.00;    4.83;   0.702;       0;    1.67;  998.79;    2.15
25.02.2024 00:18:00;   95.97;  -50.00;   40.00;    4.79;   0.702;       0;    2.18;  998.78;    2.86
25.02.2024 00:19:00;  101.00;  -50.00;   40.00;    4.76;   0.704;       0;    1.87;  998.78;    2.44
25.02.2024 00:20:00;   95.97;  -50.00;   40.00;    4.72;   0.705;       0;    2.11;  998.77;    3.28
25.02.2024 00:21:00;  101.00;  -50.00;   40.00;    4.69;   0.707;       0;    2.17;  998.77;    2.68
25.02.2024 00:22:00;  101.00;  -50.00;   40.00;    4.67;   0.709;       0;    1.91;  998.77;    2.20
