         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
08.01.2024 00:00:00;  101.00;  100.00;   40.00;   -2.66;   0.857;       0;    1.33; 1023.05;    2.43
08.01.2024 00:01:00;  101.00;  100.00;   40.00;   -2.66;   0.857;       0;    1.42; 1023.05;    2.16
08.01.2024 00:02:00;   95.97;  100.00;   40.00;   -2.65;   0.857;       0;    0.79; 1023.06;    1.15
08.01.2024 00:03:00;  101.00;  100.00;   40.00;   -2.65;   0.857;       0;    0.81; 1023.07;    2.05
08.01.2024 00:04:00;   95.97;  100.00;   40.00;   -2.64;   0.858;       0;    1.09; 1023.06;    2.05
08.01.2024 00:05:00;  101.00;  100.00;   40.00;   -2.64;   0.857;       0;    1.60; 1023.07;    3.09
08.01.2024 00:06:00;  101.00;  100.00;   40.00;   -2.65;   0.857;       0;    1.51; 1023.07;    3.09
08.01.2024 00:07:00;  101.00;  100.00;   40.00;   -2.65;   0.857;       0;    2.23; 1023.07;    3.85
08.01.2024 00:08:00;  101.00;  100.00;   40.00;   -2.64;   0.857;       0;    2.36; 1023.09;    3.13
08.01.2024 00:09:00;  101.00;  100.00;   40.00;   -2.63;   0.858;       0;    2.12; 1023.09;    2.93
08.01.2024 00:10:00;   95.97;  100.00;   40.00;   -2.62;   0.858;       0;    1.61; 1023.10;    2.03
08.01.2024 00:11:00;  101.00;  100.00;   40.00;   -2.62;   0.858;       0;    1.10; 1023.11;    2.32
08.01.2024 00:12:00;  101.00;  100.00;   40.00;   -2.61;   0.858;       0;    1.20; 1023.11;    2.32
08.01.2024 00:13:00;  101.00;  100.00;   40.00;   -2.61;   0.857;       0;    1.35; 1023.11;    2.18
08.01.2024 00:14:00;  101.00;  100.00;   40.00;   -2.61;   0.857;       0;    1.79; 1023.11;    2.54
08.01.2024 00:15:00;  101.00;  100.00;   40.00;   -2.61;   0.857;       0;    1.18; 1023.10;    1.72
08.01.2024 00:16:00;  101.00;  100.00;   40.00;   -2.61;   0.857;       0;    1.09; 1023.08;    1.49
08.01.2024 00:17:00;   95.97;  100.00;   40.00;   -2.61;   0.858;       0;    1.40; 1023.07;    2.29
08.01.2024 00:18:00;  101.00;  100.00;   40.00;   -2.61;   0.858;       0;    1.66; 1023.07;    2.38
08.01.2024 00:19:00;  101.00;  100.00;   40.00;   -2.60;   0.858;       0;    1.03; 1023.08;    1.57
08.01.2024 00:20:00;  101.00;  100.00;   40.00;   -2.60;   0.858;       0;    1.06; 1023.07;    1.61
08.01.2024 00:21:00;   90.93;  100.00;   40.00;   -2.60;   0.858;       0;    2.01; 1023.06;    2.44
08.01.2024 00:22:00;  101.00;  100.00;   40.00;   -2.60;   0.858;       0;    2.10; 1023.06;    2.71
08.01.2024 00:23:00;  101.00;  100.00;   40.00;   -2.60;   0.858;       0;    1.56; 1023.09;    2.10
08.01.2024 00:24:00;  101.00;  100.00;   40.00;   -2.60;   0.858;       0;    2.13; 1023.10;    3.09
08.01.2024 00:25:00;   95.97;  100.00;   40.00;   -2.60;   0.859;       0;    1.67; 1023.13;    3.49
08.01.2024 00:26:00;  101.00;  100.00;   40.00;   -2.60;   0.859;       0;    2.29; 1023.10;    2.72
08.01.2024 00:27:00;  101.00;  100.00;   40.00;   -2.60;   0.859;       0;    2.06; 1023.12;    3.64
08.01.2024 00:28:00;  101.00;  100.00;   40.00;   -2.59;   0.859;       0;    1.26; 1023.13;    1.86
08.01.2024 00:29:00;  101.00;  100.00;   40.00;   -2.58;   0.859;       0;    1.13; 1023.12;    1.33
08.01.2024 00:30:00;  101.00;  100.00;   40.00;   -2.58;   0.859;       0;    1.67; 1023.10;    2.53
08.01.2024 00:31:00;  101.00;  100.00;   40.00;   -2.58;   0.859;       0;    1.85; 1023.12;    2.44
08.01.2024 00:32:00;  101.00;  100.00;   40.00;   -2.58;   0.859;       0;    1.99; 1023.14;    3.21
08.01.2024 00:33:00;  101.00;  100.00;   40.00;   -2.58;   0.859;       0;    2.35; 1023.15;    3.35
08.01.2024 00:34:00;  101.00;  100.00;   40.00;   -2.58;   0.859;       0;    1.84; 1023.13;    2.31
08.01.2024 00:35:00;  101.00;  100.00;   40.00;   -2.57;   0.860;       0;    1.34; 1023.14;    1.75
08.01.2024 00:36:00;  101.00;  100.00;   40.00;   -2.57;   0.860;       0;    1.26; 1023.14;    1.91
08.01.2024 00:37:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    1.70; 1023.16;    2.43
08.01.2024 00:38:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    1.62; 1023.17;    2.23
08.01.2024 00:39:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    2.28; 1023.20;    3.01
08.01.2024 00:40:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    2.87; 1023.19;    3.94
08.01.2024 00:41:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    2.01; 1023.21;    3.02
08.01.2024 00:42:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    2.41; 1023.20;    3.27
08.01.2024 00:43:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    1.69; 1023.19;    2.64
08.01.2024 00:44:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    1.84; 1023.18;    2.64
08.01.2024 00:45:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    1.76; 1023.17;    2.62
08.01.2024 00:46:00;  101.00;  100.00;   40.00;   -2.57;   0.858;       0;    1.67; 1023.19;    2.36
08.01.2024 00:47:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    2.01; 1023.21;    3.36
08.01.2024 00:48:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    2.38; 1023.22;    3.36
08.01.2024 00:49:00;  101.00;  100.00;   40.00;   -2.57;   0.859;       0;    1.55; 1023.23;    2.46
08.01.2024 00:50:00;  101.00;  100.00;   40.00;   -2.56;   0.859;       0;    1.90; 1023.20;    3.00
08.01.2024 00:51:00;   95.97;  100.00;   40.00;   -2.56;   0.859;       0;    1.74; 1023.20;    2.23
08.01.2024 00:52:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    1.78; 1023.18;    2.61
08.01.2024 00:53:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    1.95; 1023.19;    2.67
08.01.2024 00:54:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    2.85; 1023.20;    3.53
08.01.2024 00:55:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    2.45; 1023.21;    3.65
08.01.2024 00:56:00;  101.00;  100.00;   40.00;   -2.55;   0.858;       0;    2.50; 1023.20;    3.36
08.01.2024 00:57:00;  101.00;  100.00;   40.00;   -2.55;   0.858;       0;    2.34; 1023.21;    3.59
08.01.2024 00:58:00;   95.97;  100.00;   40.00;   -2.55;   0.858;       0;    2.26; 1023.21;    3.09
08.01.2024 00:59:00;  101.00;  100.00;   40.00;   -2.56;   0.858;       0;    2.50; 1023.21;    3.61
08.01.2024 01:00:00;   95.97;  100.00;   40.00;   -2.55;   0.859;       0;    1.77; 1023.21;    2.81
08.01.2024 01:01:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    2.17; 1023.20;    2.85
08.01.2024 01:02:00;  101.00;  100.00;   40.00;   -2.56;   0.858;       0;    3.09; 1023.20;    4.48
08.01.2024 01:03:00;  101.00;  100.00;   40.00;   -2.56;   0.859;       0;    2.42; 1023.18;    3.20
08.01.2024 01:04:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    1.96; 1023.15;    2.78
08.01.2024 01:05:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    1.31; 1023.16;    1.75
08.01.2024 01:06:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    2.80; 1023.17;    4.03
08.01.2024 01:07:00;  101.00;  100.00;   40.00;   -2.55;   0.859;       0;    3.60; 1023.18;    4.31
08.01.2024 01:08:00;   95.97;  100.00;   40.00;   -2.55;   0.859;       0;    2.71; 1023.19;    4.14
