         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
17.01.2024 00:00:00;   95.97;  100.00;   40.00;   -2.22;   0.762;       0;    1.69;  996.86;    1.92
17.01.2024 00:01:00;  101.00;  100.00;   40.00;   -2.23;   0.762;       0;    1.39;  996.84;    2.09
17.01.2024 00:02:00;   95.97;  100.00;   40.00;   -2.24;   0.763;       0;    1.82;  996.82;    2.45
17.01.2024 00:03:00;   90.93;  100.00;   40.00;   -2.25;   0.763;       0;    1.88;  996.79;    2.31
17.01.2024 00:04:00;  101.00;  100.00;   40.00;   -2.25;   0.764;       0;    1.81;  996.76;    2.22
17.01.2024 00:05:00;  101.00;  100.00;   40.00;   -2.23;   0.766;       0;    1.48;  996.75;    1.84
17.01.2024 00:06:00;  101.00;  100.00;   40.00;   -2.22;   0.766;       0;    1.90;  996.73;    2.62
17.01.2024 00:07:00;   95.97;  100.00;   40.00;   -2.21;   0.766;       0;    1.73;  996.70;    2.26
17.01.2024 00:08:00;   95.97;  100.00;   40.00;   -2.21;   0.766;       0;    1.86;  996.68;    2.25
17.01.2024 00:09:00;  101.00;  100.00;   40.00;   -2.21;   0.765;       0;    1.97;  996.66;    2.44
17.01.2024 00:10:00;  101.00;  100.00;   40.00;   -2.20;   0.765;       0;    2.23;  996.65;    2.96
17.01.2024 00:11:00;  101.00;  100.00;   40.00;   -2.18;   0.765;       0;    2.17;  996.62;    2.96
17.01.2024 00:12:00;   90.93;  100.00;   40.00;   -2.18;   0.765;       0;    1.81;  996.59;    2.47
17.01.2024 00:13:00;  101.00;  100.00;   40.00;   -2.16;   0.765;       0;    1.52;  996.56;    1.93
17.01.2024 00:14:00;  101.00;  100.00;   40.00;   -2.14;   0.764;       0;    1.85;  996.54;    2.58
17.01.2024 00:15:00;  101.00;  100.00;   40.00;   -2.13;   0.763;       0;    1.85;  996.52;    2.85
17.01.2024 00:16:00;  101.00;  100.00;   40.00;   -2.11;   0.763;       0;    1.92;  996.50;    2.68
17.01.2024 00:17:00;   95.97;  100.00;   40.00;   -2.09;   0.762;       0;    1.98;  996.50;    2.57
17.01.2024 00:18:00;   90.93;  100.00;   40.00;   -2.08;   0.761;       0;    1.55;  996.49;    2.09
17.01.2024 00:19:00;  101.00;  100.00;   40.00;   -2.08;   0.760;       0;    2.05;  996.48;    2.72
17.01.2024 00:20:00;   90.93;  100.00;   40.00;   -2.07;   0.759;       0;    2.14;  996.46;    2.71
17.01.2024 00:21:00;  101.00;  100.00;   40.00;   -2.05;   0.760;       0;    2.15;  996.42;    3.10
17.01.2024 00:22:00;  101.00;  100.00;   40.00;   -2.03;   0.759;       0;    2.19;  996.40;    2.65
17.01.2024 00:23:00;  101.00;  100.00;   40.00;   -2.02;   0.757;       0;    1.72;  996.40;    2.57
17.01.2024 00:24:00;  101.00;  100.00;   40.00;   -2.03;   0.755;       0;    1.84;  996.39;    2.37
17.01.2024 00:25:00;   95.97;  100.00;   40.00;   -2.02;   0.755;       0;    2.03;  996.38;    2.43
