         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
17.02.2024 00:00:00;  101.00;  -50.00;   40.00;   11.02;   0.848;       0;    2.55; 1015.18;    4.19
17.02.2024 00:01:00;  101.00;  -50.00;   40.00;   11.03;   0.848;       0;    2.49; 1015.19;    4.12
17.02.2024 00:02:00;  101.00;  -50.00;   40.00;   11.03;   0.847;       0;    2.76; 1015.19;    3.82
17.02.2024 00:03:00;  101.00;  -50.00;   40.00;   11.03;   0.847;       0;    2.08; 1015.18;    2.91
17.02.2024 00:04:00;  101.00;  -50.00;   40.00;   11.03;   0.848;       0;    2.46; 1015.21;    3.59
17.02.2024 00:05:00;  101.00;  -50.00;   40.00;   11.03;   0.847;       0;    4.30; 1015.20;    5.69
17.02.2024 00:06:00;   95.97;  -50.00;   40.00;   11.02;   0.847;       0;    3.11; 1015.18;    5.11
17.02.2024 00:07:00;  101.00;  -50.00;   40.00;   11.00;   0.848;       0;    3.05; 1015.18;    3.87
17.02.2024 00:08:00;  101.00;  -50.00;   40.00;   10.99;   0.848;       0;    2.26; 1015.18;    3.37
17.02.2024 00:09:00;  101.00;  -50.00;   40.00;   10.98;   0.848;       0;    2.49; 1015.18;    4.22
17.02.2024 00:10:00;  101.00;  -50.00;   40.00;   10.96;   0.848;       0;    2.44; 1015.19;    3.97
17.02.2024 00:11:00;  101.00;  -50.00;   40.00;   10.95;   0.848;       0;    2.02; 1015.20;    2.78
17.02.2024 00:12:00;  101.00;  -50.00;   40.00;   10.93;   0.848;       0;    2.59; 1015.21;    4.30
17.02.2024 00:13:00;   95.97;  -50.00;   40.00;   10.92;   0.849;       0;    3.36; 1015.24;    4.30
17.02.2024 00:14:00;  101.00;  -50.00;   40.00;   10.90;   0.850;       0;    3.44; 1015.24;    4.30
17.02.2024 00:15:00;  101.00;  -50.00;   40.00;   10.89;   0.850;       0;    2.12; 1015.24;    2.54
17.02.2024 00:16:00;  101.00;  -50.00;   40.00;   10.89;   0.851;       0;    3.21; 1015.23;    4.91
17.02.2024 00:17:00;   95.97;  -50.00;   40.00;   10.88;   0.851;       0;    2.00; 1015.24;    3.20
17.02.2024 00:18:00;  101.00;  -50.00;   40.00;   10.87;   0.852;       0;    3.61; 1015.24;    4.67
17.02.2024 00:19:00;  101.00;  -50.00;   40.00;   10.86;   0.852;       0;    3.16; 1015.24;    4.81
17.02.2024 00:20:00;  101.00;  -50.00;   40.00;   10.85;   0.852;       0;    2.56; 1015.23;    3.77
17.02.2024 00:21:00;  101.00;  -50.00;   40.00;   10.84;   0.852;       0;    3.01; 1015.23;    3.78
17.02.2024 00:22:00;  101.00;  -50.00;   40.00;   10.83;   0.852;       0;    2.33; 1015.24;    4.28
17.02.2024 00:23:00;  101.00;  -50.00;   40.00;   10.82;   0.852;       0;    3.19; 1015.27;    4.65
17.02.2024 00:24:00;  101.00;  -50.00;   40.00;   10.82;   0.853;       0;    3.39; 1015.28;    5.56
17.02.2024 00:25:00;  101.00;  -50.00;   40.00;   10.83;   0.854;       0;    3.95; 1015.30;    6.13
17.02.2024 00:26:00;  101.00;  -50.00;   40.00;   10.83;   0.854;       0;    1.99; 1015.30;    2.41
17.02.2024 00:27:00;  101.00;  -50.00;   40.00;   10.84;   0.854;       0;    3.36; 1015.30;    4.28
17.02.2024 00:28:00;   95.97;  -50.00;   40.00;   10.84;   0.853;       0;    2.83; 1015.32;    4.18
17.02.2024 00:29:00;  101.00;  -50.00;   40.00;   10.84;   0.853;       0;    3.65; 1015.33;    5.25
17.02.2024 00:30:00;  101.00;  -50.00;   40.00;   10.83;   0.853;       0;    3.16; 1015.31;    4.63
17.02.2024 00:31:00;  101.00;  -50.00;   40.00;   10.83;   0.852;       0;    2.77; 1015.30;    4.12
17.02.2024 00:32:00;  101.00;  -50.00;   40.00;   10.83;   0.853;       0;    2.81; 1015.32;    4.49
17.02.2024 00:33:00;   80.87;  -50.00;   40.00;   10.81;   0.852;       0;    3.09; 1015.32;    4.41
17.02.2024 00:34:00;  101.00;  -50.00;   40.00;   10.81;   0.853;       0;    2.37; 1015.34;    3.38
17.02.2024 00:35:00;  101.00;  -50.00;   40.00;   10.80;   0.853;       0;    2.51; 1015.37;    3.22
17.02.2024 00:36:00;  101.00;  -50.00;   40.00;   10.79;   0.853;       0;    1.87; 1015.40;    2.68
