         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
04.02.2024 00:00:00;  101.00;  -50.00;   40.00;    8.93;   0.804;       0;    3.10; 1014.08;    4.07
04.02.2024 00:01:00;  101.00;  -50.00;   40.00;    8.91;   0.805;       0;    3.49; 1014.06;    6.05
04.02.2024 00:02:00;  101.00;  -45.00;   40.00;    8.90;   0.806;       0;    4.80; 1014.05;    7.44
04.02.2024 00:03:00;   95.97;  -50.00;   40.00;    8.89;   0.806;       0;    4.73; 1014.06;    5.74
04.02.2024 00:04:00;   95.97;  -50.00;   40.00;    8.89;   0.806;       0;    4.64; 1014.08;    6.99
04.02.2024 00:05:00;  101.00;  -50.00;   40.00;    8.88;   0.806;       0;    3.96; 1014.09;    5.77
04.02.2024 00:06:00;   95.97;  -50.00;   40.00;    8.87;   0.805;       0;    4.16; 1014.10;    6.77
04.02.2024 00:07:00;  101.00;  -50.00;   40.00;    8.87;   0.804;       0;    2.54; 1014.11;    3.80
04.02.2024 00:08:00;   80.87;  -50.00;   40.00;    8.86;   0.804;       0;    2.72; 1014.08;    4.37
04.02.2024 00:09:00;  101.00;  -50.00;   40.00;    8.84;   0.803;       0;    3.13; 1014.06;    4.60
04.02.2024 00:10:00;  101.00;  -50.00;   40.00;    8.82;   0.803;       0;    3.48; 1014.04;    6.83
04.02.2024 00:11:00;   90.93;  -50.00;   40.00;    8.82;   0.804;       0;    4.99; 1013.99;    6.83
04.02.2024 00:12:00;  101.00;  -45.00;   40.00;    8.82;   0.805;       0;    3.06; 1014.00;    4.40
04.02.2024 00:13:00;  101.00;  -50.00;   40.00;    8.83;   0.805;       0;    2.85; 1013.99;    3.85
04.02.2024 00:14:00;  101.00;  -50.00;   40.00;    8.83;   0.805;       0;    3.54; 1013.95;    5.34
04.02.2024 00:15:00;  101.00;  -50.00;   40.00;    8.84;   0.806;       0;    3.86; 1013.90;    5.26
04.02.2024 00:16:00;  101.00;  -50.00;   40.00;    8.84;   0.806;       0;    3.86; 1013.86;    4.89
04.02.2024 00:17:00;  101.00;  -50.00;   40.00;    8.85;   0.807;       0;    3.77; 1013.84;    4.91
04.02.2024 00:18:00;  101.00;  -50.00;   40.00;    8.85;   0.806;       0;    3.19; 1013.82;    5.26
04.02.2024 00:19:00;  101.00;  -50.00;   40.00;    8.83;   0.806;       0;    3.79; 1013.84;    5.24
04.02.2024 00:20:00;  101.00;  -50.00;   40.00;    8.82;   0.807;       0;    3.57; 1013.87;    4.37
04.02.2024 00:21:00;  101.00;  -50.00;   40.00;    8.82;   0.808;       0;    3.17; 1013.92;    4.17
04.02.2024 00:22:00;   90.93;  -45.00;   40.00;    8.81;   0.808;       0;    2.99; 1013.91;    4.03
04.02.2024 00:23:00;  101.00;  -50.00;   40.00;    8.80;   0.809;       0;    1.96; 1013.90;    2.92
04.02.2024 00:24:00;   95.97;  -50.00;   40.00;    8.79;   0.810;       0;    3.20; 1013.92;    5.42
04.02.2024 00:25:00;  101.00;  -50.00;   40.00;    8.78;   0.811;       0;    2.47; 1013.89;    3.65
04.02.2024 00:26:00;   95.97;  -50.00;   40.00;    8.77;   0.812;       0;    2.16; 1013.87;    3.16
04.02.2024 00:27:00;  101.00;  -50.00;   40.00;    8.75;   0.813;       0;    3.45; 1013.85;    4.48
04.02.2024 00:28:00;  101.00;  -50.00;   40.00;    8.74;   0.814;       0;    3.57; 1013.84;    5.13
04.02.2024 00:29:00;   95.97;  -50.00;   40.00;    8.73;   0.816;       0;    3.50; 1013.86;    4.74
04.02.2024 00:30:00;   95.97;  -50.00;   40.00;    8.73;   0.817;       0;    4.03; 1013.82;    5.15
04.02.2024 00:31:00;  101.00;  -50.00;   40.00;    8.73;   0.818;       0;    4.60; 1013.82;    6.09
04.02.2024 00:32:00;   95.97;  -45.00;   40.00;    8.73;   0.819;       0;    5.81; 1013.80;    7.53
04.02.2024 00:33:00;   95.97;  -50.00;   40.00;    8.74;   0.820;       0;    3.69; 1013.79;    5.08
04.02.2024 00:34:00;  101.00;  -50.00;   40.00;    8.74;   0.820;       0;    3.72; 1013.77;    4.87
04.02.2024 00:35:00;  101.00;  -50.00;   40.00;    8.73;   0.819;       0;    2.44; 1013.75;    3.09
04.02.2024 00:36:00;  101.00;  -50.00;   40.00;    8.71;   0.818;       0;    3.38; 1013.72;    4.80
04.02.2024 00:37:00;  101.00;  -50.00;   40.00;    8.68;   0.818;       0;    2.69; 1013.73;    3.73
04.02.2024 00:38:00;  101.00;  -50.00;   40.00;    8.65;   0.819;       0;    2.64; 1013.72;    3.89
04.02.2024 00:39:00;  101.00;  -50.00;   40.00;    8.63;   0.820;       0;    5.04; 1013.69;    6.66
04.02.2024 00:40:00;  101.00;  -50.00;   40.00;    8.63;   0.822;       0;    4.77; 1013.67;    6.02
04.02.2024 00:41:00;  101.00;  -50.00;   40.00;    8.63;   0.824;       0;    2.48; 1013.65;    3.45
04.02.2024 00:42:00;  101.00;  -45.00;   40.00;    8.63;   0.824;       0;    3.20; 1013.62;    4.72
04.02.2024 00:43:00;  101.00;  -50.00;   40.00;    8.62;   0.824;       0;    3.20; 1013.58;    4.81
04.02.2024 00:44:00;  101.00;  -50.00;   40.00;    8.60;   0.824;       0;    3.26; 1013.57;    5.18
04.02.2024 00:45:00;  101.00;  -50.00;   40.00;    8.58;   0.824;       0;    2.54; 1013.56;    3.72
04.02.2024 00:46:00;  101.00;  -50.00;   40.00;    8.57;   0.824;       0;    2.14; 1013.55;    2.57
04.02.2024 00:47:00;  101.00;  -45.00;   40.00;    8.53;   0.824;       0;    3.48; 1013.54;    5.00
04.02.2024 00:48:00;  101.00;  -50.00;   40.00;    8.52;   0.826;       0;    3.14; 1013.55;    4.70
04.02.2024 00:49:00;  101.00;  -50.00;   40.00;    8.51;   0.826;       0;    3.16; 1013.55;    5.29
04.02.2024 00:50:00;   95.97;  -50.00;   40.00;    8.49;   0.827;       0;    3.50; 1013.52;    5.10
04.02.2024 00:51:00;   95.97;  -50.00;   40.00;    8.49;   0.828;       0;    2.11; 1013.49;    3.10
04.02.2024 00:52:00;  101.00;  -50.00;   40.00;    8.46;   0.827;       0;    2.46; 1013.49;    3.83
04.02.2024 00:53:00;  101.00;  -50.00;   40.00;    8.44;   0.828;       0;    2.00; 1013.50;    2.84
04.02.2024 00:54:00;  101.00;  -50.00;   40.00;    8.42;   0.829;       0;    2.39; 1013.50;    3.61
04.02.2024 00:55:00;  101.00;  -50.00;   40.00;    8.41;   0.829;       0;    2.63; 1013.52;    4.80
04.02.2024 00:56:00;  101.00;  -50.00;   40.00;    8.39;   0.830;       0;    3.99; 1013.52;    4.66
04.02.2024 00:57:00;  101.00;  -45.00;   40.00;    8.38;   0.831;       0;    2.82; 1013.50;    3.43
04.02.2024 00:58:00;   85.90;  -50.00;   40.00;    8.37;   0.832;       0;    1.86; 1013.53;    2.57
04.02.2024 00:59:00;   95.97;  -50.00;   40.00;    8.35;   0.832;       0;    2.63; 1013.54;    3.80
04.02.2024 01:00:00;  101.00;  -50.00;   40.00;    8.36;   0.834;       0;    3.23; 1013.51;    4.27
04.02.2024 01:01:00;  101.00;  -50.00;   40.00;    8.35;   0.833;       0;    1.68; 1013.49;    2.59
04.02.2024 01:02:00;  101.00;  -50.00;   40.00;    8.32;   0.833;       0;    1.37; 1013.48;    1.99
04.02.2024 01:03:00;  101.00;  -50.00;   40.00;    8.29;   0.833;       0;    1.65; 1013.48;    3.12
04.02.2024 01:04:00;  101.00;  -50.00;   40.00;    8.27;   0.833;       0;    2.45; 1013.48;    4.36
04.02.2024 01:05:00;  101.00;  -50.00;   40.00;    8.25;   0.835;       0;    3.41; 1013.46;    5.07
