         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
20.02.2024 00:00:00;  101.00;  -50.00;   40.00;    8.02;   0.906;       0;    2.85; 1016.79;    4.83
20.02.2024 00:01:00;  101.00;  -50.00;   40.00;    8.01;   0.905;       0;    4.10; 1016.79;    4.83
20.02.2024 00:02:00;  101.00;  -50.00;   40.00;    8.01;   0.905;       0;    1.52; 1016.78;    2.65
20.02.2024 00:03:00;   95.97;  -50.00;   40.00;    8.01;   0.904;       0;    1.98; 1016.79;    3.11
20.02.2024 00:04:00;  101.00;  -50.00;   40.00;    8.00;   0.904;       0;    3.08; 1016.79;    4.64
20.02.2024 00:05:00;   95.97;  -50.00;   40.00;    8.00;   0.903;       0;    3.09; 1016.78;    4.17
20.02.2024 00:06:00;   90.93;  -50.00;   40.00;    7.99;   0.903;       0;    3.74; 1016.77;    4.82
20.02.2024 00:07:00;  101.00;  -50.00;   40.00;    7.99;   0.902;       0;    2.74; 1016.78;    3.62
20.02.2024 00:08:00;  101.00;  -50.00;   40.00;    7.98;   0.902;       0;    4.33; 1016.76;    5.60
20.02.2024 00:09:00;  101.00;  -50.00;   40.00;    7.98;   0.902;       0;    3.42; 1016.76;    5.11
20.02.2024 00:10:00;  101.00;  -50.00;   40.00;    7.99;   0.902;       0;    2.30; 1016.78;    3.43
20.02.2024 00:11:00;  101.00;  -50.00;   40.00;    8.00;   0.901;       0;    2.47; 1016.78;    3.31
20.02.2024 00:12:00;   95.97;  -50.00;   40.00;    8.01;   0.901;       0;    1.89; 1016.78;    2.58
20.02.2024 00:13:00;  101.00;  -50.00;   40.00;    8.01;   0.901;       0;    3.01; 1016.77;    3.70
20.02.2024 00:14:00;  101.00;  -50.00;   40.00;    7.99;   0.900;       0;    1.69; 1016.78;    2.46
20.02.2024 00:15:00;  101.00;  -50.00;   40.00;    7.99;   0.900;       0;    2.92; 1016.78;    4.67
20.02.2024 00:16:00;  101.00;  -50.00;   40.00;    7.98;   0.899;       0;    3.60; 1016.77;    4.94
20.02.2024 00:17:00;  101.00;  -50.00;   40.00;    7.97;   0.899;       0;    3.76; 1016.77;    4.70
20.02.2024 00:18:00;  101.00;  -50.00;   40.00;    7.96;   0.898;       0;    3.29; 1016.77;    4.68
20.02.2024 00:19:00;  101.00;  -50.00;   40.00;    7.96;   0.899;       0;    2.63; 1016.78;    4.52
20.02.2024 00:20:00;  101.00;  -50.00;   40.00;    7.95;   0.898;       0;    3.19; 1016.77;    4.52
20.02.2024 00:21:00;  101.00;  -50.00;   40.00;    7.94;   0.898;       0;    2.61; 1016.77;    3.36
20.02.2024 00:22:00;  101.00;  -50.00;   40.00;    7.93;   0.898;       0;    2.59; 1016.79;    4.47
20.02.2024 00:23:00;   95.97;  -50.00;   40.00;    7.93;   0.897;       0;    3.60; 1016.79;    4.96
20.02.2024 00:24:00;  101.00;  -50.00;   40.00;    7.91;   0.897;       0;    3.48; 1016.79;    5.44
20.02.2024 00:25:00;  101.00;  -50.00;   40.00;    7.91;   0.897;       0;    2.72; 1016.80;    4.12
20.02.2024 00:26:00;  101.00;  -50.00;   40.00;    7.91;   0.897;       0;    1.98; 1016.79;    3.90
20.02.2024 00:27:00;  101.00;  -50.00;   40.00;    7.90;   0.897;       0;    2.48; 1016.80;    3.07
20.02.2024 00:28:00;  101.00;  -50.00;   40.00;    7.90;   0.896;       0;    2.25; 1016.79;    3.14
20.02.2024 00:29:00;  101.00;  -50.00;   40.00;    7.90;   0.896;       0;    2.92; 1016.81;    3.78
20.02.2024 00:30:00;  101.00;  -50.00;   40.00;    7.88;   0.895;       0;    3.75; 1016.80;    5.16
20.02.2024 00:31:00;  101.00;  -50.00;   40.00;    7.87;   0.895;       0;    2.60; 1016.79;    3.53
20.02.2024 00:32:00;  101.00;  -50.00;   40.00;    7.86;   0.895;       0;    3.67; 1016.81;    4.80
20.02.2024 00:33:00;  101.00;  -50.00;   40.00;    7.85;   0.895;       0;    3.00; 1016.82;    4.32
