         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
24.02.2024 00:00:00;  101.00;  -50.00;   40.00;    5.14;   0.739;       0;    1.24;  990.89;    1.80
24.02.2024 00:01:00;  101.00;  -50.00;   40.00;    5.13;   0.740;       0;    2.09;  990.88;    3.00
24.02.2024 00:02:00;  101.00;  -50.00;   40.00;    5.14;   0.740;       0;    1.85;  990.87;    2.90
24.02.2024 00:03:00;  101.00;  -50.00;   40.00;    5.13;   0.740;       0;    1.53;  990.88;    1.97
24.02.2024 00:04:00;   95.97;  -50.00;   40.00;    5.13;   0.740;       0;    2.39;  990.88;    2.99
24.02.2024 00:05:00;  101.00;  -50.00;   40.00;    5.13;   0.741;       0;    2.18;  990.86;    2.82
24.02.2024 00:06:00;   95.97;  -50.00;   40.00;    5.14;   0.741;       0;    2.38;  990.85;    2.81
24.02.2024 00:07:00;  101.00;  -50.00;   40.00;    5.15;   0.741;       0;    2.09;  990.86;    2.97
24.02.2024 00:08:00;   95.97;  -50.00;   40.00;    5.16;   0.741;       0;    2.29;  990.86;    2.97
24.02.2024 00:09:00;  101.00;  -50.00;   40.00;    5.16;   0.740;       0;    2.19;  990.86;    2.47
24.02.2024 00:10:00;   90.93;  -50.00;   40.00;    5.17;   0.740;       0;    1.40;  990.85;    1.95
24.02.2024 00:11:00;  101.00;  -50.00;   40.00;    5.16;   0.739;       0;    0.95;  990.85;    2.58
24.02.2024 00:12:00;   95.97;  -50.00;   40.00;    5.15;   0.739;       0;    2.69;  990.84;    3.39
24.02.2024 00:13:00;  101.00;  -50.00;   40.00;    5.15;   0.739;       0;    2.23;  990.83;    2.84
24.02.2024 00:14:00;  101.00;  -50.00;   40.00;    5.14;   0.739;       0;    2.06;  990.83;    3.23
24.02.2024 00:15:00;  101.00;  -50.00;   40.00;    5.14;   0.739;       0;    3.14;  990.82;    4.02
24.02.2024 00:16:00;  101.00;  -50.00;   40.00;    5.14;   0.740;       0;    2.16;  990.82;    3.71
24.02.2024 00:17:00;   95.97;  -50.00;   40.00;    5.15;   0.739;       0;    1.75;  990.80;    2.70
24.02.2024 00:18:00;  101.00;  -50.00;   40.00;    5.15;   0.739;       0;    2.21;  990.82;    3.84
24.02.2024 00:19:00;  101.00;  -50.00;   40.00;    5.16;   0.740;       0;    2.20;  990.82;    3.84
24.02.2024 00:20:00;  101.00;  -50.00;   40.00;    5.17;   0.740;       0;    2.30;  990.82;    2.91
24.02.2024 00:21:00;   90.93;  -50.00;   40.00;    5.19;   0.740;       0;    2.28;  990.82;    3.57
24.02.2024 00:22:00;  101.00;  -50.00;   40.00;    5.19;   0.739;       0;    2.47;  990.80;    3.74
24.02.2024 00:23:00;  101.00;  -50.00;   40.00;    5.18;   0.737;       0;    1.90;  990.81;    2.57
24.02.2024 00:24:00;  101.00;  -50.00;   40.00;    5.17;   0.736;       0;    2.01;  990.79;    3.21
24.02.2024 00:25:00;  101.00;  -50.00;   40.00;    5.16;   0.736;       0;    2.67;  990.79;    3.34
24.02.2024 00:26:00;  101.00;  -50.00;   40.00;    5.15;   0.737;       0;    2.29;  990.78;    3.17
24.02.2024 00:27:00;  101.00;  -50.00;   40.00;    5.16;   0.737;       0;    1.83;  990.79;    2.78
24.02.2024 00:28:00;  101.00;  -50.00;   40.00;    5.16;   0.737;       0;    1.93;  990.79;    3.21
24.02.2024 00:29:00;  101.00;  -50.00;   40.00;    5.16;   0.737;       0;    2.46;  990.80;    3.48
24.02.2024 00:30:00;  101.00;  -50.00;   40.00;    5.18;   0.738;       0;    2.56;  990.81;    3.44
24.02.2024 00:31:00;  101.00;  -50.00;   40.00;    5.19;   0.737;       0;    2.90;  990.78;    4.76
24.02.2024 00:32:00;  101.00;  -50.00;   40.00;    5.20;   0.736;       0;    2.62;  990.80;    3.40
24.02.2024 00:33:00;   90.93;  -50.00;   40.00;    5.20;   0.735;       0;    2.02;  990.83;    2.59
24.02.2024 00:34:00;  101.00;  -50.00;   40.00;    5.19;   0.734;       0;    1.48;  990.85;    1.98
24.02.2024 00:35:00;  101.00;  -50.00;   40.00;    5.18;   0.734;       0;    1.98;  990.88;    2.65
24.02.2024 00:36:00;  101.00;  -50.00;   40.00;    5.16;   0.734;       0;    1.53;  990.89;    2.02
24.02.2024 00:37:00;  101.00;  -50.00;   40.00;    5.16;   0.734;       0;    2.71;  990.91;    4.53
24.02.2024 00:38:00;  101.00;  -50.00;   40.00;    5.15;   0.734;       0;    1.85;  990.94;    2.49
24.02.2024 00:39:00;  101.00;  -50.00;   40.00;    5.13;   0.734;       0;    2.94;  990.94;    4.27
24.02.2024 00:40:00;  101.00;  -50.00;   40.00;    5.12;   0.734;       0;    1.51;  990.94;    1.95
24.02.2024 00:41:00;  101.00;  -50.00;   40.00;    5.11;   0.735;       0;    2.65;  990.95;    3.64
24.02.2024 00:42:00;   90.93;  -50.00;   40.00;    5.11;   0.735;       0;    2.03;  990.95;    3.30
24.02.2024 00:43:00;  101.00;  -50.00;   40.00;    5.11;   0.736;       0;    2.00;  990.93;    2.95
24.02.2024 00:44:00;  101.00;  -50.00;   40.00;    5.10;   0.736;       0;    2.83;  990.95;    3.70
24.02.2024 00:45:00;  101.00;  -50.00;   40.00;    5.10;   0.736;       0;    2.58;  990.95;    3.21
24.02.2024 00:46:00;   90.93;  -50.00;   40.00;    5.10;   0.736;       0;    1.98;  990.95;    2.37
24.02.2024 00:47:00;  101.00;  -50.00;   40.00;    5.09;   0.736;       0;    1.70;  990.94;    2.87
24.02.2024 00:48:00;  101.00;  -50.00;   40.00;    5.08;   0.736;       0;    2.09;  990.95;    3.61
24.02.2024 00:49:00;  101.00;  -50.00;   40.00;    5.07;   0.736;       0;    1.92;  990.94;    2.89
24.02.2024 00:50:00;  101.00;  -50.00;   40.00;    5.06;   0.736;       0;    1.49;  990.94;    1.80
24.02.2024 00:51:00;   95.97;  -50.00;   40.00;    5.06;   0.737;       0;    1.76;  990.94;    2.14
24.02.2024 00:52:00;  101.00;  -50.00;   40.00;    5.04;   0.736;       0;    2.78;  990.92;    3.24
24.02.2024 00:53:00;  101.00;  -50.00;   40.00;    5.02;   0.736;       0;    1.75;  990.93;    2.44
24.02.2024 00:54:00;  101.00;  -50.00;   40.00;    5.01;   0.737;       0;    0.87;  990.92;    1.16
24.02.2024 00:55:00;   80.87;  -50.00;   40.00;    4.99;   0.737;       0;    2.38;  990.93;    3.67
24.02.2024 00:56:00;   95.97;  -50.00;   40.00;    4.98;   0.738;       0;    2.54;  990.94;    3.28
24.02.2024 00:57:00;  101.00;  -50.00;   40.00;    4.96;   0.738;       0;    2.16;  990.96;    2.62
24.02.2024 00:58:00;  101.00;  -50.00;   40.00;    4.95;   0.738;       0;    1.97;  990.96;    2.91
24.02.2024 00:59:00;  101.00;  -50.00;   40.00;    4.93;   0.739;       0;    1.68;  990.96;    2.23
24.02.2024 01:00:00;   85.90;  -50.00;   40.00;    4.93;   0.741;       0;    2.17;  990.96;    3.01
24.02.2024 01:01:00;  101.00;  -50.00;   40.00;    4.92;   0.741;       0;    1.90;  990.95;    2.65
24.02.2024 01:02:00;  101.00;  -50.00;   40.00;    4.91;   0.741;       0;    1.55;  990.95;    2.02
24.02.2024 01:03:00;  101.00;  -50.00;   40.00;    4.91;   0.741;       0;    2.08;  990.94;    2.45
24.02.2024 01:04:00;  101.00;  -50.00;   40.00;    4.91;   0.742;       0;    2.12;  990.93;    2.75
24.02.2024 01:05:00;   90.93;  -50.00;   40.00;    4.90;   0.742;       0;    1.58;  990.94;    2.22
24.02.2024 01:06:00;   95.97;  -50.00;   40.00;    4.89;   0.742;       0;    1.32;  990.92;    1.71
24.02.2024 01:07:00;   85.90;  -50.00;   40.00;    4.87;   0.742;       0;    2.65;  990.91;    3.48
24.02.2024 01:08:00;   95.97;  -50.00;   40.00;    4.89;   0.744;       0;    1.80;  990.89;    2.08
24.02.2024 01:09:00;   95.97;  -50.00;   40.00;    4.88;   0.743;       0;    2.28;  990.88;    2.74
24.02.2024 01:10:00;   90.93;  -50.00;   40.00;    4.87;   0.743;       0;    1.40;  990.87;    2.42
24.02.2024 01:11:00;   95.97;  -50.00;   40.00;    4.86;   0.742;       0;    1.83;  990.86;    2.15
24.02.2024 01:12:00;  101.00;  -50.00;   40.00;    4.86;   0.743;       0;    1.64;  990.84;    2.11
24.02.2024 01:13:00;   95.97;  -50.00;   40.00;    4.85;   0.743;       0;    1.03;  990.83;    1.38
24.02.2024 01:14:00;   95.97;  -50.00;   40.00;    4.83;   0.743;       0;    0.87;  990.84;    1.42
24.02.2024 01:15:00;  101.00;  -50.00;   40.00;    4.80;   0.742;       0;    1.35;  990.85;    1.61
24.02.2024 01:16:00;  101.00;  -50.00;   40.00;    4.78;   0.742;       0;    1.37;  990.87;    1.77
24.02.2024 01:17:00;   95.97;  -50.00;   40.00;    4.76;   0.743;       0;    2.17;  990.88;    3.05
24.02.2024 01:18:00;  101.00;  -50.00;   40.00;    4.75;   0.745;       0;    1.96;  990.89;    2.72
24.02.2024 01:19:00;  101.00;  -50.00;   40.00;    4.74;   0.745;       0;    2.21;  990.90;    2.81
24.02.2024 01:20:00;  101.00;  -50.00;   40.00;    4.74;   0.746;       0;    1.89;  990.91;    2.76
24.02.2024 01:21:00;  101.00;  -50.00;   40.00;    4.75;   0.748;       0;    2.34;  990.92;    3.08
24.02.2024 01:22:00;   95.97;  -50.00;   40.00;    4.76;   0.748;       0;    2.17;  990.94;    2.93
24.02.2024 01:23:00;  101.00;  -50.00;   40.00;    4.77;   0.748;       0;    0.99;  990.95;    2.18
24.02.2024 01:24:00;  101.00;  -50.00;   40.00;    4.76;   0.748;       0;    1.29;  990.95;    1.89
24.02.2024 01:25:00;  101.00;  -50.00;   40.00;    4.73;   0.746;       0;    0.76;  990.96;    1.28
24.02.2024 01:26:00;   95.97;  -50.00;   40.00;    4.70;   0.745;       0;    0.92;  990.97;    1.72
24.02.2024 01:27:00;  101.00;  -50.00;   40.00;    4.68;   0.746;       0;    0.75;  990.98;    1.15
24.02.2024 01:28:00;  101.00;  -50.00;   40.00;    4.66;   0.747;       0;    1.43;  990.99;    1.80
24.02.2024 01:29:00;  101.00;  -50.00;   40.00;    4.63;   0.747;       0;    1.50;  990.98;    2.28
24.02.2024 01:30:00;   95.97;  -50.00;   40.00;    4.62;   0.749;       0;    2.29;  990.96;    2.68
24.02.2024 01:31:00;  101.00;  -50.00;   40.00;    4.63;   0.750;       0;    1.11;  990.93;    1.82
24.02.2024 01:32:00;  101.00;  -50.00;   40.00;    4.62;   0.751;       0;    1.18;  990.91;    1.75
24.02.2024 01:33:00;   95.97;  -50.00;   40.00;    4.61;   0.750;       0;    1.37;  990.90;    1.71
24.02.2024 01:34:00;   90.93;  -50.00;   40.00;    4.59;   0.750;       0;    1.12;  990.87;    1.55
24.02.2024 01:35:00;  101.00;  -50.00;   40.00;    4.58;   0.751;       0;    1.43;  990.85;    1.89
24.02.2024 01:36:00;  101.00;  -50.00;   40.00;    4.56;   0.751;       0;    1.78;  990.85;    2.49
24.02.2024 01:37:00;  101.00;  -50.00;   40.00;    4.54;   0.752;       0;    1.73;  990.84;    2.37
24.02.2024 01:38:00;   90.93;  -50.00;   40.00;    4.54;   0.753;       0;    1.63;  990.82;    1.98
24.02.2024 01:39:00;  101.00;  -50.00;   40.00;    4.53;   0.753;       0;    1.07;  990.79;    1.49
24.02.2024 01:40:00;  101.00;  -50.00;   40.00;    4.53;   0.754;       0;    1.52;  990.80;    2.30
24.02.2024 01:41:00;  101.00;  -50.00;   40.00;    4.52;   0.754;       0;    2.53;  990.81;    3.05
24.02.2024 01:42:00;  101.00;  -50.00;   40.00;    4.52;   0.755;       0;    1.10;  990.81;    1.71
24.02.2024 01:43:00;  101.00;  -50.00;   40.00;    4.52;   0.755;       0;    1.33;  990.81;    1.96
24.02.2024 01:44:00;  101.00;  -50.00;   40.00;    4.51;   0.755;       0;    1.18;  990.81;    1.40
24.02.2024 01:45:00;   95.97;  -50.00;   40.00;    4.48;   0.754;       0;    1.13;  990.80;    1.56
24.02.2024 01:46:00;  101.00;  -50.00;   40.00;    4.46;   0.755;       0;    1.38;  990.79;    1.93
24.02.2024 01:47:00;   80.87;  -50.00;   40.00;    4.44;   0.755;       0;    0.87;  990.81;    1.15
24.02.2024 01:48:00;   95.97;  -50.00;   40.00;    4.41;   0.754;       0;    1.12;  990.81;    1.59
24.02.2024 01:49:00;  101.00;  -50.00;   40.00;    4.37;   0.755;       0;    1.36;  990.82;    1.83
24.02.2024 01:50:00;   95.97;  -50.00;   40.00;    4.36;   0.757;       0;    1.23;  990.82;    2.93
24.02.2024 01:51:00;  101.00;  -50.00;   40.00;    4.35;   0.758;       0;    1.58;  990.83;    2.32
24.02.2024 01:52:00;   85.90;  -50.00;   40.00;    4.35;   0.759;       0;    1.02;  990.84;    1.29
24.02.2024 01:53:00;  101.00;  -50.00;   40.00;    4.34;   0.760;       0;    1.20;  990.86;    2.30
24.02.2024 01:54:00;  101.00;  -50.00;   40.00;    4.34;   0.761;       0;    0.80;  990.87;    1.52
24.02.2024 01:55:00;  101.00;  -50.00;   40.00;    4.33;   0.762;       0;    1.39;  990.86;    1.98
24.02.2024 01:56:00;  101.00;  -50.00;   40.00;    4.31;   0.761;       0;    1.15;  990.86;    1.70
24.02.2024 01:57:00;  101.00;  -50.00;   40.00;    4.31;   0.762;       0;    1.76;  990.87;    2.41
24.02.2024 01:58:00;  101.00;  -50.00;   40.00;    4.31;   0.764;       0;    2.16;  990.88;    2.73
24.02.2024 01:59:00;   95.97;  -50.00;   40.00;    4.33;   0.766;       0;    1.57;  990.90;    1.95
24.02.2024 02:00:00;  101.00;  -50.00;   40.00;    4.34;   0.766;       0;    1.28;  990.89;    1.99
24.02.2024 02:01:00;   90.93;  -50.00;   40.00;    4.32;   0.764;       0;    1.38;  990.89;    2.08
24.02.2024 02:02:00;   90.93;  -50.00;   40.00;    4.31;   0.764;       0;    1.33;  990.90;    2.16
24.02.2024 02:03:00;   95.97;  -50.00;   40.00;    4.29;   0.764;       0;    2.24;  990.89;    3.11
24.02.2024 02:04:00;  101.00;  -50.00;   40.00;    4.29;   0.766;       0;    1.82;  990.89;    2.88
24.02.2024 02:05:00;  101.00;  -50.00;   40.00;    4.31;   0.768;       0;    2.18;  990.88;    2.92
24.02.2024 02:06:00;   95.97;  -50.00;   40.00;    4.32;   0.768;       0;    1.15;  990.85;    1.61
24.02.2024 02:07:00;  101.00;  -50.00;   40.00;    4.33;   0.767;       0;    1.13;  990.85;    1.56
24.02.2024 02:08:00;  101.00;  -50.00;   40.00;    4.31;   0.767;       0;    1.44;  990.83;    2.01
24.02.2024 02:09:00;  101.00;  -50.00;   40.00;    4.31;   0.766;       0;    1.40;  990.83;    2.25
24.02.2024 02:10:00;  101.00;  -50.00;   40.00;    4.31;   0.767;       0;    1.40;  990.83;    2.09
24.02.2024 02:11:00;   85.90;  -50.00;   40.00;    4.32;   0.768;       0;    1.89;  990.83;    2.56
24.02.2024 02:12:00;  101.00;  -50.00;   40.00;    4.33;   0.768;       0;    1.80;  990.83;    2.38
24.02.2024 02:13:00;  101.00;  -50.00;   40.00;    4.34;   0.768;       0;    2.08;  990.80;    2.77
24.02.2024 02:14:00;  101.00;  -50.00;   40.00;    4.33;   0.767;       0;    1.88;  990.81;    2.49
24.02.2024 02:15:00;  101.00;  -50.00;   40.00;    4.32;   0.767;       0;    1.46;  990.83;    2.03
24.02.2024 02:16:00;  101.00;  -50.00;   40.00;    4.32;   0.767;       0;    1.86;  990.86;    2.43
24.02.2024 02:17:00;  101.00;  -50.00;   40.00;    4.33;   0.768;       0;    1.85;  990.85;    2.59
24.02.2024 02:18:00;   80.87;  -50.00;   40.00;    4.34;   0.768;       0;    1.76;  990.84;    2.33
24.02.2024 02:19:00;  101.00;  -50.00;   40.00;    4.33;   0.767;       0;    1.71;  990.84;    2.37
24.02.2024 02:20:00;  101.00;  -50.00;   40.00;    4.33;   0.767;       0;    1.55;  990.83;    2.73
24.02.2024 02:21:00;   95.97;  -50.00;   40.00;    4.31;   0.766;       0;    1.85;  990.84;    2.85
24.02.2024 02:22:00;  101.00;  -50.00;   40.00;    4.31;   0.767;       0;    1.75;  990.81;    2.81
24.02.2024 02:23:00;  101.00;  -50.00;   40.00;    4.32;   0.768;       0;    1.20;  990.83;    1.60
24.02.2024 02:24:00;  101.00;  -50.00;   40.00;    4.32;   0.768;       0;    1.68;  990.85;    2.01
24.02.2024 02:25:00;  101.00;  -50.00;   40.00;    4.32;   0.767;       0;    1.61;  990.85;    1.81
24.02.2024 02:26:00;  101.00;  -50.00;   40.00;    4.30;   0.766;       0;    1.16;  990.83;    1.40
24.02.2024 02:27:00;   85.90;  -50.00;   40.00;    4.27;   0.765;       0;    1.70;  990.83;    2.28
24.02.2024 02:28:00;   95.97;  -50.00;   40.00;    4.26;   0.767;       0;    1.24;  990.84;    1.68
24.02.2024 02:29:00;   95.97;  -50.00;   40.00;    4.27;   0.768;       0;    1.64;  990.84;    2.23
24.02.2024 02:30:00;  101.00;  -50.00;   40.00;    4.28;   0.769;       0;    1.20;  990.85;    1.80
24.02.2024 02:31:00;   90.93;  -50.00;   40.00;    4.28;   0.769;       0;    1.03;  990.85;    1.41
24.02.2024 02:32:00;   95.97;  -50.00;   40.00;    4.26;   0.768;       0;    0.67;  990.87;    1.16
24.02.2024 02:33:00;  101.00;  -50.00;   40.00;    4.25;   0.768;       0;    1.27;  990.87;    1.59
24.02.2024 02:34:00;  101.00;  -50.00;   40.00;    4.25;   0.768;       0;    0.89;  990.88;    1.36
24.02.2024 02:35:00;  101.00;  -50.00;   40.00;    4.23;   0.768;       0;    0.47;  990.89;    0.63
24.02.2024 02:36:00;  101.00;  -50.00;   40.00;    4.21;   0.768;       0;    1.00;  990.89;    1.70
24.02.2024 02:37:00;  101.00;  -50.00;   40.00;    4.19;   0.768;       0;    1.34;  990.90;    1.98
24.02.2024 02:38:00;   95.97;  -50.00;   40.00;    4.17;   0.768;       0;    1.78;  990.89;    2.05
24.02.2024 02:39:00;   95.97;  -50.00;   40.00;    4.17;   0.770;       0;    1.60;  990.89;    1.87
24.02.2024 02:40:00;  101.00;  -50.00;   40.00;    4.20;   0.773;       0;    1.07;  990.89;    1.24
24.02.2024 02:41:00;  101.00;  -50.00;   40.00;    4.22;   0.773;       0;    0.81;  990.91;    1.07
24.02.2024 02:42:00;  101.00;  -50.00;   40.00;    4.22;   0.772;       0;    0.95;  990.92;    1.16
24.02.2024 02:43:00;  101.00;  -50.00;   40.00;    4.22;   0.771;       0;    0.71;  990.91;    0.85
24.02.2024 02:44:00;  101.00;  -50.00;   40.00;    4.22;   0.771;       0;    0.48;  990.91;    0.70
24.02.2024 02:45:00;  101.00;  -50.00;   40.00;    4.22;   0.770;       0;    0.55;  990.92;    0.75
