         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
09.01.2024 00:00:00;  101.00;  100.00;   40.00;   -6.95;   0.736;       0;    1.93; 1030.94;    2.37
09.01.2024 00:01:00;  101.00;  100.00;   40.00;   -6.96;   0.736;       0;    1.57; 1030.94;    2.21
09.01.2024 00:02:00;  101.00;  100.00;   40.00;   -6.96;   0.737;       0;    2.62; 1030.93;    3.11
09.01.2024 00:03:00;  101.00;  100.00;   40.00;   -6.95;   0.737;       0;    1.85; 1030.93;    2.90
09.01.2024 00:04:00;  101.00;  100.00;   40.00;   -6.95;   0.738;       0;    1.52; 1030.92;    2.08
09.01.2024 00:05:00;  101.00;  100.00;   40.00;   -6.96;   0.737;       0;    2.19; 1030.91;    3.22
09.01.2024 00:06:00;  101.00;  100.00;   40.00;   -6.96;   0.737;       0;    1.72; 1030.92;    2.84
09.01.2024 00:07:00;  101.00;  100.00;   40.00;   -6.96;   0.737;       0;    2.00; 1030.90;    2.84
09.01.2024 00:08:00;   95.97;  100.00;   40.00;   -6.97;   0.737;       0;    2.07; 1030.89;    3.26
09.01.2024 00:09:00;  101.00;  100.00;   40.00;   -6.98;   0.736;       0;    1.24; 1030.88;    1.46
09.01.2024 00:10:00;  101.00;  100.00;   40.00;   -6.99;   0.736;       0;    1.90; 1030.87;    2.54
09.01.2024 00:11:00;  101.00;  100.00;   40.00;   -7.01;   0.736;       0;    1.20; 1030.86;    1.65
09.01.2024 00:12:00;  101.00;  100.00;   40.00;   -7.03;   0.736;       0;    1.19; 1030.86;    1.91
09.01.2024 00:13:00;  101.00;  100.00;   40.00;   -7.03;   0.737;       0;    2.60; 1030.85;    3.11
09.01.2024 00:14:00;  101.00;  100.00;   40.00;   -7.03;   0.739;       0;    2.88; 1030.84;    3.78
09.01.2024 00:15:00;  101.00;  100.00;   40.00;   -7.02;   0.740;       0;    1.66; 1030.82;    2.55
09.01.2024 00:16:00;  101.00;  100.00;   40.00;   -7.03;   0.739;       0;    0.87; 1030.82;    1.08
09.01.2024 00:17:00;   95.97;  100.00;   40.00;   -7.04;   0.739;       0;    1.63; 1030.81;    2.61
09.01.2024 00:18:00;  101.00;  100.00;   40.00;   -7.05;   0.740;       0;    1.89; 1030.81;    2.38
09.01.2024 00:19:00;  101.00;  100.00;   40.00;   -7.05;   0.740;       0;    1.25; 1030.81;    2.03
09.01.2024 00:20:00;  101.00;  100.00;   40.00;   -7.06;   0.740;       0;    1.82; 1030.80;    2.41
09.01.2024 00:21:00;  101.00;  100.00;   40.00;   -7.06;   0.740;       0;    1.37; 1030.78;    2.36
09.01.2024 00:22:00;  101.00;  100.00;   40.00;   -7.06;   0.741;       0;    1.11; 1030.79;    1.65
09.01.2024 00:23:00;  101.00;  100.00;   40.00;   -7.06;   0.741;       0;    1.55; 1030.77;    2.48
09.01.2024 00:24:00;  101.00;  100.00;   40.00;   -7.06;   0.741;       0;    2.87; 1030.73;    3.83
09.01.2024 00:25:00;  101.00;  100.00;   40.00;   -7.05;   0.743;       0;    2.30; 1030.72;    3.36
09.01.2024 00:26:00;  101.00;  100.00;   40.00;   -7.03;   0.743;       0;    2.14; 1030.71;    2.76
09.01.2024 00:27:00;  101.00;  100.00;   40.00;   -7.02;   0.743;       0;    2.73; 1030.71;    3.22
09.01.2024 00:28:00;  101.00;  100.00;   40.00;   -7.01;   0.744;       0;    2.18; 1030.71;    2.78
09.01.2024 00:29:00;  101.00;  100.00;   40.00;   -7.00;   0.743;       0;    2.01; 1030.70;    2.61
09.01.2024 00:30:00;  101.00;  100.00;   40.00;   -6.99;   0.743;       0;    2.08; 1030.69;    3.02
09.01.2024 00:31:00;  101.00;  100.00;   40.00;   -6.98;   0.743;       0;    2.80; 1030.68;    4.51
09.01.2024 00:32:00;  101.00;  100.00;   40.00;   -6.97;   0.744;       0;    2.72; 1030.69;    3.70
09.01.2024 00:33:00;  101.00;  100.00;   40.00;   -6.97;   0.743;       0;    2.20; 1030.71;    2.66
09.01.2024 00:34:00;  101.00;  100.00;   40.00;   -6.98;   0.741;       0;    2.30; 1030.71;    2.83
09.01.2024 00:35:00;  101.00;  100.00;   40.00;   -6.99;   0.741;       0;    1.14; 1030.71;    2.08
09.01.2024 00:36:00;   95.97;  100.00;   40.00;   -6.99;   0.741;       0;    1.38; 1030.73;    1.90
09.01.2024 00:37:00;  101.00;  100.00;   40.00;   -7.00;   0.741;       0;    2.32; 1030.73;    4.83
09.01.2024 00:38:00;   95.97;  100.00;   40.00;   -7.02;   0.741;       0;    1.59; 1030.75;    2.53
09.01.2024 00:39:00;  101.00;  100.00;   40.00;   -7.03;   0.741;       0;    1.76; 1030.74;    2.54
09.01.2024 00:40:00;  101.00;  100.00;   40.00;   -7.04;   0.741;       0;    1.03; 1030.73;    1.96
09.01.2024 00:41:00;  101.00;  100.00;   40.00;   -7.05;   0.741;       0;    1.32; 1030.75;    1.62
09.01.2024 00:42:00;  101.00;  100.00;   40.00;   -7.07;   0.742;       0;    1.15; 1030.73;    2.58
09.01.2024 00:43:00;  101.00;  100.00;   40.00;   -7.07;   0.742;       0;    1.85; 1030.74;    2.87
09.01.2024 00:44:00;  101.00;  100.00;   40.00;   -7.09;   0.742;       0;    1.80; 1030.74;    2.79
09.01.2024 00:45:00;  101.00;  100.00;   40.00;   -7.10;   0.742;       0;    1.46; 1030.73;    2.33
09.01.2024 00:46:00;  101.00;  100.00;   40.00;   -7.12;   0.742;       0;    1.62; 1030.73;    2.09
09.01.2024 00:47:00;   95.97;  100.00;   40.00;   -7.14;   0.742;       0;    1.75; 1030.71;    2.35
09.01.2024 00:48:00;  101.00;  100.00;   40.00;   -7.16;   0.743;       0;    1.93; 1030.69;    2.65
09.01.2024 00:49:00;  101.00;  100.00;   40.00;   -7.18;   0.743;       0;    1.65; 1030.67;    2.17
09.01.2024 00:50:00;  101.00;  100.00;   40.00;   -7.20;   0.743;       0;    1.86; 1030.68;    2.27
09.01.2024 00:51:00;  101.00;  100.00;   40.00;   -7.21;   0.745;       0;    2.04; 1030.67;    3.06
09.01.2024 00:52:00;  101.00;  100.00;   40.00;   -7.23;   0.745;       0;    1.75; 1030.67;    2.43
09.01.2024 00:53:00;  101.00;  100.00;   40.00;   -7.25;   0.745;       0;    1.67; 1030.67;    2.32
09.01.2024 00:54:00;   95.97;  100.00;   40.00;   -7.26;   0.746;       0;    1.86; 1030.66;    2.40
09.01.2024 00:55:00;  101.00;  100.00;   40.00;   -7.28;   0.746;       0;    1.16; 1030.65;    1.81
09.01.2024 00:56:00;  101.00;  100.00;   40.00;   -7.30;   0.747;       0;    1.27; 1030.64;    1.57
09.01.2024 00:57:00;  101.00;  100.00;   40.00;   -7.32;   0.747;       0;    1.62; 1030.64;    2.07
09.01.2024 00:58:00;  101.00;  100.00;   40.00;   -7.34;   0.748;       0;    2.17; 1030.63;    2.75
09.01.2024 00:59:00;  101.00;  100.00;   40.00;   -7.36;   0.748;       0;    1.99; 1030.64;    2.91
09.01.2024 01:00:00;  101.00;  100.00;   40.00;   -7.37;   0.749;       0;    1.26; 1030.65;    1.67
09.01.2024 01:01:00;  101.00;  100.00;   40.00;   -7.36;   0.751;       0;    2.36; 1030.67;    3.12
