         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
27.01.2024 00:00:00;  101.00;  -50.00;   40.00;    5.38;   0.774;       0;    3.33; 1024.47;    4.94
27.01.2024 00:01:00;  101.00;  -50.00;   40.00;    5.38;   0.774;       0;    3.81; 1024.49;    4.41
27.01.2024 00:02:00;  101.00;  -50.00;   40.00;    5.39;   0.775;       0;    3.78; 1024.46;    4.66
27.01.2024 00:03:00;  101.00;  -50.00;   40.00;    5.40;   0.775;       0;    5.90; 1024.50;    7.64
27.01.2024 00:04:00;   95.97;  -50.00;   40.00;    5.41;   0.774;       0;    4.43; 1024.50;    5.78
27.01.2024 00:05:00;   90.93;  -50.00;   40.00;    5.41;   0.774;       0;    4.33; 1024.51;    6.53
27.01.2024 00:06:00;  101.00;  -50.00;   40.00;    5.41;   0.774;       0;    4.04; 1024.52;    6.53
27.01.2024 00:07:00;  101.00;  -50.00;   40.00;    5.41;   0.774;       0;    4.52; 1024.54;    6.53
27.01.2024 00:08:00;  101.00;  -50.00;   40.00;    5.41;   0.773;       0;    4.72; 1024.56;    6.18
27.01.2024 00:09:00;  101.00;  -50.00;   40.00;    5.41;   0.773;       0;    4.84; 1024.56;    6.04
27.01.2024 00:10:00;  101.00;  -50.00;   40.00;    5.41;   0.773;       0;    4.11; 1024.61;    6.07
27.01.2024 00:11:00;  101.00;  -50.00;   40.00;    5.41;   0.773;       0;    3.87; 1024.63;    5.29
27.01.2024 00:12:00;  101.00;  -50.00;   40.00;    5.41;   0.773;       0;    4.80; 1024.63;    6.93
27.01.2024 00:13:00;  101.00;  -50.00;   40.00;    5.42;   0.773;       0;    4.16; 1024.67;    6.49
27.01.2024 00:14:00;  101.00;  -50.00;   40.00;    5.42;   0.773;       0;    3.35; 1024.69;    5.52
27.01.2024 00:15:00;  101.00;  -50.00;   40.00;    5.42;   0.773;       0;    3.76; 1024.73;    5.66
27.01.2024 00:16:00;   95.97;  -50.00;   40.00;    5.41;   0.773;       0;    3.06; 1024.76;    3.96
27.01.2024 00:17:00;  101.00;  -50.00;   40.00;    5.41;   0.773;       0;    4.44; 1024.76;    5.48
27.01.2024 00:18:00;  101.00;  -50.00;   40.00;    5.40;   0.773;       0;    4.53; 1024.78;    5.16
27.01.2024 00:19:00;  101.00;  -50.00;   40.00;    5.39;   0.774;       0;    3.77; 1024.79;    4.93
27.01.2024 00:20:00;  101.00;  -50.00;   40.00;    5.39;   0.774;       0;    3.65; 1024.79;    5.21
27.01.2024 00:21:00;  101.00;  -50.00;   40.00;    5.38;   0.774;       0;    3.27; 1024.78;    5.80
27.01.2024 00:22:00;  101.00;  -50.00;   40.00;    5.38;   0.775;       0;    3.94; 1024.74;    6.15
27.01.2024 00:23:00;   95.97;  -50.00;   40.00;    5.39;   0.776;       0;    4.22; 1024.74;    5.94
27.01.2024 00:24:00;  101.00;  -50.00;   40.00;    5.39;   0.776;       0;    4.64; 1024.72;    5.94
27.01.2024 00:25:00;   95.97;  -50.00;   40.00;    5.39;   0.776;       0;    2.51; 1024.71;    3.68
27.01.2024 00:26:00;   95.97;  -50.00;   40.00;    5.38;   0.776;       0;    2.77; 1024.73;    3.47
27.01.2024 00:27:00;  101.00;  -50.00;   40.00;    5.38;   0.777;       0;    3.06; 1024.72;    4.25
27.01.2024 00:28:00;  101.00;  -50.00;   40.00;    5.36;   0.777;       0;    4.61; 1024.73;    6.69
27.01.2024 00:29:00;  101.00;  -50.00;   40.00;    5.36;   0.778;       0;    4.25; 1024.76;    5.55
27.01.2024 00:30:00;  101.00;  -50.00;   40.00;    5.36;   0.779;       0;    3.41; 1024.78;    4.49
27.01.2024 00:31:00;  101.00;  -50.00;   40.00;    5.36;   0.779;       0;    2.97; 1024.79;    4.29
27.01.2024 00:32:00;  101.00;  -50.00;   40.00;    5.36;   0.780;       0;    1.89; 1024.80;    2.36
27.01.2024 00:33:00;  101.00;  -50.00;   40.00;    5.36;   0.781;       0;    3.52; 1024.81;    6.09
27.01.2024 00:34:00;   95.97;  -50.00;   40.00;    5.36;   0.781;       0;    3.95; 1024.80;    5.28
27.01.2024 00:35:00;  101.00;  -50.00;   40.00;    5.36;   0.782;       0;    3.03; 1024.83;    5.56
27.01.2024 00:36:00;  101.00;  -50.00;   40.00;    5.36;   0.783;       0;    3.07; 1024.82;    4.26
27.01.2024 00:37:00;  101.00;  -50.00;   40.00;    5.37;   0.783;       0;    2.98; 1024.83;    4.24
27.01.2024 00:38:00;  101.00;  -50.00;   40.00;    5.38;   0.784;       0;    3.13; 1024.87;    5.11
27.01.2024 00:39:00;   85.90;  -50.00;   40.00;    5.38;   0.784;       0;    2.52; 1024.89;    3.60
27.01.2024 00:40:00;  101.00;  -50.00;   40.00;    5.39;   0.785;       0;    3.72; 1024.89;    5.41
27.01.2024 00:41:00;  101.00;  -50.00;   40.00;    5.39;   0.785;       0;    5.06; 1024.86;    6.69
27.01.2024 00:42:00;  101.00;  -50.00;   40.00;    5.39;   0.786;       0;    4.65; 1024.85;    6.32
27.01.2024 00:43:00;  101.00;  -50.00;   40.00;    5.39;   0.787;       0;    3.92; 1024.86;    5.78
27.01.2024 00:44:00;   95.97;  -50.00;   40.00;    5.39;   0.787;       0;    5.27; 1024.83;    7.39
27.01.2024 00:45:00;   95.97;  -50.00;   40.00;    5.39;   0.787;       0;    4.46; 1024.81;    7.39
27.01.2024 00:46:00;  101.00;  -50.00;   40.00;    5.39;   0.788;       0;    3.71; 1024.85;    5.70
27.01.2024 00:47:00;  101.00;  -50.00;   40.00;    5.40;   0.789;       0;    3.21; 1024.82;    4.40
27.01.2024 00:48:00;  101.00;  -50.00;   40.00;    5.41;   0.789;       0;    2.53; 1024.81;    3.32
27.01.2024 00:49:00;  101.00;  -50.00;   40.00;    5.41;   0.790;       0;    3.48; 1024.82;    4.31
27.01.2024 00:50:00;   95.97;  -50.00;   40.00;    5.41;   0.790;       0;    3.07; 1024.84;    4.22
27.01.2024 00:51:00;  101.00;  -50.00;   40.00;    5.41;   0.790;       0;    2.70; 1024.87;    3.73
27.01.2024 00:52:00;  101.00;  -50.00;   40.00;    5.40;   0.790;       0;    3.99; 1024.91;    5.51
27.01.2024 00:53:00;  101.00;  -50.00;   40.00;    5.40;   0.791;       0;    3.90; 1024.92;    5.46
27.01.2024 00:54:00;  101.00;  -50.00;   40.00;    5.39;   0.791;       0;    2.59; 1024.94;    3.74
27.01.2024 00:55:00;  101.00;  -50.00;   40.00;    5.39;   0.792;       0;    2.14; 1024.93;    2.94
27.01.2024 00:56:00;   95.97;  -50.00;   40.00;    5.38;   0.792;       0;    3.00; 1024.92;    4.94
27.01.2024 00:57:00;  101.00;  -50.00;   40.00;    5.38;   0.793;       0;    3.96; 1024.96;    6.80
27.01.2024 00:58:00;  101.00;  -50.00;   40.00;    5.38;   0.793;       0;    3.19; 1024.98;    4.38
27.01.2024 00:59:00;  101.00;  -50.00;   40.00;    5.36;   0.794;       0;    2.69; 1025.00;    3.39
27.01.2024 01:00:00;  101.00;  -50.00;   40.00;    5.36;   0.794;       0;    2.80; 1024.98;    4.16
27.01.2024 01:01:00;  101.00;  -50.00;   40.00;    5.34;   0.794;       0;    4.13; 1024.98;    5.73
27.01.2024 01:02:00;  101.00;  -50.00;   40.00;    5.32;   0.794;       0;    2.61; 1025.00;    3.50
27.01.2024 01:03:00;   95.97;  -50.00;   40.00;    5.28;   0.794;       0;    2.73; 1025.00;    3.61
27.01.2024 01:04:00;  101.00;  -50.00;   40.00;    5.25;   0.794;       0;    3.55; 1025.00;    4.74
27.01.2024 01:05:00;  101.00;  -50.00;   40.00;    5.21;   0.795;       0;    4.87; 1025.00;    6.26
