         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
30.01.2024 00:00:00;  101.00;  -50.00;   40.00;    5.94;   0.789;       0;    0.00; 1022.37;    0.00
30.01.2024 00:01:00;  101.00;  -50.00;   40.00;    5.94;   0.790;       0;    0.00; 1022.36;    0.00
30.01.2024 00:02:00;  101.00;  -50.00;   40.00;    5.96;   0.791;       0;    0.00; 1022.38;    0.00
30.01.2024 00:03:00;  101.00;  -50.00;   40.00;    5.96;   0.790;       0;    0.00; 1022.39;    0.00
30.01.2024 00:04:00;  101.00;  -50.00;   40.00;    5.95;   0.790;       0;    0.00; 1022.39;    0.00
30.01.2024 00:05:00;   90.93;  -50.00;   40.00;    5.95;   0.791;       0;    0.00; 1022.39;    0.00
30.01.2024 00:06:00;  101.00;  -50.00;   40.00;    5.96;   0.792;       0;    0.00; 1022.37;    0.00
30.01.2024 00:07:00;  101.00;  -50.00;   40.00;    5.95;   0.792;       0;    0.00; 1022.35;    0.00
30.01.2024 00:08:00;  101.00;  -50.00;   40.00;    5.94;   0.791;       0;    0.00; 1022.35;    0.00
30.01.2024 00:09:00;   95.97;  -50.00;   40.00;    5.93;   0.792;       0;    0.00; 1022.35;    0.00
30.01.2024 00:10:00;   95.97;  -50.00;   40.00;    5.94;   0.793;       0;    0.00; 1022.36;    0.00
30.01.2024 00:11:00;  101.00;  -50.00;   40.00;    5.96;   0.794;       0;    0.00; 1022.36;    0.00
30.01.2024 00:12:00;  101.00;  -50.00;   40.00;    5.96;   0.794;       0;    0.00; 1022.36;    0.00
30.01.2024 00:13:00;  101.00;  -50.00;   40.00;    5.96;   0.794;       0;    0.00; 1022.34;    0.00
30.01.2024 00:14:00;  101.00;  -50.00;   40.00;    5.96;   0.794;       0;    0.00; 1022.34;    0.00
30.01.2024 00:15:00;   95.97;  -50.00;   40.00;    5.95;   0.793;       0;    0.00; 1022.34;    0.00
30.01.2024 00:16:00;  101.00;  -50.00;   40.00;    5.93;   0.793;       0;    0.00; 1022.31;    0.00
30.01.2024 00:17:00;  101.00;  -50.00;   40.00;    5.91;   0.793;       0;    0.00; 1022.30;    0.00
30.01.2024 00:18:00;  101.00;  -50.00;   40.00;    5.91;   0.793;       0;    0.00; 1022.28;    0.00
30.01.2024 00:19:00;  101.00;  -50.00;   40.00;    5.91;   0.795;       0;    0.00; 1022.27;    0.00
30.01.2024 00:20:00;  101.00;  -50.00;   40.00;    5.91;   0.795;       0;    0.00; 1022.25;    0.00
30.01.2024 00:21:00;  101.00;  -50.00;   40.00;    5.90;   0.795;       0;    0.00; 1022.24;    0.00
30.01.2024 00:22:00;  101.00;  -50.00;   40.00;    5.90;   0.796;       0;    0.00; 1022.23;    0.00
30.01.2024 00:23:00;  101.00;  -50.00;   40.00;    5.91;   0.797;       0;    0.00; 1022.22;    0.00
30.01.2024 00:24:00;  101.00;  -50.00;   40.00;    5.91;   0.797;       0;    0.00; 1022.21;    0.00
30.01.2024 00:25:00;  101.00;  -50.00;   40.00;    5.93;   0.798;       0;    0.00; 1022.20;    0.00
30.01.2024 00:26:00;   90.93;  -50.00;   40.00;    5.93;   0.798;       0;    0.00; 1022.19;    0.00
30.01.2024 00:27:00;  101.00;  -50.00;   40.00;    5.93;   0.797;       0;    0.00; 1022.17;    0.00
30.01.2024 00:28:00;  101.00;  -50.00;   40.00;    5.94;   0.798;       0;    0.00; 1022.17;    0.00
30.01.2024 00:29:00;  101.00;  -50.00;   40.00;    5.94;   0.797;       0;    0.00; 1022.16;    0.00
30.01.2024 00:30:00;  101.00;  -50.00;   40.00;    5.93;   0.797;       0;    0.00; 1022.17;    0.00
30.01.2024 00:31:00;  101.00;  -50.00;   40.00;    5.95;   0.799;       0;    0.00; 1022.15;    0.00
30.01.2024 00:32:00;  101.00;  -50.00;   40.00;    5.96;   0.799;       0;    0.00; 1022.16;    0.00
30.01.2024 00:33:00;  101.00;  -50.00;   40.00;    5.96;   0.798;       0;    0.00; 1022.14;    0.00
30.01.2024 00:34:00;  101.00;  -50.00;   40.00;    5.97;   0.799;       0;    0.00; 1022.14;    0.00
30.01.2024 00:35:00;   95.97;  -50.00;   40.00;    5.99;   0.799;       0;    0.00; 1022.14;    0.00
30.01.2024 00:36:00;  101.00;  -50.00;   40.00;    5.99;   0.798;       0;    0.00; 1022.14;    0.00
30.01.2024 00:37:00;  101.00;  -50.00;   40.00;    5.99;   0.797;       0;    0.00; 1022.15;    0.00
30.01.2024 00:38:00;  101.00;  -50.00;   40.00;    5.98;   0.797;       0;    0.00; 1022.15;    0.00
30.01.2024 00:39:00;  101.00;  -50.00;   40.00;    5.99;   0.798;       0;    0.00; 1022.15;    0.00
30.01.2024 00:40:00;  101.00;  -50.00;   40.00;    5.98;   0.797;       0;    0.00; 1022.15;    0.00
30.01.2024 00:41:00;  101.00;  -50.00;   40.00;    5.97;   0.797;       0;    0.00; 1022.16;    0.00
30.01.2024 00:42:00;  101.00;  -50.00;   40.00;    5.96;   0.797;       0;    0.00; 1022.16;    0.00
30.01.2024 00:43:00;  101.00;  -50.00;   40.00;    5.96;   0.797;       0;    0.00; 1022.16;    0.00
30.01.2024 00:44:00;  101.00;  -50.00;   40.00;    5.94;   0.797;       0;    0.00; 1022.16;    0.00
30.01.2024 00:45:00;  101.00;  -50.00;   40.00;    5.92;   0.797;       0;    0.00; 1022.16;    0.00
30.01.2024 00:46:00;  101.00;  -50.00;   40.00;    5.90;   0.796;       0;    0.00; 1022.15;    0.00
30.01.2024 00:47:00;  101.00;  -50.00;   40.00;    5.89;   0.797;       0;    0.00; 1022.13;    0.00
30.01.2024 00:48:00;  101.00;  -50.00;   40.00;    5.86;   0.797;       0;    0.00; 1022.13;    0.00
30.01.2024 00:49:00;  101.00;  -50.00;   40.00;    5.84;   0.797;       0;    0.00; 1022.13;    0.00
30.01.2024 00:50:00;   90.93;  -50.00;   40.00;    5.82;   0.798;       0;    0.00; 1022.15;    0.00
30.01.2024 00:51:00;  101.00;  -50.00;   40.00;    5.80;   0.798;       0;    0.00; 1022.15;    0.00
30.01.2024 00:52:00;  101.00;  -50.00;   40.00;    5.81;   0.800;       0;    0.00; 1022.16;    0.00
30.01.2024 00:53:00;  101.00;  -50.00;   40.00;    5.80;   0.801;       0;    0.00; 1022.16;    0.00
30.01.2024 00:54:00;  101.00;  -50.00;   40.00;    5.79;   0.801;       0;    0.00; 1022.15;    0.00
30.01.2024 00:55:00;  101.00;  -50.00;   40.00;    5.80;   0.802;       0;    0.00; 1022.15;    0.00
30.01.2024 00:56:00;  101.00;  -50.00;   40.00;    5.79;   0.802;       0;    0.00; 1022.16;    0.00
30.01.2024 00:57:00;  101.00;  -50.00;   40.00;    5.78;   0.802;       0;    0.00; 1022.17;    0.00
30.01.2024 00:58:00;  101.00;  -50.00;   40.00;    5.80;   0.804;       0;    0.00; 1022.18;    0.00
30.01.2024 00:59:00;  101.00;  -50.00;   40.00;    5.80;   0.804;       0;    0.00; 1022.18;    0.00
30.01.2024 01:00:00;  101.00;  -50.00;   40.00;    5.79;   0.803;       0;    0.00; 1022.18;    0.00
30.01.2024 01:01:00;  101.00;  -50.00;   40.00;    5.78;   0.803;       0;    0.00; 1022.18;    0.00
30.01.2024 01:02:00;  101.00;  -50.00;   40.00;    5.78;   0.803;       0;    0.00; 1022.21;    0.00
30.01.2024 01:03:00;  101.00;  -50.00;   40.00;    5.77;   0.803;       0;    0.00; 1022.21;    0.00
30.01.2024 01:04:00;  101.00;  -50.00;   40.00;    5.76;   0.803;       0;    0.00; 1022.21;    0.00
