         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
12.02.2024 00:00:00;   75.83;  -50.00;   40.00;    7.81;   0.949;       0;    1.08;  989.78;    1.44
12.02.2024 00:01:00;  101.00;  -50.00;   40.00;    7.82;   0.949;       0;    0.75;  989.78;    1.22
12.02.2024 00:02:00;  101.00;  -50.00;   40.00;    7.82;   0.949;       0;    1.02;  989.79;    1.52
12.02.2024 00:03:00;   80.87;  -50.00;   40.00;    7.82;   0.949;       0;    1.27;  989.80;    1.96
12.02.2024 00:04:00;   95.97;  -50.00;   40.00;    7.82;   0.949;       0;    1.10;  989.81;    1.58
12.02.2024 00:05:00;   95.97;  -50.00;   40.00;    7.83;   0.949;       0;    1.01;  989.82;    2.15
12.02.2024 00:06:00;  101.00;  -50.00;   40.00;    7.84;   0.949;       0;    1.14;  989.82;    2.27
12.02.2024 00:07:00;   95.97;  -50.00;   40.00;    7.84;   0.948;       0;    0.89;  989.83;    2.02
12.02.2024 00:08:00;  101.00;  -50.00;   40.00;    7.84;   0.948;       0;    1.32;  989.82;    1.83
12.02.2024 00:09:00;  101.00;  -50.00;   40.00;    7.85;   0.948;       0;    1.48;  989.83;    1.83
12.02.2024 00:10:00;  101.00;  -50.00;   40.00;    7.85;   0.948;       0;    1.81;  989.82;    2.65
12.02.2024 00:11:00;  101.00;  -50.00;   40.00;    7.85;   0.948;       0;    0.84;  989.82;    1.64
12.02.2024 00:12:00;  101.00;  -50.00;   40.00;    7.87;   0.948;       0;    1.12;  989.83;    1.87
12.02.2024 00:13:00;  101.00;  -50.00;   40.00;    7.87;   0.947;       0;    0.77;  989.83;    1.82
12.02.2024 00:14:00;  101.00;  -50.00;   40.00;    7.86;   0.947;       0;    1.06;  989.83;    1.46
12.02.2024 00:15:00;  101.00;  -50.00;   40.00;    7.85;   0.946;       0;    1.36;  989.83;    1.69
12.02.2024 00:16:00;  101.00;  -50.00;   40.00;    7.85;   0.947;       0;    0.97;  989.84;    1.26
12.02.2024 00:17:00;  101.00;  -50.00;   40.00;    7.85;   0.946;       0;    0.58;  989.85;    0.90
12.02.2024 00:18:00;   90.93;  -50.00;   40.00;    7.85;   0.946;       0;    1.14;  989.86;    2.03
12.02.2024 00:19:00;  101.00;  -50.00;   40.00;    7.85;   0.946;       0;    0.91;  989.87;    1.41
12.02.2024 00:20:00;  101.00;  -50.00;   40.00;    7.85;   0.946;       0;    1.10;  989.88;    1.88
12.02.2024 00:21:00;  101.00;  -50.00;   40.00;    7.84;   0.946;       0;    1.32;  989.87;    2.27
12.02.2024 00:22:00;  101.00;  -50.00;   40.00;    7.85;   0.946;       0;    1.57;  989.88;    2.80
12.02.2024 00:23:00;  101.00;  -50.00;   40.00;    7.86;   0.946;       0;    0.53;  989.89;    0.87
12.02.2024 00:24:00;  101.00;  -50.00;   40.00;    7.87;   0.946;       0;    0.79;  989.89;    1.14
12.02.2024 00:25:00;  101.00;  -50.00;   40.00;    7.87;   0.946;       0;    1.33;  989.90;    1.59
12.02.2024 00:26:00;  101.00;  -50.00;   40.00;    7.87;   0.945;       0;    0.94;  989.90;    1.45
12.02.2024 00:27:00;   85.90;  -50.00;   40.00;    7.86;   0.945;       0;    0.85;  989.91;    1.15
12.02.2024 00:28:00;  101.00;  -50.00;   40.00;    7.86;   0.945;       0;    0.97;  989.92;    1.49
12.02.2024 00:29:00;  101.00;  -50.00;   40.00;    7.86;   0.945;       0;    1.44;  989.92;    1.91
12.02.2024 00:30:00;   90.93;  -50.00;   40.00;    7.85;   0.945;       0;    1.06;  989.92;    1.65
12.02.2024 00:31:00;  101.00;  -50.00;   40.00;    7.85;   0.944;       0;    1.71;  989.93;    2.81
12.02.2024 00:32:00;  101.00;  -50.00;   40.00;    7.84;   0.944;       0;    1.17;  989.93;    1.62
12.02.2024 00:33:00;  101.00;  -50.00;   40.00;    7.84;   0.944;       0;    0.89;  989.94;    1.57
12.02.2024 00:34:00;  101.00;  -50.00;   40.00;    7.84;   0.944;       0;    1.26;  989.94;    2.30
12.02.2024 00:35:00;  101.00;  -50.00;   40.00;    7.84;   0.944;       0;    0.72;  989.94;    1.66
12.02.2024 00:36:00;   90.93;  -50.00;   40.00;    7.85;   0.944;       0;    1.60;  989.94;    2.37
