         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
06.01.2024 00:00:00;  101.00;  100.00;   40.00;    4.17;   0.942;       0;    1.58;  996.41;    2.04
06.01.2024 00:01:00;  101.00;  100.00;   40.00;    4.17;   0.943;       0;    1.17;  996.41;    1.72
06.01.2024 00:02:00;  101.00;  100.00;   40.00;    4.17;   0.943;       0;    0.96;  996.42;    1.42
06.01.2024 00:03:00;  101.00;  100.00;   40.00;    4.17;   0.943;       0;    1.48;  996.42;    2.42
06.01.2024 00:04:00;   95.97;  100.00;   40.00;    4.17;   0.943;       0;    1.11;  996.43;    1.50
06.01.2024 00:05:00;  101.00;  100.00;   40.00;    4.17;   0.943;       0;    1.73;  996.43;    2.40
06.01.2024 00:06:00;  101.00;  100.00;   40.00;    4.17;   0.943;       0;    1.32;  996.43;    1.80
06.01.2024 00:07:00;  101.00;  100.00;   40.00;    4.17;   0.943;       0;    1.32;  996.45;    1.84
06.01.2024 00:08:00;  101.00;  100.00;   40.00;    4.17;   0.943;       0;    0.89;  996.47;    1.34
06.01.2024 00:09:00;   95.97;  100.00;   40.00;    4.17;   0.943;       0;    0.65;  996.48;    1.06
06.01.2024 00:10:00;   95.97;  100.00;   40.00;    4.19;   0.944;       0;    0.68;  996.50;    1.50
06.01.2024 00:11:00;   95.97;  100.00;   40.00;    4.19;   0.944;       0;    0.76;  996.51;    1.31
06.01.2024 00:12:00;   95.97;  100.00;   40.00;    4.19;   0.944;       0;    1.33;  996.52;    1.94
06.01.2024 00:13:00;  101.00;  100.00;   40.00;    4.19;   0.944;       0;    1.03;  996.54;    1.57
06.01.2024 00:14:00;  101.00;  100.00;   40.00;    4.19;   0.944;       0;    1.19;  996.56;    2.11
06.01.2024 00:15:00;  101.00;  100.00;   40.00;    4.20;   0.944;       0;    1.17;  996.57;    1.59
06.01.2024 00:16:00;   90.93;  100.00;   40.00;    4.21;   0.944;       0;    0.98;  996.58;    1.52
06.01.2024 00:17:00;  101.00;  100.00;   40.00;    4.21;   0.944;       0;    0.73;  996.59;    1.46
