         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
06.02.2024 00:00:00;   85.90;  -50.00;   40.00;    8.17;   0.857;       0;    5.69; 1005.47;    7.81
06.02.2024 00:01:00;   95.97;  -50.00;   40.00;    8.18;   0.858;       0;    6.82; 1005.47;    8.84
06.02.2024 00:02:00;  101.00;  -50.00;   40.00;    8.18;   0.859;       0;    5.76; 1005.42;    8.60
06.02.2024 00:03:00;  101.00;  -50.00;   40.00;    8.20;   0.859;       0;    5.54; 1005.41;    7.28
06.02.2024 00:04:00;  101.00;  -50.00;   40.00;    8.22;   0.859;       0;    4.77; 1005.40;    6.37
06.02.2024 00:05:00;   95.97;  -50.00;   40.00;    8.24;   0.858;       0;    5.73; 1005.38;    7.98
06.02.2024 00:06:00;  101.00;  -50.00;   40.00;    8.25;   0.857;       0;    4.88; 1005.38;    6.71
06.02.2024 00:07:00;   95.97;  -45.00;   40.00;    8.26;   0.856;       0;    3.99; 1005.35;    5.44
06.02.2024 00:08:00;  101.00;  -50.00;   40.00;    8.27;   0.856;       0;    3.89; 1005.31;    4.69
06.02.2024 00:09:00;  101.00;  -50.00;   40.00;    8.29;   0.856;       0;    6.05; 1005.34;    8.71
06.02.2024 00:10:00;  101.00;  -50.00;   40.00;    8.30;   0.855;       0;    5.65; 1005.26;    8.71
06.02.2024 00:11:00;   95.97;  -50.00;   40.00;    8.31;   0.854;       0;    4.06; 1005.26;    6.93
06.02.2024 00:12:00;  101.00;  -50.00;   40.00;    8.34;   0.853;       0;    5.30; 1005.22;    7.73
06.02.2024 00:13:00;  101.00;  -50.00;   40.00;    8.35;   0.852;       0;    5.94; 1005.20;    7.55
06.02.2024 00:14:00;  101.00;  -50.00;   40.00;    8.36;   0.851;       0;    7.11; 1005.19;    8.52
06.02.2024 00:15:00;  101.00;  -50.00;   40.00;    8.39;   0.849;       0;    5.20; 1005.19;    6.78
06.02.2024 00:16:00;   95.97;  -50.00;   40.00;    8.42;   0.848;       0;    6.07; 1005.20;   10.04
06.02.2024 00:17:00;  101.00;  -45.00;   40.00;    8.45;   0.846;       0;    6.84; 1005.21;   11.53
06.02.2024 00:18:00;  101.00;  -50.00;   40.00;    8.48;   0.844;       0;    5.60; 1005.18;    9.08
06.02.2024 00:19:00;  101.00;  -50.00;   40.00;    8.51;   0.842;       0;    5.57; 1005.20;    9.43
06.02.2024 00:20:00;   90.93;  -50.00;   40.00;    8.54;   0.839;       0;    8.10; 1005.22;   11.76
06.02.2024 00:21:00;  101.00;  -50.00;   40.00;    8.57;   0.837;       0;    7.61; 1005.19;    9.67
06.02.2024 00:22:00;  101.00;  -50.00;   40.00;    8.60;   0.835;       0;    4.91; 1005.22;    7.60
06.02.2024 00:23:00;  101.00;  -50.00;   40.00;    8.62;   0.832;       0;    5.82; 1005.19;    7.72
06.02.2024 00:24:00;  101.00;  -50.00;   40.00;    8.64;   0.830;       0;    6.15; 1005.22;    8.87
06.02.2024 00:25:00;  101.00;  -50.00;   40.00;    8.65;   0.827;       0;    6.80; 1005.20;    9.18
06.02.2024 00:26:00;   95.97;  -50.00;   40.00;    8.66;   0.826;       0;    8.32; 1005.22;   11.20
06.02.2024 00:27:00;  101.00;  -45.00;   40.00;    8.67;   0.825;       0;    6.44; 1005.16;    9.69
06.02.2024 00:28:00;  101.00;  -50.00;   40.00;    8.67;   0.824;       0;    5.17; 1005.18;    6.89
06.02.2024 00:29:00;  101.00;  -50.00;   40.00;    8.66;   0.823;       0;    6.31; 1005.17;   10.31
06.02.2024 00:30:00;  101.00;  -50.00;   40.00;    8.64;   0.823;       0;    7.55; 1005.14;    9.94
06.02.2024 00:31:00;   95.97;  -50.00;   40.00;    8.62;   0.824;       0;    7.84; 1005.14;    9.09
06.02.2024 00:32:00;  101.00;  -50.00;   40.00;    8.60;   0.825;       0;    5.03; 1005.12;    6.54
06.02.2024 00:33:00;  101.00;  -50.00;   40.00;    8.59;   0.826;       0;    3.51; 1005.13;    6.15
06.02.2024 00:34:00;  101.00;  -50.00;   40.00;    8.57;   0.827;       0;    4.18; 1005.12;    6.95
06.02.2024 00:35:00;  101.00;  -50.00;   40.00;    8.57;   0.828;       0;    5.49; 1005.13;    7.89
06.02.2024 00:36:00;   80.87;  -50.00;   40.00;    8.56;   0.829;       0;    6.89; 1005.15;    9.31
06.02.2024 00:37:00;   95.97;  -45.00;   40.00;    8.56;   0.830;       0;    6.74; 1005.11;    9.59
06.02.2024 00:38:00;  101.00;  -50.00;   40.00;    8.55;   0.830;       0;    5.42; 1005.10;    7.75
06.02.2024 00:39:00;  101.00;  -50.00;   40.00;    8.55;   0.831;       0;    4.90; 1005.12;    6.23
06.02.2024 00:40:00;  101.00;  -50.00;   40.00;    8.54;   0.831;       0;    4.89; 1005.09;    7.92
06.02.2024 00:41:00;  101.00;  -50.00;   40.00;    8.53;   0.832;       0;    6.95; 1005.10;   11.38
06.02.2024 00:42:00;  101.00;  -45.00;   40.00;    8.52;   0.833;       0;    6.48; 1005.03;    8.95
06.02.2024 00:43:00;  101.00;  -50.00;   40.00;    8.53;   0.835;       0;    4.78; 1005.05;    5.58
06.02.2024 00:44:00;  101.00;  -50.00;   40.00;    8.52;   0.835;       0;    4.89; 1005.02;    6.40
06.02.2024 00:45:00;  101.00;  -50.00;   40.00;    8.50;   0.835;       0;    4.94; 1005.00;    7.68
06.02.2024 00:46:00;  101.00;  -50.00;   40.00;    8.48;   0.836;       0;    5.45; 1005.01;    6.80
06.02.2024 00:47:00;  101.00;  -50.00;   40.00;    8.47;   0.837;       0;    6.01; 1004.95;    8.12
06.02.2024 00:48:00;  101.00;  -50.00;   40.00;    8.46;   0.838;       0;    4.61; 1004.97;    7.35
06.02.2024 00:49:00;  101.00;  -50.00;   40.00;    8.45;   0.839;       0;    4.50; 1004.95;    7.38
06.02.2024 00:50:00;  101.00;  -50.00;   40.00;    8.44;   0.840;       0;    5.56; 1004.93;    7.98
06.02.2024 00:51:00;   90.93;  -50.00;   40.00;    8.44;   0.840;       0;    5.67; 1004.88;    8.02
