         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
21.02.2024 00:00:00;  101.00;  -50.00;   40.00;    8.62;   0.844;       0;    4.56; 1015.10;    5.53
21.02.2024 00:01:00;  101.00;  -50.00;   40.00;    8.62;   0.844;       0;    4.84; 1015.09;    7.01
21.02.2024 00:02:00;  101.00;  -50.00;   40.00;    8.62;   0.844;       0;    3.19; 1015.10;    4.30
21.02.2024 00:03:00;  101.00;  -50.00;   40.00;    8.62;   0.844;       0;    3.97; 1015.10;    5.82
21.02.2024 00:04:00;  101.00;  -50.00;   40.00;    8.62;   0.843;       0;    3.12; 1015.08;    4.93
21.02.2024 00:05:00;  101.00;  -50.00;   40.00;    8.62;   0.843;       0;    3.06; 1015.07;    4.93
21.02.2024 00:06:00;  101.00;  -50.00;   40.00;    8.62;   0.843;       0;    4.56; 1015.07;    5.85
21.02.2024 00:07:00;  101.00;  -50.00;   40.00;    8.61;   0.843;       0;    3.31; 1015.07;    5.49
21.02.2024 00:08:00;  101.00;  -50.00;   40.00;    8.61;   0.843;       0;    2.49; 1015.05;    3.70
21.02.2024 00:09:00;  101.00;  -50.00;   40.00;    8.60;   0.843;       0;    5.04; 1015.03;    6.52
21.02.2024 00:10:00;  101.00;  -50.00;   40.00;    8.60;   0.843;       0;    3.71; 1015.03;    5.70
21.02.2024 00:11:00;   95.97;  -50.00;   40.00;    8.60;   0.843;       0;    4.83; 1015.02;    7.58
21.02.2024 00:12:00;  101.00;  -50.00;   40.00;    8.60;   0.843;       0;    3.87; 1015.00;    5.54
21.02.2024 00:13:00;  101.00;  -50.00;   40.00;    8.60;   0.843;       0;    2.98; 1014.98;    3.74
21.02.2024 00:14:00;  101.00;  -50.00;   40.00;    8.61;   0.843;       0;    4.09; 1014.94;    5.87
21.02.2024 00:15:00;  101.00;  -50.00;   40.00;    8.61;   0.843;       0;    3.32; 1014.93;    4.57
21.02.2024 00:16:00;  101.00;  -50.00;   40.00;    8.62;   0.844;       0;    4.21; 1014.91;    6.55
21.02.2024 00:17:00;  101.00;  -50.00;   40.00;    8.63;   0.844;       0;    3.49; 1014.87;    4.73
21.02.2024 00:18:00;  101.00;  -50.00;   40.00;    8.63;   0.844;       0;    4.03; 1014.87;    6.11
