         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);Druck (hPa);Windmax (m/s)
01.01.2024 00:00:00;   95.97;  100.00;   40.00;    7.85;   0.723;       0;    1.80;  994.74;    3.26
01.01.2024 00:01:00;  101.00;  100.00;   40.00;    7.82;   0.722;       0;    3.02;  994.72;    3.75
01.01.2024 00:02:00;  101.00;  100.00;   40.00;    7.81;   0.723;       0;    2.99;  994.71;    4.58
01.01.2024 00:03:00;   95.97;  100.00;   40.00;    7.81;   0.724;       0;    2.23;  994.71;    3.99
01.01.2024 00:04:00;  101.00;  100.00;   40.00;    7.80;   0.724;       0;    3.52;  994.69;    4.14
01.01.2024 00:05:00;  101.00;  100.00;   40.00;    7.82;   0.725;       0;    1.62;  994.68;    2.69
01.01.2024 00:06:00;  101.00;  100.00;   40.00;    7.82;   0.725;       0;    1.72;  994.71;    2.29
01.01.2024 00:07:00;  101.00;  100.00;   40.00;    7.82;   0.724;       0;    1.89;  994.70;    3.87
01.01.2024 00:08:00;   90.93;  100.00;   40.00;    7.82;   0.724;       0;    2.16;  994.67;    4.07
01.01.2024 00:09:00;  101.00;  100.00;   40.00;    7.82;   0.724;       0;    2.44;  994.65;    3.44
01.01.2024 00:10:00;  101.00;  100.00;   40.00;    7.81;   0.723;       0;    2.31;  994.63;    3.75
01.01.2024 00:11:00;  101.00;  100.00;   40.00;    7.79;   0.722;       0;    2.29;  994.65;    3.41
01.01.2024 00:12:00;  101.00;  100.00;   40.00;    7.77;   0.724;       0;    3.58;  994.66;    4.54
01.01.2024 00:13:00;  101.00;  100.00;   40.00;    7.78;   0.725;       0;    3.04;  994.65;    3.62
01.01.2024 00:14:00;   80.87;  100.00;   40.00;    7.79;   0.725;       0;    3.88;  994.66;    5.97
01.01.2024 00:15:00;   95.97;  100.00;   40.00;    7.79;   0.726;       0;    2.38;  994.65;    3.48
01.01.2024 00:16:00;   95.97;  100.00;   40.00;    7.81;   0.727;       0;    2.86;  994.67;    4.66
01.01.2024 00:17:00;  101.00;  100.00;   40.00;    7.83;   0.727;       0;    4.04;  994.69;    5.45
01.01.2024 00:18:00;  101.00;  100.00;   40.00;    7.84;   0.725;       0;    3.26;  994.72;    4.57
01.01.2024 00:19:00;  101.00;  100.00;   40.00;    7.84;   0.725;       0;    3.42;  994.72;    5.11
01.01.2024 00:20:00;  101.00;  100.00;   40.00;    7.85;   0.726;       0;    3.02;  994.70;    3.84
01.01.2024 00:21:00;  101.00;  100.00;   40.00;    7.86;   0.725;       0;    2.22;  994.70;    3.53
01.01.2024 00:22:00;   90.93;  100.00;   40.00;    7.85;   0.724;       0;    1.71;  994.69;    2.76
01.01.2024 00:23:00;  101.00;  100.00;   40.00;    7.84;   0.724;       0;    1.82;  994.70;    2.76
01.01.2024 00:24:00;  101.00;  100.00;   40.00;    7.84;   0.725;       0;    3.36;  994.67;    3.98
01.01.2024 00:25:00;  101.00;  100.00;   40.00;    7.84;   0.725;       0;    2.76;  994.66;    4.48
01.01.2024 00:26:00;  101.00;  100.00;   40.00;    7.84;   0.725;       0;    3.06;  994.67;    3.98
01.01.2024 00:27:00;  101.00;  100.00;   40.00;    7.84;   0.725;       0;    3.52;  994.67;    5.07
01.01.2024 00:28:00;  101.00;  100.00;   40.00;    7.83;   0.725;       0;    2.90;  994.70;    4.34
01.01.2024 00:29:00;   95.97;  100.00;   40.00;    7.82;   0.725;       0;    4.12;  994.69;    6.65
01.01.2024 00:30:00;   80.87;  100.00;   40.00;    7.82;   0.726;       0;    3.44;  994.73;    4.37
01.01.2024 00:31:00;  101.00;  100.00;   40.00;    7.82;   0.726;       0;    3.40;  994.73;    4.53
01.01.2024 00:32:00;   90.93;  100.00;   40.00;    7.82;   0.727;       0;    2.63;  994.73;    3.80
01.01.2024 00:33:00;   90.93;  100.00;   40.00;    7.82;   0.727;       0;    2.27;  994.75;    3.29
01.01.2024 00:34:00;  101.00;  100.00;   40.00;    7.82;   0.727;       0;    2.62;  994.74;    4.43
01.01.2024 00:35:00;   95.97;  100.00;   40.00;    7.81;   0.727;       0;    3.03;  994.73;    4.44
01.01.2024 00:36:00;   80.87;  100.00;   40.00;    7.81;   0.727;       0;    2.76;  994.73;    3.96
01.01.2024 00:37:00;  101.00;  100.00;   40.00;    7.82;   0.728;       0;    2.74;  994.73;    3.67
01.01.2024 00:38:00;  101.00;  100.00;   40.00;    7.82;   0.728;       0;    2.70;  994.73;    5.01
01.01.2024 00:39:00;   90.93;  100.00;   40.00;    7.82;   0.728;       0;    3.17;  994.72;    5.00
01.01.2024 00:40:00;  101.00;  100.00;   40.00;    7.83;   0.728;       0;    4.00;  994.71;    5.64
01.01.2024 00:41:00;  101.00;  100.00;   40.00;    7.86;   0.728;       0;    3.92;  994.71;    5.26
01.01.2024 00:42:00;  101.00;  100.00;   40.00;    7.87;   0.728;       0;    3.51;  994.72;    4.51
01.01.2024 00:43:00;  101.00;  100.00;   40.00;    7.88;   0.727;       0;    3.86;  994.69;    5.44
01.01.2024 00:44:00;  101.00;  100.00;   40.00;    7.89;   0.727;       0;    4.16;  994.71;    5.71
01.01.2024 00:45:00;  101.00;  100.00;   40.00;    7.90;   0.727;       0;    4.84;  994.69;    6.53
01.01.2024 00:46:00;  101.00;  100.00;   40.00;    7.92;   0.727;       0;    3.03;  994.70;    3.80
01.01.2024 00:47:00;   95.97;  100.00;   40.00;    7.93;   0.726;       0;    4.76;  994.70;    7.14
01.01.2024 00:48:00;  101.00;  100.00;   40.00;    7.94;   0.726;       0;    5.97;  994.68;    8.78
01.01.2024 00:49:00;  101.00;  100.00;   40.00;    7.96;   0.726;       0;    3.55;  994.67;    4.85
01.01.2024 00:50:00;  101.00;  100.00;   40.00;    7.96;   0.724;       0;    2.59;  994.68;    4.69
01.01.2024 00:51:00;  101.00;  100.00;   40.00;    7.95;   0.724;       0;    3.03;  994.69;    3.96
01.01.2024 00:52:00;  101.00;  100.00;   40.00;    7.95;   0.724;       0;    2.80;  994.71;    4.44
01.01.2024 00:53:00;  101.00;  100.00;   40.00;    7.96;   0.724;       0;    3.27;  994.71;    5.19
01.01.2024 00:54:00;  101.00;  100.00;   40.00;    7.96;   0.724;       0;    3.91;  994.72;    5.89
01.01.2024 00:55:00;   90.93;  100.00;   40.00;    7.96;   0.724;       0;    4.42;  994.71;    5.43
01.01.2024 00:56:00;  101.00;  100.00;   40.00;    7.96;   0.725;       0;    2.76;  994.74;    3.32
01.01.2024 00:57:00;  101.00;  100.00;   40.00;    7.96;   0.724;       0;    3.08;  994.79;    4.28
01.01.2024 00:58:00;   75.83;  100.00;   40.00;    7.96;   0.725;       0;    2.30;  994.83;    3.54
01.01.2024 00:59:00;  101.00;  100.00;   40.00;    7.96;   0.726;       0;    3.21;  994.81;    4.88
01.01.2024 01:00:00;   95.97;  100.00;   40.00;    7.98;   0.727;       0;    5.22;  994.86;    6.67
01.01.2024 01:01:00;  101.00;  100.00;   40.00;    7.99;   0.726;       0;    3.06;  994.86;    4.55
01.01.2024 01:02:00;  101.00;  100.00;   40.00;    8.00;   0.726;       0;    3.96;  994.87;    6.26
01.01.2024 01:03:00;  101.00;  100.00;   40.00;    8.00;   0.726;       0;    3.76;  994.86;    5.20
01.01.2024 01:04:00;   95.97;  100.00;   40.00;    8.01;   0.726;       0;    3.83;  994.86;    5.84
01.01.2024 01:05:00;   95.97;  100.00;   40.00;    8.02;   0.726;       0;    3.45;  994.89;    4.54
01.01.2024 01:06:00;  101.00;  100.00;   40.00;    8.03;   0.725;       0;    3.89;  994.88;    5.22
01.01.2024 01:07:00;   85.90;  100.00;   40.00;    8.03;   0.725;       0;    5.23;  994.92;    6.41
01.01.2024 01:08:00;   90.93;  100.00;   40.00;    8.03;   0.725;       0;    2.73;  994.91;    4.37
01.01.2024 01:09:00;  101.00;  100.00;   40.00;    8.03;   0.725;       0;    3.18;  994.94;    5.65
01.01.2024 01:10:00;  101.00;  100.00;   40.00;    8.02;   0.725;       0;    4.42;  994.95;    5.65
01.01.2024 01:11:00;   95.97;  100.00;   40.00;    8.01;   0.726;       0;    4.71;  994.96;    5.61
01.01.2024 01:12:00;   95.97;  100.00;   40.00;    8.01;   0.726;       0;    4.17;  994.97;    6.15
01.01.2024 01:13:00;  101.00;  100.00;   40.00;    8.01;   0.727;       0;    3.68;  994.98;    4.60
01.01.2024 01:14:00;  101.00;  100.00;   40.00;    8.01;   0.728;       0;    4.79;  994.97;    5.93
01.01.2024 01:15:00;   90.93;  100.00;   40.00;    8.01;   0.728;       0;    4.30;  994.96;    5.96
01.01.2024 01:16:00;  101.00;  100.00;   40.00;    8.01;   0.729;       0;    3.60;  994.95;    4.61
01.01.2024 01:17:00;  101.00;  100.00;   40.00;    8.01;   0.730;       0;    3.85;  994.91;    5.04
01.01.2024 01:18:00;  101.00;  100.00;   40.00;    8.02;   0.731;       0;    2.71;  994.90;    3.85
01.01.2024 01:19:00;  101.00;  100.00;   40.00;    8.01;   0.731;       0;    3.25;  994.89;    4.24
01.01.2024 01:20:00;  101.00;  100.00;   40.00;    7.99;   0.731;       0;    3.50;  994.88;    4.79
01.01.2024 01:21:00;  101.00;  100.00;   40.00;    7.97;   0.731;       0;    2.55;  994.88;    3.66
01.01.2024 01:22:00;  101.00;  100.00;   40.00;    7.95;   0.732;       0;    3.70;  994.87;    5.60
01.01.2024 01:23:00;  101.00;  100.00;   40.00;    7.93;   0.733;       0;    3.48;  994.91;    4.59
01.01.2024 01:24:00;  101.00;  100.00;   40.00;    7.92;   0.734;       0;    2.72;  994.89;    3.30
01.01.2024 01:25:00;  101.00;  100.00;   40.00;    7.90;   0.734;       0;    2.83;  994.91;    3.56
01.01.2024 01:26:00;  101.00;  100.00;   40.00;    7.89;   0.735;       0;    3.40;  994.93;    4.11
01.01.2024 01:27:00;  101.00;  100.00;   40.00;    7.89;   0.736;       0;    3.38;  994.96;    5.39
01.01.2024 01:28:00;  101.00;  100.00;   40.00;    7.88;   0.737;       0;    3.28;  994.99;    4.91
01.01.2024 01:29:00;  101.00;  100.00;   40.00;    7.88;   0.738;       0;    2.33;  994.99;    3.12
01.01.2024 01:30:00;  101.00;  100.00;   40.00;    7.88;   0.739;       0;    3.69;  994.98;    4.76
01.01.2024 01:31:00;  101.00;  100.00;   40.00;    7.88;   0.740;       0;    3.30;  994.98;    4.15
01.01.2024 01:32:00;  101.00;  100.00;   40.00;    7.87;   0.740;       0;    3.35;  994.99;    4.67
01.01.2024 01:33:00;   95.97;  100.00;   40.00;    7.87;   0.741;       0;    3.13;  994.98;    4.78
01.01.2024 01:34:00;  101.00;  100.00;   40.00;    7.87;   0.741;       0;    3.45;  994.99;    4.83
01.01.2024 01:35:00;   70.80;  100.00;   40.00;    7.87;   0.742;       0;    3.88;  995.00;    5.23
01.01.2024 01:36:00;  101.00;  100.00;   40.00;    7.89;   0.743;       0;    3.94;  995.00;    4.64
01.01.2024 01:37:00;  101.00;  100.00;   40.00;    7.90;   0.742;       0;    2.98;  994.98;    3.94
01.01.2024 01:38:00;  101.00;  100.00;   40.00;    7.91;   0.742;       0;    3.45;  994.98;    5.16
01.01.2024 01:39:00;  101.00;  100.00;   40.00;    7.92;   0.742;       0;    3.80;  994.98;    4.73
01.01.2024 01:40:00;   95.97;  100.00;   40.00;    7.93;   0.742;       0;    3.71;  994.97;    4.68
01.01.2024 01:41:00;   90.93;  100.00;   40.00;    7.95;   0.741;       0;    3.21;  995.00;    5.55
01.01.2024 01:42:00;   95.97;  100.00;   40.00;    7.96;   0.741;       0;    2.57;  995.04;    3.52
01.01.2024 01:43:00;  101.00;  100.00;   40.00;    7.97;   0.740;       0;    2.17;  995.05;    3.11
01.01.2024 01:44:00;  101.00;  100.00;   40.00;    7.97;   0.740;       0;    2.71;  995.03;    3.25
01.01.2024 01:45:00;   95.97;  100.00;   40.00;    7.97;   0.740;       0;    3.29;  995.03;    4.12
01.01.2024 01:46:00;   85.90;  100.00;   40.00;    7.98;   0.739;       0;    2.45;  995.06;    3.24
