Datum Zeit;  Temperatur; Wind; Richtung; Peak 
02.01.2024 00:00; 6.76; 4.62; 165; 5.1
02.01.2024 00:01; 6.62; 4.75; 162; 5.3
02.01.2024 00:02; 6.62; 4.65; 165; 5.2
02.01.2024 00:03; 6.63; 4.86; 162; 5.4
02.01.2024 00:04; 6.70; 5.13; 158; 5.8
02.01.2024 00:05; 6.65; 5.05; 157; 5.8
02.01.2024 00:06; 6.67; 4.92; 154; 6.1
02.01.2024 00:07; 6.60; 4.78; 151; 5.7
02.01.2024 00:08; 6.70; 5.01; 151; 5.8
02.01.2024 00:09; 6.60; 4.69; 153; 5.8
02.01.2024 00:10; 6.51; 4.76; 156; 5.9
02.01.2024 00:11; 6.47; 4.67; 153; 5.6
02.01.2024 00:12; 6.52; 4.66; 153; 5.6
02.01.2024 00:13; 6.37; 4.73; 156; 5.4
02.01.2024 00:14; 6.43; 4.94; 154; 6.2
02.01.2024 00:15; 6.41; 5.54; 151; 6.3
02.01.2024 00:16; 6.38; 5.24; 152; 6.4
02.01.2024 00:17; 6.25; 4.71; 155; 5.9
02.01.2024 00:18; 6.27; 4.70; 153; 5.5
02.01.2024 00:19; 6.19; 5.07; 155; 5.9
02.01.2024 00:20; 6.29; 5.14; 149; 6.5
02.01.2024 00:21; 6.33; 5.69; 151; 6.6
02.01.2024 00:22; 6.29; 5.44; 155; 6.1
02.01.2024 00:23; 6.29; 5.20; 154; 6.1
02.01.2024 00:24; 6.27; 5.12; 152; 6.2
02.01.2024 00:25; 6.29; 5.46; 155; 6.4
02.01.2024 00:26; 6.38; 6.08; 155; 7.1
02.01.2024 00:27; 6.22; 5.12; 156; 5.8
02.01.2024 00:28; 6.47; 6.12; 153; 6.9
02.01.2024 00:29; 6.34; 5.84; 156; 7.1
02.01.2024 00:30; 6.22; 4.91; 155; 6.1
02.01.2024 00:31; 6.27; 4.89; 155; 5.7
02.01.2024 00:32; 6.21; 4.78; 157; 6.1
02.01.2024 00:33; 6.24; 5.02; 155; 6.2
02.01.2024 00:34; 6.38; 5.94; 155; 7.3
02.01.2024 00:35; 6.37; 5.75; 155; 6.8
02.01.2024 00:36; 6.34; 5.34; 157; 6.4
02.01.2024 00:37; 6.38; 5.80; 159; 6.8
02.01.2024 00:38; 6.25; 4.90; 163; 6.2
02.01.2024 00:39; 6.20; 4.55; 161; 5.3
02.01.2024 00:40; 6.14; 4.42; 161; 4.9
02.01.2024 00:41; 6.16; 4.05; 158; 4.9
02.01.2024 00:42; 6.20; 4.35; 158; 4.9
02.01.2024 00:43; 6.21; 4.50; 156; 6.2
02.01.2024 00:44; 6.21; 4.78; 157; 5.9
02.01.2024 00:45; 6.25; 5.05; 155; 6.1
02.01.2024 00:46; 6.31; 5.03; 151; 6.1
02.01.2024 00:47; 6.28; 5.00; 159; 6.4
02.01.2024 00:48; 6.28; 4.89; 151; 5.9
02.01.2024 00:49; 6.32; 5.12; 157; 6.6
02.01.2024 00:50; 6.26; 4.55; 161; 5.7
02.01.2024 00:51; 6.29; 5.02; 156; 6.5
02.01.2024 00:52; 6.28; 4.95; 156; 6.4
02.01.2024 00:53; 6.36; 5.59; 158; 6.7
02.01.2024 00:54; 6.28; 5.40; 159; 6.7
02.01.2024 00:55; 6.30; 5.22; 158; 6.9
02.01.2024 00:56; 6.27; 5.55; 159; 6.5
02.01.2024 00:57; 6.34; 5.38; 158; 6.4
02.01.2024 00:58; 6.30; 4.84; 160; 6.6
02.01.2024 00:59; 6.32; 5.22; 159; 6.3
02.01.2024 01:00; 6.39; 5.38; 160; 6.9
02.01.2024 01:01; 6.37; 5.35; 164; 6.1
02.01.2024 01:02; 6.37; 5.35; 160; 6.4
02.01.2024 01:03; 6.43; 5.62; 158; 6.9
02.01.2024 01:04; 6.35; 3.56; 151; 5.5
02.01.2024 01:05; 6.39; 5.21; 159; 6.5
02.01.2024 01:06; 6.30; 4.40; 158; 5.4
02.01.2024 01:07; 6.29; 4.20; 157; 5.6
02.01.2024 01:08; 6.39; 5.51; 162; 6.1
02.01.2024 01:09; 6.34; 4.29; 156; 5.5
02.01.2024 01:10; 6.35; 5.32; 160; 6.9
02.01.2024 01:11; 6.34; 3.98; 156; 4.7
02.01.2024 01:12; 6.27; 4.59; 159; 6.7
02.01.2024 01:13; 6.27; 5.56; 159; 6.8
02.01.2024 01:14; 6.27; 4.85; 158; 5.7
02.01.2024 01:15; 6.25; 4.69; 161; 5.8
02.01.2024 01:16; 6.26; 4.70; 160; 6.1
02.01.2024 01:17; 6.33; 5.77; 157; 7.4
02.01.2024 01:18; 6.34; 6.28; 160; 8.3
02.01.2024 01:19; 6.40; 5.99; 162; 6.8
02.01.2024 01:20; 6.38; 5.81; 159; 7.1
02.01.2024 01:21; 6.32; 5.51; 163; 6.9
02.01.2024 01:22; 6.33; 5.35; 157; 6.7
02.01.2024 01:23; 6.34; 5.53; 157; 6.8
02.01.2024 01:24; 6.39; 6.49; 162; 7.8
02.01.2024 01:25; 6.34; 5.95; 161; 7.5
02.01.2024 01:26; 6.41; 6.77; 160; 7.7
02.01.2024 01:27; 6.42; 5.38; 163; 7.1
02.01.2024 01:28; 6.32; 4.43; 160; 5.8
02.01.2024 01:29; 6.41; 5.64; 158; 7.7
02.01.2024 01:30; 6.41; 4.61; 158; 6.9
02.01.2024 01:31; 6.36; 5.41; 159; 6.9
02.01.2024 01:32; 6.40; 5.81; 161; 6.9
02.01.2024 01:33; 6.38; 5.86; 155; 7.3
02.01.2024 01:34; 6.43; 5.55; 162; 7.2
02.01.2024 01:35; 6.47; 5.49; 157; 7.1
02.01.2024 01:36; 6.45; 5.62; 157; 6.8
02.01.2024 01:37; 6.44; 5.89; 150; 8.1
02.01.2024 01:38; 6.52; 5.50; 154; 6.4
02.01.2024 01:39; 6.58; 5.39; 159; 7.5
02.01.2024 01:40; 6.57; 5.74; 152; 7.6
02.01.2024 01:41; 6.48; 4.94; 150; 6.9
02.01.2024 01:42; 6.51; 5.81; 155; 7.3
02.01.2024 01:43; 6.51; 4.84; 151; 6.7
02.01.2024 01:44; 6.48; 5.63; 153; 7.1
02.01.2024 01:45; 6.60; 5.71; 152; 6.8
02.01.2024 01:46; 6.53; 5.80; 153; 6.9
02.01.2024 01:47; 6.64; 6.58; 149; 7.7
02.01.2024 01:48; 6.57; 5.94; 151; 7.4
02.01.2024 01:49; 6.61; 5.84; 148; 7.3
02.01.2024 01:50; 6.64; 7.02; 147; 8.5
02.01.2024 01:51; 6.62; 6.42; 146; 7.4
02.01.2024 01:52; 6.58; 6.26; 147; 8.2
02.01.2024 01:53; 6.59; 6.72; 146; 7.8
02.01.2024 01:54; 6.54; 6.73; 149; 8.3
02.01.2024 01:55; 6.57; 6.50; 147; 7.6
02.01.2024 01:56; 6.56; 6.53; 152; 7.7
02.01.2024 01:57; 6.56; 4.94; 149; 6.6
02.01.2024 01:58; 6.58; 6.55; 148; 8.2
02.01.2024 01:59; 6.55; 6.12; 150; 7.9
02.01.2024 02:00; 6.62; 6.62; 150; 8.4
02.01.2024 02:01; 6.65; 6.27; 150; 8.1
02.01.2024 02:02; 6.68; 6.30; 147; 8.3
02.01.2024 02:03; 6.65; 7.12; 150; 8.7
02.01.2024 02:04; 6.62; 6.56; 150; 7.9
02.01.2024 02:05; 6.64; 5.55; 152; 6.6
02.01.2024 02:06; 6.74; 6.27; 150; 7.6
02.01.2024 02:07; 6.77; 5.75; 152; 7.3
02.01.2024 02:08; 6.73; 6.31; 152; 7.6
02.01.2024 02:09; 6.80; 6.76; 147; 7.9
02.01.2024 02:10; 6.71; 5.91; 143; 7.8
02.01.2024 02:11; 6.70; 4.82; 153; 5.9
02.01.2024 02:12; 6.68; 4.72; 148; 6.8
02.01.2024 02:13; 6.68; 4.82; 154; 5.9
02.01.2024 02:14; 6.70; 4.84; 150; 6.1
02.01.2024 02:15; 6.72; 5.38; 146; 6.9
02.01.2024 02:16; 6.69; 5.78; 152; 6.9
02.01.2024 02:17; 6.76; 6.66; 152; 8.3
02.01.2024 02:18; 6.65; 4.92; 156; 6.4
02.01.2024 02:19; 6.70; 5.58; 154; 7.2
02.01.2024 02:20; 6.69; 6.70; 155; 7.9
02.01.2024 02:21; 6.68; 5.70; 156; 7.2
02.01.2024 02:22; 6.66; 5.38; 152; 7.1
02.01.2024 02:23; 6.74; 6.42; 148; 8.3
02.01.2024 02:24; 6.63; 5.35; 148; 6.5
02.01.2024 02:25; 6.70; 5.89; 160; 6.9
02.01.2024 02:26; 6.70; 5.61; 150; 7.3
02.01.2024 02:27; 6.69; 5.34; 159; 6.6
02.01.2024 02:28; 6.62; 4.82; 149; 5.7
02.01.2024 02:29; 6.75; 6.01; 156; 7.9
02.01.2024 02:30; 6.76; 6.69; 150; 8.7
02.01.2024 02:31; 6.74; 6.17; 151; 7.8
02.01.2024 02:32; 6.73; 5.77; 151; 6.8
02.01.2024 02:33; 6.76; 6.53; 147; 9.1
02.01.2024 02:34; 6.78; 5.97; 149; 7.4
02.01.2024 02:35; 6.77; 6.48; 153; 8.2
02.01.2024 02:36; 6.73; 6.01; 148; 7.6
02.01.2024 02:37; 6.78; 5.84; 150; 7.4
02.01.2024 02:38; 6.74; 4.72; 152; 6.6
02.01.2024 02:39; 6.80; 5.79; 152; 6.9
02.01.2024 02:40; 6.80; 5.05; 151; 6.6
02.01.2024 02:41; 6.75; 4.52; 151; 5.8
02.01.2024 02:42; 6.81; 6.20; 148; 8.2
02.01.2024 02:43; 6.83; 6.28; 154; 7.8
02.01.2024 02:44; 6.85; 5.93; 147; 7.9
02.01.2024 02:45; 6.81; 6.55; 153; 9.8
02.01.2024 02:46; 6.87; 6.43; 152; 8.7
02.01.2024 02:47; 6.87; 6.20; 155; 7.6
02.01.2024 02:48; 6.91; 7.61; 155; 9.5
02.01.2024 02:49; 6.90; 6.61; 152; 8.7
02.01.2024 02:50; 6.90; 5.66; 156; 6.5
02.01.2024 02:51; 6.98; 7.32; 157; 9.2
02.01.2024 02:52; 6.93; 5.96; 154; 7.2
02.01.2024 02:53; 6.91; 6.01; 152; 7.5
02.01.2024 02:54; 6.92; 5.62; 151; 6.3
02.01.2024 02:55; 6.93; 5.51; 155; 8.1
02.01.2024 02:56; 6.95; 6.88; 153; 8.3
02.01.2024 02:57; 7.00; 6.71; 152; 7.7
02.01.2024 02:58; 6.95; 6.64; 151; 8.7
02.01.2024 02:59; 6.98; 5.34; 158; 6.8
02.01.2024 03:00; 6.94; 5.57; 149; 6.7
02.01.2024 03:01; 7.01; 4.31; 153; 6.9
02.01.2024 03:02; 7.01; 6.09; 150; 7.8
02.01.2024 03:03; 6.96; 5.48; 151; 7.4
02.01.2024 03:04; 6.99; 4.40; 156; 7.7
02.01.2024 03:05; 6.98; 4.97; 155; 6.8
02.01.2024 03:06; 7.07; 6.95; 154; 8.2
02.01.2024 03:07; 7.00; 4.59; 153; 6.3
02.01.2024 03:08; 7.00; 5.52; 153; 6.4
02.01.2024 03:09; 6.97; 5.02; 157; 6.6
02.01.2024 03:10; 7.03; 5.91; 159; 7.2
02.01.2024 03:11; 7.01; 5.38; 153; 6.5
02.01.2024 03:12; 7.04; 5.35; 156; 7.9
02.01.2024 03:13; 7.02; 5.57; 163; 7.1
02.01.2024 03:14; 6.99; 4.84; 163; 6.1
02.01.2024 03:15; 7.01; 4.14; 151; 5.2
02.01.2024 03:16; 6.98; 4.83; 155; 6.3
02.01.2024 03:17; 7.12; 6.42; 156; 7.7
02.01.2024 03:18; 7.07; 5.00; 150; 7.7
02.01.2024 03:19; 7.11; 5.85; 146; 7.6
02.01.2024 03:20; 7.03; 4.12; 151; 6.5
02.01.2024 03:21; 7.07; 6.21; 156; 9.3
02.01.2024 03:22; 7.11; 6.49; 158; 7.8
02.01.2024 03:23; 7.05; 5.35; 156; 6.2
02.01.2024 03:24; 7.09; 5.84; 155; 6.9
02.01.2024 03:25; 7.10; 5.95; 155; 7.9
02.01.2024 03:26; 7.09; 5.38; 160; 8.4
02.01.2024 03:27; 7.07; 4.90; 150; 5.9
02.01.2024 03:28; 7.11; 6.06; 153; 7.9
02.01.2024 03:29; 7.04; 4.69; 155; 5.9
02.01.2024 03:30; 7.04; 4.13; 160; 5.2
02.01.2024 03:31; 7.12; 4.87; 153; 8.3
02.01.2024 03:32; 7.09; 4.72; 151; 7.3
02.01.2024 03:33; 7.10; 6.00; 154; 8.7
02.01.2024 03:34; 7.13; 5.29; 151; 7.5
02.01.2024 03:35; 7.17; 6.11; 156; 8.1
02.01.2024 03:36; 7.15; 5.69; 154; 7.1
