Datum Zeit;  Temperatur; Wind; Richtung; Peak 
25.01.2024 00:00; 9.34; 7.71; 257; 12.5
25.01.2024 00:01; 9.39; 10.16; 264; 14.1
25.01.2024 00:02; 9.38; 9.92; 263; 12.4
25.01.2024 00:03; 9.37; 9.00; 254; 12.2
25.01.2024 00:04; 9.35; 7.34; 265; 9.1
25.01.2024 00:05; 9.36; 8.43; 250; 11.7
25.01.2024 00:06; 9.32; 8.18; 258; 11.4
25.01.2024 00:07; 9.34; 9.46; 257; 11.8
25.01.2024 00:08; 9.32; 10.22; 263; 13.1
25.01.2024 00:09; 9.30; 7.15; 257; 9.3
25.01.2024 00:10; 9.32; 9.77; 258; 12.6
25.01.2024 00:11; 9.47; 12.04; 256; 14.7
25.01.2024 00:12; 9.39; 11.08; 258; 13.5
25.01.2024 00:13; 9.32; 8.14; 259; 11.4
25.01.2024 00:14; 9.33; 8.75; 251; 12.2
25.01.2024 00:15; 9.36; 10.99; 261; 14.2
25.01.2024 00:16; 9.35; 11.00; 257; 12.8
25.01.2024 00:17; 9.30; 8.49; 260; 12.6
25.01.2024 00:18; 9.27; 8.99; 257; 12.2
25.01.2024 00:19; 9.30; 9.71; 262; 12.7
25.01.2024 00:20; 9.29; 9.20; 264; 12.7
25.01.2024 00:21; 9.25; 8.18; 259; 12.9
25.01.2024 00:22; 9.27; 7.58; 257; 10.9
25.01.2024 00:23; 9.30; 7.67; 256; 11.1
25.01.2024 00:24; 9.28; 8.60; 262; 11.5
25.01.2024 00:25; 9.28; 8.75; 262; 11.9
25.01.2024 00:26; 9.27; 9.65; 259; 11.3
25.01.2024 00:27; 9.28; 10.75; 263; 12.6
25.01.2024 00:28; 9.26; 9.32; 258; 12.4
25.01.2024 00:29; 9.24; 7.31; 256; 9.8
25.01.2024 00:30; 9.24; 6.69; 259; 9.2
25.01.2024 00:31; 9.31; 10.03; 260; 12.5
25.01.2024 00:32; 9.30; 10.08; 259; 13.7
25.01.2024 00:33; 9.29; 10.34; 256; 12.7
25.01.2024 00:34; 9.30; 10.23; 264; 14.1
25.01.2024 00:35; 9.25; 8.37; 257; 12.8
25.01.2024 00:36; 9.23; 8.48; 260; 12.2
25.01.2024 00:37; 9.25; 9.28; 259; 11.9
25.01.2024 00:38; 9.19; 7.49; 259; 10.4
25.01.2024 00:39; 9.25; 10.73; 264; 13.8
25.01.2024 00:40; 9.23; 10.00; 264; 12.3
25.01.2024 00:41; 9.19; 6.63; 268; 9.9
25.01.2024 00:42; 9.18; 7.93; 262; 10.7
25.01.2024 00:43; 9.20; 7.89; 266; 10.5
25.01.2024 00:44; 9.20; 8.79; 270; 12.5
25.01.2024 00:45; 9.22; 9.08; 266; 10.8
25.01.2024 00:46; 9.17; 7.83; 261; 10.3
25.01.2024 00:47; 9.18; 9.08; 261; 11.1
25.01.2024 00:48; 9.21; 11.93; 263; 14.8
25.01.2024 00:49; 9.21; 10.15; 257; 11.9
25.01.2024 00:50; 9.23; 10.11; 262; 13.1
25.01.2024 00:51; 9.20; 9.68; 264; 12.2
25.01.2024 00:52; 9.19; 9.95; 274; 13.7
25.01.2024 00:53; 9.18; 8.95; 264; 10.9
25.01.2024 00:54; 9.16; 5.81; 270; 9.4
25.01.2024 00:55; 9.13; 7.37; 262; 10.6
25.01.2024 00:56; 9.18; 8.90; 258; 11.8
25.01.2024 00:57; 9.12; 6.72; 268; 10.1
25.01.2024 00:58; 9.14; 7.79; 268; 10.5
25.01.2024 00:59; 9.12; 8.08; 272; 10.5
25.01.2024 01:00; 9.17; 10.12; 264; 12.6
25.01.2024 01:01; 9.14; 7.46; 267; 11.1
