Datum Zeit;  Temperatur; Wind; Richtung; Peak 
03.02.2024 00:00; 10.63; 7.79; 257; 9.9
03.02.2024 00:01; 10.65; 8.17; 252; 9.9
03.02.2024 00:02; 10.60; 6.77; 254; 8.9
03.02.2024 00:03; 10.61; 7.48; 253; 9.6
03.02.2024 00:04; 10.60; 7.77; 255; 9.7
03.02.2024 00:05; 10.60; 7.32; 252; 9.1
03.02.2024 00:06; 10.60; 7.39; 243; 9.9
03.02.2024 00:07; 10.72; 9.76; 254; 12.1
03.02.2024 00:08; 10.72; 9.69; 256; 12.4
03.02.2024 00:09; 10.62; 6.89; 251; 9.7
03.02.2024 00:10; 10.69; 8.98; 251; 12.2
03.02.2024 00:11; 10.67; 8.26; 252; 10.7
03.02.2024 00:12; 10.68; 9.49; 253; 14.5
03.02.2024 00:13; 10.75; 9.75; 255; 13.9
03.02.2024 00:14; 10.71; 9.14; 247; 13.2
03.02.2024 00:15; 10.65; 8.18; 249; 10.1
03.02.2024 00:16; 10.61; 8.59; 250; 10.1
03.02.2024 00:17; 10.66; 9.75; 251; 12.6
03.02.2024 00:18; 10.70; 9.25; 258; 12.2
03.02.2024 00:19; 10.61; 8.80; 252; 10.8
03.02.2024 00:20; 10.60; 8.00; 249; 10.3
03.02.2024 00:21; 10.56; 6.44; 256; 8.4
03.02.2024 00:22; 10.52; 5.29; 254; 7.5
03.02.2024 00:23; 10.55; 7.14; 247; 9.8
03.02.2024 00:24; 10.57; 7.22; 250; 11.5
03.02.2024 00:25; 10.62; 9.33; 248; 11.7
03.02.2024 00:26; 10.55; 7.45; 246; 9.5
03.02.2024 00:27; 10.56; 9.54; 250; 11.6
03.02.2024 00:28; 10.53; 7.72; 248; 9.5
03.02.2024 00:29; 10.50; 7.91; 250; 10.8
03.02.2024 00:30; 10.55; 8.44; 244; 10.8
03.02.2024 00:31; 10.53; 7.94; 249; 10.6
03.02.2024 00:32; 10.51; 7.68; 243; 10.7
03.02.2024 00:33; 10.50; 7.74; 240; 10.4
03.02.2024 00:34; 10.50; 7.71; 242; 9.8
03.02.2024 00:35; 10.50; 7.78; 243; 10.7
03.02.2024 00:36; 10.57; 9.55; 245; 11.8
03.02.2024 00:37; 10.54; 8.48; 247; 10.9
03.02.2024 00:38; 10.51; 8.38; 244; 10.3
03.02.2024 00:39; 10.54; 8.27; 246; 11.6
03.02.2024 00:40; 10.56; 9.56; 245; 12.1
03.02.2024 00:41; 10.58; 9.81; 248; 12.9
03.02.2024 00:42; 10.57; 8.81; 253; 11.1
03.02.2024 00:43; 10.53; 8.21; 249; 11.5
03.02.2024 00:44; 10.57; 8.99; 249; 10.7
03.02.2024 00:45; 10.55; 8.97; 246; 11.1
03.02.2024 00:46; 10.58; 9.65; 246; 11.8
03.02.2024 00:47; 10.62; 9.27; 247; 10.8
03.02.2024 00:48; 10.65; 9.60; 247; 11.6
03.02.2024 00:49; 10.65; 9.44; 247; 12.2
03.02.2024 00:50; 10.67; 8.88; 240; 11.5
03.02.2024 00:51; 10.67; 8.42; 242; 11.8
03.02.2024 00:52; 10.67; 7.64; 245; 10.7
03.02.2024 00:53; 10.66; 8.77; 252; 10.9
03.02.2024 00:54; 10.72; 9.41; 244; 11.5
03.02.2024 00:55; 10.64; 7.03; 244; 9.7
03.02.2024 00:56; 10.67; 7.17; 248; 10.9
03.02.2024 00:57; 10.67; 7.49; 243; 10.8
