Datum Zeit;  Temperatur; Wind; Richtung; Peak 
24.01.2024 00:00; 11.86; 12.15; 222; 14.9
24.01.2024 00:01; 11.78; 10.31; 218; 14.5
24.01.2024 00:02; 11.76; 8.98; 222; 12.5
24.01.2024 00:03; 11.79; 11.64; 214; 14.9
24.01.2024 00:04; 11.90; 10.72; 215; 14.4
24.01.2024 00:05; 11.83; 11.07; 217; 15.6
24.01.2024 00:06; 11.88; 12.19; 217; 14.5
24.01.2024 00:07; 11.92; 10.29; 215; 14.2
24.01.2024 00:08; 11.94; 12.83; 214; 15.9
24.01.2024 00:09; 11.95; 11.09; 219; 14.7
24.01.2024 00:10; 11.94; 10.36; 219; 16.5
24.01.2024 00:11; 11.93; 10.98; 218; 13.9
24.01.2024 00:12; 12.07; 11.65; 215; 14.9
24.01.2024 00:13; 12.09; 11.63; 222; 14.7
24.01.2024 00:14; 12.09; 10.43; 216; 15.6
24.01.2024 00:15; 12.21; 15.37; 222; 18.5
24.01.2024 00:16; 12.19; 12.86; 220; 15.5
24.01.2024 00:17; 12.11; 10.07; 220; 13.9
24.01.2024 00:18; 12.15; 10.50; 216; 13.6
24.01.2024 00:19; 12.13; 10.67; 215; 13.5
24.01.2024 00:20; 12.09; 9.70; 222; 13.1
24.01.2024 00:21; 12.09; 9.30; 219; 12.9
24.01.2024 00:22; 12.09; 9.83; 219; 13.8
24.01.2024 00:23; 12.02; 8.41; 210; 11.6
24.01.2024 00:24; 12.16; 11.03; 221; 13.6
24.01.2024 00:25; 12.08; 10.47; 223; 12.4
24.01.2024 00:26; 12.12; 11.32; 214; 18.3
24.01.2024 00:27; 12.09; 9.79; 212; 12.6
24.01.2024 00:28; 12.06; 11.39; 212; 15.5
24.01.2024 00:29; 12.12; 12.11; 218; 15.7
24.01.2024 00:30; 12.11; 11.04; 216; 15.6
24.01.2024 00:31; 12.21; 12.76; 225; 17.4
24.01.2024 00:32; 12.24; 11.08; 226; 14.3
24.01.2024 00:33; 12.18; 9.73; 223; 14.6
24.01.2024 00:34; 12.26; 13.02; 220; 16.5
24.01.2024 00:35; 12.21; 11.69; 221; 15.1
24.01.2024 00:36; 12.19; 11.22; 215; 14.3
24.01.2024 00:37; 12.24; 12.89; 216; 15.2
24.01.2024 00:38; 12.24; 13.07; 219; 15.4
24.01.2024 00:39; 12.20; 11.04; 219; 14.5
24.01.2024 00:40; 12.27; 11.96; 225; 15.5
24.01.2024 00:41; 12.23; 12.28; 218; 15.9
24.01.2024 00:42; 12.18; 10.92; 223; 14.9
24.01.2024 00:43; 12.24; 11.54; 216; 16.5
24.01.2024 00:44; 12.19; 12.15; 214; 16.2
24.01.2024 00:45; 12.14; 10.37; 215; 12.7
24.01.2024 00:46; 12.15; 10.87; 215; 14.3
24.01.2024 00:47; 12.13; 9.07; 218; 12.3
24.01.2024 00:48; 12.17; 12.03; 221; 15.9
24.01.2024 00:49; 12.05; 9.27; 209; 13.8
24.01.2024 00:50; 12.15; 11.79; 211; 15.6
24.01.2024 00:51; 12.15; 11.22; 211; 14.7
24.01.2024 00:52; 12.32; 13.08; 213; 18.2
24.01.2024 00:53; 12.17; 10.01; 217; 14.5
24.01.2024 00:54; 12.16; 9.22; 209; 14.1
24.01.2024 00:55; 12.17; 10.41; 223; 14.4
24.01.2024 00:56; 12.23; 10.79; 211; 13.4
24.01.2024 00:57; 12.32; 12.27; 219; 15.4
24.01.2024 00:58; 12.17; 9.18; 214; 13.5
24.01.2024 00:59; 12.19; 9.65; 220; 13.1
24.01.2024 01:00; 12.18; 8.90; 214; 12.3
24.01.2024 01:01; 12.27; 10.20; 224; 13.7
24.01.2024 01:02; 12.28; 9.94; 218; 12.8
24.01.2024 01:03; 12.25; 8.29; 213; 10.9
24.01.2024 01:04; 12.23; 7.73; 212; 10.5
24.01.2024 01:05; 12.25; 8.32; 227; 13.6
24.01.2024 01:06; 12.34; 10.85; 224; 14.4
24.01.2024 01:07; 12.38; 11.35; 219; 15.2
24.01.2024 01:08; 12.31; 10.40; 222; 12.8
24.01.2024 01:09; 12.42; 10.09; 219; 13.2
24.01.2024 01:10; 12.47; 13.05; 221; 16.6
24.01.2024 01:11; 12.49; 11.58; 223; 16.3
24.01.2024 01:12; 12.39; 9.81; 218; 14.7
24.01.2024 01:13; 12.40; 9.88; 226; 12.5
24.01.2024 01:14; 12.37; 8.28; 221; 11.1
24.01.2024 01:15; 12.47; 11.44; 228; 16.4
24.01.2024 01:16; 12.37; 8.15; 224; 10.7
24.01.2024 01:17; 12.57; 12.17; 219; 14.6
24.01.2024 01:18; 12.59; 13.63; 224; 16.8
24.01.2024 01:19; 12.53; 11.82; 234; 17.6
24.01.2024 01:20; 12.54; 11.22; 218; 15.6
24.01.2024 01:21; 12.49; 11.06; 228; 13.4
24.01.2024 01:22; 12.48; 7.87; 227; 9.9
24.01.2024 01:23; 12.56; 9.76; 226; 12.6
24.01.2024 01:24; 12.66; 11.47; 223; 14.5
24.01.2024 01:25; 12.69; 13.37; 222; 17.1
24.01.2024 01:26; 12.70; 12.96; 216; 18.1
24.01.2024 01:27; 12.84; 13.93; 222; 18.4
24.01.2024 01:28; 12.79; 12.40; 222; 15.4
24.01.2024 01:29; 12.78; 12.71; 224; 15.9
24.01.2024 01:30; 12.78; 11.52; 229; 13.7
24.01.2024 01:31; 12.79; 11.71; 228; 19.6
24.01.2024 01:32; 12.87; 12.53; 230; 18.4
24.01.2024 01:33; 12.86; 11.65; 223; 18.5
24.01.2024 01:34; 12.91; 12.25; 229; 17.7
24.01.2024 01:35; 12.91; 12.19; 227; 15.9
24.01.2024 01:36; 12.90; 11.98; 227; 15.2
24.01.2024 01:37; 12.85; 10.31; 228; 13.1
24.01.2024 01:38; 12.93; 12.83; 230; 18.6
24.01.2024 01:39; 12.90; 11.65; 232; 15.9
24.01.2024 01:40; 12.90; 11.60; 230; 17.5
24.01.2024 01:41; 12.85; 10.48; 224; 12.8
24.01.2024 01:42; 13.01; 14.17; 221; 17.3
24.01.2024 01:43; 12.95; 12.17; 225; 15.1
24.01.2024 01:44; 12.98; 12.35; 224; 15.7
24.01.2024 01:45; 12.99; 12.08; 230; 16.6
24.01.2024 01:46; 13.02; 12.05; 228; 17.4
24.01.2024 01:47; 13.01; 15.33; 222; 18.7
24.01.2024 01:48; 13.04; 14.02; 225; 18.9
24.01.2024 01:49; 13.01; 11.39; 232; 14.3
24.01.2024 01:50; 12.95; 9.42; 227; 16.1
24.01.2024 01:51; 12.95; 9.66; 223; 13.3
24.01.2024 01:52; 12.98; 11.86; 221; 15.1
24.01.2024 01:53; 12.97; 11.36; 229; 13.8
24.01.2024 01:54; 12.95; 10.24; 223; 13.6
24.01.2024 01:55; 13.01; 11.91; 232; 15.4
24.01.2024 01:56; 13.01; 11.46; 235; 17.8
24.01.2024 01:57; 13.04; 14.75; 225; 19.7
24.01.2024 01:58; 13.04; 12.00; 220; 14.3
24.01.2024 01:59; 12.97; 9.96; 231; 13.8
24.01.2024 02:00; 13.04; 12.87; 231; 16.7
24.01.2024 02:01; 13.01; 12.09; 233; 15.7
24.01.2024 02:02; 13.04; 13.22; 229; 17.7
24.01.2024 02:03; 12.96; 12.05; 227; 16.3
24.01.2024 02:04; 13.01; 13.40; 230; 18.3
24.01.2024 02:05; 12.99; 12.04; 227; 13.7
24.01.2024 02:06; 13.01; 14.30; 232; 16.5
24.01.2024 02:07; 12.99; 12.17; 224; 16.3
24.01.2024 02:08; 12.91; 8.71; 222; 11.3
24.01.2024 02:09; 12.96; 11.34; 224; 14.5
24.01.2024 02:10; 13.00; 12.72; 227; 15.3
